,device_male,device_female,tuple,average_male,average_female,female-male
0,0.2024592,-0.028982077,"('unsociable', 'sociable')",0.2024592,-0.0289821,-0.2314413
1,1.0439432,1.1439446,"('unfriendly', 'friendly')",1.0439432,1.1439446,0.1000014
2,0.29922235,0.43047467,"('unlikable', 'likable')",0.2992224,0.4304747,0.1312523
3,0.45769978,0.5398746,"('repellent', 'pleasant')",0.4576998,0.5398746,0.0821748
4,-7.436217,-7.458474,"('disliked', 'liked')",-7.4362168,-7.4584742,-0.0222574
5,-0.9303349,-0.6313565,"('distant', 'outgoing')",-0.9303349,-0.6313565,0.2989784
6,-0.43855482,-0.12600465,"('distant', 'open')",-0.4385548,-0.1260047,0.3125501
7,0.83913165,1.0045946,"('insensitive', 'sensitive')",0.8391317,1.0045946,0.1654629
8,1.0894817,1.1561953,"('unaffectionate', 'affectionate')",1.0894817,1.1561953,0.0667136
9,1.7963419,1.9625092,"('unaffectionate', 'caring')",1.7963419,1.9625092,0.1661673
10,1.4691554,1.5294181,"('unsympathetic', 'sympathetic')",1.4691554,1.5294181,0.0602627
11,2.4748359,2.5847032,"('unhelpful', 'helpful')",2.4748359,2.5847032,0.1098673
12,-1.5022949,-1.4996045,"('unsupportive', 'supportive')",-1.5022949,-1.4996045,0.0026904
13,0.37760752,0.17179275,"('impolite', 'polite')",0.3776075,0.1717927,-0.2058148
14,-0.20756015,-0.40834337,"('antisocial', 'social')",-0.2075602,-0.4083434,-0.2007832
15,0.30591264,0.32911167,"('boring', 'funny')",0.3059126,0.3291117,0.0231991
16,-0.32399994,-0.24261929,"('unpopular', 'popular')",-0.3239999,-0.2426193,0.0813806
17,-0.56809425,-0.5571194,"('nasty', 'nice')",-0.5680943,-0.5571194,0.0109749
18,-0.9899921,-1.0855391,"('disagreeable', 'welcoming')",-0.9899921,-1.0855391,-0.095547
19,-0.9449853,-0.6918898,"('inhospitable', 'hospitable')",-0.9449853,-0.6918898,0.2530955
20,0.9695901,0.83001006,"('rough', 'thoughtful')",0.9695901,0.8300101,-0.13958
21,0.045828067,0.13953939,"('immoral', 'moral')",0.0458281,0.1395394,0.0937113
22,-0.7916871,-0.74470544,"('untrustworthy', 'trustworthy')",-0.7916871,-0.7447054,0.0469817
23,6.444954,6.61486,"('insincere', 'sincere')",6.4449539,6.6148601,0.1699062
24,1.407209,1.5860955,"('dishonest', 'honest')",1.407209,1.5860955,0.1788865
25,0.25807,0.21755615,"('egoistic', 'altruistic')",0.25807,0.2175561,-0.0405139
26,0.5225408,0.3411489,"('hardhearted', 'benevolent')",0.5225408,0.3411489,-0.1813919
27,1.6395228,1.5960829,"('hardhearted', 'softhearted')",1.6395228,1.5960829,-0.0434399
28,1.5658332,1.5307152,"('disloyal', 'loyal')",1.5658332,1.5307152,-0.035118
29,-0.6667622,-0.70551926,"('unfair', 'fair')",-0.6667622,-0.7055193,-0.0387571
30,1.2769368,1.2692832,"('intolerant', 'tolerant')",1.2769368,1.2692832,-0.0076536
31,-2.1391287,-2.0195258,"('evil', 'good')",-2.1391287,-2.0195258,0.1196029
32,1.342688,1.3072939,"('unkind', 'kind')",1.342688,1.3072939,-0.0353941
33,-0.4335321,-0.41647318,"('wrong', 'right')",-0.4335321,-0.4164732,0.0170589
34,4.7398195,5.0296617,"('mean', 'honorable')",4.7398195,5.0296617,0.2898422
35,-1.2345899,-1.2408998,"('corrupt', 'incorrupt')",-1.2345899,-1.2408998,-0.0063099
36,-1.0503379,-1.0764436,"('hostile', 'amicable')",-1.0503379,-1.0764436,-0.0261057
37,0.8081671,0.92036813,"('fake', 'genuine')",0.8081671,0.9203681,0.112201
38,0.09694938,0.22525646,"('untruthful', 'truthful')",0.0969494,0.2252565,0.1283071
39,-0.16158302,-0.19281396,"('exploitative', 'cooperative')",-0.161583,-0.192814,-0.031231
40,-2.007422,-2.1883035,"('stingy', 'generous')",-2.007422,-2.1883035,-0.1808815
41,0.2888609,0.12685794,"('unforgiving', 'forgiving')",0.2888609,0.1268579,-0.162003
42,-2.6571918,-2.608645,"('unreliable', 'reliable')",-2.6571918,-2.608645,0.0485468
43,1.2698003,1.3335657,"('irresponsible', 'responsible')",1.2698003,1.3335657,0.0637654
44,-1.6703352,-1.7538439,"('prejudiced', 'unprejudiced')",-1.6703352,-1.7538439,-0.0835087
45,0.22648114,0.32489115,"('incompetent', 'competent')",0.2264811,0.3248911,0.09841
46,-0.4446701,-0.43948594,"('uncompetitive', 'competitive')",-0.4446701,-0.4394859,0.0051842
47,5.3112245,5.5925903,"('stupid', 'smart')",5.3112245,5.5925903,0.2813658
48,1.2196552,1.1961372,"('unintelligent', 'intelligent')",1.2196552,1.1961372,-0.023518
49,0.33327287,0.6458703,"('unable', 'able')",0.3332729,0.6458703,0.3125974
50,-0.27304316,-0.21155226,"('clumsy', 'skillful')",-0.2730432,-0.2115523,0.0614909
51,0.6400701,0.6342163,"('uneducated', 'educated')",0.6400701,0.6342163,-0.0058538
52,-0.7339389,-0.6612837,"('irrational', 'rational')",-0.7339389,-0.6612837,0.0726552
53,0.15511514,0.25384066,"('uncreative', 'creative')",0.1551151,0.2538407,0.0987256
54,0.8236375,1.1686063,"('incapable', 'capable')",0.8236375,1.1686063,0.3449688
55,1.093321,1.05827,"('incompetent', 'clever')",1.093321,1.05827,-0.035051
56,0.96149886,0.9742316,"('impractical', 'practical')",0.9614989,0.9742316,0.0127327
57,-2.6814606,-2.596815,"('unimaginative', 'imaginative')",-2.6814606,-2.5968151,0.0846455
58,0.15499577,0.12732422,"('undiscriminating', 'discriminating')",0.1549958,0.1273242,-0.0276716
59,-0.47560465,-0.31759953,"('foolish', 'wise')",-0.4756047,-0.3175995,0.1580052
60,1.4580137,1.4384494,"('inefficient', 'efficient')",1.4580137,1.4384494,-0.0195643
61,0.30769795,0.15753311,"('illogical', 'logical')",0.307698,0.1575331,-0.1501649
62,1.2708137,1.4238044,"('incompetent', 'brilliant')",1.2708137,1.4238044,0.1529907
63,0.35291684,0.41818237,"('unperceptive', 'insightful')",0.3529168,0.4181824,0.0652656
64,-6.4390216,-6.5054226,"('shy', 'confident')",-6.4390216,-6.5054226,-0.066401
65,0.40708527,0.28018656,"('insecure', 'secure')",0.4070853,0.2801866,-0.1268987
66,-0.52112055,-0.53554654,"('inactive', 'active')",-0.5211205,-0.5355465,-0.014426
67,0.008451432,-0.037755772,"('doubtful', 'determined')",0.0084514,-0.0377558,-0.0462072
68,-0.6270762,-0.52140594,"('dependent', 'independent')",-0.6270762,-0.5214059,0.1056703
69,-2.211945,-2.1325092,"('lazy', 'industrious')",-2.2119451,-2.1325092,0.0794359
