,applied_male,applied_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7447109,-0.8069657,"('unsociable', 'sociable')",0.58893716,0.48631808,-0.5040029,-0.62108195,-0.2199256,-0.3139098,-0.0939842
1,-0.78699225,-0.76930195,"('unfriendly', 'friendly')",0.6210545,0.4713855,1.8191394,1.8080153,0.5510672,0.5033663,-0.0477009
2,0.21544507,0.27221256,"('unlikable', 'likable')",0.54401875,0.5613313,0.50676364,0.5963489,0.4220758,0.4766309,0.0545551
3,-0.7804657,-0.7202087,"('repellent', 'pleasant')",0.10746024,0.22553425,0.23741953,0.28659728,-0.1451953,-0.0693591,0.0758362
4,0.028757557,-0.00814593,"('disliked', 'liked')",-0.45564842,-0.5049392,-5.9052353,-6.0576963,-2.1107087,-2.1902606,-0.0795519
5,-0.8263415,-0.6982742,"('distant', 'outgoing')",-0.9508399,-0.89626753,-0.011283714,-0.01451621,-0.596155,-0.5363527,0.0598023
6,-0.8753128,-0.73465,"('distant', 'open')",-1.2490051,-1.1590165,0.34058565,0.37666208,-0.5945774,-0.5056682,0.0889092
7,0.3470711,0.3389808,"('insensitive', 'sensitive')",0.07856068,0.071375266,0.2809659,0.3731333,0.2355326,0.2611631,0.0256305
8,-0.5533892,-0.5204197,"('unaffectionate', 'affectionate')",-0.43555534,-0.44951206,0.8533348,0.8742172,-0.0452032,-0.0319049,0.0132983
9,0.0556733,0.11936003,"('unaffectionate', 'caring')",0.010264749,-0.006830385,1.1499484,1.239697,0.4052955,0.4507422,0.0454467
10,-0.70297796,-0.7389924,"('unsympathetic', 'sympathetic')",0.37046626,0.299933,-0.41487712,-0.38295084,-0.2491296,-0.2740034,-0.0248738
11,0.3096946,0.35897607,"('unhelpful', 'helpful')",0.5137628,0.47580376,1.7943974,1.9026352,0.8726182,0.9124717,0.0398535
12,0.49512598,0.652381,"('unsupportive', 'supportive')",0.76008266,0.82145315,-1.7823486,-1.7501497,-0.1757133,-0.0921052,0.0836081
13,-0.4024819,-0.40059128,"('impolite', 'polite')",0.63826674,0.64922273,-0.61387455,-0.65592253,-0.1260299,-0.1357637,-0.0097338
14,-0.24011385,-0.23942696,"('antisocial', 'social')",1.2681056,1.2161347,-0.6589217,-0.7292466,0.1230234,0.082487,-0.0405364
15,0.504757,0.41608787,"('boring', 'funny')",-0.42663017,-0.50229275,0.47509935,0.38685095,0.1844087,0.1002154,-0.0841933
16,-1.0992246,-1.1527517,"('unpopular', 'popular')",-0.929126,-0.9477419,0.62080234,0.5899488,-0.4691827,-0.503515,-0.0343323
17,0.18238929,0.21015441,"('nasty', 'nice')",-0.13410583,-0.027584758,-0.15710057,-0.14756238,-0.0362724,0.0116691,0.0479415
18,-0.8204251,-0.8476821,"('disagreeable', 'welcoming')",-0.4832564,-0.46319538,-0.33856177,-0.366632,-0.5474144,-0.5591698,-0.0117554
19,-1.5933979,-1.5039086,"('inhospitable', 'hospitable')",-1.6891435,-1.6785234,-0.0854785,-0.004522696,-1.1226733,-1.0623183,0.060355
20,0.45898685,0.44495723,"('rough', 'thoughtful')",0.2630234,0.29636282,1.0393982,1.030286,0.5871361,0.5905353,0.0033992
21,-0.34995735,-0.4077758,"('immoral', 'moral')",1.0798655,1.0018786,-0.6390328,-0.61395085,0.0302918,-0.006616,-0.0369078
22,-1.6935731,-1.6298478,"('untrustworthy', 'trustworthy')",-0.41687283,-0.4402699,-1.0427836,-1.0424805,-1.0510766,-1.0375327,0.0135439
23,-0.052433245,-0.0386576,"('insincere', 'sincere')",0.9331838,0.8767985,5.3920074,5.4923778,2.0909193,2.1101729,0.0192536
24,0.14889358,0.18864645,"('dishonest', 'honest')",0.37953267,0.39545113,0.93154645,0.9553701,0.4866575,0.5131559,0.0264984
25,0.501068,0.5214226,"('egoistic', 'altruistic')",1.3715372,1.3823901,1.4971124,1.4956542,1.1232392,1.1331557,0.0099165
26,0.5274312,0.48474163,"('hardhearted', 'benevolent')",0.5546054,0.46158573,1.91435,1.854719,0.9987955,0.9336821,-0.0651134
27,-0.98003846,-0.89050084,"('hardhearted', 'softhearted')",-0.07829207,0.017003711,1.499026,1.4558119,0.1468985,0.1941049,0.0472064
28,0.2760902,0.15964454,"('disloyal', 'loyal')",0.32208738,0.12346225,0.9649649,0.92600816,0.5210475,0.4030383,-0.1180092
29,-1.6457554,-1.6444393,"('unfair', 'fair')",-1.0735241,-1.1438614,-0.654415,-0.7390462,-1.1245648,-1.1757824,-0.0512176
30,0.05646235,0.026970783,"('intolerant', 'tolerant')",1.2604603,1.1866674,1.2500467,1.1893985,0.8556565,0.8010122,-0.0546443
31,-1.7316188,-1.6298172,"('evil', 'good')",-0.9881698,-0.8972958,-0.6079768,-0.5986909,-1.1092552,-1.0419346,0.0673206
32,-1.4280807,-1.427608,"('unkind', 'kind')",0.46001497,0.36270982,0.69507116,0.6727015,-0.0909982,-0.1307323,-0.0397341
33,0.65664387,0.66750383,"('wrong', 'right')",1.0918791,1.0506024,-0.25377277,-0.35388023,0.4982501,0.454742,-0.0435081
34,0.015942864,0.13447914,"('mean', 'honorable')",0.0512988,0.17772539,5.7920375,6.016973,1.9530931,2.1097258,0.1566327
35,0.36343873,0.29911605,"('corrupt', 'incorrupt')",-0.8715113,-0.8635615,0.08195031,-0.080141075,-0.1420407,-0.2148622,-0.0728215
36,-0.61157155,-0.6845981,"('hostile', 'amicable')",-1.6925472,-1.7251853,0.36733037,0.23129755,-0.6455961,-0.726162,-0.0805659
37,0.36573234,0.33643872,"('fake', 'genuine')",0.13224147,0.11078127,0.22971839,0.30581185,0.2425641,0.2510106,0.0084465
38,-0.5532107,-0.4916882,"('untruthful', 'truthful')",0.13599725,0.13908976,0.12643933,0.18752177,-0.0969247,-0.0550256,0.0418991
39,0.8835987,0.90180075,"('exploitative', 'cooperative')",0.4553203,0.4880436,0.17459576,0.16329275,0.5045049,0.5177124,0.0132075
40,0.72226435,0.69024354,"('stingy', 'generous')",1.3497416,1.3435712,-1.360625,-1.4762232,0.237127,0.1858638,-0.0512632
41,-0.29195634,-0.3315776,"('unforgiving', 'forgiving')",0.27693325,0.3001153,0.24017516,0.13813706,0.0750507,0.0355582,-0.0394925
42,-0.34262714,-0.23701796,"('unreliable', 'reliable')",0.21816158,0.25703397,-3.197347,-3.1352868,-1.1072708,-1.0384236,0.0688472
43,-0.49846065,-0.37035346,"('irresponsible', 'responsible')",0.20535165,0.24496627,0.10327838,0.17760703,-0.0632769,0.0174066,0.0806835
44,-0.7641485,-0.77446294,"('prejudiced', 'unprejudiced')",-0.547665,-0.46100894,-1.5356662,-1.56572,-0.9491599,-0.9337306,0.0154293
