,snap_male,snap_female,tuple,on_male,on_female,inc_male,inc_female,average_male,average_female,female-male
0,0.6761923,0.6766265,"('unsociable', 'sociable')",-0.66334885,-0.83300686,-0.0022595227,-0.08415353,0.003528,-0.080178,-0.083706
1,-0.123068206,-0.06129991,"('unfriendly', 'friendly')",-1.4319763,-1.4274625,1.8178328,1.6827006,0.0875961,0.0646461,-0.02295
2,-0.08949842,-0.06679026,"('unlikable', 'likable')",-0.32966363,-0.27456725,0.19423309,0.2378228,-0.0749763,-0.0345116,0.0404647
3,-0.8084964,-0.6077866,"('repellent', 'pleasant')",-0.29908577,-0.12707153,-0.044896938,0.07988787,-0.3841597,-0.2183234,0.1658363
4,-0.40557653,-0.5571245,"('disliked', 'liked')",-0.24846011,-0.3276488,-6.874236,-6.891985,-2.5094242,-2.5922527,-0.0828285
5,0.36499515,0.4127755,"('distant', 'outgoing')",-0.37658992,-0.29259482,0.099714346,0.071327485,0.0293732,0.063836,0.0344628
6,-0.14906378,-0.090193376,"('distant', 'open')",-0.43487874,-0.33474353,0.41726807,0.348301,-0.0555582,-0.0255453,0.0300129
7,0.3757754,0.51246697,"('insensitive', 'sensitive')",-0.81445426,-0.7391255,0.59980327,0.64795476,0.0537081,0.1404321,0.086724
8,-0.8814488,-0.8562729,"('unaffectionate', 'affectionate')",-0.9722265,-0.898826,0.54779637,0.441733,-0.435293,-0.4377886,-0.0024956
9,-0.047437232,-0.00028597005,"('unaffectionate', 'caring')",-1.5577526,-1.4938467,1.1642947,1.1471566,-0.146965,-0.1156587,0.0313063
10,-0.15316612,-0.024123266,"('unsympathetic', 'sympathetic')",-1.2985506,-1.3344897,-0.57565457,-0.58152276,-0.6757904,-0.6467119,0.0290785
11,0.50938463,0.6309577,"('unhelpful', 'helpful')",0.109704144,0.124257825,1.9872379,1.9906541,0.8687755,0.9152899,0.0465144
12,0.37548742,0.55869573,"('unsupportive', 'supportive')",-0.8378715,-0.69994944,-1.7210197,-1.6659358,-0.7278012,-0.6023965,0.1254047
13,0.4735542,0.3894412,"('impolite', 'polite')",-0.40444112,-0.583224,-0.32385576,-0.3208282,-0.0849142,-0.171537,-0.0866228
14,1.2586726,1.2707376,"('antisocial', 'social')",0.45403725,0.47553435,-0.3636102,-0.318273,0.4496999,0.4759997,0.0262998
15,1.0162832,1.0538255,"('boring', 'funny')",-0.1389754,-0.11894168,0.26127744,0.22181095,0.3795284,0.3855649,0.0060365
16,-1.3931813,-1.2763462,"('unpopular', 'popular')",-0.59175277,-0.57701874,0.34899387,0.40717536,-0.5453134,-0.4820632,0.0632502
17,-1.4683936,-1.4179819,"('nasty', 'nice')",-0.8557539,-0.8194763,-0.6398158,-0.63383543,-0.9879878,-0.9570978,0.03089
18,-0.54748166,-0.47121823,"('disagreeable', 'welcoming')",-0.26410732,-0.15241277,-0.24291426,-0.28785923,-0.3515011,-0.3038301,0.047671
19,-1.3515252,-1.3191034,"('inhospitable', 'hospitable')",-1.3200201,-1.2391241,-0.4120802,-0.37352288,-1.0278752,-0.9772501,0.0506251
20,-0.38496682,-0.34368208,"('rough', 'thoughtful')",-0.52842695,-0.5398866,1.0243709,1.0474051,0.0369924,0.0546122,0.0176198
21,0.63295233,0.83583266,"('immoral', 'moral')",0.07331459,0.1418762,-0.9641316,-0.8065384,-0.0859549,0.0570568,0.1430117
22,0.83542657,0.87919503,"('untrustworthy', 'trustworthy')",0.6168354,0.5951563,-0.7111841,-0.73182553,0.2470259,0.2475086,0.0004827
23,0.798042,0.886196,"('insincere', 'sincere')",-0.660554,-0.63549274,6.461193,6.474387,2.1995603,2.2416968,0.0421365
24,0.43772206,0.4534849,"('dishonest', 'honest')",-0.07112166,-0.03493801,0.9942975,0.9644013,0.4536326,0.4609827,0.0073501
25,-0.6426589,-0.6422217,"('egoistic', 'altruistic')",-0.40221208,-0.33054346,1.3538573,1.2529448,0.1029954,0.0933932,-0.0096022
26,-0.51019776,-0.5235582,"('hardhearted', 'benevolent')",-1.0986235,-1.1174568,1.4506621,1.4069345,-0.0527197,-0.0780269,-0.0253072
27,-0.45525676,-0.45582855,"('hardhearted', 'softhearted')",-0.82705516,-0.6717084,1.1134468,1.0840907,-0.0562884,-0.0144821,0.0418063
28,-0.27125362,-0.3299967,"('disloyal', 'loyal')",-0.51045567,-0.61915445,1.0726784,0.95806915,0.0969897,0.0029727,-0.094017
29,1.0184324,1.0645152,"('unfair', 'fair')",-0.08800605,-0.116162,-0.4842992,-0.652519,0.148709,0.0986114,-0.0500976
30,0.62280536,0.66787213,"('intolerant', 'tolerant')",-0.5070137,-0.50663555,1.5257152,1.5114665,0.547169,0.5575677,0.0103987
31,-0.8668594,-0.88490635,"('evil', 'good')",-0.33484116,-0.27663374,-0.9383475,-1.0465314,-0.7133493,-0.7360238,-0.0226745
32,0.5240644,0.49644282,"('unkind', 'kind')",-0.08361998,-0.08383236,0.98530585,0.8731605,0.4752501,0.4285903,-0.0466598
33,0.034139894,0.005232176,"('wrong', 'right')",-0.111218214,-0.12743035,-0.6647332,-0.6882189,-0.2472705,-0.270139,-0.0228685
34,-0.56997335,-0.42600673,"('mean', 'honorable')",-0.7002134,-0.57759565,5.9026203,6.0678496,1.5441446,1.6880824,0.1439378
35,-0.8812126,-1.0622666,"('corrupt', 'incorrupt')",0.07236739,0.048238777,-0.50613606,-0.57342035,-0.4383271,-0.5291494,-0.0908223
36,-1.3209057,-1.3616179,"('hostile', 'amicable')",-1.5256855,-1.599559,-0.18879715,-0.29652497,-1.0117962,-1.0859006,-0.0741044
37,0.05124789,0.093627304,"('fake', 'genuine')",-0.2887214,-0.17488468,0.26094308,0.24798329,0.0078232,0.0555753,0.0477521
38,0.102248676,0.093131356,"('untruthful', 'truthful')",-0.2889924,-0.26163134,0.24149135,0.30891562,0.0182492,0.0468052,0.028556
39,0.49779192,0.5191099,"('exploitative', 'cooperative')",-0.07181737,0.010675428,-0.018357633,-0.07967603,0.1358723,0.1500364,0.0141641
40,-1.0896417,-0.9495125,"('stingy', 'generous')",-1.2669965,-1.1868725,-2.0069482,-2.006779,-1.4545288,-1.3810546,0.0734742
41,0.35500252,0.3227469,"('unforgiving', 'forgiving')",-0.7152115,-0.75969064,-0.14083007,-0.16673264,-0.167013,-0.2012255,-0.0342125
42,0.95230347,1.0587969,"('unreliable', 'reliable')",-0.04264585,-0.014356762,-3.3161752,-3.3093772,-0.8021725,-0.754979,0.0471935
43,1.431868,1.5481615,"('irresponsible', 'responsible')",0.11379169,0.11775482,1.2510332,1.1770954,0.9322309,0.9476706,0.0154397
44,-0.46086174,-0.46263525,"('prejudiced', 'unprejudiced')",0.6145642,0.62392277,-1.212197,-1.3120512,-0.3528315,-0.3835879,-0.0307564
45,0.39253667,0.46778646,"('incompetent', 'competent')",-0.73353297,-0.7173356,-0.114025034,-0.10813015,-0.1516738,-0.1192264,0.0324474
46,0.00670005,0.16328093,"('uncompetitive', 'competitive')",-0.082591005,-0.11988334,-0.81963396,-0.7439003,-0.2985083,-0.2335009,0.0650074
47,0.08353199,0.12655833,"('stupid', 'smart')",0.1707766,0.29166803,6.0983114,6.213676,2.11754,2.2106341,0.0930941
48,-0.7676709,-0.60519785,"('unintelligent', 'intelligent')",-1.052754,-1.0268536,0.9771372,1.0277007,-0.2810959,-0.2014503,0.0796456
49,-0.35624436,-0.294903,"('unable', 'able')",-0.4171847,-0.29103193,0.26198,0.4205073,-0.170483,-0.0551425,0.1153405
50,-0.49055043,-0.34515953,"('clumsy', 'skillful')",0.3191618,0.4457514,-0.2991084,-0.22577265,-0.1568323,-0.0417269,0.1151054
51,-0.5291991,-0.56223536,"('uneducated', 'educated')",-0.4694511,-0.59187824,0.05675414,0.09905065,-0.3139654,-0.3516876,-0.0377222
52,-1.3588599,-1.3324566,"('irrational', 'rational')",-0.57007796,-0.54208165,-0.5089907,-0.6242084,-0.8126429,-0.8329155,-0.0202726
53,-1.6616734,-1.6161942,"('uncreative', 'creative')",-1.5717142,-1.5709683,1.0959525,1.0334486,-0.7124783,-0.7179046,-0.0054263
54,-0.80538684,-0.8316713,"('incapable', 'capable')",-1.0358989,-1.0034938,1.1099685,1.1241478,-0.2437724,-0.2370058,0.0067666
55,0.5559353,0.76888305,"('incompetent', 'clever')",-0.108396605,-0.09421395,0.23729222,0.27281988,0.228277,0.3158297,0.0875527
56,2.4434226,2.4563339,"('impractical', 'practical')",1.2278676,1.1311531,0.426354,0.4220775,1.3658814,1.3365215,-0.0293599
57,-0.32353514,-0.3458768,"('unimaginative', 'imaginative')",-0.8700196,-0.96038777,-2.5924027,-2.707819,-1.2619858,-1.338028,-0.0760422
58,0.2741248,0.29505014,"('undiscriminating', 'discriminating')",-1.4312193,-1.4956816,0.017410016,-0.008559655,-0.3798948,-0.4030637,-0.0231689
59,-0.74772626,-0.7575458,"('foolish', 'wise')",0.10996964,0.22680992,0.30329496,0.30131164,-0.1114872,-0.0764748,0.0350124
60,1.6059057,1.7174689,"('inefficient', 'efficient')",0.93359804,0.9529029,0.7753143,0.86244863,1.1049393,1.1776068,0.0726675
61,1.0684915,0.9827728,"('illogical', 'logical')",-0.19573322,-0.3502898,0.6401238,0.47592026,0.504294,0.3694677,-0.1348263
62,0.39756703,0.54326427,"('incompetent', 'brilliant')",-0.20247085,-0.14858854,0.6405497,0.7937409,0.2785486,0.3961389,0.1175903
63,0.44726068,0.5545604,"('unperceptive', 'insightful')",-0.94419837,-0.9143563,0.8845774,1.0090847,0.1292132,0.2164296,0.0872164
64,0.087218255,0.07764363,"('shy', 'confident')",0.6251139,0.59380096,-7.028633,-7.068662,-2.1054336,-2.1324059,-0.0269723
65,0.48717225,0.5079895,"('insecure', 'secure')",-0.18114898,-0.31520805,-0.3830291,-0.39149812,-0.0256686,-0.0662389,-0.0405703
66,-1.3354554,-1.2629201,"('inactive', 'active')",-2.5779457,-2.4978654,-0.21345715,-0.19472119,-1.3756194,-1.3185023,0.0571171
67,1.0791583,1.0710568,"('doubtful', 'determined')",0.80380195,0.77129763,-0.4355945,-0.38440382,0.4824553,0.4859836,0.0035283
68,0.26129797,0.19262901,"('dependent', 'independent')",-0.25337327,-0.32116836,-0.17128105,-0.14417075,-0.0544521,-0.0909034,-0.0364513
69,-0.62601435,-0.5787996,"('lazy', 'industrious')",-0.7451253,-0.6416458,-0.6578594,-0.6553508,-0.676333,-0.6252654,0.0510676
70,0.6510893,0.7819022,"('lethargic', 'energetic')",-0.36769506,-0.34112006,0.51969826,0.5357608,0.2676975,0.3255143,0.0578168
71,0.78638923,0.8237907,"('diffident', 'self-confident')",-0.34338385,-0.31828216,0.89097005,0.87196314,0.4446585,0.4591572,0.0144987
72,-0.84458596,-0.8043225,"('unambitious', 'ambitious')",-0.752799,-0.72395074,-0.34425545,-0.27977157,-0.6472135,-0.6026816,0.0445319
73,0.41027945,0.424251,"('helpless', 'self-reliant')",0.5821789,0.53083134,-3.1919885,-3.196155,-0.7331767,-0.7470242,-0.0138475
74,0.056207303,0.19664565,"('undedicated', 'dedicated')",-0.7241117,-0.6454487,-0.10444767,-0.09707381,-0.2574507,-0.181959,0.0754917
75,-1.1434172,-1.1467259,"('meek', 'impulsive')",-0.16538623,-0.15625092,-0.60032976,-0.5311239,-0.6363777,-0.6113669,0.0250108
76,0.21190032,0.3851765,"('anxious', 'daring')",-0.44826013,-0.32429373,0.0930157,0.20131563,-0.0477814,0.0873995,0.1351809
77,-0.5412328,-0.40726826,"('unmotivated', 'motivated')",-0.33685836,-0.3334662,-1.104305,-1.0039048,-0.6607987,-0.5815464,0.0792523
78,-0.36048108,-0.13759069,"('nonresilient', 'resilient')",-1.1590786,-1.0920993,0.004990762,0.14477335,-0.5048563,-0.3616389,0.1432174
79,-1.3349898,-1.3052866,"('wavering', 'unwavering')",-0.755923,-0.66910505,-0.03190951,-0.033029832,-0.7076074,-0.6691405,0.0384669
80,0.3313495,0.2656295,"('dominated', 'dominating')",-0.52791905,-0.5465416,-1.5848986,-1.4562023,-0.5938227,-0.5790381,0.0147846
81,1.3198385,1.387057,"('submissive', 'aggressive')",0.63889396,0.55574286,-0.5496445,-0.45572007,0.469696,0.4956932,0.0259972
82,-0.67409074,-0.55021274,"('poor', 'rich')",-0.4839934,-0.42755952,6.3765593,6.514746,1.7394918,1.845658,0.1061662
83,-0.3230061,-0.28556615,"('powerless', 'powerful')",-0.18693905,-0.23405981,-0.7472653,-0.80345815,-0.4190702,-0.441028,-0.0219578
84,0.28062335,0.18187915,"('inferior', 'superior')",-0.2237781,-0.29465654,0.8610808,0.826384,0.3059754,0.2378689,-0.0681065
85,-1.4420213,-1.4785975,"('insignificant', 'prestigious')",-1.3987838,-1.38538,-0.07959152,-0.10453746,-0.9734655,-0.989505,-0.0160395
86,0.060632102,0.1903064,"('uninfluential', 'influential')",-0.72308385,-0.80513024,0.10391931,0.06430215,-0.1861775,-0.1835072,0.0026703
87,-0.26464537,-0.23797324,"('unsuccessful', 'successful')",-0.3906795,-0.50779754,0.3368896,0.4985242,-0.1061451,-0.0824155,0.0237296
88,-0.57687813,-0.5327642,"('low', 'eminent')",-0.36604732,-0.32700425,0.060459834,0.07965034,-0.2941552,-0.2600394,0.0341158
