,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.86481273,0.75394666,"('unsociable', 'sociable')",-0.2798879,-0.42846248,0.2924624,0.1627421,-0.1297203
1,1.7257333,1.6459783,"('unfriendly', 'friendly')",2.0033102,1.8625778,1.8645217,1.7542781,-0.1102436
2,1.1095144,1.2742233,"('unlikable', 'likable')",0.5433453,0.588204,0.8264298,0.9312137,0.1047839
3,-0.56170565,-0.3892767,"('repellent', 'pleasant')",0.25452593,0.32032627,-0.1535899,-0.0344752,0.1191147
4,-0.17471541,-0.23549002,"('disliked', 'liked')",-6.0683446,-6.243015,-3.1215301,-3.2392523,-0.1177222
5,0.9067419,0.9162278,"('distant', 'outgoing')",-0.2273455,-0.32410285,0.3396982,0.2960625,-0.0436357
6,0.6955678,0.73878044,"('distant', 'open')",0.30050015,0.20208138,0.498034,0.4704309,-0.0276031
7,0.006420969,0.020305559,"('insensitive', 'sensitive')",0.71235645,0.7605067,0.3593887,0.3904061,0.0310174
8,0.6699639,0.6849532,"('unaffectionate', 'affectionate')",0.91210467,0.76519316,0.7910343,0.7250732,-0.0659611
9,1.4170133,1.4621981,"('unaffectionate', 'caring')",1.0313659,0.945211,1.2241895,1.2037046,-0.0204849
10,-0.658485,-0.6109215,"('unsympathetic', 'sympathetic')",-0.3717554,-0.35951462,-0.5151202,-0.485218,0.0299022
11,-0.60735095,-0.59624857,"('unhelpful', 'helpful')",1.362141,1.4642876,0.377395,0.4340195,0.0566245
12,0.88058156,0.9544567,"('unsupportive', 'supportive')",-1.738214,-1.7965479,-0.4288162,-0.4210456,0.0077706
13,0.08190305,-0.0152522735,"('impolite', 'polite')",-0.60776114,-0.61579585,-0.2629291,-0.3155241,-0.052595
14,0.051443875,-0.0007421542,"('antisocial', 'social')",-0.3021886,-0.32867366,-0.1253724,-0.1647079,-0.0393355
15,-0.24379432,-0.38397568,"('boring', 'funny')",0.34452102,0.2566222,0.0503633,-0.0636767,-0.11404
16,-0.59737563,-0.49141482,"('unpopular', 'popular')",0.20975314,0.24596073,-0.1938112,-0.122727,0.0710842
17,0.33712155,0.44286454,"('nasty', 'nice')",-0.43074515,-0.3797168,-0.0468118,0.0315739,0.0783857
18,0.54538226,0.5562434,"('disagreeable', 'welcoming')",-0.22082803,-0.31891328,0.1622771,0.1186651,-0.043612
19,0.46482983,0.5366719,"('inhospitable', 'hospitable')",0.12966862,0.15541288,0.2972492,0.3460424,0.0487932
20,-0.023040518,0.027001852,"('rough', 'thoughtful')",1.3105912,1.2327374,0.6437753,0.6298696,-0.0139057
21,0.19579116,0.2017151,"('immoral', 'moral')",-0.575962,-0.5406274,-0.1900854,-0.1694562,0.0206292
22,0.002788283,-0.09339495,"('untrustworthy', 'trustworthy')",-0.57899827,-0.6959009,-0.288105,-0.3946479,-0.1065429
23,0.48820892,0.45520383,"('insincere', 'sincere')",5.3303213,5.3729115,2.909265,2.9140577,0.0047927
24,0.82215315,0.7485553,"('dishonest', 'honest')",0.6182758,0.53766185,0.7202145,0.6431086,-0.0771059
25,0.9992425,1.0238867,"('egoistic', 'altruistic')",2.0636685,2.0349057,1.5314555,1.5293962,-0.0020593
26,2.633387,2.5355208,"('hardhearted', 'benevolent')",2.0770705,2.0336647,2.3552289,2.2845926,-0.0706363
27,0.63028187,0.6433287,"('hardhearted', 'softhearted')",1.5719109,1.3930888,1.1010964,1.0182087,-0.0828877
28,0.3235135,0.23757447,"('disloyal', 'loyal')",0.69009256,0.6379676,0.506803,0.437771,-0.069032
29,-0.18192565,-0.24810429,"('unfair', 'fair')",-0.31634116,-0.49542847,-0.2491334,-0.3717664,-0.122633
30,1.3718508,1.2897598,"('intolerant', 'tolerant')",0.88905,0.82599306,1.1304505,1.0578763,-0.0725742
31,-0.33033574,-0.32474962,"('evil', 'good')",-0.783507,-0.9239941,-0.5569214,-0.6243719,-0.0674505
32,0.5026035,0.5021858,"('unkind', 'kind')",1.1179451,1.0280256,0.8102742,0.7651057,-0.0451685
33,1.6620499,1.600755,"('wrong', 'right')",-0.3186623,-0.47174734,0.6716938,0.5645038,-0.10719
