,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.19866945,-0.35858503,"('unsociable', 'sociable')",-0.6020922,-0.76729196,-0.4003808,-0.5629385,-0.1625577
1,-0.14205056,-0.5626972,"('unfriendly', 'friendly')",2.040815,1.8384329,0.9493823,0.6378679,-0.3115144
2,0.08261033,0.046798825,"('unlikable', 'likable')",0.68917966,0.7439549,0.385895,0.3953769,0.0094819
3,-0.160325,-0.041607656,"('repellent', 'pleasant')",0.08534887,0.19014469,-0.0374881,0.0742685,0.1117566
4,-0.107607774,-0.13017704,"('disliked', 'liked')",-6.050333,-6.232651,-3.0789704,-3.1814141,-0.1024437
5,-0.114877805,-0.28191623,"('distant', 'outgoing')",0.15780248,0.20287034,0.0214623,-0.0395229,-0.0609852
6,-0.00953349,-0.22440337,"('distant', 'open')",0.65156585,0.7002892,0.3210162,0.2379429,-0.0830733
7,-0.45624742,-0.40925452,"('insensitive', 'sensitive')",0.4437285,0.5682652,-0.0062595,0.0795053,0.0857648
8,-0.4319831,-0.7297556,"('unaffectionate', 'affectionate')",1.188764,1.0960348,0.3783904,0.1831396,-0.1952508
9,-0.68163735,-0.9136825,"('unaffectionate', 'caring')",1.5095887,1.56692,0.4139757,0.3266188,-0.0873569
10,-1.8018343,-1.8431017,"('unsympathetic', 'sympathetic')",-0.96982473,-0.9277084,-1.3858296,-1.3854051,0.0004245
11,-0.2050575,-0.25595433,"('unhelpful', 'helpful')",1.3553257,1.5282059,0.5751341,0.6361258,0.0609917
12,-0.28665602,-0.31499276,"('unsupportive', 'supportive')",-1.7832962,-1.7104193,-1.0349761,-1.012706,0.0222701
13,-0.97188574,-1.0985286,"('impolite', 'polite')",-0.83915657,-0.8014827,-0.9055212,-0.9500057,-0.0444845
14,0.39763308,0.51987743,"('antisocial', 'social')",-0.7958723,-0.847805,-0.1991196,-0.1639638,0.0351558
15,0.43247762,0.33902317,"('boring', 'funny')",0.87940824,0.74697465,0.6559429,0.5429989,-0.112944
16,-0.66262215,-0.7168446,"('unpopular', 'popular')",0.54959184,0.61157286,-0.0565152,-0.0526359,0.0038793
17,0.083479956,0.06820888,"('nasty', 'nice')",-0.20299023,-0.1777298,-0.0597551,-0.0547605,0.0049946
18,0.29450184,0.19969487,"('disagreeable', 'welcoming')",-0.222173,-0.21625815,0.0361644,-0.0082816,-0.044446
19,-1.4014485,-1.5506253,"('inhospitable', 'hospitable')",0.37233913,0.38702556,-0.5145547,-0.5817999,-0.0672452
20,0.6808938,0.70087904,"('rough', 'thoughtful')",0.9540191,0.865865,0.8174565,0.783372,-0.0340845
21,0.27886224,0.2927783,"('immoral', 'moral')",-1.0582666,-1.0025837,-0.3897022,-0.3549027,0.0347995
22,0.60058343,0.5148036,"('untrustworthy', 'trustworthy')",-0.7023165,-0.7158768,-0.0508665,-0.1005366,-0.0496701
23,-0.22485095,-0.37989002,"('insincere', 'sincere')",5.8445525,6.0477414,2.8098507,2.8339257,0.024075
24,-1.1046307,-1.1984729,"('dishonest', 'honest')",0.93102884,0.9592339,-0.0868009,-0.1196195,-0.0328186
25,0.4317658,0.41658816,"('egoistic', 'altruistic')",1.9016145,1.8026233,1.1666901,1.1096057,-0.0570844
26,0.33686844,-0.020100368,"('hardhearted', 'benevolent')",1.7924378,1.4139719,1.0646532,0.6969358,-0.3677174
27,0.16826424,0.14087558,"('hardhearted', 'softhearted')",1.6717583,1.6236949,0.9200113,0.8822852,-0.0377261
28,-0.97979134,-1.1130037,"('disloyal', 'loyal')",0.7970447,0.7847345,-0.0913733,-0.1641346,-0.0727613
