,idexx_male,idexx_female,tuple,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7801703,-0.86242336,"('unsociable', 'sociable')",0.5886688,0.43616354,-0.6237848,-0.7231689,-0.2717621,-0.3831429,-0.1113808
1,-2.0624259,-2.2920218,"('unfriendly', 'friendly')",0.097060956,-0.17142865,1.8770541,1.7707489,-0.0294369,-0.2309005,-0.2014636
2,0.24757084,0.33600062,"('unlikable', 'likable')",0.1679761,0.2011087,0.56883675,0.7031777,0.3281279,0.413429,0.0853011
3,-0.43057004,-0.3263586,"('repellent', 'pleasant')",0.022679983,0.022599844,0.15179011,0.24231,-0.0853666,-0.0204829,0.0648837
4,-0.7592825,-0.9050491,"('disliked', 'liked')",-0.6365906,-0.7738159,-5.9611483,-6.107181,-2.4523404,-2.5953487,-0.1430083
5,-1.6398141,-1.6924481,"('distant', 'outgoing')",-1.2858146,-1.2818888,0.039510857,0.08329238,-0.9620392,-0.9636815,-0.0016423
6,-1.675215,-1.7592077,"('distant', 'open')",-1.3087274,-1.3339223,0.8565201,0.897562,-0.7091408,-0.731856,-0.0227152
7,-0.57781243,-0.50354123,"('insensitive', 'sensitive')",-0.34473446,-0.37640387,0.2382184,0.32296243,-0.2281095,-0.1856609,0.0424486
8,-1.2284571,-1.3606768,"('unaffectionate', 'affectionate')",-0.096775055,-0.1512663,0.96447265,0.90361327,-0.1202532,-0.2027766,-0.0825234
9,-1.6804984,-1.8205756,"('unaffectionate', 'caring')",-0.077713355,-0.13893682,1.2780858,1.2851849,-0.160042,-0.2247759,-0.0647339
10,-1.1803727,-1.1137111,"('unsympathetic', 'sympathetic')",-0.23802446,-0.35618052,-0.6147775,-0.59499127,-0.6777249,-0.6882943,-0.0105694
11,-0.3627092,-0.30020896,"('unhelpful', 'helpful')",-0.25736734,-0.22356935,1.2463483,1.359611,0.2087572,0.2786109,0.0698537
12,-0.82846683,-0.76383126,"('unsupportive', 'supportive')",-0.28898877,-0.21658206,-2.014228,-1.9519778,-1.0438946,-0.9774637,0.0664309
13,-0.21826777,-0.12284971,"('impolite', 'polite')",-0.014026113,0.00971286,-0.65179485,-0.66210383,-0.2946963,-0.2584136,0.0362827
14,0.5494939,0.6460657,"('antisocial', 'social')",0.9748319,0.9949876,-0.7620179,-0.79855293,0.2541026,0.2808335,0.0267309
15,0.5666804,0.47974613,"('boring', 'funny')",-0.118129596,-0.15313724,0.6343107,0.58450043,0.3609538,0.3037031,-0.0572507
16,-0.3365512,-0.43027547,"('unpopular', 'popular')",0.25147304,0.18188895,0.8911072,0.8509264,0.2686764,0.2008466,-0.0678298
17,-0.5603421,-0.5247211,"('nasty', 'nice')",-1.1051096,-1.0592531,-0.23973761,-0.18900403,-0.6350631,-0.5909927,0.0440704
18,-0.41705543,-0.4757665,"('disagreeable', 'welcoming')",-0.088743,-0.14940907,-0.259057,-0.253882,-0.2549518,-0.2930192,-0.0380674
19,-1.7528435,-1.7621752,"('inhospitable', 'hospitable')",-1.5541792,-1.5945705,-0.16103119,-0.023536265,-1.1560179,-1.1267606,0.0292573
20,0.20421994,0.20187812,"('rough', 'thoughtful')",1.4779294,1.5106645,1.073648,1.0244136,0.9185991,0.9123187,-0.0062804
21,-0.12633868,-0.117526844,"('immoral', 'moral')",0.46452698,0.35569736,-1.104402,-1.0786262,-0.2554046,-0.2801519,-0.0247473
22,-0.011686107,0.041938804,"('untrustworthy', 'trustworthy')",0.22759022,0.07756379,-1.017047,-1.071472,-0.2670476,-0.3173231,-0.0502755
23,-1.037581,-1.1145221,"('insincere', 'sincere')",-0.07985426,-0.17370687,5.015502,5.0302176,1.2993556,1.2473296,-0.052026
24,-0.48556113,-0.44424227,"('dishonest', 'honest')",-0.49814233,-0.5080706,0.6571852,0.63642573,-0.1088394,-0.1052957,0.0035437
25,-1.0734385,-1.105506,"('egoistic', 'altruistic')",0.77435714,0.81386703,1.6770077,1.590627,0.4593088,0.432996,-0.0263128
26,-0.13086322,-0.23635608,"('hardhearted', 'benevolent')",1.2053852,1.1708685,1.7326877,1.5944002,0.9357366,0.8429708,-0.0927658
27,-0.83765745,-0.7245048,"('hardhearted', 'softhearted')",-0.35779536,-0.2560713,1.4750868,1.4092178,0.0932113,0.1428806,0.0496693
28,-0.53346455,-0.6733386,"('disloyal', 'loyal')",0.29741734,0.15487123,1.0724306,0.9117891,0.2787945,0.1311073,-0.1476872
29,-0.6648551,-0.7073821,"('unfair', 'fair')",-0.8122456,-0.80604523,-0.38959605,-0.5225121,-0.6222323,-0.6786464,-0.0564141
30,0.8481914,0.821131,"('intolerant', 'tolerant')",0.47026834,0.36622417,0.9524338,0.9430514,0.7569645,0.7101355,-0.046829
31,-1.6950763,-1.7464231,"('evil', 'good')",-0.67890805,-0.6920254,-0.4516914,-0.5460639,-0.9418919,-0.9948374,-0.0529455
32,-0.544279,-0.524768,"('unkind', 'kind')",0.45444623,0.48959973,0.73686606,0.6373717,0.2156778,0.2007345,-0.0149433
33,-0.1491975,-0.27181432,"('wrong', 'right')",0.094066635,-0.0050401837,-0.061411425,-0.17644367,-0.0388474,-0.1510994,-0.112252
34,-0.1800394,-0.039807633,"('mean', 'honorable')",0.20108697,0.22083756,5.68561,5.9005904,1.9022191,2.0272067,0.1249876
35,-0.5681962,-0.70828044,"('corrupt', 'incorrupt')",-0.8147981,-0.8254822,0.37425524,0.18524864,-0.3362463,-0.4495047,-0.1132584
36,-1.1964484,-1.4153651,"('hostile', 'amicable')",-1.2621866,-1.4844817,0.75553334,0.5514601,-0.5677006,-0.7827956,-0.215095
37,-0.62242824,-0.56733644,"('fake', 'genuine')",-0.9930205,-0.9654742,0.22698197,0.2867763,-0.4628222,-0.4153448,0.0474774
38,-1.5430993,-1.5640018,"('untruthful', 'truthful')",-0.17713524,-0.21978903,-0.28166378,-0.24657324,-0.6672994,-0.676788,-0.0094886
39,0.6057021,0.59277004,"('exploitative', 'cooperative')",0.8371773,0.97724855,0.15015042,0.15385292,0.53101,0.5746238,0.0436138
40,0.06876556,0.018384308,"('stingy', 'generous')",0.44294313,0.37172434,-1.1792021,-1.2761723,-0.2224978,-0.2953545,-0.0728567
41,-0.66410464,-0.74953103,"('unforgiving', 'forgiving')",0.6765868,0.54243815,0.23083194,0.14755039,0.0811047,-0.0198475,-0.1009522
42,0.3072835,0.50290215,"('unreliable', 'reliable')",0.060894616,0.13006142,-2.778043,-2.6963642,-0.8032883,-0.6878002,0.1154881
43,-0.5618736,-0.41499284,"('irresponsible', 'responsible')",-0.28790265,-0.18902159,0.11599903,0.23656255,-0.2445924,-0.1224839,0.1221085
44,0.75515497,0.8137839,"('prejudiced', 'unprejudiced')",-0.4605771,-0.39897823,-1.1762766,-1.1131256,-0.2938996,-0.2327733,0.0611263
45,-0.82345074,-0.82609785,"('incompetent', 'competent')",0.3853716,0.18852758,-0.54480565,-0.6043488,-0.3276283,-0.413973,-0.0863447
46,-0.11042254,-0.028682137,"('uncompetitive', 'competitive')",0.5229392,0.49189666,-1.1393191,-1.1349657,-0.2422675,-0.223917,0.0183505
47,0.09946581,0.2514329,"('stupid', 'smart')",0.6089039,0.64175814,5.402373,5.5357137,2.0369142,2.1429682,0.106054
48,0.12375896,0.09529626,"('unintelligent', 'intelligent')",0.98320067,0.9316731,0.18923438,0.16083023,0.4320647,0.3959332,-0.0361315
49,-0.29778063,-0.16713083,"('unable', 'able')",-0.43624842,-0.31732205,-0.51856256,-0.3294388,-0.4175305,-0.2712972,0.1462333
50,-0.049455762,-0.017192928,"('clumsy', 'skillful')",-0.63289994,-0.6469084,-0.28208122,-0.32393742,-0.321479,-0.3293462,-0.0078672
51,-0.38730726,-0.41063565,"('uneducated', 'educated')",0.5638772,0.4568245,0.07464202,0.020952582,0.0837373,0.0223805,-0.0613568
52,-0.66008335,-0.9719199,"('irrational', 'rational')",-0.62770164,-0.7746534,0.7234349,0.5432202,-0.1881167,-0.4011176,-0.2130009
53,-1.353224,-1.3824688,"('uncreative', 'creative')",0.63357943,0.48428494,1.2231749,1.1972092,0.1678434,0.0996751,-0.0681683
54,-0.8813473,-0.9380801,"('incapable', 'capable')",-0.21957313,-0.25109917,0.8903526,0.9647151,-0.0701893,-0.0748214,-0.0046321
55,0.39012048,0.4456433,"('incompetent', 'clever')",1.468063,1.369266,-0.2985358,-0.28624526,0.5198826,0.5095547,-0.0103279
56,0.22809379,0.25948858,"('impractical', 'practical')",1.2631512,1.1740203,-0.2973002,-0.25912106,0.3979816,0.3914626,-0.006519
57,-0.47511387,-0.52382225,"('unimaginative', 'imaginative')",0.36229005,0.21080378,-2.345127,-2.39813,-0.8193169,-0.9037162,-0.0843993
58,-1.0065538,-1.1039666,"('undiscriminating', 'discriminating')",0.78612703,0.654081,-0.09762532,-0.10672593,-0.1060174,-0.1855372,-0.0795198
