,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8701602,-0.9381229,"('unsociable', 'sociable')",0.36746076,0.18386744,-0.20294207,-0.33076552,-0.2352139,-0.3616737,-0.1264598
1,-1.7999244,-1.8161125,"('unfriendly', 'friendly')",0.006692581,-0.12350038,1.681099,1.578058,-0.0373776,-0.1205183,-0.0831407
2,-0.64823556,-0.58444446,"('unlikable', 'likable')",1.3704635,1.4716191,0.66525775,0.77038103,0.4624952,0.5525186,0.0900234
3,0.08260451,0.19761804,"('repellent', 'pleasant')",0.8698526,0.9285588,0.42879608,0.450982,0.4604177,0.5257196,0.0653019
4,-0.7708377,-0.8368906,"('disliked', 'liked')",-0.20808467,-0.29565346,-6.1803975,-6.276619,-2.38644,-2.469721,-0.083281
5,-1.9620044,-1.9213934,"('distant', 'outgoing')",-0.82543886,-0.7959503,-0.15595578,-0.11513281,-0.981133,-0.9441589,0.0369741
6,-2.600637,-2.5841115,"('distant', 'open')",-1.1488643,-1.1464883,0.6059615,0.63402724,-1.0478466,-1.0321909,0.0156557
7,1.0987444,1.1314502,"('insensitive', 'sensitive')",1.045072,1.070247,0.76368016,0.73072994,0.9691656,0.9774758,0.0083102
8,-1.6515377,-1.6869094,"('unaffectionate', 'affectionate')",-0.8800044,-0.91459936,0.7801115,0.6942458,-0.5838102,-0.6357543,-0.0519441
9,-1.1406772,-1.1225419,"('unaffectionate', 'caring')",0.08720653,0.034641884,1.1841805,1.1567197,0.0435699,0.0229399,-0.02063
10,0.007249117,0.020779215,"('unsympathetic', 'sympathetic')",0.21354981,0.21549925,-0.18567675,-0.21592176,0.0117074,0.0067856,-0.0049218
11,0.25099793,0.32465297,"('unhelpful', 'helpful')",-0.25129053,-0.20067413,1.4391761,1.5186391,0.4796278,0.5475393,0.0679115
12,-0.021552728,0.06170147,"('unsupportive', 'supportive')",0.82607436,0.9140868,-1.568287,-1.6148218,-0.2545885,-0.2130112,0.0415773
13,0.24780059,0.19586709,"('impolite', 'polite')",0.46102938,0.4133218,-0.29058635,-0.34176496,0.1394145,0.0891413,-0.0502732
14,0.33364826,0.3461916,"('antisocial', 'social')",1.8909535,1.9327767,-0.6609687,-0.71552646,0.521211,0.5211473,-6.37e-05
15,0.24551584,0.17997468,"('boring', 'funny')",-1.0931671,-1.1716144,0.32748008,0.31752235,-0.1733904,-0.2247058,-0.0513154
16,-0.8928631,-0.9210667,"('unpopular', 'popular')",-0.8907033,-0.8432186,0.38636583,0.43010658,-0.4657335,-0.4447262,0.0210073
17,-0.7444748,-0.6636637,"('nasty', 'nice')",-1.2418994,-1.1391759,-0.561891,-0.4777232,-0.8494217,-0.7601875,0.0892342
18,-0.7416606,-0.63922393,"('disagreeable', 'welcoming')",-0.064827226,0.021789305,-0.27721107,-0.29055703,-0.361233,-0.3026639,0.0585691
19,-1.8186799,-1.7052983,"('inhospitable', 'hospitable')",-0.85626006,-0.78923076,-0.08281325,0.048103377,-0.9192511,-0.8154752,0.1037759
20,-0.06837991,0.041090827,"('rough', 'thoughtful')",0.6222767,0.77534103,1.2932472,1.2867883,0.6157147,0.7010734,0.0853587
21,0.6331353,0.6308603,"('immoral', 'moral')",0.89359176,0.8752774,-0.593718,-0.5922523,0.311003,0.3046285,-0.0063745
22,0.16679358,0.13032787,"('untrustworthy', 'trustworthy')",0.6078203,0.537068,-0.69679445,-0.78339314,0.0259398,-0.0386658,-0.0646056
23,0.37352502,0.4117468,"('insincere', 'sincere')",0.059349205,-0.028638639,5.2373857,5.1544657,1.8900867,1.8458579,-0.0442288
24,-0.36720988,-0.4119676,"('dishonest', 'honest')",-0.8253879,-0.89881396,0.29255512,0.21357553,-0.3000142,-0.3657354,-0.0657212
25,-0.43850183,-0.440561,"('egoistic', 'altruistic')",0.5871699,0.55505985,1.6342632,1.6023073,0.5943104,0.5722687,-0.0220417
26,-0.57748914,-0.6563947,"('hardhearted', 'benevolent')",1.6839644,1.640329,1.834791,1.7493834,0.980422,0.911106,-0.069316
27,0.0031253733,0.05507348,"('hardhearted', 'softhearted')",0.5401153,0.57163364,1.7323313,1.6631593,0.7585239,0.7632888,0.0047649
28,-0.8748639,-0.98611933,"('disloyal', 'loyal')",-0.014010169,-0.20438528,0.8949166,0.7934286,0.0020142,-0.1323587,-0.1343729
