,walgreens_male,walgreens_female,tuple,boots_male,boots_female,alliance_male,alliance_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.7002364,-0.74881804,"('unsociable', 'sociable')",0.7647308,0.6915356,1.9448289,1.7011956,-0.017296368,-0.19956514,0.4980068,0.361087,-0.1369198
1,-0.9484432,-0.9531572,"('unfriendly', 'friendly')",0.7268635,0.7369367,-0.24761906,-0.3412309,2.1841173,1.8550761,0.4287297,0.3244062,-0.1043235
2,0.27002993,0.24945879,"('unlikable', 'likable')",-0.51563364,-0.5653418,1.5009602,1.6134752,0.6304358,0.77079,0.4714481,0.5170956,0.0456475
3,-1.3977748,-1.2714212,"('repellent', 'pleasant')",-1.5305932,-1.2791929,0.34374207,0.4238965,-0.17050341,-0.032730665,-0.6887823,-0.539862,0.1489203
4,0.704423,0.7183961,"('disliked', 'liked')",-0.15115225,-0.20001198,-0.9995731,-0.92418885,-6.110279,-6.097552,-1.6391454,-1.6258391,0.0133063
5,0.68178195,0.6332495,"('distant', 'outgoing')",0.5149163,0.46087557,-1.4981425,-1.4076145,-0.014174545,-0.07971126,-0.0789047,-0.0983002,-0.0193955
6,0.51909053,0.5055213,"('distant', 'open')",-0.15292384,-0.17622915,-1.334947,-1.273359,0.41962928,0.2844537,-0.1372878,-0.1649033,-0.0276155
7,-0.91559887,-0.8179663,"('insensitive', 'sensitive')",0.14381033,0.31647626,1.2503296,1.3005092,0.61449474,0.61607444,0.273259,0.3537734,0.0805144
8,-0.724658,-0.755762,"('unaffectionate', 'affectionate')",0.33402184,0.28961807,-1.1516994,-1.1818339,0.5668311,0.3742238,-0.2438761,-0.3184385,-0.0745624
9,-0.74511594,-0.7646128,"('unaffectionate', 'caring')",0.9761236,0.91645515,-0.28174832,-0.29275042,1.3423336,1.1805576,0.3228982,0.2599124,-0.0629858
10,-2.4111187,-2.3625,"('unsympathetic', 'sympathetic')",-0.3115885,-0.19731809,1.2049154,1.1636294,0.28552744,0.131099,-0.3080661,-0.3162724,-0.0082063
11,-0.8401706,-0.8272578,"('unhelpful', 'helpful')",0.71548134,0.71265155,1.6505766,1.6079413,2.7815607,2.806563,1.076862,1.0749745,-0.0018875
12,-0.21919233,-0.15011214,"('unsupportive', 'supportive')",1.0717387,1.1448758,0.5118744,0.58998406,-1.2497628,-1.2976445,0.0286645,0.0717758,0.0431113
13,-0.5631342,-0.5847546,"('impolite', 'polite')",0.54436135,0.53415984,1.7050668,1.5082873,0.1059204,0.12904778,0.4480536,0.3966851,-0.0513685
14,-0.91034657,-0.8351394,"('antisocial', 'social')",0.9737119,1.0474945,1.9031333,1.9076424,-0.7133791,-0.6178332,0.3132799,0.3755411,0.0622612
15,-0.12093171,-0.17711072,"('boring', 'funny')",0.47811645,0.38246801,0.13487253,0.08632039,0.08466871,0.122446656,0.1441815,0.1035311,-0.0406504
16,0.9326597,1.0025958,"('unpopular', 'popular')",-0.9366238,-0.9358601,-1.6588993,-1.5846558,0.38319674,0.4196725,-0.3199167,-0.2745619,0.0453548
17,0.11315273,0.16129331,"('nasty', 'nice')",-0.88534135,-0.7580865,-0.5723326,-0.4878377,-0.8225488,-0.7377117,-0.5417675,-0.4555857,0.0861818
18,-0.99333537,-0.9339994,"('disagreeable', 'welcoming')",-1.5289694,-1.3988595,-0.83897936,-0.73031425,-0.39465052,-0.40978965,-0.9389837,-0.8682407,0.070743
19,0.39315572,0.3726526,"('inhospitable', 'hospitable')",-1.139642,-1.1668358,-1.5277342,-1.4901572,-0.033692937,-0.041561007,-0.5769783,-0.5814754,-0.0044971
20,-0.29098877,-0.19336951,"('rough', 'thoughtful')",-0.61141354,-0.49225354,0.7377025,0.76851183,1.0417802,0.98968124,0.2192701,0.2681425,0.0488724
21,-1.3407891,-1.2846682,"('immoral', 'moral')",-0.019648151,0.046178706,1.6879859,1.6212467,-0.66061795,-0.6157781,-0.0832673,-0.0582552,0.0250121
22,-1.0978009,-1.0987511,"('untrustworthy', 'trustworthy')",-0.9451291,-0.88407516,1.8256367,1.7235402,-1.2160065,-1.1309031,-0.3583249,-0.3475473,0.0107776
23,-1.2149618,-1.2211008,"('insincere', 'sincere')",0.34791225,0.43517482,1.1717395,1.0740414,6.0973387,5.9751854,1.6005071,1.5658252,-0.0346819
24,-1.4701798,-1.5201938,"('dishonest', 'honest')",0.6547712,0.65321535,1.9615147,1.891615,1.2753087,1.134382,0.6053537,0.5397546,-0.0655991
25,-0.22291973,-0.13596506,"('egoistic', 'altruistic')",0.3106959,0.31577456,-0.38916725,-0.38209397,1.1276755,1.0377396,0.2065711,0.2088638,0.0022927
26,-0.55802345,-0.5885714,"('hardhearted', 'benevolent')",1.0623943,0.9864066,0.7176604,0.69043654,1.5909393,1.3437514,0.7032427,0.6080058,-0.0952369
27,-1.0620059,-0.9869324,"('hardhearted', 'softhearted')",-0.1720745,-0.107899606,0.55518657,0.6274538,1.6121665,1.5041956,0.2333182,0.2592044,0.0258862
28,-0.98428595,-1.0040529,"('disloyal', 'loyal')",1.1971419,1.1610152,1.0072476,0.8931575,1.4134004,1.1921493,0.658376,0.5605673,-0.0978087
29,0.24870932,0.2529787,"('unfair', 'fair')",0.055014487,0.060885116,-0.79414475,-0.7609037,-0.2077656,-0.3523928,-0.1745466,-0.1998582,-0.0253116
30,-1.2628113,-1.245696,"('intolerant', 'tolerant')",0.37986127,0.42353952,0.84053236,0.8256139,1.1772488,1.1760979,0.2837078,0.2948889,0.0111811
31,0.08734327,0.09709236,"('evil', 'good')",-1.0128506,-0.98320645,-2.385039,-2.2859309,-1.3809431,-1.526889,-1.1728723,-1.1747335,-0.0018612
32,-0.3954453,-0.45833182,"('unkind', 'kind')",1.2937202,1.2058784,1.1502419,1.0429654,1.5038998,1.3326797,0.8881041,0.780798,-0.1073061
33,0.61290324,0.5699536,"('wrong', 'right')",0.49157503,0.39205748,-0.37671018,-0.42550528,-0.71921676,-0.74744743,0.0021378,-0.0527354,-0.0548732
34,0.29948834,0.42209285,"('mean', 'honorable')",0.06818977,0.2892901,1.3739785,1.4351838,6.039168,6.0733724,1.9452062,2.0549848,0.1097786
35,1.071879,0.98709106,"('corrupt', 'incorrupt')",-0.50962037,-0.57968247,-1.6558747,-1.6161007,-0.09980508,-0.28009316,-0.2983553,-0.3721963,-0.073841
36,0.75624245,0.7092515,"('hostile', 'amicable')",-0.4242022,-0.4118183,-1.4774812,-1.464988,-0.18522272,-0.3581092,-0.332666,-0.381416,-0.04875
37,-0.2094436,-0.227196,"('fake', 'genuine')",0.019562617,0.06944121,0.7774006,0.7779851,0.5330147,0.49845123,0.2801336,0.2796704,-0.0004632
38,-0.44910967,-0.43053862,"('untruthful', 'truthful')",0.1627658,0.20166181,0.10456976,0.10475953,0.8279193,0.78443867,0.1615363,0.1650803,0.003544
39,0.44545233,0.46073622,"('exploitative', 'cooperative')",1.4900286,1.4907376,2.290245,2.2814324,0.00065109506,0.028927319,1.0565943,1.0654584,0.0088641
40,-0.7367398,-0.6577484,"('stingy', 'generous')",-0.77224094,-0.60786474,-0.44127566,-0.2937994,-1.6325328,-1.6945851,-0.8956973,-0.8134994,0.0821979
41,-1.3614753,-1.2961396,"('unforgiving', 'forgiving')",-0.1797773,-0.078314826,0.11827901,0.15496853,0.14518729,0.13288271,-0.3194466,-0.2716508,0.0477958
