,charter_male,charter_female,tuple,communications_male,communications_female,inc_male,inc_female,average_male,average_female,female-male
48,0.21532407,0.1467599,"('unintelligent', 'intelligent')",0.13580266,0.11573939,0.33810106,0.31310916,0.2297426,0.1918695,-0.0378731
49,-0.97578686,-0.9150159,"('unable', 'able')",-0.6920968,-0.5024252,-0.2303266,-0.059382986,-0.6327368,-0.4922747,0.1404621
50,-0.61735314,-0.5574643,"('clumsy', 'skillful')",-0.51422906,-0.43113253,-0.18585953,-0.20649895,-0.4391473,-0.3983653,0.040782
51,0.41742077,0.298664,"('uneducated', 'educated')",0.5210052,0.3902561,0.8228196,0.6804134,0.5870819,0.4564445,-0.1306374
52,0.7578769,0.6809635,"('irrational', 'rational')",-0.46116608,-0.73893684,0.16682816,0.028212797,0.154513,-0.0099202,-0.1644332
53,-0.5109289,-0.3379806,"('uncreative', 'creative')",0.79122734,0.9163464,0.82101744,0.83402693,0.3671053,0.4707976,0.1036923
54,-0.3553633,-0.27974966,"('incapable', 'capable')",-0.88488585,-0.75790906,1.1743773,1.2464596,-0.0219573,0.0696003,0.0915576
55,0.4207136,0.47567636,"('incompetent', 'clever')",0.40244097,0.53942937,-0.032908566,0.037460692,0.2634153,0.3508555,0.0874402
56,0.89819247,0.9264257,"('impractical', 'practical')",1.4120349,1.6646711,-0.32490548,-0.201282,0.661774,0.796605,0.134831
57,-0.2878193,-0.26325852,"('unimaginative', 'imaginative')",0.11155599,0.22804442,-2.4158971,-2.3963947,-0.8640535,-0.8105363,0.0535172
58,0.18864828,0.19539544,"('undiscriminating', 'discriminating')",1.4482388,1.6023096,0.23866588,0.27893686,0.6251843,0.692214,0.0670297
59,0.19079632,0.18209855,"('foolish', 'wise')",-0.019273987,-0.08083835,0.47337908,0.46638563,0.2149671,0.1892153,-0.0257518
60,0.46505338,0.5316697,"('inefficient', 'efficient')",1.8421873,2.054406,-0.28341275,-0.113129355,0.6746093,0.8243154,0.1497061
61,0.6884151,0.6365149,"('illogical', 'logical')",0.9891137,0.9215433,0.33158436,0.18004638,0.6697044,0.5793682,-0.0903362
62,1.2258048,1.3196806,"('incompetent', 'brilliant')",1.3074356,1.5942938,-0.04941443,0.15995644,0.827942,1.0246436,0.1967016
63,-0.2113154,-0.22515991,"('unperceptive', 'insightful')",1.4176049,1.5611472,0.9529132,1.0499021,0.7197343,0.7952965,0.0755622
64,-0.014294699,-0.14903295,"('shy', 'confident')",0.8552301,0.9028054,-6.1416225,-6.2039747,-1.7668958,-1.8167342,-0.0498384
65,1.1395452,1.0483999,"('insecure', 'secure')",0.88446975,0.8057951,-0.24538335,-0.2042947,0.5928772,0.5499668,-0.0429104
66,-0.41303796,-0.36405134,"('inactive', 'active')",-0.27567127,-0.20775753,0.8940481,0.8460602,0.0684463,0.0914171,0.0229708
67,0.27411923,0.22644341,"('doubtful', 'determined')",-0.38392228,-0.3176998,-0.633161,-0.6215971,-0.2476547,-0.2376178,0.0100369
68,-1.2756023,-1.3780429,"('dependent', 'independent')",-0.37161857,-0.3137675,-0.556641,-0.54385227,-0.7346206,-0.7452209,-0.0106003
69,-0.4934687,-0.52468103,"('lazy', 'industrious')",-0.14358422,-0.11051695,-0.7064749,-0.71375185,-0.4478426,-0.44965,-0.0018074
70,0.3825748,0.49644727,"('lethargic', 'energetic')",1.1840615,1.4454705,0.66091394,0.77154535,0.7425168,0.9044877,0.1619709
71,0.7548602,0.8301198,"('diffident', 'self-confident')",0.2781291,0.34869492,0.5008374,0.4946208,0.5112755,0.5578118,0.0465363
72,0.6500161,0.62200564,"('unambitious', 'ambitious')",-0.1916482,-0.048498563,-0.7667886,-0.6751052,-0.1028069,-0.033866,0.0689409
73,1.0510347,1.1154447,"('helpless', 'self-reliant')",0.34839576,0.36763552,-3.0923514,-3.0243025,-0.564307,-0.5137408,0.0505662
74,0.7149543,0.8343974,"('undedicated', 'dedicated')",0.39948973,0.60300756,0.42805496,0.45472136,0.5141663,0.6307087,0.1165424
75,-0.6321686,-0.56066775,"('meek', 'impulsive')",-0.6595208,-0.5246152,-0.39491868,-0.31743318,-0.5622027,-0.4675721,0.0946306
76,0.8582498,0.9458516,"('anxious', 'daring')",1.2151183,1.3840129,0.064861,0.12650092,0.712743,0.8187884,0.1060454
77,0.029169742,0.05649172,"('unmotivated', 'motivated')",0.5462301,0.58883053,-1.231862,-1.1408794,-0.2188207,-0.1651857,0.053635
78,-1.5842508,-1.5702467,"('nonresilient', 'resilient')",0.23547114,0.320144,-0.2096959,-0.15109049,-0.5194919,-0.4670644,0.0524275
79,-0.08615728,-0.009643355,"('wavering', 'unwavering')",-0.8435447,-0.83705544,-0.06428321,-0.03222683,-0.3313284,-0.2929752,0.0383532
80,0.7239667,0.681988,"('dominated', 'dominating')",0.8684327,0.9490468,-0.76563823,-0.7134597,0.275587,0.3058584,0.0302714
81,-0.3635855,-0.50591004,"('submissive', 'aggressive')",1.4615364,1.4887213,-0.6079421,-0.558379,0.1633363,0.1414774,-0.0218589
82,-0.9764595,-0.8707642,"('poor', 'rich')",0.9517601,1.1209598,6.028992,6.164382,2.001431,2.1381925,0.1367615
83,0.15638892,0.11149791,"('powerless', 'powerful')",0.08475265,0.12764269,-1.1395336,-1.1877085,-0.299464,-0.3161893,-0.0167253
84,0.44580337,0.3918028,"('inferior', 'superior')",0.06827001,0.016291045,0.5913589,0.5102142,0.3684774,0.3061027,-0.0623747
85,0.73446304,0.8640251,"('insignificant', 'prestigious')",-0.48716986,-0.5394461,0.31847295,0.24710274,0.1885887,0.1905606,0.0019719
86,0.32647488,0.17400949,"('uninfluential', 'influential')",0.9239585,0.8392388,0.33694977,0.2116885,0.5291277,0.4083123,-0.1208154
87,0.16220185,0.10807419,"('unsuccessful', 'successful')",0.95097375,0.9622172,0.76247144,0.82791394,0.6252157,0.6327351,0.0075194
88,-0.029950738,-0.11432603,"('low', 'eminent')",0.3838786,0.39888483,0.28669566,0.25437906,0.2135412,0.179646,-0.0338952
