,cheek_male,cheek_female,tuple,average_male,average_female,female-male
30,1.101649,1.2337885,"('intolerant', 'tolerant')",1.101649,1.2337885,0.1321395
31,-1.6378839,-1.7394099,"('evil', 'good')",-1.6378839,-1.7394099,-0.101526
32,1.3592039,1.2674191,"('unkind', 'kind')",1.3592039,1.2674191,-0.0917848
33,-0.42141464,-0.5198442,"('wrong', 'right')",-0.4214146,-0.5198442,-0.0984296
34,3.8830733,4.2454925,"('mean', 'honorable')",3.8830733,4.2454925,0.3624192
35,-1.2732985,-1.6407738,"('corrupt', 'incorrupt')",-1.2732985,-1.6407738,-0.3674753
36,-1.143355,-1.4031821,"('hostile', 'amicable')",-1.143355,-1.4031821,-0.2598271
37,1.1505738,1.096308,"('fake', 'genuine')",1.1505738,1.096308,-0.0542658
38,-0.60675937,-0.46743196,"('untruthful', 'truthful')",-0.6067594,-0.467432,0.1393274
39,0.45628047,0.5006625,"('exploitative', 'cooperative')",0.4562805,0.5006625,0.044382
40,-0.9736194,-1.1384363,"('stingy', 'generous')",-0.9736194,-1.1384363,-0.1648169
41,0.7441109,0.59354895,"('unforgiving', 'forgiving')",0.7441109,0.593549,-0.1505619
42,-1.5939316,-1.709816,"('unreliable', 'reliable')",-1.5939316,-1.709816,-0.1158844
43,1.0590506,1.293385,"('irresponsible', 'responsible')",1.0590506,1.293385,0.2343344
44,-1.0491215,-0.98823225,"('prejudiced', 'unprejudiced')",-1.0491215,-0.9882323,0.0608892
45,0.82188886,0.6541863,"('incompetent', 'competent')",0.8218889,0.6541863,-0.1677026
46,-0.09433061,-0.12134902,"('uncompetitive', 'competitive')",-0.0943306,-0.121349,-0.0270184
47,4.5309815,4.7895555,"('stupid', 'smart')",4.5309815,4.7895555,0.258574
48,0.50361776,0.57059956,"('unintelligent', 'intelligent')",0.5036178,0.5705996,0.0669818
49,-0.4045225,-0.26688755,"('unable', 'able')",-0.4045225,-0.2668875,0.137635
50,-0.45600122,-0.46901226,"('clumsy', 'skillful')",-0.4560012,-0.4690123,-0.0130111
51,0.76898736,0.77199435,"('uneducated', 'educated')",0.7689874,0.7719944,0.003007
52,-0.43813384,-0.72317463,"('irrational', 'rational')",-0.4381338,-0.7231746,-0.2850408
53,-0.21203302,-0.38559484,"('uncreative', 'creative')",-0.212033,-0.3855948,-0.1735618
54,0.8052521,0.82188195,"('incapable', 'capable')",0.8052521,0.8218819,0.0166298
55,1.3104511,1.386719,"('incompetent', 'clever')",1.3104511,1.386719,0.0762679
56,0.5980887,0.6464646,"('impractical', 'practical')",0.5980887,0.6464646,0.0483759
57,-1.3492005,-1.6784623,"('unimaginative', 'imaginative')",-1.3492005,-1.6784623,-0.3292618
58,0.45687547,0.38169762,"('undiscriminating', 'discriminating')",0.4568755,0.3816976,-0.0751779
59,-0.30466557,-0.36940378,"('foolish', 'wise')",-0.3046656,-0.3694038,-0.0647382
60,0.71846217,1.0910691,"('inefficient', 'efficient')",0.7184622,1.0910691,0.3726069
61,0.38282323,0.21846059,"('illogical', 'logical')",0.3828232,0.2184606,-0.1643626
62,0.88070804,1.1363281,"('incompetent', 'brilliant')",0.880708,1.1363281,0.2556201
63,0.12805635,0.24430177,"('unperceptive', 'insightful')",0.1280563,0.2443018,0.1162455
64,-5.666879,-5.622624,"('shy', 'confident')",-5.6668792,-5.6226239,0.0442553
65,0.6569589,0.9206994,"('insecure', 'secure')",0.6569589,0.9206994,0.2637405
66,-0.056177363,-0.29174197,"('inactive', 'active')",-0.0561774,-0.291742,-0.2355646
67,-0.65618324,-0.57640606,"('doubtful', 'determined')",-0.6561832,-0.5764061,0.0797771
68,-1.0314269,-0.92275006,"('dependent', 'independent')",-1.0314269,-0.9227501,0.1086768
69,-2.0704308,-2.2147276,"('lazy', 'industrious')",-2.0704308,-2.2147276,-0.1442968
70,2.0957658,2.0927951,"('lethargic', 'energetic')",2.0957658,2.0927951,-0.0029707
71,0.1760496,0.19554819,"('diffident', 'self-confident')",0.1760496,0.1955482,0.0194986
72,0.9253328,1.1767274,"('unambitious', 'ambitious')",0.9253328,1.1767274,0.2513946
73,-2.6605318,-2.708478,"('helpless', 'self-reliant')",-2.6605318,-2.708478,-0.0479462
74,0.5023993,0.33088836,"('undedicated', 'dedicated')",0.5023993,0.3308884,-0.1715109
75,-0.8186791,-0.8643264,"('meek', 'impulsive')",-0.8186791,-0.8643264,-0.0456473
76,0.87914336,1.0119002,"('anxious', 'daring')",0.8791434,1.0119002,0.1327568
77,-1.2697871,-1.1596656,"('unmotivated', 'motivated')",-1.2697871,-1.1596656,0.1101215
78,-0.9309636,-0.9700421,"('nonresilient', 'resilient')",-0.9309636,-0.9700421,-0.0390785
79,-0.45217597,-0.59426194,"('wavering', 'unwavering')",-0.452176,-0.5942619,-0.1420859
80,0.65386516,0.5667816,"('dominated', 'dominating')",0.6538652,0.5667816,-0.0870836
81,0.5492468,0.6811114,"('submissive', 'aggressive')",0.5492468,0.6811114,0.1318646
82,5.823784,5.9921474,"('poor', 'rich')",5.8237839,5.9921474,0.1683635
83,-0.053339038,-0.039485045,"('powerless', 'powerful')",-0.053339,-0.039485,0.013854
84,0.3401375,0.299506,"('inferior', 'superior')",0.3401375,0.299506,-0.0406315
85,-1.580056,-1.7476436,"('insignificant', 'prestigious')",-1.580056,-1.7476436,-0.1675876
86,1.0291307,0.8803609,"('uninfluential', 'influential')",1.0291307,0.8803609,-0.1487698
87,-0.11810327,-0.08558946,"('unsuccessful', 'successful')",-0.1181033,-0.0855895,0.0325138
88,0.0286038,-0.009521699,"('low', 'eminent')",0.0286038,-0.0095217,-0.0381255
