,omnicom_male,omnicom_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.48347,-1.6541007,"('unsociable', 'sociable')",0.9698968,0.695488,-0.5798912,-0.7260926,-0.3644881,-0.5615684,-0.1970803
1,-0.88576907,-1.0477289,"('unfriendly', 'friendly')",-0.053623132,-0.2079932,1.5628897,1.4884233,0.2078325,0.0775671,-0.1302654
2,0.29281598,0.25350156,"('unlikable', 'likable')",1.7128357,1.739537,0.8220631,0.9599999,0.9425716,0.9843462,0.0417746
3,-0.81010246,-0.78863126,"('repellent', 'pleasant')",1.1348882,1.1950239,0.36244518,0.41140446,0.229077,0.272599,0.043522
4,0.5214315,0.41811147,"('disliked', 'liked')",-0.3028225,-0.4170617,-6.9169683,-6.935225,-2.2327865,-2.3113917,-0.0786052
5,-0.19697335,-0.18334806,"('distant', 'outgoing')",-2.4803376,-2.2904387,-0.28433293,-0.18816258,-0.9872146,-0.8873165,0.0998981
6,-0.4537893,-0.44110802,"('distant', 'open')",-2.7230315,-2.4974258,0.20586646,0.27945212,-0.9903181,-0.8863606,0.1039575
7,-1.0557513,-1.0556066,"('insensitive', 'sensitive')",0.34228683,0.32616067,0.4612968,0.43677607,-0.0840559,-0.0975566,-0.0135007
8,-0.078784876,-0.2240483,"('unaffectionate', 'affectionate')",-0.109485656,-0.17154402,0.78549004,0.80165255,0.1990732,0.1353534,-0.0637198
9,-0.7044734,-0.8570762,"('unaffectionate', 'caring')",-0.23152234,-0.3117098,1.1885902,1.2530975,0.0841982,0.0281038,-0.0560944
10,-2.117682,-2.1963809,"('unsympathetic', 'sympathetic')",0.45383468,0.40802333,-0.40927655,-0.40453237,-0.6910413,-0.7309633,-0.039922
11,-0.7515397,-0.8482304,"('unhelpful', 'helpful')",0.28702825,0.18544188,2.1066163,2.144081,0.5473683,0.4937642,-0.0536041
12,-0.9300874,-0.87781596,"('unsupportive', 'supportive')",0.5325194,0.73203635,-1.982344,-1.892514,-0.793304,-0.6794312,0.1138728
13,-1.7019355,-1.7451764,"('impolite', 'polite')",0.17077635,0.042639896,-0.3612881,-0.38112128,-0.6308157,-0.6945526,-0.0637369
14,-0.6598052,-0.73992133,"('antisocial', 'social')",2.3864918,2.2754557,-0.26278487,-0.41963392,0.4879673,0.3719668,-0.1160005
15,0.89745516,0.7892705,"('boring', 'funny')",-0.8018771,-0.93095136,0.61929744,0.52192706,0.2382918,0.1267487,-0.1115431
16,-0.006580502,-0.08487201,"('unpopular', 'popular')",-0.30386877,-0.30539477,0.56304085,0.52356565,0.0841972,0.044433,-0.0397642
17,-0.0025126543,0.09668785,"('nasty', 'nice')",-0.86633515,-0.7795417,-0.1777673,-0.1759588,-0.3488717,-0.2862709,0.0626008
18,-0.56808835,-0.5453072,"('disagreeable', 'welcoming')",-0.8783629,-0.7963724,-0.33317065,-0.32793647,-0.5932073,-0.5565387,0.0366686
19,-0.825282,-0.8338401,"('inhospitable', 'hospitable')",-1.9278816,-1.9677932,-0.15048799,-0.031109307,-0.9678838,-0.9442476,0.0236362
20,0.08317499,0.23642914,"('rough', 'thoughtful')",1.6216018,1.748271,1.1797943,1.2060007,0.9615237,1.0635669,0.1020432
21,-0.88959026,-1.0738431,"('immoral', 'moral')",1.0158132,0.95142317,-0.810317,-0.80511713,-0.2280313,-0.309179,-0.0811477
22,-0.79377896,-0.90701467,"('untrustworthy', 'trustworthy')",0.8256004,0.68755764,-1.0046551,-1.1058757,-0.3242779,-0.4417776,-0.1174997
23,-1.6510105,-1.8264531,"('insincere', 'sincere')",0.7153535,0.60237235,6.3431787,6.190436,1.8025072,1.6554518,-0.1470554
24,-1.1782466,-1.3168981,"('dishonest', 'honest')",-0.09888786,-0.0881915,0.918861,0.88129085,-0.1194245,-0.1745996,-0.0551751
25,0.11199312,0.050643235,"('egoistic', 'altruistic')",-0.24085003,-0.28765643,1.4150568,1.3164506,0.4287333,0.3598125,-0.0689208
26,0.6358806,0.5215957,"('hardhearted', 'benevolent')",1.2550768,1.149561,1.4254068,1.2590046,1.1054548,0.9767205,-0.1287343
27,0.009982623,0.15956831,"('hardhearted', 'softhearted')",-0.70529246,-0.60172457,1.1864972,1.1985112,0.1637291,0.2521183,0.0883892
28,-0.3096191,-0.56744504,"('disloyal', 'loyal')",0.86336666,0.6213167,1.3143433,1.1463654,0.622697,0.400079,-0.222618
29,0.054453794,0.028387208,"('unfair', 'fair')",-0.55905795,-0.50787264,-0.4618223,-0.6505667,-0.3221422,-0.376684,-0.0545418
30,-0.5437555,-0.67655474,"('intolerant', 'tolerant')",0.85116667,0.6747732,1.1164073,1.1141852,0.4746062,0.3708012,-0.103805
31,0.067016475,0.1378688,"('evil', 'good')",-2.078748,-1.994837,-1.1754451,-1.2741824,-1.0623922,-1.0437169,0.0186753
32,-0.8063912,-0.94435424,"('unkind', 'kind')",1.158077,0.9315837,0.9857985,0.82362455,0.4458281,0.2702847,-0.1755434
33,0.47229975,0.35934642,"('wrong', 'right')",-0.7061028,-0.6632071,-0.38462237,-0.46446493,-0.2061418,-0.2561085,-0.0499667
34,-0.32097358,-0.17229226,"('mean', 'honorable')",0.104488224,0.27419463,6.2690487,6.414162,2.0175211,2.1720215,0.1545004
35,0.971848,0.9436573,"('corrupt', 'incorrupt')",-2.1173184,-2.0697477,-0.061915856,-0.2233335,-0.4024621,-0.449808,-0.0473459
36,0.40630364,0.30115443,"('hostile', 'amicable')",-1.7470932,-1.8690513,0.40368015,0.23916632,-0.3123698,-0.4429102,-0.1305404
37,-0.11140184,-0.079568245,"('fake', 'genuine')",0.10126511,0.14352548,0.5349877,0.5798379,0.1749503,0.2145984,0.0396481
38,-0.9823324,-1.07274,"('untruthful', 'truthful')",-1.0224345,-0.9837289,0.26719406,0.32598904,-0.579191,-0.5768267,0.0023643
