,ch_male,ch_female,tuple,robinson_male,robinson_female,worldwide_male,worldwide_female,inc_male,inc_female,average_male,average_female,female-male
0,3.0134513,2.8954346,"('unsociable', 'sociable')",0.4886481,0.42992792,0.34449428,0.29205552,-0.41276768,-0.53195393,0.8584566,0.771366,-0.0870906
1,-0.7762563,-0.8336196,"('unfriendly', 'friendly')",-0.29116142,-0.5250152,0.23147194,0.093569994,1.799123,1.6724366,0.2407943,0.101843,-0.1389513
2,1.5592114,1.5894771,"('unlikable', 'likable')",0.9466001,1.0466069,1.4373375,1.5349091,0.91562235,1.0521942,1.2146928,1.3057969,0.0911041
3,1.5478349,1.5863907,"('repellent', 'pleasant')",-0.75734425,-0.5375299,-0.45289648,-0.3321374,0.006840975,0.08534294,0.0861088,0.2005166,0.1144078
4,-2.6245956,-2.5758283,"('disliked', 'liked')",-0.24706827,-0.3107059,0.17705774,0.06228353,-5.7683573,-5.9481754,-2.1157408,-2.1931067,-0.0773659
5,-2.6539953,-2.6868742,"('distant', 'outgoing')",0.032445487,-0.041700833,0.36518127,0.23394091,0.2299285,0.22987345,-0.50661,-0.5661902,-0.0595802
6,-3.5387306,-3.5274906,"('distant', 'open')",-0.43672368,-0.47701907,-0.50446755,-0.6672255,0.5133325,0.48975003,-0.9916474,-1.0454963,-0.0538489
7,2.346538,2.4518151,"('insensitive', 'sensitive')",0.22398084,0.3184933,-0.23586683,-0.1462774,0.9102174,0.95261645,0.8112174,0.8941619,0.0829445
8,-1.4361353,-1.4844854,"('unaffectionate', 'affectionate')",0.3823059,0.32208222,-0.5915823,-0.67112523,0.6931506,0.65255105,-0.2380653,-0.2952443,-0.057179
9,0.34664345,0.29772934,"('unaffectionate', 'caring')",0.6114881,0.55314416,0.39430404,0.32788602,1.3761985,1.3288785,0.6821585,0.6269095,-0.055249
10,3.387685,3.3197987,"('unsympathetic', 'sympathetic')",-0.015603885,0.059392683,-0.71263176,-0.63935924,-0.06673041,-0.15926164,0.6481798,0.6451426,-0.0030372
11,1.4249514,1.4175495,"('unhelpful', 'helpful')",-1.2063289,-1.2057158,0.38155028,0.43410116,2.0214536,1.9965814,0.6554066,0.6606291,0.0052225
12,2.4324987,2.5347023,"('unsupportive', 'supportive')",1.4482856,1.5430982,1.3711756,1.4556096,-1.2194401,-1.1718779,1.00813,1.0903831,0.0822531
13,2.1643865,2.1580973,"('impolite', 'polite')",1.0778614,1.1325563,0.36879686,0.47229314,0.020970725,0.039524995,0.9080039,0.950618,0.0426141
14,3.1817672,3.1972914,"('antisocial', 'social')",0.58796525,0.68778294,1.4879384,1.5334787,-0.29250652,-0.33856204,1.241291,1.2699978,0.0287068
15,-0.00058511645,-0.005251713,"('boring', 'funny')",-0.30154246,-0.45013738,-0.5690527,-0.6007801,0.5631276,0.52545094,-0.0770132,-0.1326796,-0.0556664
16,-2.1019814,-1.9668448,"('unpopular', 'popular')",-1.5364182,-1.4411509,-0.2664302,-0.22947983,0.52926147,0.56486326,-0.8438921,-0.7681531,0.075739
17,-0.5645072,-0.45624018,"('nasty', 'nice')",-0.9032218,-0.7482657,-1.7861191,-1.7072809,-0.4832299,-0.4212966,-0.9342695,-0.8332708,0.1009987
18,-0.101087086,-0.038242295,"('disagreeable', 'welcoming')",1.0088086,1.0921936,0.38522062,0.43230826,-0.42623854,-0.4100522,0.2166759,0.2690518,0.0523759
19,-1.9448838,-1.8719652,"('inhospitable', 'hospitable')",-0.7070299,-0.7239349,-0.5610681,-0.6324835,-0.04617892,0.0029219333,-0.8147901,-0.8063654,0.0084247
20,0.94641757,0.96419716,"('rough', 'thoughtful')",-0.47019923,-0.33359352,-0.22838455,-0.21125165,0.8688849,0.863652,0.2791797,0.320751,0.0415713
21,2.9768002,3.0142093,"('immoral', 'moral')",0.23161042,0.25468948,0.16095549,0.32890105,-0.834561,-0.77460676,0.6337013,0.7057983,0.072097
22,1.7581635,1.7564265,"('untrustworthy', 'trustworthy')",0.24493924,0.21903041,0.45227322,0.4037231,-0.9367999,-0.95677984,0.379644,0.3556,-0.024044
23,2.616152,2.5258074,"('insincere', 'sincere')",0.39620402,0.38803184,0.8308806,0.86935747,5.568324,5.53492,2.3528903,2.3295293,-0.023361
24,1.4743509,1.4270109,"('dishonest', 'honest')",0.16856544,0.16797428,0.5684531,0.60869354,0.721479,0.71111184,0.7332121,0.7286976,-0.0045145
25,-1.1578104,-1.1011374,"('egoistic', 'altruistic')",0.60834634,0.50609994,0.44242918,0.41555882,1.1547108,1.1632789,0.261919,0.2459501,-0.0159689
26,0.14127696,0.19791928,"('hardhearted', 'benevolent')",1.178089,1.0234761,1.6341041,1.5488627,1.7177377,1.6275437,1.167802,1.0994503,-0.0683517
27,-0.43244866,-0.34810835,"('hardhearted', 'softhearted')",-0.6059858,-0.4661502,-0.547124,-0.50906897,1.0380495,1.0125687,-0.1368773,-0.0776897,0.0591876
28,0.20053668,0.07331576,"('disloyal', 'loyal')",0.11467958,0.017058633,0.3375548,0.18603554,0.79527855,0.6115925,0.3620124,0.2220006,-0.1400118
29,-1.084458,-1.1303914,"('unfair', 'fair')",-0.38729247,-0.39094704,-0.15394646,-0.24001488,-0.8577187,-1.0022521,-0.6208539,-0.6909014,-0.0700475
30,2.1273305,2.1460469,"('intolerant', 'tolerant')",0.61853796,0.6821737,0.52550054,0.5798432,1.3866761,1.3498266,1.1645112,1.1894727,0.0249615
31,-3.5008261,-3.3565946,"('evil', 'good')",-0.8149555,-0.8607829,-0.22928016,-0.391969,-0.8570746,-0.9456547,-1.3505341,-1.3887504,-0.0382163
