,debtor_male,debtor_female,tuple,average_male,average_female,female-male
0,0.49512878,0.31810343,"('unsociable', 'sociable')",0.4951288,0.3181034,-0.1770254
1,-0.40602574,-0.48071867,"('unfriendly', 'friendly')",-0.4060257,-0.4807187,-0.074693
2,0.5744554,0.59913975,"('unlikable', 'likable')",0.5744554,0.5991398,0.0246844
3,-0.021824101,-0.038265362,"('repellent', 'pleasant')",-0.0218241,-0.0382654,-0.0164413
4,-2.9616342,-2.7975774,"('disliked', 'liked')",-2.9616342,-2.7975774,0.1640568
5,-1.2117523,-1.0791639,"('distant', 'outgoing')",-1.2117523,-1.0791639,0.1325884
6,-1.5197158,-1.4221503,"('distant', 'open')",-1.5197158,-1.4221503,0.0975655
7,0.38590103,0.43556088,"('insensitive', 'sensitive')",0.385901,0.4355609,0.0496599
8,-0.22443548,-0.22608492,"('unaffectionate', 'affectionate')",-0.2244355,-0.2260849,-0.0016494
9,0.3277519,0.30071697,"('unaffectionate', 'caring')",0.3277519,0.300717,-0.0270349
10,0.019675348,-0.16508012,"('unsympathetic', 'sympathetic')",0.0196753,-0.1650801,-0.1847554
11,1.4806563,1.3030746,"('unhelpful', 'helpful')",1.4806563,1.3030746,-0.1775817
12,-0.80757684,-0.7374682,"('unsupportive', 'supportive')",-0.8075768,-0.7374682,0.0701086
13,0.6352571,0.45809862,"('impolite', 'polite')",0.6352571,0.4580986,-0.1771585
14,0.6336175,0.5728647,"('antisocial', 'social')",0.6336175,0.5728647,-0.0607528
15,0.1378175,0.08425701,"('boring', 'funny')",0.1378175,0.084257,-0.0535605
16,-0.8455574,-0.7217828,"('unpopular', 'popular')",-0.8455574,-0.7217828,0.1237746
17,-0.10612415,-0.085677356,"('nasty', 'nice')",-0.1061241,-0.0856774,0.0204467
18,-1.2109762,-1.1581576,"('disagreeable', 'welcoming')",-1.2109762,-1.1581576,0.0528186
19,-1.0191536,-1.0423603,"('inhospitable', 'hospitable')",-1.0191536,-1.0423603,-0.0232067
20,-0.025171299,-0.13746423,"('rough', 'thoughtful')",-0.0251713,-0.1374642,-0.1122929
21,0.4196944,0.37469774,"('immoral', 'moral')",0.4196944,0.3746977,-0.0449967
22,-1.1255944,-1.1341646,"('untrustworthy', 'trustworthy')",-1.1255944,-1.1341646,-0.0085702
23,3.351328,3.109343,"('insincere', 'sincere')",3.3513279,3.1093431,-0.2419848
24,0.19592135,0.1580275,"('dishonest', 'honest')",0.1959213,0.1580275,-0.0378938
25,0.14149305,0.062234282,"('egoistic', 'altruistic')",0.1414931,0.0622343,-0.0792588
26,0.7063129,0.5657725,"('hardhearted', 'benevolent')",0.7063129,0.5657725,-0.1405404
27,-0.12762201,-0.15334466,"('hardhearted', 'softhearted')",-0.127622,-0.1533447,-0.0257227
28,0.3074928,0.13001299,"('disloyal', 'loyal')",0.3074928,0.130013,-0.1774798
29,-1.3318455,-1.3328204,"('unfair', 'fair')",-1.3318455,-1.3328204,-0.0009749
30,0.71389717,0.6448404,"('intolerant', 'tolerant')",0.7138972,0.6448404,-0.0690568
31,-2.628389,-2.5639555,"('evil', 'good')",-2.6283889,-2.5639555,0.0644334
32,1.0411569,0.8516485,"('unkind', 'kind')",1.0411569,0.8516485,-0.1895084
33,0.112840205,0.11001285,"('wrong', 'right')",0.1128402,0.1100129,-0.0028273
34,2.5037353,2.5038855,"('mean', 'honorable')",2.5037353,2.5038855,0.0001502
35,-1.1962781,-1.2325461,"('corrupt', 'incorrupt')",-1.1962781,-1.2325461,-0.036268
36,-0.66313356,-0.77955765,"('hostile', 'amicable')",-0.6631336,-0.7795576,-0.116424
37,-0.5160286,-0.55361056,"('fake', 'genuine')",-0.5160286,-0.5536106,-0.037582
38,0.45247528,0.33543617,"('untruthful', 'truthful')",0.4524753,0.3354362,-0.1170391
39,-0.44166976,-0.4951871,"('exploitative', 'cooperative')",-0.4416698,-0.4951871,-0.0535173
40,-1.235996,-1.1731132,"('stingy', 'generous')",-1.235996,-1.1731132,0.0628828
41,0.3144172,0.14378944,"('unforgiving', 'forgiving')",0.3144172,0.1437894,-0.1706278
42,-0.98502576,-1.0926595,"('unreliable', 'reliable')",-0.9850258,-1.0926595,-0.1076337
43,0.5981871,0.4544394,"('irresponsible', 'responsible')",0.5981871,0.4544394,-0.1437477
44,-1.63329,-1.6653485,"('prejudiced', 'unprejudiced')",-1.6332901,-1.6653485,-0.0320584
45,-0.6262321,-0.6621687,"('incompetent', 'competent')",-0.6262321,-0.6621687,-0.0359366
46,0.06658568,0.009650957,"('uncompetitive', 'competitive')",0.0665857,0.009651,-0.0569347
47,2.7090852,2.7938826,"('stupid', 'smart')",2.7090852,2.7938826,0.0847974
48,-0.6365084,-0.67288357,"('unintelligent', 'intelligent')",-0.6365084,-0.6728836,-0.0363752
49,-1.1896547,-1.0975606,"('unable', 'able')",-1.1896547,-1.0975606,0.0920941
50,-0.14500554,-0.14559609,"('clumsy', 'skillful')",-0.1450055,-0.1455961,-0.0005906
51,0.049622916,0.07946655,"('uneducated', 'educated')",0.0496229,0.0794666,0.0298437
52,-0.8528115,-0.88887525,"('irrational', 'rational')",-0.8528115,-0.8888752,-0.0360637
