,zions_male,zions_female,tuple,bancorporation_male,bancorporation_female,n_male,n_female,a_male,a_female,average_male,average_female,female-male
0,-0.00018379837,-0.107897446,"('unsociable', 'sociable')",-0.43354315,-0.46221972,1.3339028,1.4079492,-0.22696766,-0.20838226,0.1683021,0.1573624,-0.0109397
1,-0.47581655,-0.58718204,"('unfriendly', 'friendly')",-0.7389147,-0.81952536,-0.80492836,-0.7287326,1.2232003,1.2438928,-0.1991148,-0.2228868,-0.023772
2,0.92704964,0.9877646,"('unlikable', 'likable')",1.7243284,1.7731651,1.5744581,1.5839605,0.7289215,0.7234623,1.2386894,1.2670881,0.0283987
3,-0.2297091,-0.12325913,"('repellent', 'pleasant')",-0.25452775,-0.20613542,1.28381,1.3470694,1.1535628,1.2262123,0.488284,0.5609717,0.0726877
4,0.43598837,0.3467751,"('disliked', 'liked')",0.2778286,0.25536144,0.097536765,-0.04109911,-6.325491,-6.502177,-1.3785343,-1.4852848,-0.1067505
5,-0.62774414,-0.7079927,"('distant', 'outgoing')",0.6028258,0.5838052,-1.647379,-1.659079,-0.8375802,-0.87786496,-0.6274694,-0.6652828,-0.0378134
6,-0.71400696,-0.7648431,"('distant', 'open')",0.21397635,0.17168733,-1.5997488,-1.5870203,0.09553051,0.099393815,-0.5010623,-0.5201955,-0.0191332
7,1.0596796,1.0378447,"('insensitive', 'sensitive')",-0.16492355,-0.113049135,0.41066384,0.53282905,0.8057002,0.882862,0.5277801,0.5851216,0.0573415
8,0.08007853,0.009759571,"('unaffectionate', 'affectionate')",-0.8746989,-0.9140317,-0.6051337,-0.484906,0.34154427,0.3212247,-0.2645524,-0.2669884,-0.002436
9,0.19463244,0.076340705,"('unaffectionate', 'caring')",-0.31951737,-0.33281207,-0.11484123,-0.002909014,1.1869034,1.1974277,0.2367943,0.2345119,-0.0022824
10,-0.07009414,-0.08011255,"('unsympathetic', 'sympathetic')",-2.2829227,-2.2383306,0.5807023,0.774158,-0.045417532,0.021228325,-0.454433,-0.3807642,0.0736688
11,0.16028976,0.21043912,"('unhelpful', 'helpful')",-0.88933235,-0.7789505,0.8492306,1.0464067,1.6792606,1.7786626,0.4498622,0.5641395,0.1142773
12,1.1976526,1.2207404,"('unsupportive', 'supportive')",-1.009785,-0.8727761,0.51683724,0.61039597,-1.5546691,-1.5942006,-0.2124911,-0.1589601,0.053531
13,-0.51944894,-0.47887206,"('impolite', 'polite')",-0.20401853,-0.1276959,0.016791528,0.15631834,-0.55312693,-0.43404245,-0.3149507,-0.221073,0.0938777
14,0.32195118,0.2987725,"('antisocial', 'social')",0.27911586,0.33688238,1.6828141,1.7168974,-0.5801558,-0.457541,0.4259313,0.4737529,0.0478216
15,0.33603862,0.2304855,"('boring', 'funny')",1.0770046,1.0268869,0.76137865,0.81112134,0.08183559,0.043049447,0.5640643,0.5278858,-0.0361785
16,-0.80702394,-0.9051469,"('unpopular', 'popular')",-0.30436847,-0.35151562,-0.5072791,-0.61454266,0.80922574,0.7385068,-0.2023614,-0.2831746,-0.0808132
17,-0.6812298,-0.6520904,"('nasty', 'nice')",0.18808724,0.248303,-0.86626965,-0.86253375,-0.73369974,-0.70438117,-0.523278,-0.4926756,0.0306024
18,0.6135512,0.5949867,"('disagreeable', 'welcoming')",0.12845534,0.09242946,-0.3235706,-0.26642305,-0.28249258,-0.27777803,0.0339858,0.0358038,0.001818
19,-0.92716676,-0.88795817,"('inhospitable', 'hospitable')",-1.3920134,-1.395401,-0.7954901,-0.7282276,-0.5160173,-0.50609446,-0.9076719,-0.8794203,0.0282516
20,-0.14982651,-0.17555715,"('rough', 'thoughtful')",-0.07983863,-0.11217297,0.017291822,-0.02803227,0.28647685,0.31838548,0.0185259,0.0006558,-0.0178701
21,0.48700607,0.4597085,"('immoral', 'moral')",-0.9123333,-0.8889099,1.5385224,1.614912,-0.07073004,0.04682833,0.2606163,0.3081347,0.0475184
22,-0.0032551214,-0.03672561,"('untrustworthy', 'trustworthy')",-0.8942643,-0.92812425,0.8695499,0.88361543,-0.720442,-0.6538513,-0.1871029,-0.1837714,0.0033315
23,0.70686984,0.73626244,"('insincere', 'sincere')",-0.37755215,-0.35385773,1.0434514,1.1640531,6.0308366,6.136761,1.8509014,1.9208047,0.0699033
24,-0.16633005,-0.21951011,"('dishonest', 'honest')",-1.5507634,-1.5284506,-0.53368986,-0.40828562,1.1087176,1.1799209,-0.2855165,-0.2440813,0.0414352
25,-0.7382933,-0.83217394,"('egoistic', 'altruistic')",0.6323042,0.55656147,-0.4202123,-0.5041106,0.96612954,0.9202124,0.109982,0.0351223,-0.0748597
26,1.442116,1.2712643,"('hardhearted', 'benevolent')",1.1980313,1.1191666,0.85076606,0.90088636,1.0937351,1.0893561,1.1461622,1.0951684,-0.0509938
27,0.37782913,0.35677686,"('hardhearted', 'softhearted')",-0.39705056,-0.38256335,-0.6009251,-0.60193163,1.0588418,1.0025151,0.1096738,0.0936992,-0.0159746
28,0.32902804,0.21546724,"('disloyal', 'loyal')",-1.2322816,-1.3009714,0.8500758,0.8432359,1.9507668,1.9170287,0.4743972,0.4186901,-0.0557071
29,-1.124039,-1.2015561,"('unfair', 'fair')",-1.014348,-1.0409656,-0.07471451,-0.21539852,-0.7246555,-0.82258296,-0.7344393,-0.8201258,-0.0856865
30,-0.33480385,-0.25807014,"('intolerant', 'tolerant')",-0.36728692,-0.32801184,0.18127167,0.3896245,0.12128094,0.2959513,-0.0998845,0.0248735,0.124758
31,-1.0813137,-1.0104033,"('evil', 'good')",-0.1690116,-0.16994753,-1.3581315,-1.4402235,-0.5292146,-0.60510373,-0.7844179,-0.8064195,-0.0220016
32,0.25813282,0.25221598,"('unkind', 'kind')",0.19262958,0.20136912,1.2314303,1.2797159,0.8703492,0.8756917,0.6381355,0.6522481,0.0141126
33,0.026424855,-0.050876915,"('wrong', 'right')",1.0923134,1.0146809,0.37490836,0.26023182,-0.06281303,-0.18508396,0.3577084,0.2597379,-0.0979705
34,-0.46015042,-0.32378575,"('mean', 'honorable')",0.32687926,0.4088503,0.5121101,0.72100717,5.1510706,5.367765,1.3824774,1.5434592,0.1609818
35,-0.5850402,-0.65685916,"('corrupt', 'incorrupt')",1.3152109,1.1850069,-2.2384348,-2.4700294,-0.3172448,-0.4678641,-0.4563772,-0.6024364,-0.1460592
36,-0.5200054,-0.6137072,"('hostile', 'amicable')",1.5889862,1.395106,-1.1550721,-1.2960482,0.72112733,0.57370996,0.158759,0.0147651,-0.1439939
37,-0.46850497,-0.43104175,"('fake', 'genuine')",-1.2738553,-1.2336625,-0.3521012,-0.28637424,0.13735734,0.16062905,-0.489276,-0.4476123,0.0416637
38,0.3303916,0.3598276,"('untruthful', 'truthful')",-0.017782358,0.03279645,-0.021825708,0.06582811,0.93018717,0.91622657,0.3052427,0.3436697,0.038427
39,0.8792405,0.91221946,"('exploitative', 'cooperative')",0.71394134,0.7353214,0.22380789,0.2859192,-0.5755042,-0.51126343,0.3103714,0.3555492,0.0451778
40,1.1400856,1.0298026,"('stingy', 'generous')",1.0845284,1.0520439,0.60652,0.63368285,-1.6700794,-1.7182306,0.2902637,0.2493247,-0.040939
41,0.54578364,0.54737824,"('unforgiving', 'forgiving')",0.4415633,0.4330946,0.3749398,0.46638253,0.4140645,0.41469166,0.4440878,0.4653867,0.0212989
42,0.63418627,0.7012791,"('unreliable', 'reliable')",0.56525457,0.6104219,-0.104408026,0.025630508,-3.7933562,-3.7459996,-0.6745808,-0.602167,0.0724138
43,1.2297618,1.2964861,"('irresponsible', 'responsible')",-1.154917,-1.0476389,1.1279961,1.3019855,1.1840062,1.2975157,0.5967118,0.7120872,0.1153754
44,-0.8649897,-0.8289883,"('prejudiced', 'unprejudiced')",0.74398464,0.807594,-0.66663545,-0.6549347,-1.9189982,-1.8783791,-0.6766597,-0.638677,0.0379827
45,-0.48040152,-0.46508124,"('incompetent', 'competent')",-1.6893504,-1.669416,1.075736,1.1683289,0.5263306,0.54258525,-0.1419213,-0.1058958,0.0360255
46,-0.29268247,-0.24504036,"('uncompetitive', 'competitive')",-1.0155886,-0.99101216,0.10951394,0.263661,-0.39383718,-0.34353802,-0.3981486,-0.3289824,0.0691662
47,-0.8071871,-0.7606424,"('stupid', 'smart')",0.28880352,0.33211997,1.050784,1.0895733,5.497282,5.5785995,1.5074207,1.5599126,0.0524919
48,-0.09095284,-0.1364975,"('unintelligent', 'intelligent')",-1.8534164,-1.8281486,-0.14672564,0.011998924,0.56282246,0.6808652,-0.3820681,-0.3179455,0.0641226
49,-1.0444093,-0.97625446,"('unable', 'able')",-0.96058947,-0.8826283,0.1959218,0.33439916,-0.2369672,-0.103535816,-0.511511,-0.4070049,0.1045061
50,-0.2406767,-0.27735028,"('clumsy', 'skillful')",0.084422305,0.062686935,-0.16917118,-0.23987599,0.5444066,0.4478143,0.0547453,-0.0016813,-0.0564266
51,0.28246367,0.21174648,"('uneducated', 'educated')",-1.6127805,-1.6556209,2.0018947,1.8887051,-0.017444938,-0.018939033,0.1635332,0.1064729,-0.0570603
52,-0.55699456,-0.67986065,"('irrational', 'rational')",-0.14589608,-0.26745218,-0.5300317,-0.65161264,1.1844257,1.0715014,-0.0121242,-0.131856,-0.1197318
53,-0.39783356,-0.45285916,"('uncreative', 'creative')",-0.68296856,-0.77129155,-0.034552123,0.002155397,0.43930808,0.41184247,-0.1690115,-0.2025382,-0.0335267
54,-0.35225433,-0.47221076,"('incapable', 'capable')",0.29112342,0.23611024,0.42991573,0.38374618,1.5312653,1.4902049,0.4750125,0.4094626,-0.0655499
55,-0.09510628,-0.060971506,"('incompetent', 'clever')",-2.056929,-1.994253,1.3766246,1.577996,0.20488635,0.31787556,-0.1426311,-0.0398383,0.1027928
56,0.51294625,0.5997902,"('impractical', 'practical')",-0.03361322,-0.0065943003,1.5135497,1.7330753,-0.21996278,-0.09644507,0.44323,0.5574565,0.1142265
57,-0.19823529,-0.2976162,"('unimaginative', 'imaginative')",-0.9938818,-0.9932059,0.3212949,0.4083678,-3.0552197,-3.0683084,-0.9815105,-0.9876907,-0.0061802
58,0.11891507,0.036041677,"('undiscriminating', 'discriminating')",0.54112756,0.46962762,-0.26219943,-0.2711089,0.0026082136,-0.06299345,0.1001129,0.0428917,-0.0572212
59,0.4939345,0.38875803,"('foolish', 'wise')",0.26567212,0.22743474,0.12728113,-0.025080577,1.231412,1.0639311,0.5295749,0.4137608,-0.1158141
60,0.24401316,0.37854096,"('inefficient', 'efficient')",-0.7067243,-0.5854743,0.982455,1.2213778,-0.33555508,-0.10879403,0.0460472,0.2264126,0.1803654
61,-1.1275747,-1.2070858,"('illogical', 'logical')",-0.50819904,-0.5830328,0.5711494,0.4804566,0.74478763,0.6868481,-0.0799592,-0.1557035,-0.0757443
62,-0.020349994,0.06489186,"('incompetent', 'brilliant')",-0.658294,-0.5244223,1.7197449,1.8500233,0.720551,0.8089493,0.440413,0.5498605,0.1094475
63,0.26460725,0.3103151,"('unperceptive', 'insightful')",-0.54765904,-0.47389954,0.36674502,0.51872236,0.6475389,0.71787107,0.182808,0.2682523,0.0854443
64,-0.52818716,-0.5718262,"('shy', 'confident')",-0.45591214,-0.42705104,-0.36880362,-0.39098462,-6.65284,-6.674778,-2.0014358,-2.01616,-0.0147242
65,0.31637204,0.30705386,"('insecure', 'secure')",-0.40613905,-0.43653983,1.3145297,1.3647265,0.051071465,0.15948887,0.3189585,0.3486824,0.0297239
66,-0.18102604,-0.20799908,"('inactive', 'active')",0.8489047,0.829949,-0.27710864,-0.4332102,0.8012436,0.6377607,0.2980034,0.2066251,-0.0913783
67,-0.46724695,-0.3310002,"('doubtful', 'determined')",0.90890014,0.9800687,0.2085385,0.22070499,-0.6335497,-0.57661885,0.0041605,0.0732886,0.0691281
68,-1.2849487,-1.3554968,"('dependent', 'independent')",-2.1123338,-2.169041,-1.0377531,-1.1381823,-0.64602125,-0.67157596,-1.2702643,-1.3335739,-0.0633096
69,0.16338846,0.15136638,"('lazy', 'industrious')",2.4219792,2.3234944,-0.9206791,-1.0966561,-1.0009317,-1.1510534,0.1659392,0.0567878,-0.1091514
70,0.31896418,0.35570386,"('lethargic', 'energetic')",-0.88780653,-0.82872653,1.4410758,1.5881212,0.82067794,0.9438949,0.4232278,0.5147483,0.0915205
71,0.37231773,0.31332994,"('diffident', 'self-confident')",0.45350212,0.48918936,-0.28644505,-0.21566755,-0.1254038,-0.11845115,0.1034928,0.1171002,0.0136074
