,endo_male,endo_female,tuple,international_male,international_female,plc_male,plc_female,average_male,average_female,female-male
0,-0.7768969,-0.7399643,"('unsociable', 'sociable')",0.18910365,0.125724,-0.61726177,-0.68354684,-0.401685,-0.4325957,-0.0309107
1,-1.3266132,-1.447322,"('unfriendly', 'friendly')",0.28412318,0.035408795,2.206638,1.860655,0.3880494,0.1495806,-0.2384688
2,0.59849286,0.65829057,"('unlikable', 'likable')",1.2287179,1.3083438,0.48794416,0.55259776,0.7717183,0.839744,0.0680257
3,-0.61880577,-0.46226856,"('repellent', 'pleasant')",-0.61662143,-0.596848,-0.47446367,-0.4095838,-0.5699636,-0.4895668,0.0803968
4,-0.4256566,-0.49493697,"('disliked', 'liked')",0.28223875,0.21793546,-3.1599302,-2.8427784,-1.101116,-1.0399267,0.0611893
5,-0.8467291,-0.88620996,"('distant', 'outgoing')",-0.12715922,-0.10662363,0.7388984,0.6336344,-0.07833,-0.1197331,-0.0414031
6,-0.87623286,-0.9197719,"('distant', 'open')",-0.13167837,-0.17202842,0.6292192,0.47307432,-0.1262307,-0.206242,-0.0800113
7,0.0008246675,0.0838547,"('insensitive', 'sensitive')",-0.011231981,0.013281852,0.4676249,0.4282915,0.1524059,0.1751427,0.0227368
8,-0.90220463,-1.0436577,"('unaffectionate', 'affectionate')",-0.33474636,-0.4479843,0.8970306,0.64597106,-0.1133068,-0.2818903,-0.1685835
9,-1.1699823,-1.275064,"('unaffectionate', 'caring')",0.1525853,0.040724993,1.1532185,0.92987925,0.0452738,-0.1014866,-0.1467604
10,-0.6272797,-0.5242532,"('unsympathetic', 'sympathetic')",-0.99263704,-0.95936733,-0.93809414,-0.92210245,-0.8526703,-0.8019077,0.0507626
11,-0.00051974505,0.07109406,"('unhelpful', 'helpful')",-0.09917258,-0.027379788,0.393212,0.26906693,0.0978399,0.1042604,0.0064205
12,-0.2899735,-0.22897026,"('unsupportive', 'supportive')",0.47430104,0.5187911,-0.7920917,-0.6940544,-0.2025881,-0.1347445,0.0678436
13,-0.03931793,0.061134867,"('impolite', 'polite')",0.47760838,0.5922116,-0.912148,-0.8296033,-0.1579525,-0.0587523,0.0992002
14,0.51662725,0.58617306,"('antisocial', 'social')",1.091593,1.1464996,0.71273065,0.87571037,0.7736503,0.8694611,0.0958108
15,0.72733563,0.59557086,"('boring', 'funny')",0.32233807,0.23239034,0.22791213,0.13394132,0.4258619,0.3206342,-0.1052277
16,-1.238794,-1.204386,"('unpopular', 'popular')",0.19374138,0.18069187,-0.26748785,-0.36449078,-0.4375135,-0.4627283,-0.0252148
17,-0.47596812,-0.44429985,"('nasty', 'nice')",-0.7339658,-0.70157355,-0.9530569,-1.0288782,-0.7209969,-0.7249173,-0.0039204
18,-0.7324155,-0.6511429,"('disagreeable', 'welcoming')",0.8625552,0.89162815,-0.67687446,-0.6963834,-0.1822449,-0.1519661,0.0302788
19,-1.4068898,-1.4347172,"('inhospitable', 'hospitable')",-0.84068125,-0.9204244,-0.19667296,-0.3455563,-0.814748,-0.9002326,-0.0854846
20,-0.019409906,0.02786922,"('rough', 'thoughtful')",0.3284915,0.37575084,1.1070257,1.0221384,0.4720358,0.4752528,0.003217
21,0.07982974,0.18131632,"('immoral', 'moral')",-0.24266817,-0.20203252,-1.4391617,-1.340246,-0.534,-0.4536541,0.0803459
22,0.037439167,0.07564753,"('untrustworthy', 'trustworthy')",0.10700937,0.12827376,-0.106257215,-0.09952958,0.0127304,0.0347972,0.0220668
23,-0.9344878,-0.9204471,"('insincere', 'sincere')",-0.3086065,-0.32506123,3.2533612,2.8087385,0.6700889,0.5210767,-0.1490122
24,-0.034389667,-0.04618659,"('dishonest', 'honest')",-0.20861627,-0.18607102,0.45986772,0.34329525,0.0722873,0.0370125,-0.0352748
25,-0.24992058,-0.3397072,"('egoistic', 'altruistic')",0.7109823,0.61757034,1.8196316,1.6638587,0.7602311,0.6472406,-0.1129905
26,-0.041287184,-0.16400656,"('hardhearted', 'benevolent')",1.7028177,1.5928377,3.140663,2.9973817,1.6007312,1.4754043,-0.1253269
27,-0.45964545,-0.5123857,"('hardhearted', 'softhearted')",-0.20844781,-0.38243574,0.31819582,-0.04580911,-0.1166325,-0.3135435,-0.196911
28,-1.0340015,-1.0940353,"('disloyal', 'loyal')",-0.11767791,-0.2103472,0.85590464,0.60952044,-0.0985916,-0.2316207,-0.1330291
29,-0.35091206,-0.42415234,"('unfair', 'fair')",-0.074380696,-0.15595031,-0.23481464,-0.4159959,-0.2200358,-0.3320329,-0.1119971
30,0.29692358,0.3231719,"('intolerant', 'tolerant')",0.21678935,0.25962728,0.1503565,0.20362425,0.2213565,0.2621411,0.0407846
31,-1.3572885,-1.32668,"('evil', 'good')",-0.41427797,-0.4667839,0.45313802,0.4147074,-0.4394761,-0.4595855,-0.0201094
32,-0.27017385,-0.28233564,"('unkind', 'kind')",-0.25872096,-0.34650233,0.26513436,0.030763429,-0.0879201,-0.1993582,-0.1114381
33,0.29237857,0.20168814,"('wrong', 'right')",0.6625305,0.6422253,0.60404867,0.47269797,0.5196526,0.4388705,-0.0807821
34,-0.20392416,-0.012679638,"('mean', 'honorable')",-0.43675053,-0.25131768,2.7956238,2.6875644,0.7183164,0.8078557,0.0895393
35,0.13625497,-0.031364508,"('corrupt', 'incorrupt')",-0.22856644,-0.44231668,0.17633486,-0.062154464,0.0280078,-0.1786119,-0.2066197
36,-0.62342435,-0.71397436,"('hostile', 'amicable')",0.22194733,-0.01448154,1.6543617,1.3769035,0.4176282,0.2161492,-0.201479
37,-5.8740377e-05,-0.0004227087,"('fake', 'genuine')",-0.20501228,-0.20939541,0.56053513,0.4724199,0.118488,0.0875339,-0.0309541
38,-0.5992419,-0.6303721,"('untruthful', 'truthful')",-0.44340634,-0.40052283,0.17373702,0.14791492,-0.2896371,-0.2943267,-0.0046896
39,0.79855466,0.79567367,"('exploitative', 'cooperative')",0.46661627,0.5529167,0.49072722,0.52589583,0.5852994,0.6248287,0.0395293
40,0.28548232,0.30937487,"('stingy', 'generous')",0.57702905,0.5190528,-0.70863664,-0.77125925,0.0512916,0.0190561,-0.0322355
41,0.120879345,0.15786438,"('unforgiving', 'forgiving')",0.20581844,0.18570141,0.70549077,0.6189224,0.3440628,0.3208294,-0.0232334
42,0.5375063,0.6482688,"('unreliable', 'reliable')",0.52102256,0.6529817,-1.5956088,-1.4305342,-0.1790266,-0.0430946,0.135932
43,0.15028496,0.19779378,"('irresponsible', 'responsible')",0.46911028,0.5466186,0.7026457,0.6672671,0.4406803,0.4705598,0.0298795
44,0.4998103,0.47830766,"('prejudiced', 'unprejudiced')",-0.091245465,0.022400126,-1.3389158,-1.3026339,-0.310117,-0.2673087,0.0428083
45,-0.9124197,-0.77029216,"('incompetent', 'competent')",0.43312812,0.42155814,1.0436295,1.0500224,0.1881127,0.2337628,0.0456501
46,-0.026031896,0.11920783,"('uncompetitive', 'competitive')",0.2854821,0.37410963,-0.71168625,-0.6495942,-0.1507454,-0.0520922,0.0986532
47,-0.18333234,-0.07980654,"('stupid', 'smart')",-0.45449045,-0.28698987,3.8497777,3.6783836,1.0706516,1.1038624,0.0332108
48,0.3959828,0.43385687,"('unintelligent', 'intelligent')",-0.3030383,-0.3435365,-0.33608973,-0.35614234,-0.0810484,-0.0886073,-0.0075589
49,-0.26879284,-0.19011892,"('unable', 'able')",-0.5649293,-0.46932074,-0.72390646,-0.67201334,-0.5192095,-0.4438177,0.0753918
50,-0.065968335,-0.147291,"('clumsy', 'skillful')",-0.070493214,-0.13392553,-0.403014,-0.6056174,-0.1798252,-0.2956113,-0.1157861
51,-0.7645262,-0.771781,"('uneducated', 'educated')",0.5934559,0.5651649,-0.025511399,-0.01566558,-0.0655272,-0.0740939,-0.0085667
52,-0.68492067,-0.95760614,"('irrational', 'rational')",-0.6142485,-0.77374893,0.35827565,0.115785465,-0.3136312,-0.5385232,-0.224892
53,-1.5687464,-1.582575,"('uncreative', 'creative')",-0.45885614,-0.5740601,1.1220014,0.95118254,-0.3018671,-0.4018175,-0.0999504
54,-0.87521917,-1.0011929,"('incapable', 'capable')",0.03104779,0.036710825,0.536331,0.37142706,-0.1026135,-0.197685,-0.0950715
55,0.037461102,0.1837695,"('incompetent', 'clever')",-0.045968506,-0.0021501929,-0.206801,-0.05740412,-0.0717695,0.0414051,0.1131746
56,0.6312803,0.732714,"('impractical', 'practical')",0.89205897,0.9403826,0.12870462,0.30342656,0.5506813,0.6588411,0.1081598
57,-0.41093767,-0.3675679,"('unimaginative', 'imaginative')",0.07597163,0.012869351,-0.36492836,-0.20164013,-0.2332981,-0.1854462,0.0478519
58,-0.059874475,-0.028726533,"('undiscriminating', 'discriminating')",0.9571762,0.88602215,1.0925215,1.1315284,0.6632744,0.6629413,-0.0003331
59,-0.5442519,-0.6674164,"('foolish', 'wise')",0.026754133,-0.020330885,0.22887123,0.08322759,-0.0962089,-0.2015066,-0.1052977
60,0.7959436,1.008202,"('inefficient', 'efficient')",0.52422905,0.70795864,-0.6713336,-0.34829366,0.2162797,0.4559556,0.2396759
61,-0.07892464,-0.17693631,"('illogical', 'logical')",0.13179846,0.050996743,0.8693978,0.6829122,0.3074239,0.1856575,-0.1217664
62,0.5339272,0.70100796,"('incompetent', 'brilliant')",0.7242714,0.8885312,0.20026742,0.36807424,0.4861554,0.6525378,0.1663824
63,-0.5196523,-0.4187071,"('unperceptive', 'insightful')",0.84633976,0.8731103,0.66373086,0.6473438,0.3301394,0.367249,0.0371096
64,0.71437603,0.69770694,"('shy', 'confident')",0.50777066,0.621982,-3.9303615,-3.4576797,-0.9027383,-0.7126637,0.1900746
65,0.43724546,0.4063208,"('insecure', 'secure')",0.38120922,0.40889654,0.17195913,0.24733227,0.3301379,0.3541832,0.0240453
66,-0.5608596,-0.6427462,"('inactive', 'active')",1.2870281,1.1841571,0.85121423,0.65306383,0.5257942,0.3981582,-0.127636
67,0.44260103,0.5085638,"('doubtful', 'determined')",-0.043848995,0.037630267,-0.9512787,-0.8426456,-0.1841756,-0.0988172,0.0853584
68,-0.67402065,-0.6617879,"('dependent', 'independent')",-0.4287412,-0.50711346,-1.219361,-1.2146773,-0.7740409,-0.7945263,-0.0204854
69,0.8816388,0.83024025,"('lazy', 'industrious')",1.4021233,1.4135642,0.48272455,0.4787933,0.9221622,0.9075326,-0.0146296
70,0.23679039,0.33883652,"('lethargic', 'energetic')",0.46511352,0.54473186,0.16288175,0.17313431,0.2882619,0.3522342,0.0639723
71,-0.5118734,-0.5417265,"('diffident', 'self-confident')",0.6185889,0.6165371,0.5138706,0.41329595,0.206862,0.1627022,-0.0441598
72,0.22222283,0.19838409,"('unambitious', 'ambitious')",-0.39307135,-0.29204497,0.6439858,0.7725095,0.1577124,0.2262829,0.0685705
73,1.316709,1.2442237,"('helpless', 'self-reliant')",0.72831714,0.73322624,-1.4529274,-1.2988595,0.1973663,0.2261968,0.0288305
74,-0.34656957,-0.25707325,"('undedicated', 'dedicated')",0.96037805,0.9873188,1.180181,1.1572646,0.5979965,0.6291701,0.0311736
75,0.19334556,0.24969456,"('meek', 'impulsive')",-0.30227405,-0.22459759,-0.7407161,-0.6904765,-0.2832149,-0.2217932,0.0614217
76,-0.07878919,0.07122553,"('anxious', 'daring')",0.5251155,0.6762623,-0.7205846,-0.57723635,-0.0914194,0.0567505,0.1481699
77,-0.018437412,0.075000465,"('unmotivated', 'motivated')",-0.47693482,-0.3799679,-1.1421094,-0.99880826,-0.5458272,-0.4345919,0.1112353
78,-0.60630876,-0.4796771,"('nonresilient', 'resilient')",0.21512716,0.225835,0.5501563,0.48219132,0.0529916,0.0761164,0.0231248
79,-0.9589019,-1.0036943,"('wavering', 'unwavering')",-0.41587538,-0.5079461,0.05782894,-0.116585456,-0.4389828,-0.5427419,-0.1037591
80,0.22901933,0.23992704,"('dominated', 'dominating')",0.5449674,0.59058446,0.50876355,0.6321468,0.4275835,0.4875528,0.0599693
81,0.86872256,1.0030302,"('submissive', 'aggressive')",0.09765531,0.23243287,-1.2687032,-1.0390445,-0.1007751,0.0654728,0.1662479
82,-1.3258208,-1.1517862,"('poor', 'rich')",-1.1137595,-1.027419,3.5062585,3.2777965,0.3555593,0.3661971,0.0106378
83,-0.20612004,-0.19488817,"('powerless', 'powerful')",-0.042574435,0.07505961,-0.7794395,-0.65664274,-0.3427113,-0.2588238,0.0838875
84,0.22418709,0.19222334,"('inferior', 'superior')",0.5983537,0.61295635,0.34156385,0.29027015,0.3880349,0.36515,-0.0228849
85,-1.087777,-1.234887,"('insignificant', 'prestigious')",-0.14355017,-0.1948025,0.69393075,0.4708257,-0.1791321,-0.3196213,-0.1404892
86,-1.27934,-1.2864921,"('uninfluential', 'influential')",-0.069035456,-0.1612107,0.21976095,0.18880828,-0.3762048,-0.4196315,-0.0434267
87,-0.23058723,-0.28314304,"('unsuccessful', 'successful')",1.4822026,1.5456523,1.6040946,1.626579,0.9519033,0.9630294,0.0111261
88,-0.67245203,-0.698348,"('low', 'eminent')",-0.2321601,-0.30731773,0.19188626,0.16937797,-0.2375753,-0.2787626,-0.0411873
