,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.65486073,-0.7334268,"('unsociable', 'sociable')",-1.2975171,-1.4239888,0.18010446,0.036302425,-0.5907578,-0.7070378,-0.11628
1,2.3662949,2.393668,"('unfriendly', 'friendly')",1.3022078,1.2031854,1.5902014,1.5398151,1.7529014,1.7122227,-0.0406787
2,1.0642011,1.1349963,"('unlikable', 'likable')",0.78008944,0.86520314,1.0642636,1.2003504,0.969518,1.0668499,0.0973319
3,-1.0019957,-0.93473846,"('repellent', 'pleasant')",-1.3815335,-1.3410463,0.5784082,0.63795006,-0.601707,-0.5459449,0.0557621
4,0.72358465,0.6692139,"('disliked', 'liked')",0.92296755,0.8797678,-6.8621817,-6.9182215,-1.7385432,-1.7897466,-0.0512034
5,1.4675924,1.5233278,"('distant', 'outgoing')",0.9616718,1.038715,-0.84326744,-0.68513423,0.5286655,0.6256362,0.0969707
6,1.616114,1.7118694,"('distant', 'open')",0.8918422,1.0114886,-0.57697046,-0.37141013,0.6436619,0.7839826,0.1403207
7,-0.43570608,-0.4140218,"('insensitive', 'sensitive')",-0.9449717,-0.951933,0.265759,0.3584227,-0.3716396,-0.335844,0.0357956
8,1.0964068,1.0582191,"('unaffectionate', 'affectionate')",0.9065801,0.7984525,0.30606273,0.2702819,0.7696832,0.7089845,-0.0606987
9,1.559341,1.529973,"('unaffectionate', 'caring')",0.76169133,0.6827419,0.83761275,0.81519985,1.0528817,1.0093049,-0.0435768
10,-1.6964136,-1.7140942,"('unsympathetic', 'sympathetic')",-2.8721154,-2.9720027,-0.23076467,-0.25878277,-1.5997647,-1.6482933,-0.0485286
11,-1.4195188,-1.4484093,"('unhelpful', 'helpful')",-1.9424598,-1.988158,1.8427421,1.8417245,-0.5064121,-0.5316143,-0.0252022
12,0.7495044,0.7852998,"('unsupportive', 'supportive')",-0.123887375,-0.13668406,-1.8789151,-1.805108,-0.417766,-0.3854974,0.0322686
13,-1.6744643,-1.7357663,"('impolite', 'polite')",-2.0446627,-2.0831375,-0.17671949,-0.25101283,-1.2986155,-1.3566389,-0.0580234
14,-0.5900004,-0.69361264,"('antisocial', 'social')",-0.9942358,-1.1226323,0.23764014,0.13534288,-0.4488653,-0.5603007,-0.1114354
15,1.3989812,1.2908943,"('boring', 'funny')",1.8861458,1.7677577,0.7803774,0.7063237,1.3551682,1.2549918,-0.1001764
16,0.49504757,0.45038444,"('unpopular', 'popular')",1.1873245,1.1337029,0.38402364,0.24330682,0.6887986,0.6091314,-0.0796672
17,-0.6366726,-0.6650584,"('nasty', 'nice')",-0.26232558,-0.20171076,-0.4117617,-0.40132445,-0.43692,-0.4226979,0.0142221
18,1.1632724,1.181946,"('disagreeable', 'welcoming')",0.8869704,0.91095364,-0.58763754,-0.5897317,0.4875351,0.501056,0.0135209
