,bio_male,bio_female,tuple,rad_male,rad_female,laboratories_male,laboratories_female,inc_male,inc_female,average_male,average_female,female-male
0,0.46182314,0.3107267,"('unsociable', 'sociable')",-0.65551823,-0.7543978,1.1166432,0.98154205,-0.31389028,-0.50411063,0.1522645,0.0084401,-0.1438244
1,-0.6212066,-0.6893259,"('unfriendly', 'friendly')",-1.9074373,-2.012398,-0.7173588,-0.8666985,1.5066401,1.4510889,-0.4348406,-0.5293334,-0.0944928
2,1.1783262,1.1578467,"('unlikable', 'likable')",0.8845374,0.8654388,0.38043135,0.41890112,0.9645316,1.1025268,0.8519567,0.8861784,0.0342217
3,-1.438043,-1.4086524,"('repellent', 'pleasant')",-0.97604537,-0.9687011,0.44258675,0.47623792,0.20766525,0.26355165,-0.4409591,-0.409391,0.0315681
4,-0.34019572,-0.4051257,"('disliked', 'liked')",-0.10951054,-0.15277073,-0.5674294,-0.6359537,-5.4416122,-5.569585,-1.614687,-1.6908587,-0.0761717
5,-0.82360727,-0.7293299,"('distant', 'outgoing')",-1.2385093,-1.2109448,-2.0243251,-1.923594,-0.20205748,-0.08033356,-1.0721248,-0.9860505,0.0860743
6,-1.1090044,-1.0516356,"('distant', 'open')",-1.2811149,-1.2566019,-2.4599617,-2.3618405,0.30887395,0.42846242,-1.1353017,-1.0604039,0.0748978
7,-0.567691,-0.6312117,"('insensitive', 'sensitive')",-0.51556015,-0.5495403,-0.06398825,-0.031020194,0.2635413,0.2810682,-0.2209245,-0.232676,-0.0117515
8,-0.30788097,-0.3233525,"('unaffectionate', 'affectionate')",-1.6313429,-1.7073205,-0.6694599,-0.6797189,0.47711602,0.5114187,-0.5328919,-0.5497433,-0.0168514
9,0.21587783,0.20406786,"('unaffectionate', 'caring')",-1.522258,-1.6080704,-0.36448938,-0.3103963,1.1080434,1.1766373,-0.1407065,-0.1344404,0.0062661
10,-0.52749103,-0.6852545,"('unsympathetic', 'sympathetic')",-0.9451738,-1.0314223,0.42553997,0.45025256,-0.34947664,-0.3642499,-0.3491504,-0.4076685,-0.0585181
11,0.5080963,0.48767152,"('unhelpful', 'helpful')",-0.5458891,-0.5710294,0.87769204,0.8833246,1.9870533,2.0867517,0.7067381,0.7216796,0.0149415
12,1.0035138,0.9912965,"('unsupportive', 'supportive')",-0.2506415,-0.2824027,0.012138292,0.19679068,-1.8951073,-1.8465861,-0.2825242,-0.2352254,0.0472988
13,0.6658963,0.60361725,"('impolite', 'polite')",-0.038065836,-0.034991756,0.7052562,0.68949616,-0.21297225,-0.2728799,0.2800286,0.2463105,-0.0337181
14,0.4923975,0.44953978,"('antisocial', 'social')",0.17380643,0.15880914,1.5112001,1.5468544,-0.320233,-0.3812911,0.4642927,0.443478,-0.0208147
15,0.024847046,-0.042509396,"('boring', 'funny')",0.68707657,0.6410983,-0.43167752,-0.50458896,0.9978285,0.9324068,0.3195186,0.2566017,-0.0629169
16,0.49768558,0.41889367,"('unpopular', 'popular')",0.25845754,0.20240676,0.58908427,0.55212563,0.9493462,0.9233536,0.5736434,0.524195,-0.0494484
17,0.68467975,0.66931933,"('nasty', 'nice')",-0.072592035,-0.07042108,-0.46980563,-0.41176426,-0.03617927,-0.008938342,0.0265257,0.0445489,0.0180232
18,0.21898323,0.1543144,"('disagreeable', 'welcoming')",-0.0076878397,-0.05131769,-0.4406238,-0.45790035,-0.31362864,-0.32796484,-0.1357393,-0.1707171,-0.0349778
19,-1.0646727,-1.0969061,"('inhospitable', 'hospitable')",-1.0259556,-1.0329782,-1.7831268,-1.8042467,-0.22091609,-0.08895786,-1.0236678,-1.0057722,0.0178956
20,0.33441246,0.32678857,"('rough', 'thoughtful')",0.010363549,-0.005828021,1.4137014,1.4622582,0.9368475,0.93479127,0.6738312,0.6795025,0.0056713
21,0.5314618,0.39308485,"('immoral', 'moral')",-0.25220042,-0.32203725,0.8095967,0.7425735,-0.72906435,-0.7598477,0.0899484,0.0134434,-0.076505
22,-0.2440145,-0.32484797,"('untrustworthy', 'trustworthy')",0.13715199,0.12422448,0.2695501,0.17086256,-0.7353471,-0.76997364,-0.1431649,-0.1999336,-0.0567687
