,nucor_male,nucor_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.45400226,-0.43046868,"('disagreeable', 'welcoming')",-0.5023966,-0.48663908,-0.4781994,-0.4585539,0.0196455
19,-1.5788103,-1.6883992,"('inhospitable', 'hospitable')",-0.49502876,-0.43120617,-1.0369196,-1.0598027,-0.0228831
20,0.28479323,0.37089273,"('rough', 'thoughtful')",0.93245405,0.9070421,0.6086236,0.6389674,0.0303438
21,0.59372675,0.32064864,"('immoral', 'moral')",-0.21636504,-0.43035653,0.1886809,-0.0548539,-0.2435348
22,-0.3506005,-0.41769922,"('untrustworthy', 'trustworthy')",-0.76831394,-0.89610636,-0.5594572,-0.6569028,-0.0974456
23,-0.45664263,-0.6702492,"('insincere', 'sincere')",5.442137,5.4720373,2.4927471,2.4008942,-0.0918529
24,-0.21097347,-0.4231376,"('dishonest', 'honest')",0.36212033,0.34312797,0.0755734,-0.0400048,-0.1155782
25,-0.2738952,-0.16197288,"('egoistic', 'altruistic')",1.2840284,1.3119172,0.5050666,0.5749722,0.0699056
26,-0.04277408,-0.18045032,"('hardhearted', 'benevolent')",1.8106718,1.4901361,0.8839489,0.6548429,-0.229106
27,-0.6407598,-0.5045337,"('hardhearted', 'softhearted')",0.8570752,0.787754,0.1081577,0.1416101,0.0334524
28,-0.29420573,-0.42919978,"('disloyal', 'loyal')",1.2537377,1.0851679,0.479766,0.327984,-0.151782
29,-0.29284716,-0.2524362,"('unfair', 'fair')",-0.15166746,-0.31684425,-0.2222573,-0.2846402,-0.0623829
30,0.9790152,0.7795769,"('intolerant', 'tolerant')",1.089014,0.95423114,1.0340146,0.866904,-0.1671106
31,-1.1278299,-0.87822825,"('evil', 'good')",-0.64726955,-0.57833093,-0.8875498,-0.7282796,0.1592702
32,-0.52694833,-0.90015215,"('unkind', 'kind')",0.9331397,0.4962607,0.2030957,-0.2019457,-0.4050414
33,0.27038315,0.18775523,"('wrong', 'right')",-0.5533358,-0.54680526,-0.1414763,-0.179525,-0.0380487
34,0.03369072,0.11297353,"('mean', 'honorable')",5.292617,5.582987,2.6631539,2.8479803,0.1848264
35,-1.0312209,-0.91536295,"('corrupt', 'incorrupt')",-0.47902545,-0.40677816,-0.7551232,-0.6610706,0.0940526
36,-0.97332996,-0.8719995,"('hostile', 'amicable')",-0.1571984,-0.23575093,-0.5652642,-0.5538752,0.011389
37,0.14125703,0.039751805,"('fake', 'genuine')",0.027557604,0.018455045,0.0844073,0.0291034,-0.0553039
38,-1.0374213,-1.2160668,"('untruthful', 'truthful')",-0.11576758,-0.004885096,-0.5765945,-0.610476,-0.0338815
39,0.81493676,0.73915464,"('exploitative', 'cooperative')",0.28296486,0.24815066,0.5489508,0.4936526,-0.0552982
40,0.20260921,0.32588914,"('stingy', 'generous')",-1.56649,-1.550773,-0.6819404,-0.612442,0.0694984
41,-0.47419614,-0.47505718,"('unforgiving', 'forgiving')",0.26832062,0.06870973,-0.1029378,-0.2031737,-0.1002359
42,-0.105524845,-0.22198743,"('unreliable', 'reliable')",-3.5177782,-3.6468327,-1.8116515,-1.9344101,-0.1227586
43,-0.7024088,-0.90240955,"('irresponsible', 'responsible')",0.14581935,-0.031399433,-0.2782947,-0.4669045,-0.1886098
44,1.089809,1.0215111,"('prejudiced', 'unprejudiced')",-1.6768408,-1.733853,-0.2935159,-0.356171,-0.0626551
45,-0.39282197,-0.4292172,"('incompetent', 'competent')",0.21344618,0.009265684,-0.0896879,-0.2099757,-0.1202878
46,-0.030888818,-0.20053622,"('uncompetitive', 'competitive')",-0.91956174,-1.0717767,-0.4752253,-0.6361565,-0.1609312
47,-0.22557244,-0.14785588,"('stupid', 'smart')",4.911252,5.1639977,2.3428397,2.5080709,0.1652312
48,0.55174965,0.53493315,"('unintelligent', 'intelligent')",0.679029,0.5951049,0.6153893,0.565019,-0.0503703
49,-0.17192426,0.0054739863,"('unable', 'able')",-0.3244926,-0.23052514,-0.2482084,-0.1125256,0.1356828
50,-0.5769561,-0.53854835,"('clumsy', 'skillful')",-0.05030762,-0.13344973,-0.3136319,-0.335999,-0.0223671
51,-1.1237679,-1.3631972,"('uneducated', 'educated')",0.62539935,0.398298,-0.2491843,-0.4824496,-0.2332653
52,-0.1864693,-0.28040248,"('irrational', 'rational')",0.44294447,0.45094168,0.1282376,0.0852696,-0.042968
53,-1.7326508,-1.7331557,"('uncreative', 'creative')",0.1707636,0.14653026,-0.7809436,-0.7933127,-0.0123691
54,-1.0364532,-1.2394702,"('incapable', 'capable')",0.67608887,0.62937725,-0.1801822,-0.3050465,-0.1248643
55,0.4669186,0.40340865,"('incompetent', 'clever')",0.39759812,0.20402955,0.4322584,0.3037191,-0.1285393
56,0.08553547,-0.2120503,"('impractical', 'practical')",-0.44179374,-0.56761926,-0.1781291,-0.3898348,-0.2117057
57,-0.7844795,-0.9772174,"('unimaginative', 'imaginative')",-2.7287807,-2.931881,-1.7566302,-1.9545492,-0.197919
58,0.18794192,0.22722456,"('undiscriminating', 'discriminating')",0.5926941,0.54914534,0.390318,0.388185,-0.002133
59,-0.7684483,-0.6582788,"('foolish', 'wise')",0.008206658,0.20801027,-0.3801208,-0.2251343,0.1549865
60,0.6880518,0.5584686,"('inefficient', 'efficient')",-0.28748357,-0.23975126,0.2002841,0.1593587,-0.0409254
61,-0.37307152,-0.5605377,"('illogical', 'logical')",0.46767104,0.18574063,0.0472998,-0.1873985,-0.2346983
62,0.6593318,0.57513916,"('incompetent', 'brilliant')",0.44717917,0.5554478,0.5532555,0.5652935,0.012038
63,-1.2799044,-1.378433,"('unperceptive', 'insightful')",0.46565616,0.48726526,-0.4071241,-0.4455839,-0.0384598
64,-0.34678403,-0.45930186,"('shy', 'confident')",-6.179977,-6.2537208,-3.2633805,-3.3565114,-0.0931309
65,0.58593726,0.4356508,"('insecure', 'secure')",-0.54821837,-0.5827495,0.0188594,-0.0735493,-0.0924087
66,-1.2211212,-1.3474691,"('inactive', 'active')",-0.019000582,-0.0161066,-0.6200609,-0.6817878,-0.0617269
67,-0.26940984,-0.47286382,"('doubtful', 'determined')",-0.52370274,-0.66308206,-0.3965563,-0.567973,-0.1714167
68,-0.43469924,-0.4184531,"('dependent', 'independent')",-0.75450534,-0.70344424,-0.5946023,-0.5609487,0.0336536
69,-0.32511014,-0.14738232,"('lazy', 'industrious')",-0.6852078,-0.49798667,-0.505159,-0.3226845,0.1824745
70,-0.045369808,-0.16468063,"('lethargic', 'energetic')",-0.17560801,-0.2324554,-0.1104889,-0.198568,-0.0880791
71,-0.8168904,-0.78798354,"('diffident', 'self-confident')",0.12882797,0.15504575,-0.3440312,-0.3164689,0.0275623
72,-0.9527789,-1.0296504,"('unambitious', 'ambitious')",-0.59056383,-0.57735074,-0.7716714,-0.8035006,-0.0318292
73,0.5601551,0.5404294,"('helpless', 'self-reliant')",-2.946548,-2.8191462,-1.1931964,-1.1393584,0.053838
74,-0.33707312,-0.48770028,"('undedicated', 'dedicated')",-0.11561757,-0.38452774,-0.2263453,-0.436114,-0.2097687
75,-0.4964337,-0.40913957,"('meek', 'impulsive')",-0.65564096,-0.5099867,-0.5760373,-0.4595631,0.1164742
76,0.5191142,0.42854556,"('anxious', 'daring')",-0.5977428,-0.60140926,-0.0393143,-0.0864318,-0.0471175
77,-0.19072138,-0.17932089,"('unmotivated', 'motivated')",-1.1820767,-1.0075291,-0.686399,-0.593425,0.092974
78,-0.80674195,-0.679912,"('nonresilient', 'resilient')",0.13640796,0.1922135,-0.335167,-0.2438492,0.0913178
79,-0.9547486,-1.0369979,"('wavering', 'unwavering')",-0.6081437,-0.49803203,-0.7814461,-0.7675149,0.0139312
80,0.61697274,0.55222774,"('dominated', 'dominating')",-0.86658454,-0.84289837,-0.1248059,-0.1453353,-0.0205294
81,0.734289,0.492652,"('submissive', 'aggressive')",-0.83248466,-0.8903246,-0.0490978,-0.1988363,-0.1497385
82,-0.57068324,-0.64252216,"('poor', 'rich')",5.93602,5.9228435,2.6826682,2.6401606,-0.0425076
83,0.08730006,-0.030518338,"('powerless', 'powerful')",-0.94760406,-1.0068432,-0.430152,-0.5186808,-0.0885288
84,0.43411577,0.47151846,"('inferior', 'superior')",0.75885665,0.8988349,0.5964862,0.6851767,0.0886905
85,-0.40606564,-0.3828105,"('insignificant', 'prestigious')",0.17558996,0.16853759,-0.1152378,-0.1071365,0.0081013
86,-1.2751522,-1.5560714,"('uninfluential', 'influential')",-0.03877303,-0.35686478,-0.6569626,-0.9564681,-0.2995055
87,0.064572915,-0.11337672,"('unsuccessful', 'successful')",0.86609477,0.89875907,0.4653338,0.3926912,-0.0726426
88,-0.030660508,-0.34859797,"('low', 'eminent')",-0.23280121,-0.4021178,-0.1317309,-0.3753579,-0.243627
