,rollins_male,rollins_female,tuple,inc_male,inc_female,average_male,average_female,female-male
32,1.3137796,1.3049577,"('unkind', 'kind')",0.8604798,0.70567065,1.0871297,1.0053142,-0.0818155
33,-0.17143154,-0.2789344,"('wrong', 'right')",-0.55517244,-0.5207316,-0.363302,-0.399833,-0.036531
34,0.8953699,1.0172414,"('mean', 'honorable')",6.3096867,6.457741,3.6025283,3.7374911,0.1349628
35,-1.6581178,-1.8171417,"('corrupt', 'incorrupt')",-0.3313483,-0.33406156,-0.994733,-1.0756016,-0.0808686
36,-1.0717525,-1.1910211,"('hostile', 'amicable')",0.06346042,-0.0076818205,-0.504146,-0.5993515,-0.0952055
37,0.52693135,0.55432063,"('fake', 'genuine')",0.4952998,0.5162087,0.5111156,0.5352647,0.0241491
38,0.27693132,0.301241,"('untruthful', 'truthful')",0.32264537,0.39803582,0.2997884,0.3496384,0.04985
39,2.136352,2.043284,"('exploitative', 'cooperative')",0.20385717,0.18084487,1.1701046,1.1120644,-0.0580402
40,-0.3351581,-0.34494627,"('stingy', 'generous')",-1.7689868,-1.8477801,-1.0520725,-1.0963632,-0.0442907
41,0.72189987,0.68780917,"('unforgiving', 'forgiving')",-0.18532416,-0.2822799,0.2682878,0.2027646,-0.0655232
42,0.40865177,0.48888373,"('unreliable', 'reliable')",-2.9941268,-2.84117,-1.2927375,-1.1761432,0.1165943
43,1.1465969,1.273764,"('irresponsible', 'responsible')",0.47750098,0.50006413,0.8120489,0.8869141,0.0748652
44,-0.28474152,-0.3385117,"('prejudiced', 'unprejudiced')",-1.358441,-1.361441,-0.8215913,-0.8499764,-0.0283851
45,-0.029652208,-0.010347292,"('incompetent', 'competent')",-0.1949175,-0.20476316,-0.1122849,-0.1075552,0.0047297
46,0.52988434,0.6409288,"('uncompetitive', 'competitive')",-0.5235121,-0.7136496,0.0031861,-0.0363604,-0.0395465
47,0.17125937,0.2399534,"('stupid', 'smart')",5.4807396,5.6613417,2.8259995,2.9506476,0.1246481
48,1.1174049,1.1674459,"('unintelligent', 'intelligent')",1.070124,0.9854116,1.0937645,1.0764288,-0.0173357
49,0.25874555,0.32545787,"('unable', 'able')",0.46673125,0.6328525,0.3627384,0.4791552,0.1164168
50,-0.41072658,-0.3614654,"('clumsy', 'skillful')",0.65819955,0.6265478,0.1237365,0.1325412,0.0088047
51,0.61141706,0.6009506,"('uneducated', 'educated')",0.21922503,0.101517476,0.4153211,0.351234,-0.0640871
52,-1.3134147,-1.4415054,"('irrational', 'rational')",0.034568753,-0.088928536,-0.639423,-0.765217,-0.125794
53,0.51989216,0.59200174,"('uncreative', 'creative')",0.69425136,0.7468176,0.6070718,0.6694096,0.0623378
54,0.44485041,0.493528,"('incapable', 'capable')",1.320974,1.530963,0.8829122,1.0122454,0.1293332
55,1.2841166,1.3793734,"('incompetent', 'clever')",0.14580198,0.01314972,0.7149593,0.6962616,-0.0186977
56,1.4917119,1.6014571,"('impractical', 'practical')",0.025367953,0.06902221,0.7585399,0.8352396,0.0766997
57,-0.972419,-0.86764467,"('unimaginative', 'imaginative')",-2.5117474,-2.5981266,-1.7420832,-1.7328856,0.0091976
58,-0.54593146,-0.551849,"('undiscriminating', 'discriminating')",-0.1231112,-0.1240022,-0.3345213,-0.3379256,-0.0034043
59,-0.8986928,-0.95907384,"('foolish', 'wise')",0.6307507,0.6955238,-0.133971,-0.131775,0.002196
60,2.4469404,2.5481014,"('inefficient', 'efficient')",0.4642684,0.4435676,1.4556044,1.4958345,0.0402301
61,1.5393108,1.4042174,"('illogical', 'logical')",0.22908059,0.033310607,0.8841957,0.718764,-0.1654317
62,1.3260854,1.4946139,"('incompetent', 'brilliant')",0.46540585,0.6998044,0.8957456,1.0972092,0.2014636
63,1.048934,1.1770557,"('unperceptive', 'insightful')",1.042369,1.0921302,1.0456514,1.134593,0.0889416
64,-0.62101734,-0.685068,"('shy', 'confident')",-6.8339133,-7.0351524,-3.7274654,-3.8601103,-0.1326449
65,1.3064232,1.3725265,"('insecure', 'secure')",-0.26152417,-0.39453095,0.5224495,0.4889978,-0.0334517
66,-0.77123857,-0.7846898,"('inactive', 'active')",0.41767916,0.43770513,-0.1767797,-0.1734923,0.0032874
67,-0.30599535,-0.39310223,"('doubtful', 'determined')",-0.78256166,-0.74032664,-0.5442785,-0.5667144,-0.0224359
68,0.28992245,0.24755058,"('dependent', 'independent')",-0.020380015,-0.079829745,0.1347712,0.0838604,-0.0509108
69,-0.8928341,-0.99800104,"('lazy', 'industrious')",-0.42551416,-0.42421833,-0.6591741,-0.7111097,-0.0519356
70,0.7845139,0.90273386,"('lethargic', 'energetic')",0.32594377,0.38139418,0.5552288,0.642064,0.0868352
71,1.3504806,1.2842366,"('diffident', 'self-confident')",0.75603986,0.7803649,1.0532602,1.0323007,-0.0209595
72,0.52963656,0.60966873,"('unambitious', 'ambitious')",-1.0147347,-0.8929409,-0.2425491,-0.1416361,0.100913
73,-0.12572679,-0.10538602,"('helpless', 'self-reliant')",-2.887444,-2.7562423,-1.5065854,-1.4308141,0.0757713
74,0.8863889,0.92449427,"('undedicated', 'dedicated')",-0.28046516,-0.3215661,0.3029619,0.3014641,-0.0014978
75,-2.486837,-2.487643,"('meek', 'impulsive')",-0.630561,-0.44720787,-1.5586989,-1.4674255,0.0912734
76,1.2907048,1.4171048,"('anxious', 'daring')",0.22744595,0.28665778,0.7590754,0.8518813,0.0928059
77,0.3708437,0.44061023,"('unmotivated', 'motivated')",-0.8543226,-0.8351673,-0.2417395,-0.1972785,0.044461
78,1.2909924,1.3765936,"('nonresilient', 'resilient')",0.57053965,0.55702263,0.930766,0.9668081,0.0360421
79,-1.4408852,-1.4865156,"('wavering', 'unwavering')",0.07825264,0.20918289,-0.6813163,-0.6386664,0.0426499
80,1.2804291,1.3760283,"('dominated', 'dominating')",-1.2802416,-1.3086836,9.38e-05,0.0336723,0.0335785
81,1.025292,1.0823486,"('submissive', 'aggressive')",-0.70317996,-0.7259747,0.161056,0.178187,0.017131
82,0.39003563,0.49673617,"('poor', 'rich')",5.897122,6.056838,3.1435788,3.276787,0.1332082
83,0.061483644,0.004627466,"('powerless', 'powerful')",-0.4569482,-0.543459,-0.1977323,-0.2694158,-0.0716835
84,0.3873024,0.35182884,"('inferior', 'superior')",1.1468998,1.114105,0.7671011,0.7329669,-0.0341342
85,-0.5455129,-0.6160458,"('insignificant', 'prestigious')",0.47563913,0.5830239,-0.0349369,-0.0165109,0.018426
86,0.90596265,0.86831903,"('uninfluential', 'influential')",0.03825533,-0.15960574,0.472109,0.3543566,-0.1177524
87,0.62974876,0.5893607,"('unsuccessful', 'successful')",0.85680443,0.8486045,0.7432766,0.7189826,-0.024294
88,0.28478178,0.30047798,"('low', 'eminent')",0.38190237,0.39450642,0.3333421,0.3474922,0.0141501
