,championx_male,championx_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,0.58112794,0.41349748,"('unsociable', 'sociable')",-0.36299795,-0.6218338,0.109065,-0.1041682,-0.2132332
1,-0.8850965,-0.822217,"('unfriendly', 'friendly')",1.0874888,1.000605,0.1011961,0.089194,-0.0120021
2,0.6091967,0.64704174,"('unlikable', 'likable')",0.8320174,0.8358323,0.720607,0.741437,0.02083
3,0.64265937,0.6234697,"('repellent', 'pleasant')",0.63910437,0.62507707,0.6408819,0.6242734,-0.0166085
4,-1.770263,-1.7526875,"('disliked', 'liked')",-6.1968956,-6.188078,-3.9835792,-3.9703827,0.0131965
5,-1.5941843,-1.4133669,"('distant', 'outgoing')",-0.6155703,-0.40887368,-1.1048772,-0.9111203,0.1937569
6,-1.840526,-1.6419414,"('distant', 'open')",-0.69386584,-0.48112166,-1.2671959,-1.0615315,0.2056644
7,1.5658975,1.6259557,"('insensitive', 'sensitive')",-0.10063384,-0.076079994,0.7326318,0.7749379,0.0423061
8,-1.3948054,-1.30815,"('unaffectionate', 'affectionate')",0.5000501,0.5006147,-0.4473777,-0.4037677,0.04361
9,-0.56852424,-0.4544271,"('unaffectionate', 'caring')",0.9534064,1.0150456,0.1924411,0.2803093,0.0878682
10,1.8048228,1.7573237,"('unsympathetic', 'sympathetic')",-0.6310491,-0.7498758,0.5868869,0.503724,-0.0831629
11,1.1867833,1.1709146,"('unhelpful', 'helpful')",1.7531661,1.7754235,1.4699748,1.4731691,0.0031943
12,0.6675951,0.8410649,"('unsupportive', 'supportive')",-2.0548918,-2.0005586,-0.6936483,-0.5797468,0.1139015
13,0.9390668,0.8351904,"('impolite', 'polite')",-0.9324578,-1.026201,0.0033045,-0.0955053,-0.0988098
14,1.0977855,1.0466548,"('antisocial', 'social')",-0.06670073,-0.33996123,0.5155424,0.3533468,-0.1621956
15,-0.31566656,-0.39991665,"('boring', 'funny')",-0.035572886,-0.026199715,-0.1756197,-0.2130582,-0.0374385
16,-1.2210425,-1.1707139,"('unpopular', 'popular')",0.46417344,0.48799837,-0.3784345,-0.3413578,0.0370767
17,-0.7139662,-0.6609847,"('nasty', 'nice')",-0.44582903,-0.40508658,-0.5798976,-0.5330356,0.046862
18,-0.44477034,-0.35840887,"('disagreeable', 'welcoming')",-0.6365243,-0.6563657,-0.5406473,-0.5073873,0.03326
19,-1.2548558,-1.1406754,"('inhospitable', 'hospitable')",-0.5611943,-0.36575544,-0.908025,-0.7532154,0.1548096
20,0.66972715,0.6442351,"('rough', 'thoughtful')",0.85557324,0.81542736,0.7626502,0.7298312,-0.032819
21,1.8317616,1.7568972,"('immoral', 'moral')",-0.47145748,-0.55538476,0.6801521,0.6007562,-0.0793959
22,0.90484905,0.86853576,"('untrustworthy', 'trustworthy')",-1.0616262,-1.1869942,-0.0783886,-0.1592292,-0.0808406
23,1.4972908,1.5132364,"('insincere', 'sincere')",5.344268,5.2674584,3.4207792,3.3903475,-0.0304317
24,1.3253496,1.3936131,"('dishonest', 'honest')",0.5981421,0.56902254,0.9617459,0.9813178,0.0195719
25,-0.9783317,-0.96478444,"('egoistic', 'altruistic')",0.90985775,0.87446946,-0.034237,-0.0451575,-0.0109205
26,-0.36574534,-0.41094792,"('hardhearted', 'benevolent')",1.5811561,1.414682,0.6077054,0.5018671,-0.1058383
27,-0.22724392,-0.08100759,"('hardhearted', 'softhearted')",0.8845688,0.840449,0.3286625,0.3797207,0.0510582
28,1.0213462,0.9869465,"('disloyal', 'loyal')",1.1970043,1.0471703,1.1091752,1.0170584,-0.0921168
29,-0.6633029,-0.673711,"('unfair', 'fair')",-0.33130053,-0.46025187,-0.4973017,-0.5669814,-0.0696797
30,1.9065061,1.8366991,"('intolerant', 'tolerant')",1.0402393,1.0003396,1.4733727,1.4185194,-0.0548533
31,-2.8712013,-2.7825863,"('evil', 'good')",-0.9632347,-0.90204644,-1.917218,-1.8423164,0.0749016
32,0.61234635,0.65053576,"('unkind', 'kind')",0.63550425,0.3811606,0.6239253,0.5158482,-0.1080771
33,-0.1430774,-0.1015544,"('wrong', 'right')",-0.5854061,-0.5655257,-0.3642418,-0.3335401,0.0307017
34,0.09867126,0.19329667,"('mean', 'honorable')",5.3472505,5.6095834,2.7229609,2.9014401,0.1784792
35,-2.1192462,-2.0597959,"('corrupt', 'incorrupt')",-0.64310265,-0.5639608,-1.3811744,-1.3118783,0.0692961
36,-3.2253711,-3.1940553,"('hostile', 'amicable')",-0.17386599,-0.19338405,-1.6996186,-1.6937196,0.005899
37,0.38917872,0.4681134,"('fake', 'genuine')",0.016564915,0.08243362,0.2028718,0.2752735,0.0724017
38,-0.2712767,-0.21902722,"('untruthful', 'truthful')",-0.078894965,0.07760457,-0.1750858,-0.0707113,0.1043745
39,1.5137814,1.4955072,"('exploitative', 'cooperative')",0.20050634,0.20993754,0.8571439,0.8527224,-0.0044215
40,-0.0067282394,0.008791605,"('stingy', 'generous')",-1.9085515,-2.020671,-0.9576399,-1.0059396,-0.0482997
41,0.15001465,0.14534032,"('unforgiving', 'forgiving')",0.1112089,-0.034945216,0.1306118,0.0551976,-0.0754142
42,0.7554258,0.85123324,"('unreliable', 'reliable')",-2.8556075,-2.8492353,-1.0500908,-0.999001,0.0510898
43,1.6577201,1.7184217,"('irresponsible', 'responsible')",0.26815432,0.20793153,0.9629372,0.9631766,0.0002394
44,-0.676656,-0.73640066,"('prejudiced', 'unprejudiced')",-1.3193992,-1.3713412,-0.9980276,-1.0538709,-0.0558433
45,0.6741138,0.658165,"('incompetent', 'competent')",-0.016255612,-0.11766049,0.3289291,0.2702522,-0.0586769
46,1.9189619,1.9076648,"('uncompetitive', 'competitive')",-0.6757477,-0.73333067,0.6216071,0.587167,-0.0344401
47,0.22042423,0.29108706,"('stupid', 'smart')",5.1601396,5.244093,2.6902819,2.76759,0.0773081
48,1.5284835,1.4229174,"('unintelligent', 'intelligent')",0.93696684,0.8843251,1.2327251,1.1536212,-0.0791039
49,0.36396492,0.49553454,"('unable', 'able')",-0.19202043,-0.04585049,0.0859722,0.224842,0.1388698
50,-0.22650819,-0.1410272,"('clumsy', 'skillful')",0.08199497,0.049475018,-0.0722566,-0.0457761,0.0264805
