,abbvie_male,abbvie_female,tuple,inc_male,inc_female,average_male,average_female,female-male
35,-0.0414762,-0.25141555,"('corrupt', 'incorrupt')",-0.31327623,-0.49290305,-0.1773762,-0.3721593,-0.1947831
36,-1.175163,-1.2796285,"('hostile', 'amicable')",-0.17348713,-0.34233668,-0.6743251,-0.8109826,-0.1366575
37,0.73777485,0.76556027,"('fake', 'genuine')",0.6627299,0.65898407,0.7002524,0.7122722,0.0120198
38,-0.55838466,-0.47879517,"('untruthful', 'truthful')",-0.3927062,-0.35218745,-0.4755454,-0.4154913,0.0600541
39,0.9238745,0.9955085,"('exploitative', 'cooperative')",0.23888105,0.24916905,0.5813777,0.6223388,0.0409611
40,0.4324234,0.3666479,"('stingy', 'generous')",-1.4669816,-1.6081438,-0.5172791,-0.6207479,-0.1034688
41,0.08278729,0.14761217,"('unforgiving', 'forgiving')",-0.024286173,-0.11735332,0.0292506,0.0151294,-0.0141212
42,1.1773596,1.3951473,"('unreliable', 'reliable')",-2.5383754,-2.431061,-0.6805079,-0.5179569,0.162551
43,0.6709779,0.8696399,"('irresponsible', 'responsible')",1.2187042,1.2919447,0.944841,1.0807923,0.1359513
44,1.3512499,1.3695581,"('prejudiced', 'unprejudiced')",-1.3765064,-1.3468305,-0.0126283,0.0113638,0.0239921
45,1.1119056,1.1856326,"('incompetent', 'competent')",0.5502765,0.50862074,0.831091,0.8471267,0.0160357
46,-0.03725158,0.092434876,"('uncompetitive', 'competitive')",-0.124739304,-0.10980922,-0.0809954,-0.0086872,0.0723082
47,0.029185873,0.1939466,"('stupid', 'smart')",5.3651133,5.5214443,2.6971495,2.8576956,0.1605461
48,-0.7935879,-0.7467832,"('unintelligent', 'intelligent')",0.4770795,0.5174184,-0.1582542,-0.1146824,0.0435718
49,-0.34010494,-0.11479909,"('unable', 'able')",-0.29929417,-0.15635201,-0.3196996,-0.1355755,0.1841241
50,0.13170853,0.23695016,"('clumsy', 'skillful')",0.15460467,0.116781086,0.1431566,0.1768656,0.033709
51,-0.46636587,-0.5593827,"('uneducated', 'educated')",0.12880121,0.0992624,-0.1687823,-0.2300601,-0.0612778
52,-0.8892056,-1.1061502,"('irrational', 'rational')",0.12256647,-0.047544885,-0.3833196,-0.5768475,-0.1935279
53,-1.5467702,-1.4487847,"('uncreative', 'creative')",0.7430196,0.76546574,-0.4018753,-0.3416595,0.0602158
54,-0.6845101,-0.7314321,"('incapable', 'capable')",0.91640306,0.98379964,0.1159465,0.1261838,0.0102373
55,0.36286643,0.52535117,"('incompetent', 'clever')",0.37999943,0.39215785,0.3714329,0.4587545,0.0873216
56,1.2666501,1.3771833,"('impractical', 'practical')",0.35295975,0.42257947,0.8098049,0.8998814,0.0900765
57,-0.3779763,-0.3206461,"('unimaginative', 'imaginative')",-1.9634773,-2.004985,-1.1707268,-1.1628156,0.0079112
58,-0.3146489,-0.26199558,"('undiscriminating', 'discriminating')",0.23298612,0.19439861,-0.0408314,-0.0337985,0.0070329
59,-0.07485928,-0.13699998,"('foolish', 'wise')",0.31598204,0.2996012,0.1205614,0.0813006,-0.0392608
60,0.89603853,1.1265445,"('inefficient', 'efficient')",0.054791126,0.25746092,0.4754148,0.6920027,0.2165879
61,-0.0711152,-0.18401848,"('illogical', 'logical')",0.46965894,0.33339468,0.1992719,0.0746881,-0.1245838
62,0.80792046,0.9980098,"('incompetent', 'brilliant')",0.48666534,0.6443419,0.6472929,0.8211758,0.1738829
63,-0.35289803,-0.18285431,"('unperceptive', 'insightful')",1.0647522,1.1842296,0.3559271,0.5006877,0.1447606
64,0.84775037,0.7908725,"('shy', 'confident')",-6.330696,-6.3544183,-2.741473,-2.7817729,-0.0402999
65,0.48076898,0.39946362,"('insecure', 'secure')",-0.25767308,-0.21441296,0.1115479,0.0925253,-0.0190226
66,-0.68536556,-0.8170987,"('inactive', 'active')",0.58812886,0.56800723,-0.0486183,-0.1245457,-0.0759274
67,0.7744011,0.7481639,"('doubtful', 'determined')",-0.35680068,-0.29265684,0.2088002,0.2277535,0.0189533
68,-0.48911446,-0.5325155,"('dependent', 'independent')",-0.7287503,-0.696866,-0.6089324,-0.6146908,-0.0057584
69,0.31167457,0.2245998,"('lazy', 'industrious')",-0.67734385,-0.7201587,-0.1828346,-0.2477795,-0.0649449
70,1.1272278,1.3380997,"('lethargic', 'energetic')",1.1478847,1.2275239,1.1375563,1.2828119,0.1452556
71,-0.42761406,-0.48392522,"('diffident', 'self-confident')",0.458853,0.47013217,0.0156195,-0.0068965,-0.022516
72,-1.1163732,-1.1548535,"('unambitious', 'ambitious')",-0.62246996,-0.61128294,-0.8694216,-0.8830682,-0.0136466
73,1.1214769,1.0507424,"('helpless', 'self-reliant')",-2.7404637,-2.7800076,-0.8094934,-0.8646326,-0.0551392
74,0.40770918,0.59097624,"('undedicated', 'dedicated')",0.3648405,0.3666994,0.3862748,0.4788378,0.092563
75,-0.029750384,-0.08758239,"('meek', 'impulsive')",-0.3588852,-0.33231622,-0.1943178,-0.2099493,-0.0156315
76,0.6762866,0.8993938,"('anxious', 'daring')",0.3093557,0.46669677,0.4928212,0.6830453,0.1902241
77,-0.8423827,-0.7738959,"('unmotivated', 'motivated')",-1.0454353,-0.9415256,-0.943909,-0.8577107,0.0861983
78,-0.7412255,-0.57988906,"('nonresilient', 'resilient')",0.2117555,0.30782732,-0.264735,-0.1360309,0.1287041
79,-0.3732023,-0.39075357,"('wavering', 'unwavering')",-0.30300587,-0.2729344,-0.3381041,-0.331844,0.0062601
80,0.5944781,0.56146723,"('dominated', 'dominating')",-1.0368311,-1.0213271,-0.2211765,-0.22993,-0.0087535
81,0.6589605,0.5599943,"('submissive', 'aggressive')",-0.74952555,-0.6394375,-0.0452825,-0.0397216,0.0055609
82,-0.13513683,-0.079649225,"('poor', 'rich')",6.0542617,6.1812286,2.9595625,3.0507896,0.0912271
83,-0.4071671,-0.3895418,"('powerless', 'powerful')",-0.89790744,-0.9404413,-0.6525373,-0.6649916,-0.0124543
84,0.26269072,0.12698519,"('inferior', 'superior')",0.77901167,0.7661776,0.5208512,0.4465814,-0.0742698
85,-1.4477612,-1.4818771,"('insignificant', 'prestigious')",0.2693521,0.23247859,-0.5892045,-0.6246992,-0.0354947
86,-0.869532,-0.8699305,"('uninfluential', 'influential')",0.03646951,-0.08282842,-0.4165312,-0.4763795,-0.0598483
87,0.9106108,0.73956597,"('unsuccessful', 'successful')",1.0700194,1.0903257,0.9903151,0.9149458,-0.0753693
88,-0.9338431,-0.8713572,"('low', 'eminent')",-0.13986163,-0.11838258,-0.5368524,-0.4948699,0.0419825
