,american_male,american_female,tuple,water_male,water_female,works_male,works_female,co_male,co_female,inc_male,inc_female,average_male,average_female,female-male
0,0.09865825,0.034384087,"('unsociable', 'sociable')",0.37567717,0.42089897,0.67427194,0.69295365,0.11790669,-0.03778977,-0.740405,-0.86888367,0.1052218,0.0483127,-0.0569091
1,-0.99423134,-0.9341292,"('unfriendly', 'friendly')",0.4762352,0.63116574,-0.7559015,-0.637238,-0.67678386,-0.6927861,2.0683527,1.9546329,0.0235343,0.0643291,0.0407948
2,0.44982138,0.53195924,"('unlikable', 'likable')",-0.14444721,-0.11812477,0.21531224,0.23249426,1.1914895,1.3108256,0.95024884,1.0439566,0.5324849,0.6002222,0.0677373
3,-0.18386824,-0.11210644,"('repellent', 'pleasant')",-1.0284691,-0.9167793,0.17494571,0.30951613,0.78272027,0.7839021,0.21258418,0.19963628,-0.0084174,0.0528338,0.0612512
4,-0.40787575,-0.40414983,"('disliked', 'liked')",0.7094536,0.6209109,0.12779616,0.13610797,-0.2519169,-0.34380174,-6.521834,-6.5149536,-1.2688753,-1.3011772,-0.0323019
5,-1.2680355,-1.1844618,"('distant', 'outgoing')",0.81709903,0.8296936,-1.2326959,-1.1474576,-1.1388899,-0.9979553,-0.0899563,0.008423142,-0.5824957,-0.4983516,0.0841441
6,-1.0646658,-0.8901893,"('distant', 'open')",0.423755,0.45697927,-1.5311937,-1.3939674,-1.4181885,-1.224349,0.5105741,0.635203,-0.6159438,-0.4832647,0.1326791
7,0.7522075,0.808563,"('insensitive', 'sensitive')",0.5525562,0.74237585,0.2976065,0.47006252,-0.7440693,-0.791021,0.38137075,0.34597546,0.2479343,0.3151912,0.0672569
8,-0.7345308,-0.6618241,"('unaffectionate', 'affectionate')",-0.08558759,-0.104207814,-1.7874935,-1.7641828,-1.8252038,-1.8001277,0.72549605,0.71030277,-0.7414639,-0.7240079,0.017456
9,-0.020048618,0.041900292,"('unaffectionate', 'caring')",0.6634745,0.7189789,-0.704226,-0.6157616,-1.199575,-1.2085743,1.4495032,1.4485334,0.0378256,0.0770153,0.0391897
10,1.3211468,1.4113649,"('unsympathetic', 'sympathetic')",-0.46442822,-0.29856783,-0.3918684,-0.31840545,-0.97767377,-1.0497603,-0.6464189,-0.6419793,-0.2318485,-0.1794696,0.0523789
11,1.3513992,1.3266941,"('unhelpful', 'helpful')",0.43100208,0.5066743,0.5598411,0.6117601,0.16469257,0.10301491,2.0456715,2.1252475,0.9105213,0.9346782,0.0241569
12,1.4390267,1.5618565,"('unsupportive', 'supportive')",2.0268435,2.1749957,0.71355873,0.94178206,-0.87792605,-0.8121011,-2.1741054,-2.1265986,0.2254795,0.3479869,0.1225074
13,0.6803752,0.6169702,"('impolite', 'polite')",0.5763896,0.68126714,0.7800857,0.8291569,0.17673342,0.13038892,-0.35809106,-0.41140625,0.3710986,0.3692754,-0.0018232
14,0.7957946,0.7596623,"('antisocial', 'social')",0.48966026,0.51676846,1.2597935,1.2913514,0.9344883,0.8939813,-0.915804,-1.0010415,0.5127866,0.4921444,-0.0206422
15,0.34938177,0.24984221,"('boring', 'funny')",0.72573316,0.5760052,-0.68038225,-0.81328887,0.5701243,0.5106352,0.8260055,0.79322755,0.3581725,0.2632843,-0.0948882
16,-1.3349813,-1.3262701,"('unpopular', 'popular')",-0.3973361,-0.46784753,-0.59852874,-0.6554596,-0.2556606,-0.2788217,1.223288,1.14438,-0.2726438,-0.3168038,-0.04416
17,0.089914076,0.13667567,"('nasty', 'nice')",-0.40384287,-0.39747173,0.15664537,0.27081037,0.34723595,0.43848008,-0.41355798,-0.38542524,-0.0447211,0.0126138,0.0573349
18,0.3686517,0.4995523,"('disagreeable', 'welcoming')",-0.6210277,-0.47397304,-1.2961295,-1.1299582,-0.96117336,-0.8639442,-0.6372957,-0.6533414,-0.6293949,-0.5243329,0.105062
19,-0.39166003,-0.2242868,"('inhospitable', 'hospitable')",-0.88110423,-0.8852952,-2.136829,-2.0239737,-1.3711797,-1.2631178,-0.063730896,0.04248732,-0.9689007,-0.8708372,0.0980635
20,0.22333962,0.24603783,"('rough', 'thoughtful')",-1.4941467,-1.415927,-0.8760527,-0.84638524,-0.042696334,-0.017358303,0.8599555,0.83070415,-0.2659201,-0.2405857,0.0253344
21,1.1275371,1.1034405,"('immoral', 'moral')",-0.20021507,-0.12704206,0.05210828,0.1218531,-0.08345195,-0.15389426,-1.0841372,-1.1044372,-0.0376318,-0.032016,0.0056158
22,0.03716954,0.051248543,"('untrustworthy', 'trustworthy')",-1.2183152,-1.1115037,-0.82801676,-0.6581034,0.06300085,0.036328495,-1.1720544,-1.1592231,-0.6236432,-0.5682506,0.0553926
23,0.45578074,0.49210742,"('insincere', 'sincere')",0.3993314,0.56403124,0.5130018,0.5678669,-0.795948,-0.8438265,6.0058303,5.8588243,1.3155993,1.3278007,0.0122014
24,1.3466495,1.3413386,"('dishonest', 'honest')",-0.20888361,-0.07782765,-0.45807528,-0.31473577,-0.43754748,-0.36055025,0.9434345,0.9557164,0.2371155,0.3087883,0.0716728
25,-0.6642444,-0.7174505,"('egoistic', 'altruistic')",0.9110899,0.926692,0.56565624,0.55322456,0.6391565,0.56057864,1.5126274,1.4134756,0.5928571,0.5473041,-0.045553
26,0.9845628,0.94403523,"('hardhearted', 'benevolent')",1.1161284,1.0576037,0.90466815,0.8934679,2.0991008,2.0830352,1.5810806,1.4790051,1.3371081,1.2914293,-0.0456788
27,0.45751357,0.49593183,"('hardhearted', 'softhearted')",0.12915729,0.2345548,-0.65246093,-0.53583,-0.5152435,-0.38894206,1.3362771,1.2323234,0.1510487,0.2076076,0.0565589
28,1.227087,1.138621,"('disloyal', 'loyal')",0.45451316,0.44757363,-0.35225856,-0.35516647,-0.5018018,-0.66692644,1.1766933,1.0289086,0.4008466,0.3186021,-0.0822445
29,-1.2838626,-1.317725,"('unfair', 'fair')",-0.09914133,-0.0951252,-0.830404,-0.7711894,-0.86133265,-0.81249535,-0.65150654,-0.7255758,-0.7452495,-0.7444221,0.0008274
30,0.56364405,0.59128934,"('intolerant', 'tolerant')",0.17477012,0.26140207,0.9733407,0.98726606,0.75487566,0.69684213,1.1122003,1.067149,0.7157661,0.7207897,0.0050236
31,-1.534181,-1.3565792,"('evil', 'good')",-0.9159859,-0.84623605,-1.2804023,-1.042366,-0.41716665,-0.21703422,-0.7924791,-0.8357175,-0.988043,-0.8595866,0.1284564
32,0.7585174,0.66736764,"('unkind', 'kind')",0.22171658,0.23743474,-0.09126829,-0.13532966,0.32961744,0.2197683,1.1992345,1.0567772,0.4835635,0.4092036,-0.0743599
33,-0.22522664,-0.27441314,"('wrong', 'right')",1.293982,1.2709424,0.065847546,0.06930706,0.06734103,0.06887563,-0.03457177,-0.12859347,0.2334744,0.2012237,-0.0322507
34,-0.62492067,-0.46982887,"('mean', 'honorable')",-0.24835934,-0.07854587,-0.14957438,0.009496335,0.19105078,0.3331884,6.370275,6.4451466,1.1076942,1.2478913,0.1401971
35,-0.7040995,-0.8045524,"('corrupt', 'incorrupt')",-1.0255476,-1.1971339,-1.9279044,-2.0793035,-0.6960984,-0.7290906,0.23594968,0.108124286,-0.8235401,-0.9403913,-0.1168512
36,-2.257183,-2.1782532,"('hostile', 'amicable')",-0.75571483,-0.7341559,-2.0605736,-1.9380865,-0.7449322,-0.78969747,1.062328,0.9129259,-0.9512152,-0.9454535,0.0057617
37,-0.103584215,-0.04380172,"('fake', 'genuine')",0.24521871,0.29674935,-0.2713614,-0.26169226,-1.172643,-1.0947411,-0.024495164,0.005807899,-0.265373,-0.2195356,0.0458374
38,0.5907478,0.6209903,"('untruthful', 'truthful')",0.9194214,0.97638714,0.603354,0.6780566,-0.8499735,-0.858569,0.33217457,0.3551854,0.3191448,0.3544101,0.0352653
39,0.98856413,0.9846672,"('exploitative', 'cooperative')",-0.029998187,0.0117044635,-0.26849526,-0.18395935,1.1211005,1.2408637,0.093867175,0.12564775,0.3810077,0.4357848,0.0547771
40,0.70681775,0.8175563,"('stingy', 'generous')",1.2628174,1.353434,0.09028395,0.23612392,-0.5018434,-0.49258733,-2.137553,-2.2073214,-0.1158955,-0.0585589,0.0573366
41,-0.22393733,-0.12902223,"('unforgiving', 'forgiving')",-0.21497883,-0.09373294,0.12232977,0.29415086,0.55471385,0.529799,0.19421709,0.1475966,0.0864689,0.1497583,0.0632894
42,0.9626142,1.0168285,"('unreliable', 'reliable')",0.94205743,0.99031776,0.24390379,0.28018877,0.19270986,0.29116213,-3.220592,-3.0476074,-0.1758613,-0.093822,0.0820393
43,0.93732315,1.0502825,"('irresponsible', 'responsible')",-0.30089527,-0.123542435,-0.73281336,-0.6095486,-0.45424172,-0.37775052,0.27278882,0.35171944,-0.0555677,0.0582321,0.1137998
44,-0.59664863,-0.6045272,"('prejudiced', 'unprejudiced')",-0.51493657,-0.52818704,-0.5622251,-0.5863376,-0.6719051,-0.56524485,-1.473066,-1.4067088,-0.7637563,-0.7382011,0.0255552
45,0.29065394,0.44100997,"('incompetent', 'competent')",0.24800995,0.39232308,0.03439328,0.24545524,-0.5291277,-0.54119545,-0.47036648,-0.5394562,-0.0852874,-0.0003727,0.0849147
46,0.42432556,0.45998663,"('uncompetitive', 'competitive')",-0.535473,-0.37721795,0.4259821,0.47820434,-0.53255415,-0.57422113,-1.3655246,-1.341018,-0.3166488,-0.2708532,0.0457956
47,-0.673197,-0.58660066,"('stupid', 'smart')",0.76908207,0.8452604,0.64867705,0.6772585,0.90238065,0.94974566,5.9983444,6.0335846,1.5290575,1.5838497,0.0547922
48,1.2658591,1.22637,"('unintelligent', 'intelligent')",-0.6508788,-0.5619455,-0.7895264,-0.7264465,-1.0411551,-1.0555651,0.41261214,0.35468367,-0.1606178,-0.1525807,0.0080371
49,-0.77635014,-0.70417225,"('unable', 'able')",-0.6099656,-0.54523474,-0.99355364,-0.9690672,-1.0942289,-0.97860384,-0.38731745,-0.27148142,-0.7722831,-0.6937119,0.0785712
50,0.21910231,0.16486852,"('clumsy', 'skillful')",-0.366776,-0.46272957,-0.9247197,-1.0788834,-0.46985427,-0.51317734,0.30653724,0.30353367,-0.2471421,-0.3172776,-0.0701355
51,1.218017,1.0764982,"('uneducated', 'educated')",-0.8217931,-0.88611656,-0.41115347,-0.56294936,0.10055217,-0.08613074,0.31442875,0.18045914,0.0800103,-0.0556479,-0.1356582
52,-0.66230565,-0.76332825,"('irrational', 'rational')",0.6272269,0.42997426,-0.7395328,-0.8956348,-0.9123994,-0.9762853,0.59172285,0.46934545,-0.2190576,-0.3471857,-0.1281281
53,-0.50078434,-0.47904417,"('uncreative', 'creative')",-0.120547004,-0.010512219,-0.8894431,-0.92099535,-0.29255632,-0.351513,1.2518351,1.1935943,-0.1102991,-0.1136941,-0.003395
54,-0.16152489,-0.19519755,"('incapable', 'capable')",-0.15853408,-0.1540331,-1.4313428,-1.503048,-0.9818357,-0.9734548,1.1093875,1.1498815,-0.32477,-0.3351704,-0.0104004
55,0.96001595,1.0629398,"('incompetent', 'clever')",-0.77704287,-0.63449824,-0.25934198,-0.15699902,0.10075965,0.13106258,-0.5039935,-0.4998291,-0.0959206,-0.0194648,0.0764558
56,1.2836108,1.264982,"('impractical', 'practical')",1.633335,1.7338258,1.7043025,1.7330722,0.50125635,0.38965183,-0.2544985,-0.2620657,0.9736012,0.9718932,-0.001708
57,0.66141665,0.66719425,"('unimaginative', 'imaginative')",0.11143455,0.21359073,0.15335242,0.16442397,-0.50570065,-0.6597485,-2.9975846,-2.9485538,-0.5154163,-0.5126187,0.0027976
58,-0.14615604,-0.058799002,"('undiscriminating', 'discriminating')",-0.088683076,0.01359306,-0.02577527,0.07789266,0.45235524,0.47112244,-0.23809277,-0.24389021,-0.0092704,0.0519838,0.0612542
59,-0.458324,-0.5304487,"('foolish', 'wise')",1.4490224,1.2955317,-0.015512221,-0.11657612,-0.06720438,-0.08074511,0.91473526,0.9377613,0.3645434,0.3011046,-0.0634388
60,0.8032542,0.8648641,"('inefficient', 'efficient')",-0.16294391,0.038883086,0.8637642,0.9975822,-0.42686412,-0.3321443,-0.5626658,-0.45010146,0.1029089,0.2238167,0.1209078
61,-0.042968467,-0.12607296,"('illogical', 'logical')",0.17382796,0.17670476,-0.787654,-0.7980974,-0.8111175,-0.87364894,0.2038711,0.06386839,-0.2528082,-0.3114492,-0.058641
62,0.32879475,0.420796,"('incompetent', 'brilliant')",0.20717564,0.3356483,-0.012306318,0.061867848,-0.74077153,-0.6552323,-0.0975564,0.022530649,-0.0629328,0.0371221,0.1000549
63,0.929549,0.98291475,"('unperceptive', 'insightful')",0.2832399,0.38924778,0.0574533,0.1286593,-0.41845202,-0.46519557,0.47480407,0.57626647,0.2653188,0.3223785,0.0570597
64,0.7522914,0.654072,"('shy', 'confident')",-0.18311825,-0.24577835,0.84599864,0.8120811,0.42394724,0.3831738,-7.0248637,-6.8742056,-1.037149,-1.0541314,-0.0169824
65,0.5417412,0.45578793,"('insecure', 'secure')",-0.72849077,-0.7788184,0.11192235,0.039755374,0.14765066,0.074300714,-0.63976926,-0.6337018,-0.1133892,-0.1685352,-0.055146
66,0.7887225,0.82038414,"('inactive', 'active')",0.11157443,0.06415513,-0.411508,-0.4418406,-0.021434642,-0.03323728,1.028037,0.9974546,0.2990782,0.2813832,-0.017695
67,0.71200514,0.6073303,"('doubtful', 'determined')",1.0690695,0.93734425,0.86407965,0.7368746,0.9727636,0.95324886,-0.37548882,-0.33935934,0.6484858,0.5790877,-0.0693981
68,0.23897706,0.20166993,"('dependent', 'independent')",-1.6678185,-1.7235007,-1.3019984,-1.3774519,-1.4100945,-1.4108491,-0.8731744,-0.8823197,-1.0028217,-1.0384903,-0.0356686
69,-0.595625,-0.5942404,"('lazy', 'industrious')",0.91978973,0.7946294,0.24076694,0.1745254,1.0001066,1.0559458,-0.26188922,-0.22691952,0.2606298,0.2407881,-0.0198417
70,0.790109,0.8724007,"('lethargic', 'energetic')",-0.7248999,-0.6035083,-0.52652925,-0.44155237,-0.66824204,-0.6308466,0.23792145,0.34141347,-0.1783281,-0.0924186,0.0859095
71,0.31703785,0.38625783,"('diffident', 'self-confident')",1.8344802,1.885735,0.2873678,0.36633915,-0.7531367,-0.71940756,0.5129226,0.45295677,0.4397344,0.4743762,0.0346418
72,0.6835203,0.65731764,"('unambitious', 'ambitious')",0.678211,0.6947077,0.9706398,0.93842,-0.7838264,-0.82859343,-0.9171677,-0.86571926,0.1262754,0.1192265,-0.0070489
73,1.1310614,1.147299,"('helpless', 'self-reliant')",1.0017409,0.929411,0.33624125,0.33195436,0.74293274,0.73874414,-3.690169,-3.565314,-0.0956385,-0.0835811,0.0120574
74,0.93339974,1.0565414,"('undedicated', 'dedicated')",0.14011654,0.2572363,-0.24650876,-0.14625964,-0.22377487,-0.17565715,-0.21068776,-0.1512072,0.078509,0.1681307,0.0896217
75,-0.48535046,-0.44095746,"('meek', 'impulsive')",-0.7493424,-0.7845633,-0.8640008,-0.8584552,-0.54016113,-0.51122725,-0.26275405,-0.13861531,-0.5803217,-0.5467637,0.033558
76,0.94384295,1.0218849,"('anxious', 'daring')",-0.79177386,-0.68322086,-0.15831289,-0.17118582,0.1643169,0.23283696,-0.46038383,-0.38174945,-0.0604621,0.0037131,0.0641752
77,-0.755481,-0.78620136,"('unmotivated', 'motivated')",-0.96968913,-0.8501815,-0.3300896,-0.25975567,-0.7937443,-0.80808866,-1.1890048,-1.1345341,-0.8076017,-0.7677522,0.0398495
78,-0.75620675,-0.68458843,"('nonresilient', 'resilient')",-0.3250701,-0.18217002,-0.2838242,-0.19292423,-0.3760612,-0.3815736,-0.12293136,-0.09281677,-0.3728187,-0.3068146,0.0660041
79,-0.28645316,-0.24216808,"('wavering', 'unwavering')",0.26334742,0.22769594,-1.1986101,-1.228406,-1.3524141,-1.405419,0.16634476,0.17935674,-0.4815571,-0.4937881,-0.012231
80,1.2509036,1.1663284,"('dominated', 'dominating')",-0.28585094,-0.3770117,1.055501,0.9589321,0.33851758,0.24731173,-1.7705984,-1.7520928,0.1176946,0.0486935,-0.0690011
