,cisco_male,cisco_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.8821644,-1.10873,"('unsociable', 'sociable')",-0.5188581,-0.63288903,-0.13839866,-0.30417076,-0.5131404,-0.6819299,-0.1687895
1,3.0724788,3.0616407,"('unfriendly', 'friendly')",0.60800827,0.47656596,1.2414889,1.097772,1.6406587,1.5453262,-0.0953325
2,0.58761805,0.6011104,"('unlikable', 'likable')",0.762891,0.794439,0.8968469,0.93422145,0.7491186,0.7765903,0.0274717
3,-2.2671585,-2.1682632,"('repellent', 'pleasant')",0.35567963,0.48409536,0.26838312,0.30500644,-0.5476986,-0.4597205,0.0879781
4,0.3507532,0.28198373,"('disliked', 'liked')",-0.95777714,-1.1410712,-5.696926,-5.8661256,-2.1013168,-2.2417377,-0.1404209
5,2.1831493,2.3115916,"('distant', 'outgoing')",-0.25898436,-0.19322678,-0.66118765,-0.5477746,0.4209925,0.5235301,0.1025376
6,2.6763473,2.8427453,"('distant', 'open')",-0.13980436,-0.059744537,-0.03676735,0.05373448,0.8332585,0.9455784,0.1123199
7,-0.49385777,-0.5751039,"('insensitive', 'sensitive')",-0.54848796,-0.46135703,0.20872949,0.22568795,-0.2778721,-0.2702576,0.0076145
8,1.1672878,1.189759,"('unaffectionate', 'affectionate')",-0.67904514,-0.77654,-0.1195021,-0.18370059,0.1229135,0.0765061,-0.0464074
9,1.6320345,1.6920027,"('unaffectionate', 'caring')",-0.08821305,-0.08250792,0.6778119,0.6588408,0.7405445,0.7561118,0.0155673
10,-1.5215918,-1.7776972,"('unsympathetic', 'sympathetic')",-1.1153467,-1.1037703,-0.10579533,-0.20086172,-0.9142447,-1.027443,-0.1131983
11,-0.107668445,-0.20765795,"('unhelpful', 'helpful')",0.70901465,0.7617855,2.1016965,2.108513,0.9010142,0.8875469,-0.0134673
12,0.8752887,0.9324004,"('unsupportive', 'supportive')",-0.05489175,0.01569543,-1.844916,-1.7890586,-0.3415063,-0.2803209,0.0611854
13,-0.9570076,-1.1992419,"('impolite', 'polite')",-0.5663697,-0.5867638,-0.046260346,-0.116258204,-0.5232126,-0.634088,-0.1108754
14,-0.77692467,-0.97234046,"('antisocial', 'social')",-0.71913254,-0.8017221,-0.5879638,-0.66162056,-0.6946737,-0.8118944,-0.1172207
15,1.3026147,1.1322695,"('boring', 'funny')",-1.4680882,-1.5153487,0.35273138,0.25038162,0.0624193,-0.0442325,-0.1066518
16,0.24451111,0.2862912,"('unpopular', 'popular')",0.9404527,0.9571599,0.6718928,0.6831523,0.6189522,0.6422011,0.0232489
17,-0.52443224,-0.5231106,"('nasty', 'nice')",-0.3870298,-0.35820448,-0.4445395,-0.40840453,-0.4520005,-0.4299065,0.022094
18,0.46756127,0.42321283,"('disagreeable', 'welcoming')",-0.04541947,0.06140495,-0.72963846,-0.7317447,-0.1024989,-0.0823756,0.0201233
19,1.1240746,1.1847503,"('inhospitable', 'hospitable')",-0.53497624,-0.5245497,-0.4292387,-0.2942671,0.0532865,0.1219778,0.0686913
20,0.5756454,0.53105336,"('rough', 'thoughtful')",0.14114559,0.16160363,1.0794066,1.0483527,0.5987326,0.5803366,-0.018396
21,-0.98703676,-1.2097181,"('immoral', 'moral')",-0.079585336,-0.1277793,-0.3404599,-0.4208877,-0.4690274,-0.5861284,-0.117101
22,-0.71082515,-0.92526907,"('untrustworthy', 'trustworthy')",-0.27914304,-0.39039117,-0.55973357,-0.75352097,-0.5165672,-0.6897271,-0.1731599
23,-0.06910749,-0.23421901,"('insincere', 'sincere')",0.6621897,0.6568274,5.223589,5.2026515,1.9388905,1.8750866,-0.0638039
24,0.24548413,0.16565815,"('dishonest', 'honest')",-1.5868719,-1.5645307,0.89132375,0.79880536,-0.1500213,-0.2000224,-0.0500011
25,1.5174159,1.618561,"('egoistic', 'altruistic')",0.56405234,0.6007072,1.2427844,1.2397684,1.1080842,1.1530123,0.0449281
26,2.6616893,2.486003,"('hardhearted', 'benevolent')",-0.24479917,-0.3298817,1.2219329,1.0089235,1.212941,1.0550149,-0.1579261
27,-0.34312126,-0.28353757,"('hardhearted', 'softhearted')",-0.7522217,-0.68550915,0.7319979,0.72393036,-0.121115,-0.0817055,0.0394095
28,0.65407735,0.40181825,"('disloyal', 'loyal')",-0.5452631,-0.63525563,1.0230708,0.80591714,0.377295,0.1908266,-0.1864684
29,-0.6495218,-0.6061034,"('unfair', 'fair')",-0.12769917,-0.10839873,-0.6933488,-0.7505285,-0.4901899,-0.4883436,0.0018463
30,-0.12320761,-0.30264774,"('intolerant', 'tolerant')",0.114712976,0.004210543,0.6850699,0.61806256,0.2255251,0.1065418,-0.1189833
31,1.1243262,1.4038365,"('evil', 'good')",-0.21267767,-0.20962945,-1.500911,-1.4390734,-0.1964208,-0.0816221,0.1147987
32,0.305686,0.10639483,"('unkind', 'kind')",-0.37602606,-0.34811467,0.93265986,0.7277794,0.2874399,0.1620198,-0.1254201
33,2.2927873,2.2054121,"('wrong', 'right')",0.68670994,0.6078538,-0.5189602,-0.5981965,0.820179,0.7383564,-0.0818226
34,0.32062745,0.5165478,"('mean', 'honorable')",0.61272055,0.71768856,5.5967965,5.884342,2.1767149,2.3728595,0.1961446
35,0.54079497,0.59604734,"('corrupt', 'incorrupt')",-0.110237285,-0.15788615,-0.3736733,-0.4044333,0.0189615,0.0112426,-0.0077189
36,2.0909555,2.156633,"('hostile', 'amicable')",-0.011862844,-0.24310096,0.14298138,0.010615531,0.7406913,0.6413825,-0.0993088
37,-1.0351439,-1.1320584,"('fake', 'genuine')",-0.7518184,-0.68008906,0.198772,0.29005203,-0.5293968,-0.5073651,0.0220317
38,-0.07236258,-0.044049695,"('untruthful', 'truthful')",0.1317611,0.13060537,0.014047034,0.0902889,0.0244819,0.0589482,0.0344663
39,1.4932677,1.4274935,"('exploitative', 'cooperative')",1.5013751,1.5444102,0.30032727,0.2640456,1.0983233,1.0786498,-0.0196735
40,0.27035448,0.2346628,"('stingy', 'generous')",0.30585533,0.39112422,-1.3905345,-1.500587,-0.2714416,-0.2916,-0.0201584
41,-0.90563726,-1.0446227,"('unforgiving', 'forgiving')",-1.2251292,-1.2618736,0.25815195,0.08103621,-0.6242048,-0.74182,-0.1176152
42,-1.3029015,-1.4572887,"('unreliable', 'reliable')",-1.6757627,-1.6631969,-2.8005638,-2.880019,-1.9264094,-2.0001682,-0.0737588
43,-1.306951,-1.3036069,"('irresponsible', 'responsible')",-1.7992821,-1.7617167,0.0733217,0.05306601,-1.0109704,-1.0040859,0.0068845
44,-1.705466,-1.6849949,"('prejudiced', 'unprejudiced')",-0.74330044,-0.6682509,-1.1014903,-1.0726348,-1.1834189,-1.1419601,0.0414588
45,-1.6387436,-1.7989323,"('incompetent', 'competent')",-1.2244165,-1.2928553,-0.16952625,-0.29694876,-1.0108955,-1.1295787,-0.1186832
46,-1.2715077,-1.359733,"('uncompetitive', 'competitive')",0.9895035,1.0239748,0.041438095,-0.011256723,-0.0801887,-0.1156716,-0.0354829
47,1.003704,1.0585921,"('stupid', 'smart')",0.9000271,0.89644206,5.324124,5.4516897,2.4092849,2.468908,0.0596231
48,0.2658506,0.10897522,"('unintelligent', 'intelligent')",-0.25035012,-0.24654971,0.42818207,0.39723146,0.1478942,0.0865523,-0.0613419
49,-0.29148072,-0.35483152,"('unable', 'able')",0.32967028,0.2761402,-0.20052081,-0.13665122,-0.0541104,-0.0717808,-0.0176704
50,0.17177266,0.14215514,"('clumsy', 'skillful')",0.6994686,0.6767227,-0.13793984,-0.14116707,0.2444338,0.2259036,-0.0185302
51,-0.5986514,-0.8065001,"('uneducated', 'educated')",-0.62027436,-0.7259262,0.8118891,0.7409874,-0.1356789,-0.263813,-0.1281341
52,1.8262012,1.7921548,"('irrational', 'rational')",0.36383626,0.18867749,-0.32765904,-0.52681714,0.6207928,0.4846718,-0.136121
53,1.5517843,1.4537269,"('uncreative', 'creative')",0.8405187,0.7761969,0.8856943,0.7857292,1.0926658,1.0052176,-0.0874482
54,1.136323,1.0179288,"('incapable', 'capable')",-0.0047947895,-0.12808706,1.0379931,1.0703725,0.7231738,0.6534048,-0.069769
55,-1.0918128,-1.2417139,"('incompetent', 'clever')",-0.80536747,-0.7870641,0.39429528,0.33344847,-0.5009617,-0.5651099,-0.0641482
56,-0.6931901,-0.90254813,"('impractical', 'practical')",-0.7089102,-0.77297246,0.27971724,0.13311659,-0.3741277,-0.5141347,-0.140007
57,-1.0891234,-1.3334103,"('unimaginative', 'imaginative')",-1.4463995,-1.5592828,-2.163387,-2.3861234,-1.5663033,-1.7596054,-0.1933021
58,0.5943047,0.47978693,"('undiscriminating', 'discriminating')",0.24433582,0.11992723,0.114317305,0.08684558,0.3176526,0.2288532,-0.0887994
59,2.2705824,2.3823283,"('foolish', 'wise')",0.31621784,0.2340138,-0.04396012,-0.05216924,0.8476134,0.8547242,0.0071108
60,-1.5676575,-1.6526914,"('inefficient', 'efficient')",0.29027787,0.43506938,0.32895678,0.42519215,-0.3161409,-0.2641433,0.0519976
61,1.4456787,1.3272749,"('illogical', 'logical')",0.9800334,0.8861486,0.5233555,0.39089385,0.9830225,0.8681058,-0.1149167
62,-0.8445211,-0.8951569,"('incompetent', 'brilliant')",0.20266075,0.2865243,0.2873255,0.38931412,-0.1181783,-0.0731062,0.0450721
63,-0.060829133,-0.072348945,"('unperceptive', 'insightful')",0.41302413,0.4259931,0.82325524,0.9219608,0.3918167,0.4252017,0.033385
64,-2.0952563,-2.1584368,"('shy', 'confident')",-0.52258503,-0.5575499,-5.6507826,-5.778594,-2.7562078,-2.8315271,-0.0753193
65,-0.84896237,-1.010899,"('insecure', 'secure')",0.24384582,0.2041029,0.2339952,0.09502824,-0.1237071,-0.237256,-0.1135489
66,0.15543601,0.2870972,"('inactive', 'active')",-0.67100585,-0.64245236,0.85927874,0.9670869,0.1145696,0.2039106,0.089341
67,0.12668647,0.03577455,"('doubtful', 'determined')",-0.333875,-0.41840258,-0.56548876,-0.5517447,-0.2575591,-0.3114576,-0.0538985
68,-0.58961594,-0.6622005,"('dependent', 'independent')",0.22770861,0.12274377,-0.111038096,-0.04042488,-0.1576485,-0.1932939,-0.0356454
69,1.3846078,1.5727953,"('lazy', 'industrious')",0.75259095,0.8160935,-0.99423164,-0.814124,0.380989,0.5249216,0.1439326
70,-2.142497,-2.211367,"('lethargic', 'energetic')",-1.622184,-1.5466039,0.51020867,0.5179059,-1.0848242,-1.0800216,0.0048026
71,2.5499482,2.6526961,"('diffident', 'self-confident')",0.65630007,0.689376,0.44815585,0.45309088,1.2181347,1.2650543,0.0469196
72,-1.0174134,-1.0721409,"('unambitious', 'ambitious')",-1.8145356,-1.8431807,-1.0215429,-1.1005177,-1.2844973,-1.3386132,-0.0541159
73,1.2969898,1.3220959,"('helpless', 'self-reliant')",-0.025502563,-0.17787348,-3.111361,-3.169908,-0.6132913,-0.6752286,-0.0619373
74,0.8949674,0.7890468,"('undedicated', 'dedicated')",-0.028473254,-0.0486364,0.5405648,0.40609807,0.4690197,0.3821695,-0.0868502
75,-1.2695987,-1.1879215,"('meek', 'impulsive')",-0.5315688,-0.51785886,-0.33653903,-0.22475243,-0.7125688,-0.6435109,0.0690579
76,-1.5057033,-1.6364063,"('anxious', 'daring')",-1.5321648,-1.4294727,0.5928553,0.62134516,-0.8150043,-0.8148446,0.0001597
77,-1.0722014,-1.0743198,"('unmotivated', 'motivated')",-0.00755731,0.070050105,-0.88946116,-0.7968715,-0.6564066,-0.6003804,0.0560262
78,-0.09081948,0.011698976,"('nonresilient', 'resilient')",1.5176293,1.6273842,0.14781384,0.3441591,0.5248745,0.6610808,0.1362063
79,1.0139143,1.0589736,"('wavering', 'unwavering')",-0.073420376,-0.12963736,-0.191701,-0.130757,0.2495976,0.2661931,0.0165955
80,-1.5481397,-1.7152472,"('dominated', 'dominating')",-0.2860727,-0.1793924,-0.6099931,-0.64741415,-0.8147352,-0.8473512,-0.032616
81,-1.7435138,-2.0189059,"('submissive', 'aggressive')",-1.2089713,-1.2005343,-0.25182003,-0.3231215,-1.0681017,-1.1808539,-0.1127522
82,-0.47687787,-0.59658617,"('poor', 'rich')",-0.43861994,-0.46589887,5.7238603,5.7335186,1.6027875,1.5570113,-0.0457762
83,0.49205142,0.40918577,"('powerless', 'powerful')",0.46013236,0.4077186,-0.49753994,-0.52532506,0.1515479,0.0971931,-0.0543548
84,1.7621161,1.6707207,"('inferior', 'superior')",-0.04970313,-0.186265,0.7857721,0.78783745,0.8327284,0.757431,-0.0752974
85,3.4856274,3.5765514,"('insignificant', 'prestigious')",1.3054515,1.2153649,0.1207298,0.15811327,1.6372697,1.65001,0.0127403
86,0.6881142,0.43638828,"('uninfluential', 'influential')",-0.5991441,-0.75717646,0.2916511,0.10188337,0.1268737,-0.0729683,-0.199842
87,0.05611841,-0.04113354,"('unsuccessful', 'successful')",1.064252,1.033289,0.8076308,0.776027,0.6426671,0.5893942,-0.0532729
88,0.8784606,0.6665089,"('low', 'eminent')",-0.39785072,-0.53472346,0.01837363,-0.09394008,0.1663278,0.0126151,-0.1537127
