,southwestern_male,southwestern_female,tuple,energy_male,energy_female,co_male,co_female,average_male,average_female,female-male
0,0.19560894,0.10861874,"('unsociable', 'sociable')",-0.371661,-0.4922651,-0.05509337,-0.18188313,-0.0770485,-0.1885098,-0.1114613
1,0.20321354,0.112470195,"('unfriendly', 'friendly')",0.50660515,0.2968799,1.4173111,1.3535969,0.7090433,0.587649,-0.1213943
2,0.8943898,0.9478493,"('unlikable', 'likable')",1.293823,1.2698385,1.0030091,1.1227285,1.0637407,1.113472,0.0497313
3,0.024318703,0.033156108,"('repellent', 'pleasant')",-0.24637666,-0.16052002,0.58143663,0.5738947,0.1197929,0.1488436,0.0290507
4,-0.8373383,-0.8703188,"('disliked', 'liked')",0.48647642,0.30137148,-7.2691927,-7.2243943,-2.5400182,-2.5977805,-0.0577623
5,-1.1011056,-1.1238792,"('distant', 'outgoing')",0.13215226,0.042538792,-0.87586313,-0.83794314,-0.6149388,-0.6397612,-0.0248224
6,-0.84435207,-0.8722309,"('distant', 'open')",-0.31657946,-0.47918206,-0.5350027,-0.52470934,-0.5653114,-0.6253741,-0.0600627
7,1.1372539,1.1660627,"('insensitive', 'sensitive')",0.6771659,0.81506217,0.4155655,0.44993052,0.7433284,0.8103518,0.0670234
8,-0.48340943,-0.48947057,"('unaffectionate', 'affectionate')",-0.52682185,-0.70261145,0.2940182,0.2178134,-0.2387377,-0.3247562,-0.0860185
9,0.69220775,0.6844487,"('unaffectionate', 'caring')",0.39022595,0.29051894,0.8798692,0.8368487,0.654101,0.6039388,-0.0501622
10,0.6082869,0.6111339,"('unsympathetic', 'sympathetic')",-0.66117924,-0.62867945,-0.09829341,-0.15776344,-0.0503952,-0.0584363,-0.0080411
11,0.40052158,0.4152755,"('unhelpful', 'helpful')",0.42919356,0.51838607,2.0622416,2.053704,0.9639856,0.9957886,0.031803
12,0.8583129,0.8647631,"('unsupportive', 'supportive')",0.8762769,0.90582204,-1.891632,-1.8573463,-0.0523474,-0.0289204,0.023427
13,0.74773955,0.73669,"('impolite', 'polite')",-0.10363389,0.031940818,0.09784092,0.07911706,0.2473155,0.2825826,0.0352671
14,0.0091507435,-0.02573746,"('antisocial', 'social')",0.5333357,0.5718248,-0.20911881,-0.2988918,0.1111225,0.0823985,-0.028724
15,0.41846767,0.41957012,"('boring', 'funny')",-0.10042751,-0.23618443,0.21297233,0.21557492,0.1770042,0.1329869,-0.0440173
16,-1.0020361,-1.0657834,"('unpopular', 'popular')",-0.16254161,-0.26359093,-0.06584573,-0.12366997,-0.4101412,-0.4843481,-0.0742069
17,-1.0805209,-1.064345,"('nasty', 'nice')",-1.0942211,-1.0314736,-0.31735343,-0.2644206,-0.8306985,-0.7867463,0.0439522
18,0.40469253,0.39685142,"('disagreeable', 'welcoming')",-0.72037655,-0.7542804,-0.731559,-0.7177743,-0.349081,-0.3584011,-0.0093201
19,-0.1421695,-0.11802579,"('inhospitable', 'hospitable')",-0.72846043,-0.792095,-0.5877577,-0.51067626,-0.4861292,-0.473599,0.0125302
20,-0.28199303,-0.28266996,"('rough', 'thoughtful')",-0.16874282,-0.07301493,0.2927519,0.30205315,-0.0526613,-0.0178772,0.0347841
21,0.9174519,0.92705655,"('immoral', 'moral')",0.9819975,1.0345595,-0.44265756,-0.38146362,0.4855973,0.5267175,0.0411202
22,-0.22694238,-0.25624433,"('untrustworthy', 'trustworthy')",-0.81091845,-0.8267818,-0.5906351,-0.5665065,-0.542832,-0.5498442,-0.0070122
23,1.308803,1.2872518,"('insincere', 'sincere')",-0.105188355,-0.084734894,6.081221,5.949719,2.4282786,2.3840787,-0.0441999
24,1.2501018,1.2449733,"('dishonest', 'honest')",0.49169445,0.525566,0.8719058,0.82770604,0.871234,0.8660818,-0.0051522
25,0.5498581,0.5026611,"('egoistic', 'altruistic')",1.1648481,1.0911138,1.3072604,1.2711788,1.0073222,0.9549846,-0.0523376
26,0.32141328,0.24417555,"('hardhearted', 'benevolent')",0.5524322,0.46174845,1.5371642,1.4742935,0.8036699,0.7267392,-0.0769307
27,0.7288561,0.7773547,"('hardhearted', 'softhearted')",0.034736063,0.13423263,1.1040956,1.0614911,0.6225626,0.6576928,0.0351302
28,0.20774594,0.11179377,"('disloyal', 'loyal')",-0.07243042,-0.22949368,0.70394135,0.5693751,0.2797523,0.1505584,-0.1291939
29,-0.557836,-0.5952105,"('unfair', 'fair')",-0.44073597,-0.47730803,-0.64903367,-0.7862154,-0.5492019,-0.619578,-0.0703761
30,0.4858497,0.51060635,"('intolerant', 'tolerant')",0.7444161,0.7591221,0.699254,0.73982036,0.6431733,0.6698496,0.0266763
31,-1.176924,-1.1814091,"('evil', 'good')",-0.8849251,-0.96993256,-1.2864745,-1.2614404,-1.1161079,-1.1375941,-0.0214862
32,1.1869193,1.158832,"('unkind', 'kind')",0.04042784,0.005387746,1.1875852,1.0411233,0.8049774,0.7351143,-0.0698631
33,0.5763557,0.48999113,"('wrong', 'right')",1.4950517,1.4185756,-0.46260166,-0.48027092,0.5362686,0.4760986,-0.06017
34,0.016499758,0.07307733,"('mean', 'honorable')",0.37683347,0.47664136,5.206422,5.2789836,1.8665851,1.9429008,0.0763157
35,-1.7716299,-1.839499,"('corrupt', 'incorrupt')",-0.8085765,-0.89511096,-1.0485213,-1.0963823,-1.2095759,-1.2769974,-0.0674215
36,-1.6553609,-1.7890851,"('hostile', 'amicable')",-0.5291,-0.8153322,-0.39883384,-0.5843737,-0.8610982,-1.0629303,-0.2018321
37,0.85746163,0.89962196,"('fake', 'genuine')",0.08628627,0.09422862,0.09453924,0.13367672,0.3460957,0.3758425,0.0297468
38,0.19152346,0.16120338,"('untruthful', 'truthful')",0.48268497,0.44631323,0.085203156,0.1515284,0.2531372,0.253015,-0.0001222
39,1.8666472,1.9055707,"('exploitative', 'cooperative')",-0.11446054,0.010100288,0.5345992,0.6264011,0.7622619,0.8473574,0.0850955
40,0.82636744,0.7973895,"('stingy', 'generous')",0.3139552,0.27927965,-2.5212724,-2.5108106,-0.4603166,-0.4780471,-0.0177305
41,0.4272686,0.35564515,"('unforgiving', 'forgiving')",-0.761047,-0.87422556,0.28007892,0.22921449,-0.0178998,-0.0964553,-0.0785555
42,0.7060631,0.72573817,"('unreliable', 'reliable')",0.10366384,0.18327302,-2.6048906,-2.5243516,-0.5983879,-0.5384468,0.0599411
43,0.022170916,0.06472017,"('irresponsible', 'responsible')",0.8315308,0.9541464,0.5511929,0.6113561,0.4682982,0.5434075,0.0751093
44,-0.87032425,-0.77698654,"('prejudiced', 'unprejudiced')",-0.37657046,-0.2513642,-1.1514608,-1.151469,-0.7994518,-0.7266065,0.0728453
45,0.23844576,0.23260257,"('incompetent', 'competent')",-0.7932551,-0.82845193,-0.48100084,-0.50215274,-0.3452701,-0.3660007,-0.0207306
46,0.5699141,0.59386545,"('uncompetitive', 'competitive')",-0.23417568,-0.11663744,-0.9531879,-0.9450091,-0.2058165,-0.155927,0.0498895
47,-0.8474048,-0.84768933,"('stupid', 'smart')",0.62897503,0.70790166,5.5086303,5.518846,1.7634002,1.7930195,0.0296193
48,0.5630771,0.5228407,"('unintelligent', 'intelligent')",1.1764657,1.1472491,-0.02043463,-0.032170445,0.5730361,0.5459731,-0.027063
49,-1.0460759,-0.95107865,"('unable', 'able')",-0.096290395,-0.03278579,-0.76565355,-0.68374556,-0.6360066,-0.55587,0.0801366
50,-0.0029272456,-0.0182354,"('clumsy', 'skillful')",0.013549864,-0.08287981,-0.22491711,-0.204377,-0.0714315,-0.1018307,-0.0303992
51,0.50471985,0.4304577,"('uneducated', 'educated')",-0.057873625,-0.15388139,0.2393979,0.10041215,0.228748,0.1256628,-0.1030852
52,-0.49269485,-0.58423686,"('irrational', 'rational')",0.13616225,-0.1388064,-0.27603298,-0.35371336,-0.2108552,-0.3589189,-0.1480637
53,-0.6109121,-0.6510685,"('uncreative', 'creative')",0.9148204,0.84933114,0.30031812,0.23236372,0.2014088,0.1435421,-0.0578667
54,-0.11901286,-0.14982519,"('incapable', 'capable')",-0.05532162,-0.12112428,0.6628058,0.6030958,0.1628238,0.1107154,-0.0521084
55,0.37395644,0.39089066,"('incompetent', 'clever')",-0.42445776,-0.40038577,0.047930505,0.041841425,-0.0008569,0.0107821,0.011639
56,0.60553545,0.55609185,"('impractical', 'practical')",1.0917658,1.1228278,-0.30955863,-0.30931893,0.4625808,0.4565336,-0.0060472
57,-0.45757028,-0.46737736,"('unimaginative', 'imaginative')",0.7505785,0.71679085,-3.4814272,-3.4681726,-1.0628063,-1.0729197,-0.0101134
58,-0.3380592,-0.36211425,"('undiscriminating', 'discriminating')",0.809985,0.79868317,-0.23116766,-0.16728793,0.0802527,0.0897603,0.0095076
59,-0.5758002,-0.58757937,"('foolish', 'wise')",1.0186043,0.9453995,-0.018391317,0.003572356,0.1414709,0.1204642,-0.0210067
60,0.5376402,0.5565002,"('inefficient', 'efficient')",1.4359324,1.641241,-0.028826559,0.16783343,0.6482487,0.7885248,0.1402761
61,-0.42331615,-0.50641984,"('illogical', 'logical')",1.1706184,1.1110432,-0.006993111,-0.13773654,0.2467697,0.1556289,-0.0911408
62,0.79511106,0.89768046,"('incompetent', 'brilliant')",0.5210978,0.66268927,-0.11324133,0.054617472,0.4009892,0.5383291,0.1373399
63,1.0559478,1.041782,"('unperceptive', 'insightful')",0.61451644,0.6638241,0.3093767,0.43902236,0.659947,0.7148762,0.0549292
64,-0.29097795,-0.33818334,"('shy', 'confident')",1.050566,1.0479997,-5.9994383,-5.9241714,-1.7466167,-1.7381183,0.0084984
65,0.30291227,0.29782242,"('insecure', 'secure')",0.44904006,0.49654332,0.37933126,0.35813713,0.3770945,0.3841676,0.0070731
66,-0.204869,-0.23349707,"('inactive', 'active')",-0.5319451,-0.5489667,0.74421245,0.66999173,0.0024661,-0.0374907,-0.0399568
67,0.41553563,0.399267,"('doubtful', 'determined')",-0.25488132,-0.23040415,-0.061687496,-0.034200434,0.0329889,0.0448875,0.0118986
68,-0.2666883,-0.3066397,"('dependent', 'independent')",-0.4380904,-0.43670347,-1.5753499,-1.5768019,-0.7600428,-0.7733817,-0.0133389
69,-0.48988208,-0.50258225,"('lazy', 'industrious')",0.8945083,0.79426867,-0.92365706,-0.8791603,-0.1730103,-0.1958246,-0.0228143
70,0.21689114,0.2374585,"('lethargic', 'energetic')",0.06706751,0.21595503,0.39981985,0.40939268,0.2279262,0.2876021,0.0596759
71,0.6539569,0.63659227,"('diffident', 'self-confident')",1.195328,1.2338381,0.39093944,0.38784808,0.7467415,0.7527595,0.006018
72,-0.08535666,-0.022865336,"('unambitious', 'ambitious')",0.9143426,1.0079771,-0.5148064,-0.44395867,0.1047265,0.1803844,0.0756579
73,-0.040817536,-0.031077102,"('helpless', 'self-reliant')",1.4231263,1.356571,-3.5820067,-3.4413388,-0.7332327,-0.7052817,0.027951
74,0.6686338,0.66986334,"('undedicated', 'dedicated')",-0.043553308,-0.038981427,-0.5105762,-0.4533208,0.0381681,0.059187,0.0210189
75,-0.7866165,-0.795189,"('meek', 'impulsive')",0.048161782,0.056248806,-0.49632323,-0.45199516,-0.4115926,-0.3969785,0.0146141
76,1.074003,1.1738521,"('anxious', 'daring')",-0.27939186,-0.11492555,0.15852469,0.17896499,0.3177119,0.4126305,0.0949186
77,0.43477523,0.38009453,"('unmotivated', 'motivated')",0.718326,0.6760134,-1.0993268,-0.9801252,0.0179248,0.0253276,0.0074028
78,0.28909892,0.31326836,"('nonresilient', 'resilient')",0.21609311,0.2597574,-0.46468678,-0.32500574,0.0135018,0.0826733,0.0691715
79,-0.008515699,-0.064132914,"('wavering', 'unwavering')",-0.2698161,-0.41677454,-0.5604865,-0.5474174,-0.2796061,-0.3427749,-0.0631688
