,interpublic_male,interpublic_female,tuple,group_male,group_female,cos_male,cos_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2718874,-1.4139599,"('unsociable', 'sociable')",1.1013663,0.885375,-0.39910215,-0.45362428,-0.6063081,-0.690241,-0.2939829,-0.4181125,-0.1241296
1,-1.0813854,-1.0902854,"('unfriendly', 'friendly')",-1.5061771,-1.4850028,-1.237519,-1.3207855,1.6266667,1.55184,-0.5496037,-0.5860585,-0.0364548
2,0.73448056,0.7434773,"('unlikable', 'likable')",2.0955637,2.1155257,1.7984482,1.7415822,1.08601,1.1912165,1.4286256,1.4479504,0.0193248
3,-1.0800871,-1.0007843,"('repellent', 'pleasant')",1.3457248,1.397511,0.6366858,0.71999145,0.3431536,0.45289472,0.3113693,0.3924032,0.0810339
4,0.38716432,0.3762273,"('disliked', 'liked')",-0.826814,-0.8948321,0.0046682805,-0.23006177,-6.19253,-6.128356,-1.6568779,-1.7192557,-0.0623778
5,0.57241946,0.6886639,"('distant', 'outgoing')",-2.9920347,-2.7462058,-1.9299254,-1.8336501,-0.5406826,-0.46736223,-1.2225559,-1.0896386,0.1329173
6,0.5810902,0.7121774,"('distant', 'open')",-3.410857,-3.220128,-2.17206,-2.1013403,0.053001225,0.04694661,-1.2372063,-1.1405861,0.0966202
7,-0.7137474,-0.71824706,"('insensitive', 'sensitive')",0.85385084,0.8607774,-0.45030037,-0.31237936,0.54366046,0.6614551,0.0583659,0.1229015,0.0645356
8,-1.5738856,-1.5653095,"('unaffectionate', 'affectionate')",-1.2302661,-1.180616,-2.0161922,-2.0061584,0.32053208,0.27235422,-1.124953,-1.1199324,0.0050206
9,-1.3896369,-1.4146558,"('unaffectionate', 'caring')",-0.9708244,-0.9777948,-1.729879,-1.715633,1.181335,1.1489621,-0.7272513,-0.7397804,-0.0125291
10,-2.406961,-2.4904227,"('unsympathetic', 'sympathetic')",1.1084102,0.98957527,-1.2039022,-1.0671049,-0.05399195,-0.057933338,-0.6391112,-0.6564714,-0.0173602
11,-0.7653634,-0.82785165,"('unhelpful', 'helpful')",1.0320622,1.0179403,0.5135966,0.5630056,2.5202527,2.4739661,0.825137,0.8067651,-0.0183719
12,-1.2627267,-1.1932244,"('unsupportive', 'supportive')",1.1477793,1.2411032,-1.187071,-1.0227715,-2.0953898,-1.9562458,-0.849352,-0.7327846,0.1165674
13,-0.4662522,-0.50666654,"('impolite', 'polite')",1.4222386,1.4138416,0.49861217,0.6855332,-0.25781062,-0.17051035,0.299197,0.3555495,0.0563525
14,-0.3826427,-0.4721541,"('antisocial', 'social')",3.100819,2.9558563,0.74885803,0.77396286,-0.26965514,-0.30135453,0.7993448,0.7390777,-0.0602671
15,1.3706703,1.2946802,"('boring', 'funny')",-0.8298554,-0.8949895,0.73568803,0.64883506,0.7074629,0.6891841,0.4959915,0.4344275,-0.061564
16,0.36820358,0.32658392,"('unpopular', 'popular')",-0.45516372,-0.4533226,0.49642897,0.3028088,1.0727608,1.0437795,0.3705574,0.3049624,-0.065595
17,-0.07432554,-0.039410837,"('nasty', 'nice')",-1.2261986,-1.1713575,-0.4833276,-0.47976297,-0.38424098,-0.42478338,-0.5420232,-0.5288287,0.0131945
18,0.11616042,0.15731233,"('disagreeable', 'welcoming')",-0.74774444,-0.6898752,-1.657503,-1.5124929,-0.49547738,-0.46555153,-0.6961411,-0.6276519,0.0684892
19,-0.54861665,-0.52037466,"('inhospitable', 'hospitable')",-2.339086,-2.2979722,-0.5520456,-0.5708613,-0.21245001,-0.19053908,-0.9130496,-0.8949369,0.0181127
20,-0.7718583,-0.7682087,"('rough', 'thoughtful')",1.6061913,1.5175596,-0.051134393,-0.018329538,0.43114915,0.43163732,0.3035869,0.2906647,-0.0129222
21,-1.0876685,-1.1621847,"('immoral', 'moral')",1.7887809,1.7190069,0.22437505,0.2846112,-0.81082314,-0.7207295,0.0286661,0.030176,0.0015099
22,-0.7078956,-0.68887675,"('untrustworthy', 'trustworthy')",1.2015818,1.2486669,-0.62716514,-0.48925254,-1.5115336,-1.3628469,-0.4112531,-0.3230773,0.0881758
23,-1.0795718,-1.162694,"('insincere', 'sincere')",0.79552126,0.8460207,-0.5581771,-0.49103352,6.0897846,5.9153147,1.3118892,1.276902,-0.0349872
24,-0.56801796,-0.5925407,"('dishonest', 'honest')",0.015480109,0.070166,-1.3928183,-1.2250017,1.0392134,1.0620072,-0.2265357,-0.1713423,0.0551934
25,0.3188443,0.3094921,"('egoistic', 'altruistic')",-0.6234618,-0.6252971,-0.08518508,-0.21850997,1.3794981,1.28095,0.2474239,0.1866587,-0.0607652
26,0.11208679,0.0617473,"('hardhearted', 'benevolent')",0.8205853,0.69823426,0.52483606,0.45264226,1.5334022,1.4833122,0.7477276,0.6739841,-0.0737435
27,-0.688137,-0.5477541,"('hardhearted', 'softhearted')",-1.5101796,-1.3806472,-0.9606479,-0.771681,0.98845565,0.9730174,-0.5426272,-0.4317662,0.110861
28,-1.4061853,-1.5616003,"('disloyal', 'loyal')",0.20789017,-0.007836401,-0.8170235,-1.0379937,1.2392678,0.9567011,-0.1940127,-0.4126824,-0.2186697
29,-0.31139046,-0.31556532,"('unfair', 'fair')",-0.723009,-0.76393735,-1.2161164,-1.3216461,-1.0749606,-1.2454665,-0.8313692,-0.9116538,-0.0802846
30,0.038540654,-0.047463804,"('intolerant', 'tolerant')",1.2570078,1.1561078,0.4840851,0.6132933,1.4726601,1.5669036,0.8130734,0.8222102,0.0091368
31,0.26987174,0.37731794,"('evil', 'good')",-2.6431055,-2.5018487,-0.53849417,-0.66210485,-1.1509159,-1.2676835,-1.015661,-1.0135798,0.0020812
32,-0.44633058,-0.54716194,"('unkind', 'kind')",1.2562047,1.1809441,0.31625974,0.29735216,1.3376081,1.2317837,0.6159355,0.5407295,-0.075206
33,0.9300122,0.90486425,"('wrong', 'right')",-0.45881078,-0.48833603,-0.05638927,-0.121435255,-0.5354058,-0.504626,-0.0301484,-0.0523833,-0.0222349
34,0.13412084,0.19838814,"('mean', 'honorable')",0.34672016,0.5496158,0.23367089,0.26820663,6.1966877,6.2494173,1.7277999,1.816407,0.0886071
35,1.2591931,1.2638165,"('corrupt', 'incorrupt')",-2.6101398,-2.6202128,-0.1845517,-0.44862473,-0.15559226,-0.43382096,-0.4227727,-0.5597105,-0.1369378
36,0.6334535,0.5785418,"('hostile', 'amicable')",-2.2753222,-2.3517566,0.01799875,-0.39258057,0.5554792,0.3170919,-0.2670977,-0.4621758,-0.1950781
37,-0.50637215,-0.455823,"('fake', 'genuine')",0.032415897,0.024916418,-0.8955306,-0.7219901,0.22271171,0.20900509,-0.2866938,-0.2359729,0.0507209
38,-0.66890985,-0.7001707,"('untruthful', 'truthful')",-0.7351909,-0.68868834,-0.8317275,-0.7903572,0.4647913,0.47086254,-0.4427593,-0.4270884,0.0156709
39,1.1050792,1.0772501,"('exploitative', 'cooperative')",2.130794,2.1811707,1.6036892,1.6158345,0.24203013,0.2730757,1.2703981,1.2868327,0.0164346
40,0.04791564,0.11149224,"('stingy', 'generous')",0.3110349,0.3996477,-1.2732799,-1.1931249,-1.6297666,-1.5578723,-0.636024,-0.5599643,0.0760597
41,-1.0108159,-1.01877,"('unforgiving', 'forgiving')",0.7248565,0.77103895,0.37574828,0.36273384,0.58840084,0.5638554,0.1695474,0.1697146,0.0001672
42,1.1077659,1.0814463,"('unreliable', 'reliable')",1.9179277,1.9131786,0.21404839,0.3322974,-3.1204183,-2.9616349,0.0298309,0.0913218,0.0614909
43,-1.5884808,-1.5582217,"('irresponsible', 'responsible')",1.4606143,1.4190756,-0.49261627,-0.3758207,0.6859259,0.7545933,0.0163608,0.0599066,0.0435458
44,1.510975,1.5450293,"('prejudiced', 'unprejudiced')",-0.08264332,-0.13899979,-0.5389136,-0.53993005,-1.5663975,-1.5987109,-0.1692449,-0.1831529,-0.013908
45,-1.123973,-1.1436428,"('incompetent', 'competent')",1.137051,1.0826185,-0.35663107,-0.34173897,-0.19095664,-0.2256823,-0.1336274,-0.1571114,-0.023484
46,-2.129276,-2.2020152,"('uncompetitive', 'competitive')",2.9089956,2.8402593,-0.60609484,-0.5061207,-0.5758402,-0.41551593,-0.1005539,-0.0708481,0.0297058
47,0.25326928,0.33591557,"('stupid', 'smart')",0.6529048,0.77135134,0.27834624,0.40844226,5.2669415,5.3336806,1.6128654,1.7123475,0.0994821
48,-1.8780966,-1.9503075,"('unintelligent', 'intelligent')",0.06747701,-0.016647937,-1.1103472,-1.0900615,0.49882096,0.5009382,-0.6055364,-0.6390197,-0.0334833
49,-0.8080951,-0.7836064,"('unable', 'able')",-0.8005583,-0.73582345,-0.95638055,-0.9360587,-0.68513227,-0.5757902,-0.8125415,-0.7578197,0.0547218
50,0.013557982,-0.0026257485,"('clumsy', 'skillful')",-0.423951,-0.4470867,0.7901598,0.65115136,0.32882538,0.29241985,0.177148,0.1234647,-0.0536833
51,-1.0452136,-1.1592555,"('uneducated', 'educated')",1.5427072,1.3406208,1.0343795,0.80787754,0.7006254,0.64974964,0.5581247,0.4097481,-0.1483766
52,0.83421814,0.7309849,"('irrational', 'rational')",-1.9896872,-2.0282803,-0.68304354,-0.84034127,-0.06012338,-0.27105772,-0.474659,-0.6021736,-0.1275146
53,-1.1360085,-1.1422383,"('uncreative', 'creative')",-0.21342993,-0.2571903,0.30157548,0.14743416,1.3238271,1.256663,0.068991,0.0011671,-0.0678239
54,-0.33063546,-0.4264876,"('incapable', 'capable')",-0.74263465,-0.8647008,-0.63927203,-0.716058,1.0736992,1.0135152,-0.1597107,-0.2484328,-0.0887221
55,-1.9372476,-1.9941866,"('incompetent', 'clever')",2.6879303,2.5219848,-0.3206433,-0.25364116,-0.043996923,0.008144971,0.0965106,0.0705755,-0.0259351
56,-0.0009147078,-0.0967957,"('impractical', 'practical')",2.3454525,2.2186396,0.599053,0.76921755,0.17759655,0.1973215,0.7802968,0.7720957,-0.0082011
57,-1.1103247,-1.1488984,"('unimaginative', 'imaginative')",0.59320223,0.4162436,-0.4373057,-0.589548,-2.4470673,-2.4031105,-0.8503739,-0.9313283,-0.0809544
58,-0.68521714,-0.7434909,"('undiscriminating', 'discriminating')",0.5403745,0.51567215,-0.11002329,-0.19904462,-0.13900784,-0.13868971,-0.0984684,-0.1413883,-0.0429199
