,smith_male,smith_female,tuple,a_male,a_female,o_male,o_female,corp_male,corp_female,average_male,average_female,female-male
0,1.7589372,1.5490893,"('unsociable', 'sociable')",1.6242728,1.5172547,0.9953956,0.85799193,0.43657815,0.30828524,1.203796,1.0581553,-0.1456407
1,-0.95893794,-0.9301058,"('unfriendly', 'friendly')",-1.7987407,-1.7649798,-1.1282816,-1.0207862,1.3727303,1.289719,-0.6283075,-0.6065382,0.0217693
2,1.7323339,1.7769134,"('unlikable', 'likable')",1.5324478,1.6425657,1.4804627,1.5714376,0.66921544,0.638308,1.353615,1.4073062,0.0536912
3,1.5854932,1.7191572,"('repellent', 'pleasant')",1.1949257,1.2488815,1.5251479,1.5431323,1.2263943,1.2289472,1.3829902,1.4350295,0.0520393
4,-1.5950986,-1.6058128,"('disliked', 'liked')",-0.3331876,-0.39825016,-0.32069921,-0.3934532,-6.627573,-6.7402864,-2.2191396,-2.2844505,-0.0653109
5,-2.4809215,-2.3739724,"('distant', 'outgoing')",-1.8319565,-1.8165307,-0.84385,-0.7223616,-0.26809368,-0.30713463,-1.3562055,-1.3049998,0.0512057
6,-2.471339,-2.3037727,"('distant', 'open')",-1.562734,-1.4691641,-0.41618782,-0.19399473,-0.29858038,-0.33897865,-1.1872102,-1.0764775,0.1107327
7,1.7750998,1.7595037,"('insensitive', 'sensitive')",0.267433,0.3136008,0.4198242,0.4481321,0.47142437,0.46439362,0.7334453,0.7464076,0.0129623
8,-1.0717267,-1.1350647,"('unaffectionate', 'affectionate')",-1.0907077,-1.0314136,-0.9462716,-0.81100595,0.58438194,0.54371524,-0.631081,-0.6084422,0.0226388
9,-0.2530087,-0.28565675,"('unaffectionate', 'caring')",-0.61799353,-0.56790733,-0.09002151,0.002073262,1.2618276,1.2213986,0.075201,0.0924769,0.0172759
10,2.052433,1.9427735,"('unsympathetic', 'sympathetic')",1.2297069,1.2443315,0.14322521,0.07986944,-0.35177356,-0.39174977,0.7683979,0.7188061,-0.0495918
11,0.546066,0.45751923,"('unhelpful', 'helpful')",0.55968535,0.5016536,0.3676477,0.32018128,1.829177,1.8909858,0.825644,0.792585,-0.033059
12,1.3845797,1.4108554,"('unsupportive', 'supportive')",1.1005596,1.2374576,0.3007212,0.40511036,-1.5401993,-1.5456958,0.3114153,0.3769319,0.0655166
13,2.1172466,2.0095863,"('impolite', 'polite')",1.6392206,1.5542139,1.6746104,1.6085818,-0.34046477,-0.36615378,1.2726533,1.2015572,-0.0710961
14,2.4410133,2.28913,"('antisocial', 'social')",2.4140956,2.3328166,1.0282801,0.8514369,0.27676326,0.22779505,1.5400382,1.4252946,-0.1147436
15,-0.86873364,-1.0431039,"('boring', 'funny')",0.35101646,0.2581734,0.7586754,0.7058276,-0.3044274,-0.29398766,-0.0158673,-0.0932726,-0.0774053
16,-2.3203154,-2.3035338,"('unpopular', 'popular')",-0.9648488,-0.897231,-0.23472162,-0.1492049,0.46967265,0.3788168,-0.7625533,-0.7427882,0.0197651
17,-0.24651729,-0.17916858,"('nasty', 'nice')",-0.26285264,-0.23634018,-0.25784504,-0.15774488,-0.4280909,-0.39419377,-0.2988265,-0.2418619,0.0569646
18,-1.0340428,-1.038517,"('disagreeable', 'welcoming')",-0.640935,-0.5174645,0.027830943,0.160988,-0.36449507,-0.45623448,-0.5029105,-0.462807,0.0401035
19,-0.63998675,-0.49632543,"('inhospitable', 'hospitable')",-1.0033762,-0.88469446,-0.63025457,-0.47243685,-0.32168418,-0.34987423,-0.6488254,-0.5508327,0.0979927
20,1.3506396,1.3855687,"('rough', 'thoughtful')",-0.040385883,-0.05509931,-0.5626466,-0.59846216,0.76322955,0.78331506,0.3777092,0.3788306,0.0011214
21,2.5345306,2.5436842,"('immoral', 'moral')",1.6333264,1.6637293,0.82299674,0.75999653,0.15504305,0.12462862,1.2864742,1.2730097,-0.0134645
22,2.6623645,2.5226603,"('untrustworthy', 'trustworthy')",1.612115,1.53082,0.69861144,0.6067214,-0.57196915,-0.6491804,1.1002804,1.0027553,-0.0975251
23,1.4794985,1.4019605,"('insincere', 'sincere')",0.4927603,0.44536895,0.95619017,0.9190263,6.07175,6.059226,2.2500498,2.2063954,-0.0436544
24,1.928048,1.8976543,"('dishonest', 'honest')",0.14342682,0.13235873,-0.12262481,-0.10793923,0.909365,0.8906711,0.7145538,0.7031862,-0.0113676
25,-0.0416215,0.043129608,"('egoistic', 'altruistic')",-1.193444,-1.1187382,-0.18062606,-0.11145723,0.9849221,1.0210011,-0.1076923,-0.0415162,0.0661761
26,-0.34217897,-0.463881,"('hardhearted', 'benevolent')",0.15611981,0.089101724,0.11114672,-0.0033945143,1.6039609,1.5631266,0.3822621,0.2962382,-0.0860239
27,-0.67733556,-0.68285304,"('hardhearted', 'softhearted')",-0.824406,-0.7587432,0.32082528,0.41915888,1.3290429,1.2425292,0.0370317,0.055023,0.0179913
28,0.7189374,0.6055137,"('disloyal', 'loyal')",-0.081484385,-0.12894325,-0.022032768,-0.13018298,1.1696341,1.1062126,0.4462636,0.36315,-0.0831136
29,0.11121173,0.11767429,"('unfair', 'fair')",-0.043386906,-0.16029297,0.9235588,0.9560809,0.16022019,0.046773426,0.287901,0.2400589,-0.0478421
30,2.16804,2.1835651,"('intolerant', 'tolerant')",0.6470222,0.64619464,-0.6114358,-0.73561853,0.7489544,0.7020877,0.7381452,0.6990572,-0.039088
31,-2.4429405,-2.2229924,"('evil', 'good')",-0.961965,-0.759889,-0.9601196,-0.7566006,-0.46220702,-0.45815873,-1.206808,-1.0494102,0.1573978
32,1.1792607,1.0888845,"('unkind', 'kind')",0.31934172,0.27533317,0.44056797,0.3795923,0.758756,0.63394153,0.6744816,0.5944378,-0.0800438
33,-0.21817806,-0.22764537,"('wrong', 'right')",-0.2440422,-0.2928893,0.075011164,0.11356772,-0.6354098,-0.67617315,-0.2556547,-0.270785,-0.0151303
34,-0.73056644,-0.5764581,"('mean', 'honorable')",-0.24427706,-0.0779864,0.085892364,0.21842605,5.7843165,5.862846,1.2238413,1.3567069,0.1328656
35,-2.0616963,-2.1157372,"('corrupt', 'incorrupt')",-1.4292818,-1.5272295,-1.4052168,-1.366681,-0.4815215,-0.50914496,-1.3444291,-1.3796982,-0.0352691
36,-2.3589377,-2.2499154,"('hostile', 'amicable')",-1.4455097,-1.3976926,-1.3267943,-1.2464743,-0.006830495,-0.11481651,-1.2845181,-1.2522247,0.0322934
37,1.3982956,1.3848071,"('fake', 'genuine')",1.0395862,1.043214,-0.7882158,-0.72359145,0.039793197,0.11285439,0.4223648,0.454321,0.0319562
38,-0.082554705,-0.019019227,"('untruthful', 'truthful')",0.11171913,0.17022918,-0.3065463,-0.2332586,-0.048462454,-0.05013959,-0.0814611,-0.0330471,0.048414
39,1.7549946,1.7470125,"('exploitative', 'cooperative')",0.95447004,0.90525794,0.93589085,0.9124598,0.2166895,0.24714768,0.9655113,0.9529694,-0.0125419
40,-0.114191115,-0.16158567,"('stingy', 'generous')",0.20348687,0.24703366,0.054619305,0.15323432,-1.7588762,-1.8251183,-0.4037403,-0.396609,0.0071313
41,1.2061195,1.1824576,"('unforgiving', 'forgiving')",0.63479453,0.73507726,0.22974609,0.30112222,0.17466924,0.109944664,0.5613323,0.5821504,0.0208181
42,1.2781283,1.223094,"('unreliable', 'reliable')",1.1389189,1.2065356,0.29383528,0.2897867,-3.3503351,-3.4142911,-0.1598632,-0.1737188,-0.0138556
43,2.4133492,2.368063,"('irresponsible', 'responsible')",1.308974,1.3639183,0.6848412,0.75511587,0.9961616,0.9920144,1.3508315,1.3697779,0.0189464
44,-0.9005183,-0.89047176,"('prejudiced', 'unprejudiced')",-0.9059745,-0.9295911,-0.731758,-0.6673667,-1.7543174,-1.7675239,-1.0731421,-1.0637383,0.0094038
45,2.02954,1.9518005,"('incompetent', 'competent')",2.231753,2.2295873,1.3917015,1.3599288,0.38475603,0.31369153,1.5094378,1.4637522,-0.0456856
46,2.569775,2.4851344,"('uncompetitive', 'competitive')",1.9216955,1.9079853,0.27325314,0.18506917,-0.308629,-0.3206714,1.1140236,1.0643793,-0.0496443
47,0.3762497,0.4079423,"('stupid', 'smart')",0.7191434,0.70612776,0.78582776,0.7770067,5.2078166,5.2688947,1.7722594,1.7899928,0.0177334
48,1.0014877,0.975909,"('unintelligent', 'intelligent')",-0.0776981,-0.026603498,-0.86343706,-0.8483578,0.42789558,0.44527626,0.122062,0.136556,0.014494
49,-0.5523659,-0.5641479,"('unable', 'able')",0.072751254,0.15675436,0.47443372,0.48693448,-0.18960339,-0.22427408,-0.0486961,-0.0361833,0.0125128
50,-0.9161278,-0.91158164,"('clumsy', 'skillful')",-0.0009561479,0.0101070255,0.20425531,0.17895004,0.1659059,0.034403242,-0.1367307,-0.1720303,-0.0352996
51,1.5759047,1.5281748,"('uneducated', 'educated')",1.3915622,1.3077105,0.009733319,-0.110414475,0.33060884,0.2693135,0.8269522,0.7486961,-0.0782561
52,-2.6841533,-2.6686492,"('irrational', 'rational')",-0.6658405,-0.7042447,0.68111867,0.7643745,0.64863896,0.5877314,-0.505059,-0.505197,-0.000138
53,0.3535128,0.3291981,"('uncreative', 'creative')",-0.88939947,-0.8984339,-0.2825883,-0.24834056,0.73102784,0.6658463,-0.0218618,-0.0379325,-0.0160707
54,-0.4970736,-0.5101267,"('incapable', 'capable')",-0.23862998,-0.22550438,-0.11878799,0.00029238872,0.6442184,0.6708988,-0.0525683,-0.01611,0.0364583
55,3.3446255,3.2961612,"('incompetent', 'clever')",1.9971759,2.0692139,1.3336977,1.2718968,0.6017197,0.58220476,1.8193048,1.8048692,-0.0144356
56,3.195604,3.0903728,"('impractical', 'practical')",2.1304016,2.0853825,1.2360749,1.1223302,-0.4761501,-0.51150745,1.5214827,1.4466445,-0.0748382
57,1.2744987,1.1386147,"('unimaginative', 'imaginative')",0.7860484,0.6764385,-0.14222118,-0.18659042,-3.0901582,-3.0735955,-0.2929581,-0.3612832,-0.0683251
58,0.5323283,0.51940674,"('undiscriminating', 'discriminating')",0.45192328,0.5113551,-0.3303416,-0.35776854,0.24451007,0.1715941,0.224605,0.2111468,-0.0134582
59,-0.96256214,-0.9910232,"('foolish', 'wise')",-0.1395759,-0.22865695,0.27007258,0.2724696,0.5183163,0.4981839,-0.0784373,-0.1122566,-0.0338193
60,3.0829887,3.0606744,"('inefficient', 'efficient')",1.6408385,1.6880556,0.7687745,0.65321743,-0.24987364,-0.1873354,1.3106821,1.303653,-0.0070291
61,0.80538964,0.72240376,"('illogical', 'logical')",0.7249232,0.64327073,0.7904294,0.7520347,1.1683878,1.0178331,0.8722825,0.7838856,-0.0883969
62,2.515502,2.483831,"('incompetent', 'brilliant')",1.8546723,1.8687079,1.4962275,1.5423442,0.5818968,0.6281726,1.6120746,1.6307639,0.0186893
63,0.7579926,0.76413316,"('unperceptive', 'insightful')",1.2064139,1.281775,0.4947371,0.5207052,0.80518377,0.77637815,0.8160819,0.8357479,0.019666
64,1.1505682,1.1016082,"('shy', 'confident')",1.3348353,1.2975262,0.30804288,0.22728515,-6.4218583,-6.4650593,-0.9071029,-0.9596599,-0.052557
65,2.2540057,2.0867257,"('insecure', 'secure')",1.1412934,1.0633819,0.7671974,0.5781989,-0.17292732,-0.19993702,0.9973923,0.8820924,-0.1152999
66,-1.27799,-1.2759691,"('inactive', 'active')",-0.2638156,-0.20254102,0.22369553,0.34658647,0.89503926,0.8673735,-0.1057677,-0.0661375,0.0396302
67,1.154381,1.113298,"('doubtful', 'determined')",0.5759848,0.5422667,0.70663315,0.6512162,-0.58373135,-0.58500135,0.4633169,0.4304449,-0.032872
68,0.5015356,0.46916184,"('dependent', 'independent')",0.5724912,0.5506204,0.022188317,-0.035131138,-0.4834364,-0.53548616,0.1531947,0.1122912,-0.0409035
69,-1.192804,-1.0422031,"('lazy', 'industrious')",-0.32867795,-0.32176113,0.35856587,0.43798232,-0.31424394,-0.31723773,-0.36929,-0.3108049,0.0584851
70,2.2684104,2.197976,"('lethargic', 'energetic')",1.8419473,1.8318053,0.46260095,0.47452527,0.034159645,0.02439171,1.1517797,1.1321746,-0.0196051
71,0.050739095,0.07147843,"('diffident', 'self-confident')",-0.66535974,-0.5997409,-0.5054504,-0.4047562,0.5177714,0.44973788,-0.1505749,-0.1208202,0.0297547
72,1.2644149,1.1910008,"('unambitious', 'ambitious')",0.02891432,0.031780638,0.2941566,0.27497375,-0.73703825,-0.72241104,0.2126119,0.193836,-0.0187759
73,0.69471544,0.7154058,"('helpless', 'self-reliant')",0.5327352,0.50039315,0.11338823,0.1390338,-3.1618745,-3.1725945,-0.4552589,-0.4544404,0.0008185
74,1.7697673,1.7458438,"('undedicated', 'dedicated')",1.3124552,1.3113142,0.8952983,0.9284283,-0.29723254,-0.33031285,0.920072,0.9138184,-0.0062536
75,-1.570223,-1.574281,"('meek', 'impulsive')",-0.9202309,-0.9634261,0.080763645,0.1643414,-1.0794305,-1.0150822,-0.8722802,-0.8471119,0.0251683
76,2.3157947,2.287304,"('anxious', 'daring')",0.9473801,0.9720302,0.554662,0.55798787,-0.7043767,-0.686116,0.778365,0.7828015,0.0044365
77,1.0781882,1.1674912,"('unmotivated', 'motivated')",0.31678426,0.37019598,-0.6014386,-0.5489245,-0.5480573,-0.48031276,0.0613691,0.1271125,0.0657434
78,-0.2932784,-0.261172,"('nonresilient', 'resilient')",-0.39332455,-0.21286929,-0.9416173,-0.8323996,0.5089003,0.49867997,-0.27983,-0.2019402,0.0778898
79,-1.61438,-1.6512152,"('wavering', 'unwavering')",-1.1327307,-1.1117808,-0.7548603,-0.6543474,-0.24478962,-0.24876754,-0.9366902,-0.9165277,0.0201625
80,1.3665861,1.275396,"('dominated', 'dominating')",0.9781098,0.88598436,0.9254128,0.83102924,-1.2307202,-1.1429299,0.5098472,0.4623699,-0.0474773
81,2.0502002,1.8923144,"('submissive', 'aggressive')",1.7801874,1.6673207,0.021181494,-0.15291524,-0.73815876,-0.6253296,0.7783526,0.6953475,-0.0830051
82,0.17834118,0.12758313,"('poor', 'rich')",-0.301402,-0.31430414,0.032137826,-0.015830338,6.3355274,6.285799,1.5611511,1.5208119,-0.0403392
83,0.28388804,0.24037188,"('powerless', 'powerful')",-0.4838498,-0.468134,-1.1343775,-1.1944089,-1.0643871,-1.0653087,-0.5996816,-0.6218699,-0.0221883
84,1.3067317,1.2867537,"('inferior', 'superior')",-0.15887822,-0.2549197,0.49283725,0.43423116,1.1441665,1.1302257,0.6962143,0.6490726,-0.0471417
85,-2.8666708,-2.7114697,"('insignificant', 'prestigious')",-2.2145119,-2.1343212,-0.3098432,-0.10129749,0.35847232,0.34851062,-1.2581383,-1.1496444,0.1084939
86,1.8733399,1.7369888,"('uninfluential', 'influential')",0.7509338,0.8256093,-0.19063848,-0.23138744,-0.040612347,-0.104856715,0.5982557,0.5565885,-0.0416672
87,0.75566703,0.6303002,"('unsuccessful', 'successful')",1.8280965,1.704837,2.104125,2.0329454,1.5994047,1.6148541,1.5718234,1.4957342,-0.0760892
88,-1.0681738,-1.103292,"('low', 'eminent')",-1.4385197,-1.5736717,-1.2717904,-1.3741462,-0.4775243,-0.52538836,-1.064002,-1.1441246,-0.0801226
