,harley_male,harley_female,tuple,davidson_male,davidson_female,inc_male,inc_female,average_male,average_female,female-male
63,-0.6682059,-0.71688855,"('unperceptive', 'insightful')",0.4811681,0.55284005,0.86998,0.94261956,0.2276474,0.2595237,0.0318763
64,0.19342482,0.02058687,"('shy', 'confident')",0.4526113,0.32683414,-6.6309314,-6.6425276,-1.9949651,-2.0983688,-0.1034037
65,-0.79416513,-0.84053344,"('insecure', 'secure')",-0.06478288,-0.1307696,-0.17526726,-0.13278183,-0.3447384,-0.3680283,-0.0232899
66,-0.4588443,-0.47592857,"('inactive', 'active')",-0.19717991,-0.2248064,0.64748573,0.6043901,-0.0028462,-0.032115,-0.0292688
67,0.9779428,0.9084015,"('doubtful', 'determined')",0.64737844,0.6219457,-0.4711237,-0.44055098,0.3847325,0.3632654,-0.0214671
68,-0.6592145,-0.73816395,"('dependent', 'independent')",-1.0701375,-1.1315091,-0.35870397,-0.4126021,-0.6960187,-0.7607584,-0.0647397
69,0.115157284,0.18480693,"('lazy', 'industrious')",0.09851335,0.119262084,-1.088303,-1.0979671,-0.2915441,-0.2646327,0.0269114
70,-0.6685747,-0.7298515,"('lethargic', 'energetic')",0.010490052,0.11355075,0.46331805,0.52449507,-0.0649222,-0.0306019,0.0343203
71,1.1495253,1.2389299,"('diffident', 'self-confident')",1.5067222,1.5205824,0.59675455,0.5563399,1.0843341,1.1052841,0.02095
72,0.3211635,0.19383766,"('unambitious', 'ambitious')",-0.25893277,-0.40267798,-0.481455,-0.46963865,-0.1397414,-0.2261597,-0.0864183
73,1.1027437,1.1513528,"('helpless', 'self-reliant')",0.17292635,0.17270553,-3.272354,-3.2305572,-0.6655613,-0.6354996,0.0300617
74,0.5464405,0.5375801,"('undedicated', 'dedicated')",0.48803794,0.5007077,0.19371912,0.16129842,0.4093992,0.3998621,-0.0095371
75,0.5903313,0.475494,"('meek', 'impulsive')",0.28128004,0.17599952,-0.137894,-0.15318443,0.2445724,0.166103,-0.0784694
76,-0.13185951,-0.02756891,"('anxious', 'daring')",0.4028858,0.5461016,0.46205384,0.5620985,0.24436,0.3602104,0.1158504
77,0.21661615,0.11480137,"('unmotivated', 'motivated')",0.5926231,0.53955096,-0.81066054,-0.7489519,-0.0004738,-0.0315332,-0.0310594
78,-0.9941419,-0.97837466,"('nonresilient', 'resilient')",0.27590567,0.42749292,0.38519117,0.4268426,-0.111015,-0.0413464,0.0696686
79,-0.06887357,-0.124256335,"('wavering', 'unwavering')",-0.09200092,-0.19903526,0.18827069,0.15731011,0.0091321,-0.0553272,-0.0644593
80,-0.52184576,-0.5461237,"('dominated', 'dominating')",-0.398902,-0.3321448,-1.2235521,-1.1003796,-0.7147667,-0.6595494,0.0552173
81,-1.0999434,-1.224138,"('submissive', 'aggressive')",0.06701535,0.052526675,-0.8563412,-0.7010865,-0.6297564,-0.6242326,0.0055238
82,-0.6149435,-0.61283106,"('poor', 'rich')",-0.08404879,-0.007059075,6.2737465,6.315129,1.8582514,1.8984129,0.0401615
83,0.74989736,0.6147278,"('powerless', 'powerful')",0.55521,0.44212583,-0.9310446,-0.9488542,0.1246876,0.0359998,-0.0886878
84,1.0927196,0.91417885,"('inferior', 'superior')",0.7368565,0.52091706,1.2242845,1.0900576,1.0179536,0.8417179,-0.1762357
85,1.551491,1.5346415,"('insignificant', 'prestigious')",0.58789897,0.40930673,0.60182065,0.50280213,0.9137369,0.8155835,-0.0981534
86,0.31214723,0.08882464,"('uninfluential', 'influential')",0.64460754,0.47391632,0.050294124,-0.038029008,0.335683,0.174904,-0.160779
87,0.0077769943,-0.054705434,"('unsuccessful', 'successful')",0.68753934,0.63740814,0.82612646,0.8759584,0.5071476,0.4862204,-0.0209272
88,-0.24562001,-0.3855148,"('low', 'eminent')",-0.30291393,-0.41562697,0.35206953,0.32043153,-0.0654881,-0.1602367,-0.0947486
