,big_male,big_female,tuple,lots_male,lots_female,inc_male,inc_female,average_male,average_female,female-male
0,0.61891395,0.62902683,"('unsociable', 'sociable')",2.7591922,3.0470107,-0.13031852,-0.26748028,1.0825958,1.1361857,0.0535899
1,-0.10912198,-0.26361805,"('unfriendly', 'friendly')",-0.99944085,-1.1064911,2.241031,2.1383169,0.3774894,0.2560693,-0.1214201
2,0.39459226,0.463499,"('unlikable', 'likable')",0.28506184,0.35139048,0.33568466,0.42414016,0.3384463,0.4130099,0.0745636
3,-0.16726488,-0.057548657,"('repellent', 'pleasant')",1.7712145,2.0423613,0.23115675,0.26138625,0.6117021,0.748733,0.1370309
4,0.11932837,-0.008643163,"('disliked', 'liked')",-1.8328474,-2.0629132,-6.920058,-6.9989614,-2.8778588,-3.0235058,-0.145647
5,-0.32122767,-0.35345647,"('distant', 'outgoing')",-1.8097714,-2.0177817,0.19312258,0.165931,-0.6459588,-0.7351024,-0.0891436
6,-0.67475563,-0.71795994,"('distant', 'open')",-2.0319574,-2.2638626,0.543872,0.4922554,-0.7209469,-0.8298557,-0.1089088
7,-0.023798972,0.09624258,"('insensitive', 'sensitive')",1.4549432,1.7360165,0.70029396,0.72210866,0.7104794,0.8514559,0.1409765
8,0.10209431,-0.01374458,"('unaffectionate', 'affectionate')",-1.5434122,-1.6467104,1.2171425,1.1439945,-0.0747252,-0.1721535,-0.0974283
9,1.1060293,1.071975,"('unaffectionate', 'caring')",-0.32523525,-0.37507728,1.4974319,1.5299292,0.7594086,0.7422756,-0.017133
10,0.04154419,0.17423888,"('unsympathetic', 'sympathetic')",2.15869,2.5397646,-0.40373826,-0.4165318,0.598832,0.7658239,0.1669919
11,1.329636,1.5090435,"('unhelpful', 'helpful')",1.4316596,1.6290909,1.97167,2.178719,1.5776552,1.7722845,0.1946293
12,1.0254071,1.0824502,"('unsupportive', 'supportive')",1.1413702,1.2624538,-1.711247,-1.6940371,0.1518434,0.2169556,0.0651122
13,0.9083914,0.9907213,"('impolite', 'polite')",2.5571384,2.841465,-0.36020848,-0.32501233,1.0351071,1.169058,0.1339509
14,0.602056,0.7348875,"('antisocial', 'social')",2.917081,3.1480045,-0.62793905,-0.6795064,0.9637327,1.0677953,0.1040626
15,-0.353419,-0.52846575,"('boring', 'funny')",-0.21921787,-0.27252966,0.2991117,0.2582491,-0.091175,-0.1809154,-0.0897404
16,-1.4026351,-1.455468,"('unpopular', 'popular')",-1.017797,-0.93604827,0.36361182,0.3793588,-0.6856068,-0.6707191,0.0148877
17,-0.790704,-0.67863303,"('nasty', 'nice')",-0.15934196,-0.2071523,-0.510276,-0.41684917,-0.486774,-0.4342115,0.0525625
18,-0.09725802,-0.028434929,"('disagreeable', 'welcoming')",0.27047074,0.3926865,-0.36870554,-0.3616369,-0.0651643,0.0008715,0.0660358
19,-1.1888082,-1.0820915,"('inhospitable', 'hospitable')",-1.8277491,-1.9350471,-0.24628139,-0.15082157,-1.0876129,-1.0559867,0.0316262
20,-1.3113742,-1.1276982,"('rough', 'thoughtful')",-0.46340758,-0.4194058,1.0663617,1.0780119,-0.23614,-0.156364,0.079776
21,0.7491445,0.84376943,"('immoral', 'moral')",2.6016285,2.8767908,-0.62455237,-0.54997003,0.9087402,1.0568633,0.1481231
22,0.37436295,0.4756449,"('untrustworthy', 'trustworthy')",1.0771585,1.240813,-0.83384746,-0.85543454,0.2058913,0.2870078,0.0811165
23,0.373281,0.41071084,"('insincere', 'sincere')",3.149,3.4654326,6.2600713,6.3403177,3.2607841,3.4054871,0.144703
24,1.6497949,1.7249402,"('dishonest', 'honest')",1.9058948,2.101324,0.886122,0.89397275,1.4806039,1.5734124,0.0928085
25,-0.3968116,-0.51825845,"('egoistic', 'altruistic')",-0.4440288,-0.61813116,1.2514194,1.1391653,0.1368597,0.0009252,-0.1359345
26,-1.3649825,-1.4722606,"('hardhearted', 'benevolent')",-0.33162886,-0.4275718,1.4119227,1.3370565,-0.0948962,-0.187592,-0.0926958
27,-0.4476397,-0.3623426,"('hardhearted', 'softhearted')",-0.6635802,-0.64891076,1.5100931,1.3908367,0.1329577,0.1265278,-0.0064299
28,0.7962542,0.70616114,"('disloyal', 'loyal')",0.60046566,0.49808356,0.9756814,0.89723253,0.7908004,0.7004924,-0.090308
29,-0.013428107,0.051019955,"('unfair', 'fair')",-0.78560585,-0.830605,-0.13362928,-0.27933034,-0.3108877,-0.3529718,-0.0420841
30,0.44449303,0.52621377,"('intolerant', 'tolerant')",2.9411108,3.1633303,1.0976787,1.1599458,1.4944275,1.6164967,0.1220692
31,-2.265535,-2.4032564,"('evil', 'good')",-2.7977045,-3.0552728,-0.6653363,-0.7331735,-1.9095252,-2.0639009,-0.1543757
32,1.2865425,1.4651777,"('unkind', 'kind')",1.2300979,1.4554889,1.0941178,0.9724973,1.2035861,1.2977213,0.0941352
33,0.40852273,0.3074801,"('wrong', 'right')",-0.5479875,-0.7585887,-0.4959688,-0.528659,-0.2118112,-0.3265892,-0.114778
34,-1.1661983,-1.0880804,"('mean', 'honorable')",0.7058705,0.8247267,6.0224404,6.306543,1.8540376,2.0143963,0.1603587
35,-1.4525896,-1.531718,"('corrupt', 'incorrupt')",-3.3147526,-3.7678108,-0.5214259,-0.6735034,-1.7629226,-1.9910108,-0.2280882
36,-2.6843557,-2.9188995,"('hostile', 'amicable')",-3.8446345,-4.218877,-0.21294631,-0.33719635,-2.2473122,-2.4916576,-0.2443454
37,-0.9791536,-0.98280025,"('fake', 'genuine')",-0.17026879,-0.0035920814,0.37676892,0.34166127,-0.2575512,-0.2149103,0.0426409
38,1.1322161,1.1081325,"('untruthful', 'truthful')",1.6403613,1.6280632,0.1007926,0.25809932,0.95779,0.9980983,0.0403083
39,-0.15886587,-0.052441966,"('exploitative', 'cooperative')",1.1990334,1.2442079,0.26015493,0.3021826,0.4334408,0.4979828,0.064542
40,0.033445224,-0.05144412,"('stingy', 'generous')",0.03647138,-0.06474946,-1.8892981,-2.0171568,-0.6064605,-0.7111168,-0.1046563
41,0.033448733,0.021922084,"('unforgiving', 'forgiving')",0.47077203,0.41408572,-0.24981621,-0.26929325,0.0848015,0.0555715,-0.02923
42,0.80683535,0.95311713,"('unreliable', 'reliable')",0.45473287,0.4958356,-2.9321773,-2.9003155,-0.5568697,-0.4837876,0.0730821
43,0.8565572,1.0412436,"('irresponsible', 'responsible')",1.974221,2.2853196,0.8216097,0.86909795,1.2174626,1.3985537,0.1810911
44,-0.5069287,-0.39061013,"('prejudiced', 'unprejudiced')",-1.6726307,-1.7674662,-1.2463526,-1.252561,-1.1419706,-1.1368791,0.0050915
45,-0.37521484,-0.26992723,"('incompetent', 'competent')",1.8898491,2.2182765,0.20406632,0.17392214,0.5729002,0.7074238,0.1345236
46,1.2287923,1.2940993,"('uncompetitive', 'competitive')",3.0743906,3.5420194,-0.8160213,-0.79895616,1.1623872,1.3457209,0.1833337
47,-0.32848775,-0.16392027,"('stupid', 'smart')",1.458746,1.6226727,5.904095,6.054171,2.3447844,2.5043077,0.1595233
48,-0.24544537,-0.29190257,"('unintelligent', 'intelligent')",1.4998305,1.7365464,0.61484474,0.6965188,0.6230766,0.7137209,0.0906443
49,-1.1900567,-0.97214967,"('unable', 'able')",-0.44277292,-0.21589962,0.0452054,0.23198853,-0.5292081,-0.3186869,0.2105212
50,-1.1503339,-1.125524,"('clumsy', 'skillful')",-1.2671432,-1.2181144,0.04797929,0.025720177,-0.7898326,-0.7726394,0.0171932
51,0.7897148,0.8094991,"('uneducated', 'educated')",1.3050637,1.5339357,-0.055314004,-0.05076444,0.6798215,0.7642234,0.0844019
52,-1.6945112,-2.0366044,"('irrational', 'rational')",-2.918848,-3.2792897,0.05278668,-0.118269496,-1.5201909,-1.8113879,-0.291197
53,0.13736747,0.117100045,"('uncreative', 'creative')",0.18237652,0.25310686,1.0188806,0.97511166,0.4462082,0.4484395,0.0022313
54,-0.15231921,-0.17765388,"('incapable', 'capable')",-0.64923865,-0.6450486,1.5094236,1.6240835,0.2359553,0.267127,0.0311717
55,1.4288908,1.6215128,"('incompetent', 'clever')",3.3276281,3.8333323,0.14459334,0.16666608,1.633704,1.873837,0.240133
56,1.4036585,1.5545346,"('impractical', 'practical')",3.4641047,3.7960858,0.08086792,0.1974227,1.6495436,1.8493476,0.199804
57,0.077095255,0.022145666,"('unimaginative', 'imaginative')",0.58162874,0.62775534,-2.7834597,-2.7918165,-0.7082452,-0.7139718,-0.0057266
58,-0.34070456,-0.37694985,"('undiscriminating', 'discriminating')",-0.3474828,-0.45577958,-0.123489134,-0.17379516,-0.2705588,-0.3355082,-0.0649494
59,-0.44857544,-0.5853361,"('foolish', 'wise')",-2.1111128,-2.3433511,0.42368698,0.424942,-0.7120004,-0.8345817,-0.1225813
60,1.5509632,1.8559512,"('inefficient', 'efficient')",4.792792,5.324897,0.55647373,0.7372535,2.3000762,2.6393673,0.3392911
61,0.54764646,0.5692903,"('illogical', 'logical')",0.99448127,1.0624259,0.4410243,0.3022396,0.6610507,0.6446519,-0.0163988
62,1.8835989,2.1078305,"('incompetent', 'brilliant')",3.612669,4.114394,0.5657194,0.82350296,2.0206625,2.3485759,0.3279134
