,midwife_male,midwife_female,tuple,average_male,average_female,female-male
0,0.019638114,-0.0146051645,"('unsociable', 'sociable')",0.0196381,-0.0146052,-0.0342433
1,0.67554605,0.7895996,"('unfriendly', 'friendly')",0.6755461,0.7895996,0.1140535
2,0.5467333,0.4929659,"('unlikable', 'likable')",0.5467333,0.4929659,-0.0537674
3,-1.2998191,-1.053053,"('repellent', 'pleasant')",-1.2998191,-1.053053,0.2467661
4,-1.6783874,-1.1043211,"('disliked', 'liked')",-1.6783874,-1.1043211,0.5740663
5,0.00080386735,0.103364415,"('distant', 'outgoing')",0.0008039,0.1033644,0.1025605
6,0.2728039,0.3320575,"('distant', 'open')",0.2728039,0.3320575,0.0592536
7,-0.05774726,0.04486103,"('insensitive', 'sensitive')",-0.0577473,0.044861,0.1026083
8,1.0967194,0.8619988,"('unaffectionate', 'affectionate')",1.0967194,0.8619988,-0.2347206
9,1.2625102,1.3522775,"('unaffectionate', 'caring')",1.2625102,1.3522775,0.0897673
10,-0.9481314,-0.72762847,"('unsympathetic', 'sympathetic')",-0.9481314,-0.7276285,0.2205029
11,0.6250471,0.5518233,"('unhelpful', 'helpful')",0.6250471,0.5518233,-0.0732238
12,0.67535317,1.0668261,"('unsupportive', 'supportive')",0.6753532,1.0668261,0.3914729
13,0.1328916,0.14703567,"('impolite', 'polite')",0.1328916,0.1470357,0.0141441
14,-0.34370366,-0.60056305,"('antisocial', 'social')",-0.3437037,-0.600563,-0.2568593
15,1.4241374,1.0481491,"('boring', 'funny')",1.4241374,1.0481491,-0.3759883
16,0.07018821,0.20313846,"('unpopular', 'popular')",0.0701882,0.2031385,0.1329503
17,0.28859088,0.4856638,"('nasty', 'nice')",0.2885909,0.4856638,0.1970729
18,0.25442922,0.4477185,"('disagreeable', 'welcoming')",0.2544292,0.4477185,0.1932893
19,-0.027053561,0.06407278,"('inhospitable', 'hospitable')",-0.0270536,0.0640728,0.0911264
20,-0.070843615,-0.11802378,"('rough', 'thoughtful')",-0.0708436,-0.1180238,-0.0471802
21,-0.41887614,-0.13367417,"('immoral', 'moral')",-0.4188761,-0.1336742,0.2852019
22,0.087183475,0.17433552,"('untrustworthy', 'trustworthy')",0.0871835,0.1743355,0.087152
23,2.1763043,2.0040443,"('insincere', 'sincere')",2.1763043,2.0040443,-0.17226
24,0.24585673,0.15825856,"('dishonest', 'honest')",0.2458567,0.1582586,-0.0875981
25,0.87748325,0.54762614,"('egoistic', 'altruistic')",0.8774832,0.5476261,-0.3298571
26,1.3276153,1.2087694,"('hardhearted', 'benevolent')",1.3276153,1.2087694,-0.1188459
27,1.5868379,1.3054613,"('hardhearted', 'softhearted')",1.5868379,1.3054613,-0.2813766
28,-0.07709307,-0.03515458,"('disloyal', 'loyal')",-0.0770931,-0.0351546,0.0419385
29,0.09049499,0.1850718,"('unfair', 'fair')",0.090495,0.1850718,0.0945768
30,-0.155305,-0.30468994,"('intolerant', 'tolerant')",-0.155305,-0.3046899,-0.1493849
31,-0.18387671,0.07185838,"('evil', 'good')",-0.1838767,0.0718584,0.2557351
32,1.3875167,1.3432255,"('unkind', 'kind')",1.3875167,1.3432255,-0.0442912
33,0.98808753,1.1628436,"('wrong', 'right')",0.9880875,1.1628436,0.1747561
34,1.6978425,1.5388045,"('mean', 'honorable')",1.6978425,1.5388045,-0.159038
35,0.4052477,0.45218816,"('corrupt', 'incorrupt')",0.4052477,0.4521882,0.0469405
36,-0.27887568,0.1679878,"('hostile', 'amicable')",-0.2788757,0.1679878,0.4468635
37,0.5558725,0.57756495,"('fake', 'genuine')",0.5558725,0.577565,0.0216925
38,0.9504141,1.074307,"('untruthful', 'truthful')",0.9504141,1.074307,0.1238929
39,-0.25279498,-0.47265735,"('exploitative', 'cooperative')",-0.252795,-0.4726574,-0.2198624
40,-1.2953767,-0.88411224,"('stingy', 'generous')",-1.2953767,-0.8841122,0.4112645
41,0.53544754,0.75850594,"('unforgiving', 'forgiving')",0.5354475,0.7585059,0.2230584
42,-0.9187277,-0.5291655,"('unreliable', 'reliable')",-0.9187277,-0.5291655,0.3895622
43,0.93042207,0.82044524,"('irresponsible', 'responsible')",0.9304221,0.8204452,-0.1099769
44,-0.9460984,-0.8839592,"('prejudiced', 'unprejudiced')",-0.9460984,-0.8839592,0.0621392
45,0.16148303,0.5281976,"('incompetent', 'competent')",0.161483,0.5281976,0.3667146
46,-1.4345293,-1.208068,"('uncompetitive', 'competitive')",-1.4345293,-1.208068,0.2264613
47,2.8698452,2.6732833,"('stupid', 'smart')",2.8698452,2.6732833,-0.1965619
48,-0.40034863,-0.467376,"('unintelligent', 'intelligent')",-0.4003486,-0.467376,-0.0670274
49,-0.24082157,-0.25407103,"('unable', 'able')",-0.2408216,-0.254071,-0.0132494
50,0.4938354,0.6211049,"('clumsy', 'skillful')",0.4938354,0.6211049,0.1272695
51,-1.2816042,-1.3918755,"('uneducated', 'educated')",-1.2816042,-1.3918755,-0.1102713
52,-0.38297138,-0.31821877,"('irrational', 'rational')",-0.3829714,-0.3182188,0.0647526
53,-0.98227143,-0.9147674,"('uncreative', 'creative')",-0.9822714,-0.9147674,0.067504
54,-0.084558934,-0.19059935,"('incapable', 'capable')",-0.0845589,-0.1905994,-0.1060405
55,-0.8273051,-0.8503402,"('incompetent', 'clever')",-0.8273051,-0.8503402,-0.0230351
56,1.0503048,1.09168,"('impractical', 'practical')",1.0503048,1.09168,0.0413752
57,-1.5125344,-1.2196759,"('unimaginative', 'imaginative')",-1.5125344,-1.2196759,0.2928585
58,-0.95359933,-0.931649,"('undiscriminating', 'discriminating')",-0.9535993,-0.931649,0.0219503
59,1.513181,1.6609409,"('foolish', 'wise')",1.513181,1.6609409,0.1477599
60,0.17327197,0.15877815,"('inefficient', 'efficient')",0.173272,0.1587781,-0.0144939
61,-0.2818031,-0.44754875,"('illogical', 'logical')",-0.2818031,-0.4475487,-0.1657456
