,bank_male,bank_female,tuple,of_male,of_female,america_male,america_female,corp_male,corp_female,average_male,average_female,female-male
0,0.55826324,0.564192,"('unsociable', 'sociable')",-0.8570569,-0.9888452,-0.7436861,-0.85206664,-0.5653897,-0.7638513,-0.4019673,-0.5101428,-0.1081755
1,1.5168248,1.4929262,"('unfriendly', 'friendly')",-0.9652568,-0.830329,0.40331006,0.55226797,1.26261,1.2892023,0.554372,0.6260169,0.0716449
2,1.8335168,1.8960882,"('unlikable', 'likable')",1.1529003,1.237187,1.5532132,1.6049427,1.0264685,1.1169863,1.3915248,1.463801,0.0722762
3,-0.41445553,-0.257991,"('repellent', 'pleasant')",-0.9635844,-0.9152918,-0.9740661,-0.87939084,0.88117427,0.87375593,-0.3677329,-0.2947294,0.0730035
4,-0.31318024,-0.4414273,"('disliked', 'liked')",0.90442526,1.0440418,0.451861,0.532925,-7.4527984,-7.5268645,-1.6024231,-1.5978312,0.0045919
5,0.6562459,0.6946837,"('distant', 'outgoing')",-0.28737268,-0.13839206,0.4200794,0.5373546,-0.6607257,-0.42129865,0.0320567,0.1680869,0.1360302
6,0.37623087,0.5329907,"('distant', 'open')",-0.6905382,-0.4682272,0.69546664,0.886639,-0.4237037,-0.18381038,-0.0106361,0.191898,0.2025341
7,0.48660502,0.7272504,"('insensitive', 'sensitive')",-0.8609274,-0.85034066,-0.5115085,-0.49375114,0.24949865,0.22933546,-0.1590831,-0.0968765,0.0622066
8,0.77564365,0.73311585,"('unaffectionate', 'affectionate')",-0.13700461,-0.003498271,0.4102089,0.57303333,0.5919076,0.71790767,0.4101889,0.5051396,0.0949507
9,1.6878864,1.7972496,"('unaffectionate', 'caring')",-0.74692464,-0.61403596,0.45488915,0.5827825,1.2910719,1.4866472,0.6717307,0.8131608,0.1414301
10,-0.29960817,-0.047158286,"('unsympathetic', 'sympathetic')",-1.345894,-1.3608366,-0.3094667,-0.2855622,-0.09165851,-0.16301355,-0.5116568,-0.4641427,0.0475141
11,0.27996093,0.3816312,"('unhelpful', 'helpful')",-1.066778,-1.0938985,0.088884,0.036939308,2.2733605,2.3134654,0.3938569,0.4095343,0.0156774
12,0.9320526,1.1957278,"('unsupportive', 'supportive')",-0.03061866,0.31056157,0.52101433,0.66127634,-2.410602,-2.3324282,-0.2470385,-0.0412156,0.2058229
13,0.89888,0.99014133,"('impolite', 'polite')",-0.59262246,-0.7348483,0.0037471335,-0.15096363,-0.6599252,-0.7229702,-0.0874801,-0.1546602,-0.0671801
14,1.1412152,1.1783327,"('antisocial', 'social')",0.1456266,0.1388803,-0.054726563,-0.17588675,-0.16420342,-0.33796024,0.266978,0.2008415,-0.0661365
15,1.032293,0.95565134,"('boring', 'funny')",0.17740409,0.09101966,0.22246324,0.1618867,0.015753021,0.04822515,0.3619783,0.3141957,-0.0477826
16,-0.24850626,-0.22320044,"('unpopular', 'popular')",-0.6779888,-0.607859,-0.6196367,-0.5867069,0.06889528,0.020452268,-0.3693091,-0.3493285,0.0199806
17,0.115262754,0.21751033,"('nasty', 'nice')",-0.18445961,-0.038146377,-0.12761897,-0.0032860301,-0.40659416,-0.3549607,-0.1508525,-0.0447207,0.1061318
18,-0.18965998,-0.12719956,"('disagreeable', 'welcoming')",0.8458642,1.0888882,1.3161392,1.4808428,-0.72297984,-0.6372379,0.3123409,0.4513234,0.1389825
19,-0.20671035,-0.20923835,"('inhospitable', 'hospitable')",-0.68433654,-0.52377033,0.5114654,0.655524,-0.59932584,-0.413077,-0.2447268,-0.1226404,0.1220864
20,-0.38581878,-0.27459928,"('rough', 'thoughtful')",-0.45442706,-0.37146336,-0.4340377,-0.4048639,0.85282105,0.8580473,-0.1053656,-0.0482198,0.0571458
21,0.73147583,0.8370847,"('immoral', 'moral')",-0.3670802,-0.4620544,0.14211789,0.032841433,-0.59181833,-0.65967536,-0.0213262,-0.0629509,-0.0416247
22,-0.6598753,-0.6103456,"('untrustworthy', 'trustworthy')",-0.49101454,-0.44542825,-0.17007852,-0.21430193,-0.6436488,-0.7845337,-0.4911543,-0.5136524,-0.0224981
23,1.0455788,1.2003354,"('insincere', 'sincere')",-1.3083106,-1.392847,-0.41497046,-0.40163454,6.4498096,6.3999214,1.4430268,1.4514438,0.008417
24,0.53451395,0.70456266,"('dishonest', 'honest')",-0.33390296,-0.32799673,0.4647713,0.5118364,1.1080251,1.1076708,0.4433518,0.4990183,0.0556665
25,0.23050441,0.18033513,"('egoistic', 'altruistic')",0.56175447,0.50219977,0.9681623,0.99553365,1.0467694,1.0139296,0.7017976,0.6729996,-0.028798
26,1.2866528,1.2207403,"('hardhearted', 'benevolent')",0.97449815,0.837122,2.2329326,2.1018393,1.5709049,1.4991835,1.516247,1.4147213,-0.1015257
27,0.13188845,0.41366252,"('hardhearted', 'softhearted')",-0.33654866,-0.11897866,0.47406527,0.5549198,0.89617103,0.99028444,0.291394,0.459972,0.168578
28,0.8320219,0.7544958,"('disloyal', 'loyal')",-0.8074752,-0.8943466,0.31412426,0.26517123,1.4614185,1.329296,0.4500224,0.3636541,-0.0863683
29,0.08712401,0.17823642,"('unfair', 'fair')",-0.7894208,-0.7682229,-1.0447654,-1.0628374,-0.24620052,-0.39116392,-0.4983157,-0.5109969,-0.0126812
30,0.6647699,0.7893953,"('intolerant', 'tolerant')",0.81516236,0.78122777,0.38712534,0.38762936,0.73616666,0.71681714,0.6508061,0.6687674,0.0179613
31,-0.86944276,-0.94659615,"('evil', 'good')",0.32514802,0.6366199,0.43009788,0.6222453,-1.2652963,-1.1472074,-0.3448733,-0.2087346,0.1361387
32,1.4314369,1.5838904,"('unkind', 'kind')",0.7141244,0.54899174,0.41789725,0.27144048,1.24535,0.97581095,0.9522021,0.8450334,-0.1071687
33,0.76437485,0.71912754,"('wrong', 'right')",0.40412226,0.44415677,0.94446534,0.9059639,-0.49351758,-0.5333493,0.4048612,0.3839747,-0.0208865
34,1.5647035,1.701153,"('mean', 'honorable')",-0.5578489,-0.2968767,-0.90927035,-0.71719456,5.502053,5.7830267,1.3999093,1.6175271,0.2176178
35,-0.8830265,-1.0206145,"('corrupt', 'incorrupt')",-0.24446952,-0.25595096,0.30648825,0.22570959,-0.67983544,-0.6596835,-0.3752108,-0.4276348,-0.052424
36,0.13218436,-0.050669745,"('hostile', 'amicable')",-1.0242184,-0.9137626,-0.025578002,0.100612774,-0.40430897,-0.3665723,-0.3304803,-0.307598,0.0228823
37,-1.3586434,-1.2301102,"('fake', 'genuine')",-0.63315177,-0.57630956,-0.7454747,-0.6825208,0.14849006,0.23853207,-0.647195,-0.5626021,0.0845929
38,0.9488359,1.0275549,"('untruthful', 'truthful')",-0.2242048,-0.08773561,0.55853736,0.58673346,0.23847598,0.3782808,0.3804111,0.4762084,0.0957973
39,0.9107286,1.0380832,"('exploitative', 'cooperative')",-0.2251485,-0.21904443,0.4930736,0.52987134,0.44998085,0.4957401,0.4071586,0.4611625,0.0540039
40,0.9386245,1.0050431,"('stingy', 'generous')",1.1258895,1.228233,0.8806426,1.0142146,-2.419522,-2.5139802,0.1314087,0.1833777,0.051969
41,1.0630335,1.1483629,"('unforgiving', 'forgiving')",-0.2228851,0.028571978,-0.16405648,0.008516386,-0.06639616,-0.087829925,0.1524239,0.2744053,0.1219814
42,1.1337788,1.2769414,"('unreliable', 'reliable')",1.7054274,1.90956,1.096958,1.18451,-2.8187845,-2.7807543,0.279345,0.3975644,0.1182194
43,0.5669899,0.8154451,"('irresponsible', 'responsible')",-0.77422196,-0.48969382,-0.693621,-0.62727416,0.5639094,0.62422174,-0.0842359,0.0806747,0.1649106
44,-0.830701,-0.84534365,"('prejudiced', 'unprejudiced')",0.46838513,0.3985572,-0.81825674,-0.89661425,-1.1146435,-1.0900769,-0.573804,-0.6083694,-0.0345654
45,-0.4981438,-0.34446716,"('incompetent', 'competent')",-1.411513,-1.3061577,-0.9633717,-0.8611396,-0.13723771,-0.23414294,-0.7525666,-0.6864769,0.0660897
