,synopsys_male,synopsys_female,tuple,inc_male,inc_female,average_male,average_female,female-male
28,-0.84938145,-1.0198356,"('disloyal', 'loyal')",0.7322315,0.66799754,-0.058575,-0.175919,-0.117344
29,0.36940557,0.33870035,"('unfair', 'fair')",-0.2490071,-0.40840042,0.0601992,-0.03485,-0.0950492
30,0.41518253,0.3433718,"('intolerant', 'tolerant')",1.0078311,0.9787455,0.7115068,0.6610587,-0.0504481
31,-0.33646283,-0.4502903,"('evil', 'good')",-0.6495529,-0.80501395,-0.4930078,-0.6276521,-0.1346443
32,-0.1504259,-0.21317163,"('unkind', 'kind')",0.8005886,0.71136045,0.3250813,0.2490944,-0.0759869
33,0.006507091,-0.113694355,"('wrong', 'right')",-0.19624995,-0.28103638,-0.0948714,-0.1973654,-0.102494
34,-0.19261205,-0.16710635,"('mean', 'honorable')",5.878449,6.0719748,2.8429184,2.9524343,0.1095159
35,-0.087860145,-0.12830928,"('corrupt', 'incorrupt')",0.046896305,-0.0928092,-0.0204819,-0.1105592,-0.0900773
36,-0.72306406,-0.96098864,"('hostile', 'amicable')",0.5437811,0.2558237,-0.0896415,-0.3525825,-0.262941
37,-0.11414006,-0.04635755,"('fake', 'genuine')",-0.03322788,0.018502505,-0.073684,-0.0139275,0.0597565
38,-0.40101162,-0.50185144,"('untruthful', 'truthful')",0.076619186,0.17803407,-0.1621962,-0.1619087,0.0002875
39,1.2261155,1.0911983,"('exploitative', 'cooperative')",0.14632203,0.11640074,0.6862187,0.6037995,-0.0824192
40,0.47442913,0.46965027,"('stingy', 'generous')",-1.3690467,-1.5508134,-0.4473088,-0.5405816,-0.0932728
41,0.3869964,0.22626188,"('unforgiving', 'forgiving')",0.1958961,0.035467792,0.2914462,0.1308648,-0.1605814
42,0.12870583,0.26054928,"('unreliable', 'reliable')",-3.0602677,-2.9420922,-1.465781,-1.3407714,0.1250096
43,-1.005958,-1.0309108,"('irresponsible', 'responsible')",0.026329212,0.13602093,-0.4898144,-0.447445,0.0423694
44,0.53660256,0.68623513,"('prejudiced', 'unprejudiced')",-1.336236,-1.303797,-0.3998167,-0.3087809,0.0910358
45,-0.51661676,-0.56912035,"('incompetent', 'competent')",-0.1949169,-0.18099628,-0.3557668,-0.3750583,-0.0192915
46,-0.23231468,-0.27521852,"('uncompetitive', 'competitive')",-0.92761534,-0.95773125,-0.579965,-0.6164749,-0.0365099
47,-0.084704585,-0.083786264,"('stupid', 'smart')",5.6202507,5.8377914,2.7677732,2.8770025,0.1092293
48,0.6450287,0.56502235,"('unintelligent', 'intelligent')",1.0144365,0.9364036,0.8297326,0.750713,-0.0790196
49,0.5032376,0.569523,"('unable', 'able')",0.24394108,0.3710247,0.3735893,0.4702739,0.0966846
50,-0.1189294,-0.042116735,"('clumsy', 'skillful')",0.11340872,0.18832552,-0.0027603,0.0731044,0.0758647
51,-0.22209305,-0.28898597,"('uneducated', 'educated')",0.6158767,0.53999066,0.1968918,0.1255023,-0.0713895
52,0.5505313,0.27746856,"('irrational', 'rational')",0.6531909,0.4512767,0.6018611,0.3643726,-0.2374885
53,-0.5721676,-0.86048925,"('uncreative', 'creative')",1.0100237,0.9572547,0.2189281,0.0483827,-0.1705454
54,-0.7477194,-0.88082826,"('incapable', 'capable')",1.3128157,1.4139731,0.2825481,0.2665724,-0.0159757
55,0.30248684,0.29570115,"('incompetent', 'clever')",-0.017909754,-0.016256254,0.1422885,0.1397225,-0.002566
56,0.36741388,0.32022467,"('impractical', 'practical')",-0.17030063,-0.074904904,0.0985566,0.1226599,0.0241033
57,-0.77759254,-0.88866967,"('unimaginative', 'imaginative')",-2.5910437,-2.7124493,-1.6843181,-1.8005595,-0.1162414
58,0.24182113,0.09038472,"('undiscriminating', 'discriminating')",-0.21777286,-0.22315474,0.0120241,-0.066385,-0.0784091
59,-0.19379124,-0.32826787,"('foolish', 'wise')",0.7976859,0.7687385,0.3019474,0.2202353,-0.0817121
60,0.8204191,0.84704864,"('inefficient', 'efficient')",-0.21368217,0.0005355403,0.3033684,0.4237921,0.1204237
61,0.6870918,0.44420972,"('illogical', 'logical')",0.37462673,0.19699627,0.5308593,0.320603,-0.2102563
62,0.29304302,0.42042947,"('incompetent', 'brilliant')",0.0865168,0.43196312,0.1897799,0.4261963,0.2364164
63,-0.15975085,-0.2696165,"('unperceptive', 'insightful')",0.84549963,0.95464236,0.3428744,0.3425129,-0.0003615
64,-0.37482148,-0.31535047,"('shy', 'confident')",-6.405748,-6.4658847,-3.3902848,-3.3906176,-0.0003328
65,0.062166173,0.0150944665,"('insecure', 'secure')",-0.46916634,-0.48134917,-0.2035001,-0.2331274,-0.0296273
66,-1.2754896,-1.2177013,"('inactive', 'active')",0.7103844,0.67426777,-0.2825526,-0.2717168,0.0108358
67,0.21259387,0.25041333,"('doubtful', 'determined')",-0.5654568,-0.5059896,-0.1764315,-0.1277881,0.0486434
68,0.10555708,0.07493667,"('dependent', 'independent')",-0.25612357,-0.2898458,-0.0752832,-0.1074546,-0.0321714
69,0.7077805,0.7563932,"('lazy', 'industrious')",-0.3669146,-0.37532586,0.1704329,0.1905337,0.0201008
70,-0.8711531,-0.81268823,"('lethargic', 'energetic')",0.050194867,0.16992699,-0.4104791,-0.3213806,0.0890985
71,0.45282647,0.28198755,"('diffident', 'self-confident')",0.9034115,0.852245,0.678119,0.5671163,-0.1110027
72,-0.76028526,-0.70152307,"('unambitious', 'ambitious')",-0.9139466,-0.7633641,-0.8371159,-0.7324436,0.1046723
73,0.4544631,0.51716745,"('helpless', 'self-reliant')",-3.0023172,-2.9650395,-1.2739271,-1.2239361,0.049991
74,-0.2100111,-0.24705271,"('undedicated', 'dedicated')",0.020871375,-0.011546883,-0.0945699,-0.1292998,-0.0347299
75,-0.47819224,-0.3584603,"('meek', 'impulsive')",-0.2787479,-0.14641319,-0.3784701,-0.2524368,0.1260333
76,0.2642247,0.45847213,"('anxious', 'daring')",-0.018662415,0.13688652,0.1227811,0.2976793,0.1748982
77,0.26120555,0.1606215,"('unmotivated', 'motivated')",-1.0547019,-1.0212309,-0.3967482,-0.4303047,-0.0335565
78,0.16877545,0.11919604,"('nonresilient', 'resilient')",-0.18333012,-0.09746799,-0.0072773,0.010864,0.0181413
79,-0.8933612,-0.96130574,"('wavering', 'unwavering')",0.07177709,0.12267152,-0.4107921,-0.4193171,-0.008525
80,0.68195385,0.8406779,"('dominated', 'dominating')",-1.5091366,-1.436408,-0.4135914,-0.2978651,0.1157263
81,-0.45440933,-0.28638348,"('submissive', 'aggressive')",-1.1147379,-0.9852244,-0.7845736,-0.6358039,0.1487697
82,-0.7222053,-0.76950693,"('poor', 'rich')",6.042961,6.2375045,2.660378,2.7339988,0.0736208
83,0.3844365,0.262492,"('powerless', 'powerful')",-0.71502084,-0.7655824,-0.1652922,-0.2515452,-0.086253
84,0.7491834,0.69788677,"('inferior', 'superior')",0.9514946,0.90678287,0.850339,0.8023348,-0.0480042
85,0.19509752,-0.05149357,"('insignificant', 'prestigious')",1.1291418,0.9929925,0.6621197,0.4707495,-0.1913702
86,-0.9500547,-1.2274516,"('uninfluential', 'influential')",-0.0471903,-0.25954196,-0.4986225,-0.7434968,-0.2448743
87,0.15211254,0.12688713,"('unsuccessful', 'successful')",0.8667211,0.9046032,0.5094168,0.5157452,0.0063284
88,-0.3711831,-0.4639117,"('low', 'eminent')",0.1090256,0.13910723,-0.1310787,-0.1624022,-0.0313235
