,realty_male,realty_female,tuple,income_male,income_female,corp_male,corp_female,average_male,average_female,female-male
16,0.058747675,0.040027253,"('unpopular', 'popular')",-1.5510654,-1.5443168,-0.070145644,-0.10154741,-0.5208211,-0.535279,-0.0144579
17,0.7469243,0.81590587,"('nasty', 'nice')",1.2572416,1.2381908,-0.31020054,-0.27187005,0.5646551,0.5940756,0.0294205
18,-0.15351063,-0.019589614,"('disagreeable', 'welcoming')",-0.76499116,-0.69425136,-0.8333331,-0.8278343,-0.583945,-0.5138918,0.0700532
19,-0.835691,-0.72901094,"('inhospitable', 'hospitable')",-0.39705056,-0.3695714,-0.41854396,-0.33111,-0.5504285,-0.4765641,0.0738644
20,-0.31284472,-0.28892314,"('rough', 'thoughtful')",-0.08125493,-0.0661764,0.24722683,0.27177942,-0.0489576,-0.0277734,0.0211842
21,0.20138544,0.069669075,"('immoral', 'moral')",2.3630083,2.304794,0.1579656,0.16658178,0.9074531,0.847015,-0.0604381
22,-0.9594582,-0.9457663,"('untrustworthy', 'trustworthy')",-0.115528375,-0.12877423,-0.33065495,-0.2897571,-0.4685472,-0.4547659,0.0137813
23,-0.03912428,-0.16125347,"('insincere', 'sincere')",1.6399885,1.5862037,6.672419,6.593477,2.757761,2.672809,-0.084952
24,-0.3635814,-0.3462817,"('dishonest', 'honest')",1.5118562,1.5103096,1.1937832,1.2243776,0.780686,0.7961352,0.0154492
25,-0.0024483055,0.049598936,"('egoistic', 'altruistic')",-0.45928922,-0.46664855,1.0090106,1.0096799,0.1824243,0.1975434,0.0151191
26,0.94512254,0.9473298,"('hardhearted', 'benevolent')",1.9726496,2.0146053,1.9193618,1.9142017,1.612378,1.6253789,0.0130009
27,-0.56078887,-0.42341,"('hardhearted', 'softhearted')",1.0815165,1.1674861,0.78297746,0.76176393,0.4345684,0.5019467,0.0673783
28,-0.28831857,-0.4862148,"('disloyal', 'loyal')",0.70842624,0.59292877,1.3167247,1.2653983,0.5789441,0.4573708,-0.1215733
29,-0.9618312,-0.9118457,"('unfair', 'fair')",-1.6229239,-1.5592824,-0.7489952,-0.7905816,-1.1112501,-1.0872366,0.0240135
30,0.081517726,-0.016246323,"('intolerant', 'tolerant')",1.698021,1.6342496,0.96431494,0.86934614,0.9146179,0.8291165,-0.0855014
31,-0.6053359,-0.29551703,"('evil', 'good')",-2.508361,-2.3444753,-1.6221172,-1.5549095,-1.5786047,-1.3983005,0.1803042
32,-0.19620384,-0.34207624,"('unkind', 'kind')",0.9984341,0.96418357,1.6485717,1.5849086,0.816934,0.735672,-0.081262
33,0.744815,0.8342276,"('wrong', 'right')",-0.02972112,0.024079645,-0.9612728,-0.9944693,-0.0820596,-0.0453873,0.0366723
34,0.42731354,0.5318857,"('mean', 'honorable')",1.1483583,1.2155001,5.707713,5.8412876,2.4277951,2.5295579,0.1017628
35,0.4665852,0.48228624,"('corrupt', 'incorrupt')",-0.94149876,-1.0132453,-0.94988,-1.0378193,-0.4749312,-0.5229261,-0.0479949
36,0.3061408,0.40790987,"('hostile', 'amicable')",-0.34213468,-0.32233417,-0.743735,-0.8123687,-0.2599096,-0.2422643,0.0176453
37,-0.5643352,-0.5689443,"('fake', 'genuine')",0.6148802,0.5970122,-0.041475616,0.012341188,0.0030231,0.0134697,0.0104466
38,0.5636021,0.5557128,"('untruthful', 'truthful')",0.87940735,0.93121654,0.36187756,0.43442,0.601629,0.6404498,0.0388208
39,0.07787032,0.11060541,"('exploitative', 'cooperative')",0.015598521,-0.025624141,0.43992782,0.4850133,0.1777989,0.1899982,0.0121993
40,-0.35123712,-0.15633912,"('stingy', 'generous')",0.16030765,0.26965082,-2.2152143,-2.2143743,-0.8020479,-0.7003542,0.1016937
41,-0.5911845,-0.55709785,"('unforgiving', 'forgiving')",0.52675045,0.5559786,0.12018265,0.10272393,0.0185829,0.0338682,0.0152853
42,0.52820635,0.5219316,"('unreliable', 'reliable')",0.78733337,0.81448543,-2.577534,-2.5433557,-0.4206647,-0.4023129,0.0183518
43,-0.7240473,-0.68927485,"('irresponsible', 'responsible')",1.0929471,1.1908625,1.0644923,1.0997839,0.4777974,0.5337905,0.0559931
44,0.5309313,0.53675693,"('prejudiced', 'unprejudiced')",-0.90515107,-0.91528004,-1.4198483,-1.4082615,-0.5980227,-0.5955949,0.0024278
45,-1.6647242,-1.6313233,"('incompetent', 'competent')",-0.1631738,-0.112489276,0.011355434,0.026553608,-0.6055142,-0.5724196,0.0330946
46,-1.1388369,-1.2170506,"('uncompetitive', 'competitive')",0.53608924,0.5532179,-0.25427863,-0.3044808,-0.2856754,-0.3227712,-0.0370958
47,0.41942427,0.46677515,"('stupid', 'smart')",1.2246263,1.2226084,5.7231817,5.8111596,2.4557441,2.500181,0.0444369
48,-0.69700825,-0.7629081,"('unintelligent', 'intelligent')",-0.056966834,-0.06919557,0.5162271,0.5244377,-0.0792493,-0.1025553,-0.023306
49,-1.4443206,-1.4734313,"('unable', 'able')",-0.17183,-0.12298636,-0.20165592,-0.14205635,-0.6059355,-0.5794913,0.0264442
50,0.34664464,0.3001866,"('clumsy', 'skillful')",0.5425366,0.52556044,-0.013182558,-0.08462608,0.2919996,0.2470403,-0.0449593
51,-1.2470566,-1.3972814,"('uneducated', 'educated')",0.14586462,0.10324409,0.43161014,0.34410182,-0.223194,-0.3166452,-0.0934512
52,0.6865177,0.6288624,"('irrational', 'rational')",-0.74679804,-0.88721144,-0.2881211,-0.4318448,-0.1161338,-0.2300646,-0.1139308
53,-0.6559662,-0.6533627,"('uncreative', 'creative')",-0.46764547,-0.4555128,0.36404964,0.31330487,-0.2531873,-0.2651902,-0.0120029
54,0.07444263,0.022283912,"('incapable', 'capable')",0.30592644,0.30358657,0.7643407,0.7607639,0.3815699,0.3622115,-0.0193584
55,-1.6669835,-1.6877681,"('incompetent', 'clever')",0.017381757,0.045098435,0.46483454,0.46258783,-0.3949224,-0.3933606,0.0015618
56,0.26715395,0.095746145,"('impractical', 'practical')",1.7332703,1.6953123,0.050795026,0.0047695795,0.6837397,0.5986093,-0.0851304
57,-0.4282331,-0.48940966,"('unimaginative', 'imaginative')",-0.35857236,-0.33941415,-2.986955,-2.9981005,-1.2579201,-1.2756414,-0.0177213
58,-0.52400744,-0.50109106,"('undiscriminating', 'discriminating')",0.33690333,0.3640821,0.34472996,0.33576363,0.052542,0.0662516,0.0137096
59,0.80701035,0.84900516,"('foolish', 'wise')",0.7028912,0.6823874,-0.15551679,-0.14589697,0.4514616,0.4618319,0.0103703
60,-1.0711527,-1.1110189,"('inefficient', 'efficient')",1.8869228,1.894921,0.2030464,0.31047678,0.3396055,0.3647929,0.0251874
61,-0.7424724,-0.8213431,"('illogical', 'logical')",0.9856979,0.913439,0.7611832,0.6111303,0.3348029,0.2344087,-0.1003942
62,-0.78602505,-0.7760882,"('incompetent', 'brilliant')",0.36194423,0.41701382,0.54705065,0.58526605,0.0409899,0.0753972,0.0344073
63,-0.29513475,-0.3013095,"('unperceptive', 'insightful')",1.3776823,1.4097078,1.1686696,1.2100161,0.7504057,0.7728048,0.0223991
64,-0.21735713,-0.2772825,"('shy', 'confident')",0.89805007,0.89832085,-5.971497,-5.976219,-1.7636013,-1.7850602,-0.0214589
65,-1.1590899,-1.3291656,"('insecure', 'secure')",0.6934548,0.5687583,0.38481963,0.37472758,-0.0269385,-0.1285599,-0.1016214
66,0.23571621,0.30309054,"('inactive', 'active')",-0.47386456,-0.42508823,0.806603,0.76388615,0.1894849,0.2139628,0.0244779
67,1.349087,1.29225,"('doubtful', 'determined')",0.34324473,0.27696276,-0.37592515,-0.4252389,0.4388022,0.3813246,-0.0574776
68,-1.7940407,-1.8315365,"('dependent', 'independent')",-1.0516213,-1.0786759,-1.2094864,-1.1971252,-1.3517162,-1.3691127,-0.0173965
69,1.2521381,1.3770324,"('lazy', 'industrious')",-0.30687898,-0.26080665,-1.5486996,-1.4753526,-0.2011468,-0.119709,0.0814378
70,-0.76416874,-0.783667,"('lethargic', 'energetic')",0.7019516,0.76392967,0.75618106,0.7828039,0.2313213,0.2543555,0.0230342
71,1.0495446,1.1277694,"('diffident', 'self-confident')",1.6361673,1.7132224,0.4396417,0.48942596,1.0417845,1.1101392,0.0683547
72,0.33060715,0.3391281,"('unambitious', 'ambitious')",1.0872718,1.1058712,-0.4740736,-0.41977397,0.3146018,0.3417418,0.02714
73,1.2592291,1.2462567,"('helpless', 'self-reliant')",1.5459032,1.5401063,-3.2908213,-3.2568307,-0.1618963,-0.1568225,0.0050738
74,-1.1811312,-1.1705996,"('undedicated', 'dedicated')",0.38090312,0.4410516,-0.053773846,-0.031349868,-0.2846673,-0.2536326,0.0310347
75,0.45817822,0.5302712,"('meek', 'impulsive')",-0.8969359,-0.85002846,-0.7957357,-0.7595741,-0.4114978,-0.3597771,0.0517207
76,0.19239768,0.10475183,"('anxious', 'daring')",-0.08725342,-0.10346298,0.19736308,0.12111747,0.1008358,0.0408021,-0.0600337
77,-0.38812062,-0.3882032,"('unmotivated', 'motivated')",0.61984634,0.64400053,-1.3134202,-1.1859502,-0.3605648,-0.3100509,0.0505139
78,-0.41294676,-0.3089282,"('nonresilient', 'resilient')",-0.09508075,0.0142582655,-0.29037678,-0.21768297,-0.2661348,-0.1707843,0.0953505
79,0.59960836,0.60031426,"('wavering', 'unwavering')",-0.45229787,-0.4788228,-0.4430564,-0.40492553,-0.098582,-0.094478,0.004104
80,-0.38182104,-0.536537,"('dominated', 'dominating')",1.104473,1.0365077,-0.040465444,-0.014507912,0.2273955,0.1618209,-0.0655746
81,-0.6648796,-0.9460358,"('submissive', 'aggressive')",1.6833107,1.5233583,-0.15991817,-0.18011835,0.286171,0.1324014,-0.1537696
82,-1.1033831,-1.1407312,"('poor', 'rich')",-0.74843776,-0.73450696,6.6119204,6.5677557,1.5866998,1.5641724,-0.0225274
83,0.6260238,0.562724,"('powerless', 'powerful')",0.9459887,0.9673003,-0.8401528,-0.90041,0.2439532,0.2098714,-0.0340818
84,-1.1601737,-1.2566847,"('inferior', 'superior')",-0.7636608,-0.78876483,0.5873711,0.51639575,-0.4454878,-0.5096846,-0.0641968
85,1.3571523,1.4485167,"('insignificant', 'prestigious')",-0.47948825,-0.44688106,-0.09418496,-0.16781057,0.2611597,0.2779417,0.016782
86,-2.1582928,-2.207265,"('uninfluential', 'influential')",-0.02678857,0.045258787,0.06094383,0.008371821,-0.7080458,-0.7178781,-0.0098323
87,0.36455867,0.19404422,"('unsuccessful', 'successful')",0.9871334,0.90232295,1.0430436,1.0013156,0.7982453,0.6992276,-0.0990177
88,-0.6161956,-0.90827906,"('low', 'eminent')",0.0468606,-0.031842057,0.10464037,-0.00530833,-0.1548982,-0.3151431,-0.1602449
