,tsunami_male,tsunami_female,tuple,average_male,average_female,female-male
29,-0.72886986,-0.79780686,"('unfair', 'fair')",-0.7288699,-0.7978069,-0.068937
30,0.8694487,0.7474732,"('intolerant', 'tolerant')",0.8694487,0.7474732,-0.1219755
31,-1.7219436,-1.540998,"('evil', 'good')",-1.7219436,-1.540998,0.1809456
32,1.3491747,1.1985899,"('unkind', 'kind')",1.3491747,1.1985899,-0.1505848
33,-0.5763847,-0.40783504,"('wrong', 'right')",-0.5763847,-0.407835,0.1685497
34,4.3033676,4.5494046,"('mean', 'honorable')",4.3033676,4.5494046,0.246037
35,-1.3330323,-1.275671,"('corrupt', 'incorrupt')",-1.3330323,-1.275671,0.0573613
36,-0.982276,-0.90165997,"('hostile', 'amicable')",-0.982276,-0.90166,0.080616
37,0.92378247,0.93560517,"('fake', 'genuine')",0.9237825,0.9356052,0.0118227
38,0.098122925,0.1514073,"('untruthful', 'truthful')",0.0981229,0.1514073,0.0532844
39,-0.020104345,-0.12422541,"('exploitative', 'cooperative')",-0.0201043,-0.1242254,-0.1041211
40,-1.7964739,-2.0328796,"('stingy', 'generous')",-1.7964739,-2.0328796,-0.2364057
41,0.16427153,0.14923878,"('unforgiving', 'forgiving')",0.1642715,0.1492388,-0.0150327
42,-1.7832778,-1.9567381,"('unreliable', 'reliable')",-1.7832778,-1.9567381,-0.1734603
43,1.1361517,1.0873132,"('irresponsible', 'responsible')",1.1361517,1.0873132,-0.0488385
44,-1.0156338,-1.0693233,"('prejudiced', 'unprejudiced')",-1.0156338,-1.0693233,-0.0536895
45,0.41843605,0.34191298,"('incompetent', 'competent')",0.4184361,0.341913,-0.0765231
46,-0.23383357,-0.37767944,"('uncompetitive', 'competitive')",-0.2338336,-0.3776794,-0.1438458
47,4.919403,5.148423,"('stupid', 'smart')",4.9194031,5.1484232,0.2290201
48,0.45954734,0.31583086,"('unintelligent', 'intelligent')",0.4595473,0.3158309,-0.1437164
49,0.16378893,0.39007294,"('unable', 'able')",0.1637889,0.3900729,0.226284
50,-0.08724899,-0.09537424,"('clumsy', 'skillful')",-0.087249,-0.0953742,-0.0081252
51,0.62840116,0.44781032,"('uneducated', 'educated')",0.6284012,0.4478103,-0.1805909
52,-0.520768,-0.41279814,"('irrational', 'rational')",-0.520768,-0.4127981,0.1079699
53,-0.3183202,-0.31341067,"('uncreative', 'creative')",-0.3183202,-0.3134107,0.0049095
54,1.0213012,1.2362883,"('incapable', 'capable')",1.0213012,1.2362883,0.2149871
55,0.7606888,0.5440897,"('incompetent', 'clever')",0.7606888,0.5440897,-0.2165991
56,0.8978812,0.7078448,"('impractical', 'practical')",0.8978812,0.7078448,-0.1900364
57,-2.3046217,-2.4465544,"('unimaginative', 'imaginative')",-2.3046217,-2.4465544,-0.1419327
58,-0.13318767,-0.22329003,"('undiscriminating', 'discriminating')",-0.1331877,-0.22329,-0.0901023
59,-0.033495966,0.1151574,"('foolish', 'wise')",-0.033496,0.1151574,0.1486534
60,0.9636896,0.7967866,"('inefficient', 'efficient')",0.9636896,0.7967866,-0.166903
61,-0.005925253,-0.19273074,"('illogical', 'logical')",-0.0059253,-0.1927307,-0.1868054
62,1.3324798,1.26292,"('incompetent', 'brilliant')",1.3324798,1.26292,-0.0695598
63,0.46844175,0.3940279,"('unperceptive', 'insightful')",0.4684418,0.3940279,-0.0744139
64,-5.354442,-5.4180183,"('shy', 'confident')",-5.3544421,-5.4180183,-0.0635762
65,0.67157507,0.4312772,"('insecure', 'secure')",0.6715751,0.4312772,-0.2402979
66,-0.09995439,-0.07942621,"('inactive', 'active')",-0.0999544,-0.0794262,0.0205282
67,-0.3037674,-0.2357522,"('doubtful', 'determined')",-0.3037674,-0.2357522,0.0680152
68,-0.64880586,-0.6171229,"('dependent', 'independent')",-0.6488059,-0.6171229,0.031683
69,-1.9762826,-1.7807515,"('lazy', 'industrious')",-1.9762826,-1.7807515,0.1955311
70,1.4481099,1.289672,"('lethargic', 'energetic')",1.4481099,1.289672,-0.1584379
71,0.13579607,0.18095241,"('diffident', 'self-confident')",0.1357961,0.1809524,0.0451563
72,0.84220946,0.8816249,"('unambitious', 'ambitious')",0.8422095,0.8816249,0.0394154
73,-2.8845806,-2.9544227,"('helpless', 'self-reliant')",-2.8845806,-2.9544227,-0.0698421
74,0.15954956,-0.06748809,"('undedicated', 'dedicated')",0.1595496,-0.0674881,-0.2270377
75,-0.58567053,-0.32929552,"('meek', 'impulsive')",-0.5856705,-0.3292955,0.256375
76,0.68973213,0.4962919,"('anxious', 'daring')",0.6897321,0.4962919,-0.1934402
77,-1.2080367,-1.1113722,"('unmotivated', 'motivated')",-1.2080367,-1.1113722,0.0966645
78,-0.7959579,-0.8320215,"('nonresilient', 'resilient')",-0.7959579,-0.8320215,-0.0360636
79,-0.47355536,-0.20373216,"('wavering', 'unwavering')",-0.4735554,-0.2037322,0.2698232
80,-0.036481373,-0.28317276,"('dominated', 'dominating')",-0.0364814,-0.2831728,-0.2466914
81,0.47893304,0.27257544,"('submissive', 'aggressive')",0.478933,0.2725754,-0.2063576
82,6.285348,6.412881,"('poor', 'rich')",6.2853479,6.4128809,0.127533
83,-0.28162587,-0.22720988,"('powerless', 'powerful')",-0.2816259,-0.2272099,0.054416
84,-0.015556611,0.11108488,"('inferior', 'superior')",-0.0155566,0.1110849,0.1266415
85,-1.39908,-1.318834,"('insignificant', 'prestigious')",-1.39908,-1.3188339,0.0802461
86,0.5118744,0.47300076,"('uninfluential', 'influential')",0.5118744,0.4730008,-0.0388736
87,-0.099885136,-0.14166564,"('unsuccessful', 'successful')",-0.0998851,-0.1416656,-0.0417805
88,0.26331955,0.22835746,"('low', 'eminent')",0.2633196,0.2283575,-0.0349621
