,consolidated_male,consolidated_female,tuple,edison_male,edison_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.44535464,-0.46948773,"('unsociable', 'sociable')",-0.7833029,-0.8327768,-0.43691275,-0.649345,-0.5551901,-0.6505365,-0.0953464
1,-0.4656606,-0.53973,"('unfriendly', 'friendly')",1.1931342,1.1929355,1.4504355,1.322163,0.7259697,0.6584562,-0.0675135
2,0.4041839,0.44253844,"('unlikable', 'likable')",0.4265911,0.4877599,0.7129155,0.8052228,0.5145635,0.578507,0.0639435
3,-0.6924659,-0.5532829,"('repellent', 'pleasant')",-1.4997368,-1.3453012,0.36229318,0.37846425,-0.6099698,-0.5067066,0.1032632
4,0.24015996,0.15749167,"('disliked', 'liked')",0.4404877,0.38329902,-5.706514,-5.7382503,-1.6752887,-1.7324866,-0.0571979
5,0.14388597,0.06401581,"('distant', 'outgoing')",0.704482,0.7750821,-0.3970526,-0.3504292,0.1504385,0.1628896,0.0124511
6,-0.5777937,-0.62771475,"('distant', 'open')",0.54711664,0.66881645,0.015430175,0.082823485,-0.0050823,0.0413084,0.0463907
7,0.47837377,0.5103464,"('insensitive', 'sensitive')",0.056192745,0.071127996,0.7035131,0.57720196,0.4126932,0.3862255,-0.0264677
8,-0.056007348,-0.018210633,"('unaffectionate', 'affectionate')",0.78632647,0.8057969,0.2974968,0.26050872,0.3426053,0.349365,0.0067597
9,0.48852906,0.4749786,"('unaffectionate', 'caring')",0.88542885,0.91303545,0.9302364,0.84147286,0.7680647,0.7431623,-0.0249024
10,-0.27557215,-0.115433596,"('unsympathetic', 'sympathetic')",-1.1037958,-1.0560305,0.03778625,-0.08547984,-0.4471939,-0.4189813,0.0282126
11,0.24495241,0.34310013,"('unhelpful', 'helpful')",-0.26762727,-0.24741665,2.3404646,2.3773386,0.7725966,0.8243407,0.0517441
12,1.0520815,1.1605415,"('unsupportive', 'supportive')",0.30888397,0.44291067,-1.5054972,-1.559409,-0.0481772,0.0146811,0.0628583
13,-0.4922713,-0.49710566,"('impolite', 'polite')",-0.28398657,-0.34157678,-0.19956662,-0.26435956,-0.3252748,-0.3676807,-0.0424059
14,0.45150593,0.5008526,"('antisocial', 'social')",-0.2997287,-0.3003459,-0.4310579,-0.52572393,-0.0930936,-0.1084057,-0.0153121
15,0.6463136,0.5349401,"('boring', 'funny')",1.3736576,1.1946073,0.55817413,0.5075855,0.8593818,0.745711,-0.1136708
16,-0.86884505,-1.0108407,"('unpopular', 'popular')",-0.737458,-0.7765136,0.34385127,0.29920727,-0.4208172,-0.496049,-0.0752318
17,0.23352072,0.22780526,"('nasty', 'nice')",-0.015577903,0.062318973,-0.2441245,-0.16715552,-0.0087272,0.0409896,0.0497168
18,0.009176247,0.053038966,"('disagreeable', 'welcoming')",-0.12212618,-0.075181514,-0.57698095,-0.6386252,-0.229977,-0.2202559,0.0097211
19,0.42773002,0.40459073,"('inhospitable', 'hospitable')",-0.49665362,-0.48620132,-0.095481426,0.003999686,-0.0548017,-0.0258703,0.0289314
20,-0.6502195,-0.60359406,"('rough', 'thoughtful')",-1.011798,-0.99280995,1.0305847,1.019575,-0.2104776,-0.1922764,0.0182012
21,0.0065929675,0.089888036,"('immoral', 'moral')",-0.3010076,-0.33234966,-0.3668619,-0.46269804,-0.2204255,-0.2350532,-0.0146277
22,-0.263089,-0.19711229,"('untrustworthy', 'trustworthy')",-1.0400764,-1.0629083,-0.86133254,-0.92276365,-0.7214993,-0.7275948,-0.0060955
23,0.30657774,0.33966365,"('insincere', 'sincere')",-0.8566114,-0.8497383,5.6747103,5.5135856,1.7082256,1.667837,-0.0403886
24,0.905249,0.9974077,"('dishonest', 'honest')",0.032091234,0.10129756,0.84546816,0.749867,0.5942695,0.6161908,0.0219213
25,-0.005498823,-0.036528997,"('egoistic', 'altruistic')",0.9100181,0.88040644,1.0335706,1.0081835,0.6460299,0.6173536,-0.0286763
26,1.8622493,1.8203502,"('hardhearted', 'benevolent')",3.9349144,3.871225,1.5779766,1.4355824,2.4583801,2.3757191,-0.082661
27,-0.59016633,-0.5395322,"('hardhearted', 'softhearted')",0.58322245,0.63275,1.1376951,1.0733975,0.376917,0.3888717,0.0119547
28,0.8530877,0.7402902,"('disloyal', 'loyal')",-0.34092715,-0.4626878,0.86437565,0.6981912,0.4588454,0.3252646,-0.1335808
29,-0.7629363,-0.8245766,"('unfair', 'fair')",-1.6598867,-1.6242849,-0.6843688,-0.79933476,-1.0357306,-1.0827321,-0.0470015
30,0.8492679,0.9340317,"('intolerant', 'tolerant')",-0.07294774,-0.04520991,1.4962912,1.3803692,0.7575371,0.756397,-0.0011401
31,-0.45961133,-0.50501376,"('evil', 'good')",0.30488834,0.4403586,-1.461409,-1.4661691,-0.5387107,-0.5102748,0.0284359
32,0.47424614,0.41562414,"('unkind', 'kind')",0.0805335,-0.025513215,1.321462,1.1090361,0.6254139,0.4997157,-0.1256982
33,0.22944368,0.16884981,"('wrong', 'right')",1.0934037,0.97899896,-0.5095417,-0.61939275,0.2711019,0.176152,-0.0949499
34,0.2622638,0.3004607,"('mean', 'honorable')",0.29436958,0.46165264,5.7108197,5.8794217,2.0891511,2.2138449,0.1246938
35,-0.33017707,-0.5833994,"('corrupt', 'incorrupt')",-0.16687284,-0.32627514,-0.29148856,-0.38377818,-0.2628462,-0.4311509,-0.1683047
36,-0.12754683,-0.33586597,"('hostile', 'amicable')",1.0143647,0.9101579,0.020705651,-0.12767664,0.3025078,0.1488718,-0.153636
37,0.30030224,0.33266217,"('fake', 'genuine')",-0.31270343,-0.3009366,0.530771,0.5554648,0.1727899,0.1957301,0.0229402
38,0.78647006,0.79980004,"('untruthful', 'truthful')",0.0945621,0.15052003,0.27409044,0.29186216,0.3850409,0.4140608,0.0290199
39,2.0703914,2.073082,"('exploitative', 'cooperative')",-0.040225714,0.04769641,-0.0067740493,-0.03794968,0.6744639,0.6942762,0.0198123
40,1.0784593,1.1404182,"('stingy', 'generous')",0.4826654,0.54980296,-1.4451983,-1.5879079,0.0386421,0.0341044,-0.0045377
41,-0.062928945,-0.01669373,"('unforgiving', 'forgiving')",-0.48358017,-0.42152458,0.055696003,-0.09465129,-0.1636044,-0.1776232,-0.0140188
42,0.78872323,0.8540169,"('unreliable', 'reliable')",-0.3676608,-0.37881404,-2.452071,-2.4241915,-0.6770028,-0.6496629,0.0273399
43,-0.6318869,-0.5296091,"('irresponsible', 'responsible')",-0.56909895,-0.43530476,0.43624747,0.43360186,-0.2549128,-0.177104,0.0778088
44,-1.4163599,-1.3638132,"('prejudiced', 'unprejudiced')",-0.9583622,-0.93738407,-1.6940019,-1.6159471,-1.3562412,-1.3057148,0.0505264
45,-1.184523,-1.0471921,"('incompetent', 'competent')",-1.214959,-1.0922871,-0.30180582,-0.41949588,-0.9004292,-0.8529917,0.0474375
46,-0.0017280839,0.11025497,"('uncompetitive', 'competitive')",-0.89172196,-0.8133399,-0.2488322,-0.30194986,-0.3807607,-0.3350116,0.0457491
47,-0.4047958,-0.32404292,"('stupid', 'smart')",0.11438672,0.2237688,5.246142,5.339059,1.6519109,1.7462616,0.0943507
48,-0.32886276,-0.26991412,"('unintelligent', 'intelligent')",0.11157444,0.10106563,0.51859695,0.44975582,0.1004362,0.0936358,-0.0068004
49,-1.2628351,-1.2224545,"('unable', 'able')",-0.8259707,-0.7336571,-0.69217235,-0.5052111,-0.9269927,-0.8204409,0.1065518
50,0.023993207,-0.09305567,"('clumsy', 'skillful')",-0.8941237,-1.039097,0.26729363,0.26539326,-0.2009456,-0.2889198,-0.0879742
51,0.36147287,0.357239,"('uneducated', 'educated')",-0.8914503,-1.0685064,0.86010015,0.69607174,0.1100409,-0.0050652,-0.1151061
52,0.35584685,0.19534072,"('irrational', 'rational')",-0.0397594,-0.17655155,-0.40703675,-0.56042206,-0.0303164,-0.1805443,-0.1502279
53,-0.063097954,-0.16527,"('uncreative', 'creative')",0.4121133,0.31383944,0.5569968,0.49437693,0.3020041,0.2143155,-0.0876886
54,-0.6449534,-0.71696764,"('incapable', 'capable')",-0.95067596,-1.009746,0.6313969,0.6470916,-0.3214109,-0.359874,-0.0384631
