,adt_male,adt_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.35063094,-0.52553976,"('unsociable', 'sociable')",-0.047180243,-0.2983611,-0.1989056,-0.4119504,-0.2130448
1,-2.0391798,-2.0872064,"('unfriendly', 'friendly')",1.0695117,0.9072184,-0.4848341,-0.589994,-0.1051599
2,0.6167357,0.607154,"('unlikable', 'likable')",0.76332307,0.73712176,0.6900294,0.6721379,-0.0178915
3,0.5403565,0.62144804,"('repellent', 'pleasant')",1.1628952,1.1066293,0.8516259,0.8640386,0.0124127
4,-0.6069563,-0.60949534,"('disliked', 'liked')",-7.00697,-7.002047,-3.8069632,-3.8057711,0.0011921
5,-1.9579688,-1.8900714,"('distant', 'outgoing')",-0.98512053,-0.87468255,-1.4715447,-1.3823769,0.0891678
6,-2.31831,-2.201609,"('distant', 'open')",-0.9992528,-0.90446514,-1.6587814,-1.553037,0.1057444
7,0.12802997,0.21848597,"('insensitive', 'sensitive')",0.44251865,0.42212173,0.2852743,0.3203039,0.0350296
8,-1.8471987,-1.8630501,"('unaffectionate', 'affectionate')",0.33813328,0.34361738,-0.7545327,-0.7597164,-0.0051837
9,-1.7511594,-1.7110147,"('unaffectionate', 'caring')",0.93072665,1.0089971,-0.4102164,-0.3510088,0.0592076
10,0.16667768,0.20032497,"('unsympathetic', 'sympathetic')",-0.069409005,-0.10628928,0.0486343,0.0470178,-0.0016165
11,0.7438755,0.6972021,"('unhelpful', 'helpful')",2.255898,2.367453,1.4998868,1.5323277,0.0324409
12,-0.46258065,-0.31514794,"('unsupportive', 'supportive')",-2.214292,-2.1982455,-1.3384364,-1.2566967,0.0817397
13,0.33349913,0.23862341,"('impolite', 'polite')",-0.5221414,-0.5296022,-0.0943211,-0.1454894,-0.0511683
14,1.1496505,1.0695391,"('antisocial', 'social')",0.29529417,0.081740655,0.7224723,0.5756398,-0.1468325
15,0.007707133,-0.15345696,"('boring', 'funny')",-0.15264383,-0.17389114,-0.0724683,-0.1636741,-0.0912058
16,-0.8696089,-0.8626067,"('unpopular', 'popular')",0.41738874,0.3909714,-0.2261101,-0.2358177,-0.0097076
17,0.16245216,0.24305844,"('nasty', 'nice')",-0.6832575,-0.67283803,-0.2604027,-0.2148898,0.0455129
18,-1.2136744,-1.243057,"('disagreeable', 'welcoming')",-0.5817077,-0.75068855,-0.8976911,-0.9968728,-0.0991817
19,-1.6020528,-1.5253465,"('inhospitable', 'hospitable')",-0.7449283,-0.62275624,-1.1734905,-1.0740514,0.0994391
20,1.0966771,1.0543759,"('rough', 'thoughtful')",0.97273535,0.87938875,1.0347062,0.9668823,-0.0678239
21,1.4371933,1.3434882,"('immoral', 'moral')",0.05942499,-0.054011453,0.7483091,0.6447384,-0.1035707
22,0.029538646,-0.036203545,"('untrustworthy', 'trustworthy')",-1.0673255,-1.1739022,-0.5188934,-0.6050528,-0.0861594
23,0.34727216,0.27798346,"('insincere', 'sincere')",6.4553394,6.3650246,3.4013057,3.3215041,-0.0798016
24,0.373399,0.39575157,"('dishonest', 'honest')",0.7993085,0.80784816,0.5863537,0.6017998,0.0154461
25,-1.0559427,-1.1433691,"('egoistic', 'altruistic')",0.85715514,0.7211355,-0.0993938,-0.2111168,-0.111723
26,-0.15936393,-0.40556267,"('hardhearted', 'benevolent')",1.5530903,1.354968,0.6968632,0.4747027,-0.2221605
27,-0.6177559,-0.5680428,"('hardhearted', 'softhearted')",0.97936726,0.86738056,0.1808057,0.1496689,-0.0311368
28,-0.30974284,-0.38346478,"('disloyal', 'loyal')",1.6329263,1.510751,0.6615918,0.5636431,-0.0979487
29,-0.70251113,-0.74075985,"('unfair', 'fair')",-0.47529718,-0.7068621,-0.5889041,-0.723811,-0.1349069
30,1.2317852,1.1360855,"('intolerant', 'tolerant')",1.0916384,1.0624244,1.1617118,1.099255,-0.0624568
31,-2.6419804,-2.5876224,"('evil', 'good')",-1.3059394,-1.4139383,-1.9739599,-2.0007803,-0.0268204
32,0.2435654,0.062475428,"('unkind', 'kind')",1.132827,0.86223483,0.6881962,0.4623551,-0.2258411
33,-0.7325842,-0.7167281,"('wrong', 'right')",-1.0143675,-1.0676051,-0.8734758,-0.8921666,-0.0186908
34,0.32468742,0.404792,"('mean', 'honorable')",6.0538154,6.2319303,3.1892514,3.318361,0.1291096
35,-1.5593596,-1.554142,"('corrupt', 'incorrupt')",-0.9808477,-0.9834939,-1.2701037,-1.2688179,0.0012858
36,-2.2563477,-2.3014936,"('hostile', 'amicable')",-0.39926577,-0.5426674,-1.3278067,-1.4220805,-0.0942738
37,0.24662244,0.2666687,"('fake', 'genuine')",0.016564552,0.048268914,0.1315935,0.1574688,0.0258753
38,-0.8777217,-0.811153,"('untruthful', 'truthful')",0.09842239,0.27776787,-0.3896497,-0.2666926,0.1229571
39,0.87086415,0.8956542,"('exploitative', 'cooperative')",-0.0036896216,0.040512677,0.4335873,0.4680834,0.0344961
40,-0.50797373,-0.46457183,"('stingy', 'generous')",-2.2758408,-2.4049797,-1.3919072,-1.4347758,-0.0428686
41,-0.41697693,-0.39401427,"('unforgiving', 'forgiving')",0.26709348,0.11740968,-0.0749417,-0.1383023,-0.0633606
42,0.63088524,0.7150691,"('unreliable', 'reliable')",-3.4152176,-3.3672276,-1.3921661,-1.3260792,0.0660869
43,0.47946662,0.5001446,"('irresponsible', 'responsible')",0.8145452,0.7665282,0.6470059,0.6333364,-0.0136695
44,0.29513797,0.28420454,"('prejudiced', 'unprejudiced')",-1.5043949,-1.5553881,-0.6046284,-0.6355917,-0.0309633
45,0.41481984,0.40495557,"('incompetent', 'competent')",0.42921925,0.31614757,0.4220195,0.3605516,-0.0614679
46,1.0119737,1.0494033,"('uncompetitive', 'competitive')",-0.47092852,-0.4518379,0.2705226,0.2987827,0.0282601
