,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
37,0.11616264,0.18171702,"('fake', 'genuine')",0.18793738,0.145188,0.15205,0.1634525,0.0114025
38,1.1615255,1.194454,"('untruthful', 'truthful')",0.5733924,0.62037814,0.8674589,0.907416,0.0399571
39,1.8926864,1.8150302,"('exploitative', 'cooperative')",0.1294822,0.104826294,1.0110843,0.9599283,-0.051156
40,-0.77306074,-0.75740194,"('stingy', 'generous')",-2.1238914,-2.0451567,-1.4484761,-1.4012793,0.0471968
41,0.76004994,0.698025,"('unforgiving', 'forgiving')",-0.17184679,-0.21052927,0.2941016,0.2437479,-0.0503537
42,0.561542,0.529796,"('unreliable', 'reliable')",-2.7343616,-2.7270207,-1.0864098,-1.0986123,-0.0122025
43,1.0641404,1.0691776,"('irresponsible', 'responsible')",0.86563575,0.8163277,0.9648881,0.9427527,-0.0221354
44,-1.8874662,-1.8562597,"('prejudiced', 'unprejudiced')",-1.3183056,-1.4196992,-1.602886,-1.6379795,-0.0350935
45,-0.1520254,-0.066843085,"('incompetent', 'competent')",-0.20712236,-0.15664883,-0.1795739,-0.111746,0.0678279
46,-0.40401345,-0.38198444,"('uncompetitive', 'competitive')",-0.20829026,-0.10604117,-0.3061519,-0.2440128,0.0621391
47,0.5869239,0.64341015,"('stupid', 'smart')",5.1802745,5.3566136,2.8835993,3.0000119,0.1164126
48,1.0234207,1.0676825,"('unintelligent', 'intelligent')",1.1423494,1.107877,1.082885,1.0877798,0.0048948
49,0.064274386,0.13376871,"('unable', 'able')",-0.14022635,-0.07398485,-0.037976,0.0298919,0.0678679
50,-1.1278484,-1.0101793,"('clumsy', 'skillful')",-0.061998386,-0.029266566,-0.5949234,-0.5197229,0.0752005
51,-0.055540916,-0.13332252,"('uneducated', 'educated')",1.4253372,1.403522,0.6848981,0.6350998,-0.0497983
52,-0.89709073,-1.0212026,"('irrational', 'rational')",-0.6690681,-0.8914531,-0.7830794,-0.9563278,-0.1732484
53,1.7737769,1.7026224,"('uncreative', 'creative')",0.9767304,0.8361607,1.3752537,1.2693915,-0.1058622
54,0.8857974,0.83919096,"('incapable', 'capable')",1.0463971,0.9587399,0.9660972,0.8989654,-0.0671318
55,1.1287785,1.1351657,"('incompetent', 'clever')",0.3675226,0.4384416,0.7481505,0.7868037,0.0386532
56,3.0310564,3.0322697,"('impractical', 'practical')",0.8671684,0.9259845,1.9491124,1.9791272,0.0300148
57,-0.36985958,-0.42380196,"('unimaginative', 'imaginative')",-2.641708,-2.671995,-1.5057838,-1.5478984,-0.0421146
58,0.9382517,0.9585661,"('undiscriminating', 'discriminating')",0.23462202,0.19495837,0.5864369,0.5767623,-0.0096746
59,-0.2782091,-0.2433871,"('foolish', 'wise')",-0.110639304,-0.1887162,-0.1944242,-0.2160517,-0.0216275
60,2.3213162,2.3987675,"('inefficient', 'efficient')",1.0773778,1.1898192,1.699347,1.7942934,0.0949464
61,2.1085842,2.0286717,"('illogical', 'logical')",0.248003,0.15093507,1.1782936,1.0898035,-0.0884901
62,0.5899653,0.7001405,"('incompetent', 'brilliant')",0.8480789,1.0954919,0.7190221,0.8978162,0.1787941
63,1.2391778,1.2668341,"('unperceptive', 'insightful')",1.4170495,1.5120409,1.3281137,1.3894374,0.0613237
64,-1.0647361,-1.138078,"('shy', 'confident')",-6.2608066,-6.2932096,-3.6627712,-3.7156439,-0.0528727
65,0.18106928,0.17226182,"('insecure', 'secure')",-0.06727645,-0.040686194,0.0568964,0.0657878,0.0088914
66,-1.4249549,-1.4664807,"('inactive', 'active')",0.2682986,0.10189009,-0.5783281,-0.6822953,-0.1039672
67,-0.0738026,-0.15143542,"('doubtful', 'determined')",-0.36842194,-0.33549613,-0.2211123,-0.2434658,-0.0223535
68,-0.36544955,-0.38893571,"('dependent', 'independent')",-0.044288162,-0.062251892,-0.2048689,-0.2255938,-0.0207249
69,-1.232815,-1.2051476,"('lazy', 'industrious')",-1.075745,-1.0469238,-1.1542799,-1.1260357,0.0282442
70,0.3998164,0.5159048,"('lethargic', 'energetic')",0.8351594,1.0055857,0.6174879,0.7607452,0.1432573
71,1.5026432,1.441977,"('diffident', 'self-confident')",0.35913056,0.3043998,0.9308869,0.8731884,-0.0576985
72,0.13210699,0.18352629,"('unambitious', 'ambitious')",-1.1377819,-1.0316337,-0.5028374,-0.4240537,0.0787837
73,1.2223445,1.2312546,"('helpless', 'self-reliant')",-3.261808,-3.27208,-1.0197318,-1.0204127,-0.0006809
74,1.8274229,1.8155078,"('undedicated', 'dedicated')",0.47398823,0.4314926,1.1507056,1.1235002,-0.0272054
75,-1.1406004,-1.0531217,"('meek', 'impulsive')",-0.28056157,-0.21337205,-0.710581,-0.6332469,0.0773341
76,0.59141994,0.61537665,"('anxious', 'daring')",1.0790431,1.0816636,0.8352315,0.8485202,0.0132887
77,0.29136956,0.25597492,"('unmotivated', 'motivated')",-0.7392132,-0.70100045,-0.2239218,-0.2225128,0.001409
78,-0.6144063,-0.5666907,"('nonresilient', 'resilient')",0.017043943,0.17013183,-0.2986812,-0.1982794,0.1004018
79,-0.035963666,-0.08891152,"('wavering', 'unwavering')",0.29044354,0.23959604,0.1272399,0.0753423,-0.0518976
80,-0.86269736,-0.89815104,"('dominated', 'dominating')",-1.0463744,-0.9400727,-0.9545359,-0.9191118,0.0354241
81,0.5092116,0.58984995,"('submissive', 'aggressive')",-0.09861475,0.05874337,0.2052984,0.3242967,0.1189983
82,0.2793439,0.37968513,"('poor', 'rich')",6.318519,6.412426,3.2989316,3.3960555,0.0971239
83,0.77647734,0.6502394,"('powerless', 'powerful')",-0.49595055,-0.5626432,0.1402634,0.0437981,-0.0964653
84,0.4513552,0.4311336,"('inferior', 'superior')",0.7946199,0.7773588,0.6229876,0.6042462,-0.0187414
85,0.32479632,0.25182596,"('insignificant', 'prestigious')",0.432146,0.28083056,0.3784712,0.2663283,-0.1121429
86,1.4689618,1.3492738,"('uninfluential', 'influential')",0.29605106,0.2453149,0.8825064,0.7972944,-0.085212
87,-0.111368686,-0.20800088,"('unsuccessful', 'successful')",0.37212372,0.39061725,0.1303775,0.0913082,-0.0390693
88,0.26345605,0.2660457,"('low', 'eminent')",0.87725633,0.8238921,0.5703562,0.5449689,-0.0253873
