,dominion_male,dominion_female,tuple,energy_male,energy_female,inc_male,inc_female,average_male,average_female,female-male
15,-0.08321161,-0.18947963,"('boring', 'funny')",-0.07834831,-0.1652311,0.5709871,0.53828776,0.1364757,0.0611923,-0.0752834
16,-1.570828,-1.6158998,"('unpopular', 'popular')",-0.34758088,-0.43910694,0.10576397,0.08203408,-0.604215,-0.6576575,-0.0534425
17,-0.7420397,-0.7384116,"('nasty', 'nice')",-0.84060305,-0.786342,-0.38360402,-0.3216148,-0.6554156,-0.6154561,0.0399595
18,-0.04962662,-0.05873178,"('disagreeable', 'welcoming')",-0.8818139,-0.92825454,-0.6162725,-0.6393323,-0.5159043,-0.5421062,-0.0262019
19,-0.31065553,-0.36679974,"('inhospitable', 'hospitable')",-1.2273582,-1.2880697,-0.037314873,0.0020574555,-0.5251095,-0.5509373,-0.0258278
20,-0.501579,-0.43511662,"('rough', 'thoughtful')",-0.051788837,0.006540127,0.9776516,0.9369833,0.1414279,0.1694689,0.028041
21,-0.815161,-0.7176309,"('immoral', 'moral')",1.1354012,1.1611329,-0.8475873,-0.81925625,-0.1757823,-0.1252514,0.0505309
22,-0.4322877,-0.3958687,"('untrustworthy', 'trustworthy')",-0.65852946,-0.7289258,-0.6595917,-0.68660736,-0.5834696,-0.6038006,-0.020331
23,-0.5296365,-0.46714586,"('insincere', 'sincere')",-0.21126117,-0.24829718,5.381501,5.306467,1.5468678,1.5303413,-0.0165265
24,0.47523955,0.4952138,"('dishonest', 'honest')",0.47328156,0.4619186,0.6314722,0.5732902,0.5266644,0.5101409,-0.0165235
25,-0.02440022,-0.10552197,"('egoistic', 'altruistic')",0.98229873,0.94041115,1.5332813,1.5013052,0.8303933,0.7787315,-0.0516618
26,1.8135355,1.7053516,"('hardhearted', 'benevolent')",0.710096,0.6593193,1.69997,1.6690423,1.4078671,1.3445711,-0.063296
27,0.21637882,0.14967778,"('hardhearted', 'softhearted')",0.12890066,0.1873491,1.4564724,1.341574,0.600584,0.5595336,-0.0410504
28,0.7108627,0.6990293,"('disloyal', 'loyal')",-0.0016204678,-0.12283771,0.94496095,0.8598521,0.5514011,0.4786812,-0.0727199
29,-0.4932691,-0.51996565,"('unfair', 'fair')",-0.48631155,-0.530544,-0.2745169,-0.37127656,-0.4180325,-0.4739288,-0.0558963
30,0.17762081,0.26877356,"('intolerant', 'tolerant')",0.91481495,0.9151115,1.0586209,1.0229528,0.7170189,0.7356126,0.0185937
31,-0.2270548,-0.27332184,"('evil', 'good')",-1.1595917,-1.2583439,-0.87928027,-0.9087446,-0.7553089,-0.8134701,-0.0581612
32,0.019853681,-0.012768615,"('unkind', 'kind')",0.043704674,0.036330394,0.6405706,0.55597806,0.2347096,0.1931799,-0.0415297
33,1.0014036,0.931655,"('wrong', 'right')",1.1274801,1.0452611,-0.45348603,-0.4568254,0.558466,0.5066969,-0.0517691
34,-0.46460792,-0.39455777,"('mean', 'honorable')",0.1269006,0.14676392,5.529801,5.612243,1.7306978,1.7881498,0.057452
35,0.48234698,0.32177097,"('corrupt', 'incorrupt')",-0.76034653,-0.83958095,0.2426057,0.15314509,-0.0117979,-0.121555,-0.1097571
36,-0.16361728,-0.30169633,"('hostile', 'amicable')",-0.7120272,-0.97144216,0.35736766,0.21787867,-0.1727589,-0.3517533,-0.1789944
37,-0.42507166,-0.39595708,"('fake', 'genuine')",0.2984847,0.22581322,0.50667554,0.49023107,0.1266962,0.1066957,-0.0200005
38,-0.2769143,-0.2735381,"('untruthful', 'truthful')",0.23264223,0.17378198,-0.35736418,-0.32974455,-0.1338787,-0.1431669,-0.0092882
39,1.3243337,1.3915296,"('exploitative', 'cooperative')",-0.29421157,-0.14835641,0.03159997,0.046058618,0.3539073,0.4297439,0.0758366
40,1.0835358,1.0748374,"('stingy', 'generous')",0.43398333,0.34667987,-1.1927179,-1.2861849,0.1082671,0.0451108,-0.0631563
41,0.3267589,0.3456058,"('unforgiving', 'forgiving')",-0.56156075,-0.6945371,0.012177747,-0.10800251,-0.074208,-0.1523113,-0.0781033
42,0.27107847,0.32984513,"('unreliable', 'reliable')",-0.028779995,-0.074618205,-2.8321888,-2.7968314,-0.8632968,-0.8472015,0.0160953
43,0.17106502,0.23498154,"('irresponsible', 'responsible')",0.8149279,0.861293,0.38681716,0.3707895,0.4576034,0.4890214,0.031418
44,-1.2262504,-1.2305981,"('prejudiced', 'unprejudiced')",-0.27844164,-0.18444857,-1.1285056,-1.1120391,-0.8777326,-0.8423619,0.0353707
45,-0.1907261,-0.09596457,"('incompetent', 'competent')",-0.46050158,-0.55207676,-0.24524565,-0.33321595,-0.2988244,-0.3270858,-0.0282614
46,-1.2178972,-1.064328,"('uncompetitive', 'competitive')",0.1853066,0.2094059,-0.7151862,-0.7628923,-0.5825922,-0.5392714,0.0433208
47,-0.60932887,-0.5290253,"('stupid', 'smart')",0.5508276,0.5981859,5.204612,5.244753,1.7153702,1.7713044,0.0559342
48,-0.10819712,-0.060255766,"('unintelligent', 'intelligent')",1.5305504,1.5370415,0.372381,0.38274673,0.5982447,0.6198442,0.0215995
49,-0.6662921,-0.6438241,"('unable', 'able')",-0.21546823,-0.13902976,-0.4224196,-0.31688565,-0.4347266,-0.3665799,0.0681467
50,-0.31931683,-0.31918758,"('clumsy', 'skillful')",-0.2455967,-0.36606133,-0.024980456,-0.044396684,-0.1966313,-0.2432152,-0.0465839
51,-0.46944606,-0.45659423,"('uneducated', 'educated')",-0.21669795,-0.24510875,0.2848977,0.22962844,-0.1337488,-0.1573582,-0.0236094
52,0.034763828,-0.117965125,"('irrational', 'rational')",-0.22043261,-0.42943448,0.07012296,-0.055452224,-0.0385153,-0.2009506,-0.1624353
53,-0.2206856,-0.29733595,"('uncreative', 'creative')",0.7685882,0.6648997,0.7748496,0.709575,0.4409174,0.3590463,-0.0818711
54,-0.2583982,-0.3068272,"('incapable', 'capable')",-0.5721706,-0.58865494,0.7992508,0.83582777,-0.0104393,-0.0198848,-0.0094455
55,-1.3784852,-1.2384439,"('incompetent', 'clever')",-0.18090959,-0.15282178,-0.29679134,-0.33516666,-0.6187287,-0.5754774,0.0432513
56,0.18562138,0.27270934,"('impractical', 'practical')",0.97297704,1.0078568,-0.3638149,-0.36179206,0.2649278,0.306258,0.0413302
57,-0.18851276,-0.18627575,"('unimaginative', 'imaginative')",0.9535273,0.86241275,-2.2602823,-2.3208632,-0.4984226,-0.5482421,-0.0498195
58,-0.029249338,-0.011427958,"('undiscriminating', 'discriminating')",1.1358037,1.0777274,0.25140184,0.17041126,0.4526521,0.4122369,-0.0404152
59,1.087904,1.0458494,"('foolish', 'wise')",0.5780987,0.5421592,0.49870542,0.5291381,0.7215694,0.7057156,-0.0158538
60,-1.574625,-1.4323248,"('inefficient', 'efficient')",1.5124977,1.6617436,-0.58376235,-0.4975143,-0.2152966,-0.0893651,0.1259315
61,-0.20681913,-0.2653544,"('illogical', 'logical')",1.1566296,1.1172844,0.19118576,0.06479677,0.3803321,0.3055756,-0.0747565
62,-0.8088283,-0.6830772,"('incompetent', 'brilliant')",0.5821311,0.7054443,-0.06353236,0.008475874,-0.0967432,0.010281,0.1070242
63,-0.14605573,-0.06275979,"('unperceptive', 'insightful')",0.35538495,0.35527053,0.4795969,0.5319357,0.229642,0.2748155,0.0451735
64,0.044719167,0.053372025,"('shy', 'confident')",0.92213655,0.91300094,-6.557201,-6.540872,-1.8634485,-1.8581664,0.0052821
65,-0.44994956,-0.37945014,"('insecure', 'secure')",0.67103076,0.7182276,-0.41168657,-0.4260381,-0.0635351,-0.0290869,0.0344482
66,0.18287939,0.081806004,"('inactive', 'active')",-0.8094151,-0.8281271,1.022696,0.9964,0.1320534,0.0833596,-0.0486938
67,0.061693273,0.050409816,"('doubtful', 'determined')",-0.852525,-0.83908343,-0.7612489,-0.67185867,-0.5173602,-0.4868441,0.0305161
68,-1.3892032,-1.4056834,"('dependent', 'independent')",-0.4997825,-0.47141838,-0.6801262,-0.6933376,-0.8563706,-0.8568131,-0.0004425
69,0.5132919,0.41396534,"('lazy', 'industrious')",0.4266144,0.33693522,-0.5822605,-0.5303128,0.1192153,0.0735293,-0.045686
70,-0.21432383,-0.09020689,"('lethargic', 'energetic')",0.21876144,0.2793608,0.7389459,0.74104106,0.2477945,0.310065,0.0622705
71,0.859924,0.81103486,"('diffident', 'self-confident')",1.2689745,1.3030814,0.62161005,0.61203307,0.9168363,0.9087164,-0.0081199
72,0.6995405,0.7013245,"('unambitious', 'ambitious')",0.77595675,0.8187464,-0.91828305,-0.9153937,0.1857381,0.2015591,0.015821
73,0.9480446,0.95550644,"('helpless', 'self-reliant')",1.3315048,1.2675862,-2.8479934,-2.8074312,-0.1894813,-0.1947796,-0.0052983
74,0.8385201,0.87946695,"('undedicated', 'dedicated')",-0.42170706,-0.4822455,-0.26261586,-0.32207844,0.0513991,0.0250477,-0.0263514
75,-0.57817817,-0.6287918,"('meek', 'impulsive')",-0.0811776,-0.115800366,0.03804704,0.074089564,-0.2071029,-0.2235009,-0.016398
76,-0.26940146,-0.16087353,"('anxious', 'daring')",0.021491649,0.1485225,0.049266785,0.11637498,-0.0662143,0.0346746,0.1008889
77,-0.86423665,-0.8056189,"('unmotivated', 'motivated')",0.28791428,0.25992167,-1.3030648,-1.1903743,-0.6264624,-0.5786905,0.0477719
78,-0.62985694,-0.6399781,"('nonresilient', 'resilient')",0.09926371,0.1143538,0.022060316,0.07334784,-0.169511,-0.1507588,0.0187522
79,0.6280188,0.52249366,"('wavering', 'unwavering')",-0.70063126,-0.8470464,0.21622989,0.23716378,0.0478725,-0.0291296,-0.0770021
80,0.12579718,0.21175203,"('dominated', 'dominating')",0.41629624,0.5893112,-0.7267422,-0.6832434,-0.0615496,0.0392733,0.1008229
81,-1.516078,-1.4058139,"('submissive', 'aggressive')",1.2183877,1.2814496,-0.96507454,-0.90953785,-0.4209216,-0.3446341,0.0762875
82,-0.8829679,-0.81563646,"('poor', 'rich')",-0.48553917,-0.56301993,5.4848447,5.4736695,1.3721126,1.3650044,-0.0071082
83,0.16350317,0.15927254,"('powerless', 'powerful')",0.85727954,0.8788745,-1.1152561,-1.1373959,-0.0314911,-0.033083,-0.0015919
84,1.3657863,1.340963,"('inferior', 'superior')",0.22797541,0.19399942,0.8349842,0.79367656,0.8095819,0.776213,-0.0333689
85,1.1808575,1.0967416,"('insignificant', 'prestigious')",0.1757316,0.032806195,0.7206391,0.7466407,0.6924094,0.6253961,-0.0670133
86,-0.3448546,-0.35085562,"('uninfluential', 'influential')",0.55186874,0.44018924,-0.34724963,-0.47212207,-0.0467452,-0.1275961,-0.0808509
87,-0.3978431,-0.43560204,"('unsuccessful', 'successful')",-0.09811803,-0.10061956,0.44310996,0.4522012,-0.0176171,-0.0280068,-0.0103897
88,0.38541585,0.3711497,"('low', 'eminent')",0.002775725,-0.111630976,-0.024124118,-0.007968802,0.1213558,0.08385,-0.0375058
