,deck_male,deck_female,tuple,average_male,average_female,female-male
0,-0.10087573,0.03967008,"('unsociable', 'sociable')",-0.1008757,0.0396701,0.1405458
1,1.3668437,1.3915943,"('unfriendly', 'friendly')",1.3668437,1.3915943,0.0247506
2,0.38717785,0.53306675,"('unlikable', 'likable')",0.3871779,0.5330667,0.1458888
3,0.68970734,0.5687305,"('repellent', 'pleasant')",0.6897073,0.5687305,-0.1209768
4,-7.1956496,-7.4111667,"('disliked', 'liked')",-7.1956496,-7.4111667,-0.2155171
5,-0.56028616,-0.824155,"('distant', 'outgoing')",-0.5602862,-0.824155,-0.2638688
6,0.17602453,-0.052080914,"('distant', 'open')",0.1760245,-0.0520809,-0.2281054
7,1.0345961,1.051811,"('insensitive', 'sensitive')",1.0345961,1.051811,0.0172149
8,1.325737,1.438495,"('unaffectionate', 'affectionate')",1.325737,1.438495,0.112758
9,1.6320672,1.7541429,"('unaffectionate', 'caring')",1.6320672,1.7541429,0.1220757
10,0.85222304,0.74265313,"('unsympathetic', 'sympathetic')",0.852223,0.7426531,-0.1095699
11,1.3309021,1.478172,"('unhelpful', 'helpful')",1.3309021,1.4781719,0.1472698
12,-1.5855652,-1.5201808,"('unsupportive', 'supportive')",-1.5855652,-1.5201808,0.0653844
13,-0.3104965,-0.2941525,"('impolite', 'polite')",-0.3104965,-0.2941525,0.016344
14,-0.11484764,0.098364696,"('antisocial', 'social')",-0.1148476,0.0983647,0.2132123
15,0.13819584,0.10374647,"('boring', 'funny')",0.1381958,0.1037465,-0.0344493
16,-0.25836474,-0.24328846,"('unpopular', 'popular')",-0.2583647,-0.2432885,0.0150762
17,-0.013100984,-0.034288704,"('nasty', 'nice')",-0.013101,-0.0342887,-0.0211877
18,-0.59811723,-0.58635396,"('disagreeable', 'welcoming')",-0.5981172,-0.586354,0.0117632
19,-0.7168129,-0.780799,"('inhospitable', 'hospitable')",-0.7168129,-0.780799,-0.0639861
20,0.8350085,0.63403034,"('rough', 'thoughtful')",0.8350085,0.6340303,-0.2009782
21,-0.42107671,-0.3251714,"('immoral', 'moral')",-0.4210767,-0.3251714,0.0959053
22,-0.42178708,-0.40193275,"('untrustworthy', 'trustworthy')",-0.4217871,-0.4019327,0.0198544
23,5.9655895,6.135753,"('insincere', 'sincere')",5.9655895,6.1357532,0.1701637
24,1.2868242,1.1590096,"('dishonest', 'honest')",1.2868242,1.1590096,-0.1278146
25,0.56028324,0.6829506,"('egoistic', 'altruistic')",0.5602832,0.6829506,0.1226674
26,1.0173913,1.0964352,"('hardhearted', 'benevolent')",1.0173913,1.0964352,0.0790439
27,1.5670166,1.2226274,"('hardhearted', 'softhearted')",1.5670166,1.2226274,-0.3443892
28,1.0367806,1.2262163,"('disloyal', 'loyal')",1.0367806,1.2262163,0.1894357
29,0.051937282,-0.07440148,"('unfair', 'fair')",0.0519373,-0.0744015,-0.1263388
30,0.46283323,0.5603668,"('intolerant', 'tolerant')",0.4628332,0.5603668,0.0975336
31,-0.99213654,-1.0949762,"('evil', 'good')",-0.9921365,-1.0949762,-0.1028397
32,1.2381085,1.2718079,"('unkind', 'kind')",1.2381085,1.2718079,0.0336994
33,-0.25545263,-0.3436174,"('wrong', 'right')",-0.2554526,-0.3436174,-0.0881648
34,4.33603,4.487529,"('mean', 'honorable')",4.33603,4.4875288,0.1514988
35,-0.7484927,-0.97288615,"('corrupt', 'incorrupt')",-0.7484927,-0.9728861,-0.2243934
36,-0.42994258,-0.44134995,"('hostile', 'amicable')",-0.4299426,-0.44135,-0.0114074
37,0.9592369,0.84625864,"('fake', 'genuine')",0.9592369,0.8462586,-0.1129783
38,-0.40495777,-0.20559248,"('untruthful', 'truthful')",-0.4049578,-0.2055925,0.1993653
39,0.05910667,0.16704558,"('exploitative', 'cooperative')",0.0591067,0.1670456,0.1079389
40,-1.4189597,-1.6854234,"('stingy', 'generous')",-1.4189597,-1.6854234,-0.2664637
41,0.14788234,0.26455113,"('unforgiving', 'forgiving')",0.1478823,0.2645511,0.1166688
42,-1.7992815,-1.9711088,"('unreliable', 'reliable')",-1.7992815,-1.9711088,-0.1718273
43,1.0522835,1.183444,"('irresponsible', 'responsible')",1.0522835,1.183444,0.1311605
44,-1.1581497,-1.3705292,"('prejudiced', 'unprejudiced')",-1.1581497,-1.3705292,-0.2123795
45,0.33403,0.2045396,"('incompetent', 'competent')",0.33403,0.2045396,-0.1294904
46,-0.79747236,-0.8903146,"('uncompetitive', 'competitive')",-0.7974724,-0.8903146,-0.0928422
47,4.942739,5.167243,"('stupid', 'smart')",4.942739,5.167243,0.224504
48,0.30217373,0.43712032,"('unintelligent', 'intelligent')",0.3021737,0.4371203,0.1349466
49,-0.08150071,-0.0023540072,"('unable', 'able')",-0.0815007,-0.002354,0.0791467
50,0.019717108,-0.02951267,"('clumsy', 'skillful')",0.0197171,-0.0295127,-0.0492298
51,0.031754047,-0.024671763,"('uneducated', 'educated')",0.031754,-0.0246718,-0.0564258
52,0.17411903,-0.016650468,"('irrational', 'rational')",0.174119,-0.0166505,-0.1907695
53,0.3990977,0.4961297,"('uncreative', 'creative')",0.3990977,0.4961297,0.097032
54,1.3032074,1.3885242,"('incapable', 'capable')",1.3032074,1.3885242,0.0853168
55,0.5537816,0.76578915,"('incompetent', 'clever')",0.5537816,0.7657892,0.2120076
56,0.5028612,0.5357055,"('impractical', 'practical')",0.5028612,0.5357055,0.0328443
57,-2.3392453,-2.4589632,"('unimaginative', 'imaginative')",-2.3392453,-2.4589632,-0.1197179
58,0.22040609,0.09944171,"('undiscriminating', 'discriminating')",0.2204061,0.0994417,-0.1209644
59,0.055477865,0.09589192,"('foolish', 'wise')",0.0554779,0.0958919,0.040414
60,0.23766991,0.36970863,"('inefficient', 'efficient')",0.2376699,0.3697086,0.1320387
61,0.43251032,0.3168003,"('illogical', 'logical')",0.4325103,0.3168003,-0.11571
62,0.5648181,0.6092397,"('incompetent', 'brilliant')",0.5648181,0.6092397,0.0444216
63,0.0018613711,0.048954353,"('unperceptive', 'insightful')",0.0018614,0.0489544,0.047093
64,-5.9993563,-6.0379934,"('shy', 'confident')",-5.9993563,-6.0379934,-0.0386371
65,0.40853357,0.4967207,"('insecure', 'secure')",0.4085336,0.4967207,0.0881871
66,0.11041182,-0.060579114,"('inactive', 'active')",0.1104118,-0.0605791,-0.1709909
67,-0.22013678,-0.030487396,"('doubtful', 'determined')",-0.2201368,-0.0304874,0.1896494
68,-0.95691866,-1.0911856,"('dependent', 'independent')",-0.9569187,-1.0911856,-0.1342669
69,-1.9284991,-2.1035237,"('lazy', 'industrious')",-1.9284991,-2.1035237,-0.1750246
70,1.1841561,0.9216183,"('lethargic', 'energetic')",1.1841561,0.9216183,-0.2625378
71,0.71608317,0.68468773,"('diffident', 'self-confident')",0.7160832,0.6846877,-0.0313955
72,0.909373,0.9400083,"('unambitious', 'ambitious')",0.909373,0.9400083,0.0306353
73,-2.8827515,-2.9818509,"('helpless', 'self-reliant')",-2.8827515,-2.9818509,-0.0990994
74,0.21863523,0.12196497,"('undedicated', 'dedicated')",0.2186352,0.121965,-0.0966702
75,-0.5672253,-0.6440966,"('meek', 'impulsive')",-0.5672253,-0.6440966,-0.0768713
76,0.634489,0.582012,"('anxious', 'daring')",0.634489,0.582012,-0.052477
77,-1.457201,-1.2386378,"('unmotivated', 'motivated')",-1.457201,-1.2386378,0.2185632
78,-0.81622297,-0.86030084,"('nonresilient', 'resilient')",-0.816223,-0.8603008,-0.0440778
79,-0.20132162,-0.19751832,"('wavering', 'unwavering')",-0.2013216,-0.1975183,0.0038033
80,-0.27362108,-0.36847526,"('dominated', 'dominating')",-0.2736211,-0.3684753,-0.0948542
81,-0.41818118,-0.47042435,"('submissive', 'aggressive')",-0.4181812,-0.4704244,-0.0522432
82,6.3586245,6.238919,"('poor', 'rich')",6.3586245,6.2389188,-0.1197057
83,-0.35287833,-0.24066366,"('powerless', 'powerful')",-0.3528783,-0.2406637,0.1122146
84,0.3685614,0.3272255,"('inferior', 'superior')",0.3685614,0.3272255,-0.0413359
85,-0.5845657,-0.57082474,"('insignificant', 'prestigious')",-0.5845657,-0.5708247,0.013741
