,concho_male,concho_female,tuple,resources_male,resources_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.6985406,-1.823508,"('unsociable', 'sociable')",0.55511475,0.39250088,-0.57671964,-0.7122739,-0.5733818,-0.714427,-0.1410452
1,-0.95697576,-1.2347889,"('unfriendly', 'friendly')",0.97874945,0.61321455,1.859544,1.7011882,0.6271059,0.3598713,-0.2672346
2,0.4777364,0.556188,"('unlikable', 'likable')",0.995688,1.0355165,0.44018322,0.55370647,0.6378692,0.715137,0.0772678
3,-0.37846485,-0.35529026,"('repellent', 'pleasant')",0.88358366,0.9419684,0.31670433,0.33799848,0.2739411,0.3082256,0.0342845
4,0.5730658,0.45262283,"('disliked', 'liked')",-0.5026783,-0.6510468,-6.238245,-6.310955,-2.0559525,-2.169793,-0.1138405
5,-0.07701987,-0.11130959,"('distant', 'outgoing')",-0.5417515,-0.51153076,-0.08064074,-0.065358624,-0.2331374,-0.2293997,0.0037377
6,0.06000244,0.06041536,"('distant', 'open')",-1.0222282,-1.0716839,0.37860197,0.37902957,-0.1945413,-0.2107463,-0.016205
7,-1.2277734,-1.2146223,"('insensitive', 'sensitive')",1.1105508,1.1034191,1.094326,1.0550892,0.3257011,0.3146287,-0.0110724
8,-0.8916728,-1.017575,"('unaffectionate', 'affectionate')",-0.41277334,-0.5597811,1.1661536,1.027554,-0.0460975,-0.1832674,-0.1371699
9,-1.1253942,-1.2730801,"('unaffectionate', 'caring')",0.9816214,0.9000439,1.314784,1.2330635,0.3903371,0.2866758,-0.1036613
10,-2.0668442,-2.0667088,"('unsympathetic', 'sympathetic')",0.28268725,0.23950972,-0.22974043,-0.26544243,-0.6712991,-0.6975472,-0.0262481
11,-1.0916163,-1.0402721,"('unhelpful', 'helpful')",0.9249185,1.0443157,1.4908913,1.6376194,0.4413978,0.547221,0.1058232
12,-0.34598988,-0.4007737,"('unsupportive', 'supportive')",1.3545582,1.3096303,-1.4356815,-1.4692488,-0.1423711,-0.1867974,-0.0444263
13,-0.60329044,-0.52374065,"('impolite', 'polite')",0.048067324,0.08379658,-0.41045505,-0.410955,-0.3218927,-0.283633,0.0382597
14,-1.3923931,-1.3300388,"('antisocial', 'social')",0.85081,0.88110656,-0.5247066,-0.5464096,-0.3554299,-0.3317806,0.0236493
15,0.40112793,0.37038875,"('boring', 'funny')",-0.5328946,-0.56068224,0.54896694,0.54797524,0.1390668,0.1192273,-0.0198395
16,-0.048981726,-0.13497406,"('unpopular', 'popular')",-0.16288294,-0.272131,0.24312335,0.2541911,0.0104196,-0.0509713,-0.0613909
17,-0.42791465,-0.26159996,"('nasty', 'nice')",-0.3546942,-0.2264406,-0.42476207,-0.32683438,-0.402457,-0.271625,0.130832
18,-0.15294655,-0.16383539,"('disagreeable', 'welcoming')",-0.54864573,-0.61785424,-0.3921807,-0.39188737,-0.364591,-0.3911924,-0.0266014
19,-0.7338532,-0.6294358,"('inhospitable', 'hospitable')",-1.4780265,-1.3931904,-0.0027646665,0.04680511,-0.7382148,-0.658607,0.0796078
20,-0.86123544,-0.7516805,"('rough', 'thoughtful')",-0.02717004,0.024547987,0.93290126,0.89522684,0.0148319,0.0560314,0.0411995
21,-1.591246,-1.5061522,"('immoral', 'moral')",1.1690207,1.1709212,-0.5969487,-0.557714,-0.3397247,-0.2976483,0.0420764
22,-0.042060718,-0.024221355,"('untrustworthy', 'trustworthy')",0.12699746,0.07067293,-0.69550896,-0.71434224,-0.2035241,-0.2226302,-0.0191061
23,-0.98697567,-1.0931302,"('insincere', 'sincere')",1.4696114,1.4086235,5.607751,5.595433,2.0301288,1.9703088,-0.05982
24,-0.34330988,-0.36102307,"('dishonest', 'honest')",0.64649767,0.58503413,0.80785555,0.7637941,0.3703478,0.3292684,-0.0410794
25,0.4775304,0.36926198,"('egoistic', 'altruistic')",0.91416156,0.77420336,1.8575926,1.7668337,1.0830948,0.9700996,-0.1129952
26,-0.15243003,-0.25866035,"('hardhearted', 'benevolent')",0.8503605,0.71356714,1.6296355,1.5498662,0.7758553,0.6682576,-0.1075977
27,-0.66380626,-0.5163338,"('hardhearted', 'softhearted')",0.09509416,0.18984547,1.7188413,1.6154188,0.3833764,0.4296435,0.0462671
28,-1.3905336,-1.5643269,"('disloyal', 'loyal')",0.18817675,-0.011515081,0.7196904,0.5930781,-0.1608888,-0.3275879,-0.1666991
29,-0.20874316,-0.27076867,"('unfair', 'fair')",0.37320077,0.32912105,-0.16122404,-0.30105954,0.0010779,-0.0809024,-0.0819803
30,0.05427202,0.121643975,"('intolerant', 'tolerant')",1.4350019,1.41137,1.0114231,1.0301509,0.8335657,0.8543883,0.0208226
31,0.3216518,0.22090273,"('evil', 'good')",-1.2788473,-1.402594,-0.7030584,-0.79435146,-0.553418,-0.6586809,-0.1052629
32,-1.0817125,-1.1919031,"('unkind', 'kind')",0.66290885,0.60361534,1.0846286,0.94476944,0.2219416,0.1188272,-0.1031144
33,0.85688883,0.70469344,"('wrong', 'right')",1.2358683,1.1257225,-0.18215056,-0.30926043,0.6368689,0.5070519,-0.129817
34,-0.35819203,-0.21489707,"('mean', 'honorable')",0.16526616,0.221445,5.6839113,5.885781,1.8303285,1.9641096,0.1337811
35,0.014731765,-0.017765611,"('corrupt', 'incorrupt')",-1.7342962,-1.7717829,-0.1289806,-0.27615854,-0.6161817,-0.688569,-0.0723873
36,-0.09961878,-0.2892945,"('hostile', 'amicable')",-2.257667,-2.5634465,0.1959727,-0.021350618,-0.7204377,-0.9580305,-0.2375928
37,-0.7942918,-0.72162634,"('fake', 'genuine')",0.29481956,0.24399713,0.5773225,0.5826614,0.0259501,0.0350107,0.0090606
38,0.15825546,0.082407914,"('untruthful', 'truthful')",0.7115339,0.6154219,-0.17284442,-0.11319963,0.232315,0.1948767,-0.0374383
39,-0.18661802,-0.024706172,"('exploitative', 'cooperative')",-0.22001758,-0.043523822,0.14423798,0.16864084,-0.0874659,0.0334703,0.1209362
40,0.57347256,0.47234833,"('stingy', 'generous')",0.40366533,0.21904875,-1.1100069,-1.2236872,-0.0442897,-0.17743,-0.1331403
41,-0.20684475,-0.23904909,"('unforgiving', 'forgiving')",0.5170816,0.34990305,0.08840236,0.0047891364,0.1328797,0.0385477,-0.094332
42,0.09400101,0.13132358,"('unreliable', 'reliable')",0.42263144,0.49903524,-2.9005358,-2.7638595,-0.7946345,-0.7111669,0.0834676
43,-1.1097131,-1.0114402,"('irresponsible', 'responsible')",0.39776433,0.525966,0.40064037,0.4576701,-0.1037695,-0.009268,0.0945015
44,0.8269097,0.9248373,"('prejudiced', 'unprejudiced')",-1.0012943,-0.8742114,-1.4448127,-1.3791931,-0.5397324,-0.4428557,0.0968767
