,general_male,general_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-1.3201644,-1.3976983,"('unsociable', 'sociable')",-1.2853844,-1.3931396,-0.15642656,-0.34015095,-0.9206585,-1.0436629,-0.1230044
1,0.39656404,0.26670465,"('unfriendly', 'friendly')",1.0258809,0.8125639,1.8844026,1.8164798,1.1022825,0.9652495,-0.137033
2,0.453886,0.43951055,"('unlikable', 'likable')",0.8314342,0.7949355,1.020306,1.0803334,0.7685421,0.7715931,0.003051
3,-1.1442677,-1.076319,"('repellent', 'pleasant')",-1.3224716,-1.2859852,0.74468017,0.8562485,-0.5740197,-0.5020186,0.0720011
4,-0.45146093,-0.48987818,"('disliked', 'liked')",0.98969674,0.82789975,-6.6840715,-6.757543,-2.048612,-2.1398404,-0.0912284
5,-0.17638329,-0.084243,"('distant', 'outgoing')",0.758697,0.7450041,-0.6478648,-0.4340249,-0.0218504,0.0755787,0.0974291
6,-0.3478825,-0.22374718,"('distant', 'open')",0.75566727,0.7708543,-0.4531503,-0.19859508,-0.0151218,0.1161707,0.1312925
7,-0.3239274,-0.35639012,"('insensitive', 'sensitive')",-0.93358654,-0.9324923,0.43549335,0.49809325,-0.2740069,-0.2635964,0.0104105
8,-0.026480787,0.11718322,"('unaffectionate', 'affectionate')",0.72553,0.68149436,0.6661229,0.6516239,0.4550574,0.4834338,0.0283764
9,0.45142725,0.4237343,"('unaffectionate', 'caring')",0.23832892,0.16817637,1.0587393,1.0388254,0.5828318,0.5435787,-0.0392531
10,-0.9986335,-1.0214164,"('unsympathetic', 'sympathetic')",-2.2322216,-2.3210166,-0.020831514,-0.062543415,-1.0838955,-1.1349921,-0.0510966
11,-0.11100132,-0.2533229,"('unhelpful', 'helpful')",-0.69148743,-0.8261035,2.3832953,2.253136,0.5269355,0.3912365,-0.135699
12,0.4631892,0.6108437,"('unsupportive', 'supportive')",0.019117504,0.016356036,-1.794029,-1.6987358,-0.4372408,-0.3571787,0.0800621
13,-0.38410217,-0.4950786,"('impolite', 'polite')",-1.2039992,-1.1570587,-0.22433197,-0.24550675,-0.6041445,-0.632548,-0.0284035
14,-0.20166697,-0.20239449,"('antisocial', 'social')",-0.19762161,-0.26435617,0.2883776,0.18776652,-0.0369703,-0.0929947,-0.0560244
15,0.018731143,-0.14273512,"('boring', 'funny')",0.8613812,0.71315706,0.78078103,0.6774346,0.5536311,0.4159522,-0.1376789
16,-0.2705194,-0.32607335,"('unpopular', 'popular')",0.08797972,0.06576864,0.42665154,0.4118877,0.0813706,0.0505277,-0.0308429
17,-0.5086279,-0.45047575,"('nasty', 'nice')",-0.6445776,-0.5414566,0.088797,0.13097599,-0.3548028,-0.2869854,0.0678174
18,-0.32903117,-0.08688259,"('disagreeable', 'welcoming')",-0.39563027,-0.3219397,-1.0926564,-0.97015274,-0.6057726,-0.4596583,0.1461143
19,0.58767873,0.6081405,"('inhospitable', 'hospitable')",0.37090313,0.38934675,0.04986138,0.14067365,0.3361477,0.379387,0.0432393
20,-0.43294582,-0.3290807,"('rough', 'thoughtful')",-0.045117058,-0.03317406,0.5654838,0.5707816,0.0291403,0.0695089,0.0403686
21,-0.18240166,-0.3008594,"('immoral', 'moral')",-1.0417717,-1.1319618,-0.61673886,-0.62762314,-0.6136374,-0.6868148,-0.0731774
22,-0.7877687,-0.77875525,"('untrustworthy', 'trustworthy')",-1.1779432,-1.3233863,-0.70978963,-0.771104,-0.8918339,-0.9577486,-0.0659147
23,-0.38494843,-0.46072558,"('insincere', 'sincere')",-1.0502665,-1.1577091,6.0972753,5.936452,1.5540201,1.439339,-0.1146811
24,0.31855896,0.28622466,"('dishonest', 'honest')",-0.41266763,-0.3647151,0.7131033,0.7106638,0.2063315,0.2107245,0.004393
25,0.1692931,0.22892636,"('egoistic', 'altruistic')",1.3246956,1.3951064,1.6627172,1.6381404,1.0522353,1.0873911,0.0351558
26,1.4345814,1.2353079,"('hardhearted', 'benevolent')",2.7892056,2.6143959,2.166429,2.0042505,2.130072,1.9513181,-0.1787539
27,-0.46092182,-0.32937264,"('hardhearted', 'softhearted')",-0.40746334,-0.4231123,0.89547557,0.97975767,0.0090301,0.0757576,0.0667275
28,-0.6257177,-0.8300711,"('disloyal', 'loyal')",-0.5020277,-0.69817287,1.2491426,0.9553396,0.0404658,-0.1909681,-0.2314339
29,0.07062377,0.021130595,"('unfair', 'fair')",-0.35484612,-0.32275438,-0.72981465,-0.8198894,-0.3380123,-0.3738377,-0.0358254
30,-0.4016111,-0.4027676,"('intolerant', 'tolerant')",-0.4277302,-0.4866447,0.430257,0.4499991,-0.1330281,-0.1464711,-0.013443
31,-0.23688877,0.04072789,"('evil', 'good')",1.010946,1.0826262,-1.1324171,-0.94991875,-0.1194533,0.0578118,0.1772651
