,trane_male,trane_female,tuple,technologies_male,technologies_female,plc_male,plc_female,average_male,average_female,female-male
31,-1.1109935,-1.017326,"('evil', 'good')",-0.082895696,-0.0535303,0.9376088,0.87039965,-0.0854268,-0.0668189,0.0186079
32,-0.32226145,-0.33249667,"('unkind', 'kind')",0.029197745,-0.020427832,0.1796146,0.020133048,-0.0378164,-0.1109305,-0.0731141
33,0.041702516,0.0045085605,"('wrong', 'right')",0.41476566,0.39562008,0.5908395,0.4274967,0.3491026,0.2758751,-0.0732275
34,-0.2663021,-0.15114273,"('mean', 'honorable')",-0.29999676,-0.18598112,2.5821655,2.7321644,0.6719556,0.7983468,0.1263912
35,-0.5063744,-0.61484194,"('corrupt', 'incorrupt')",-0.52034307,-0.59270656,0.6034467,0.37247077,-0.1410902,-0.2783593,-0.1372691
36,-0.76166797,-0.866922,"('hostile', 'amicable')",-0.639032,-0.77700627,2.1633916,1.8886081,0.2542305,0.0815599,-0.1726706
37,0.4747895,0.49019748,"('fake', 'genuine')",-0.22212255,-0.2926004,0.3412487,0.28713453,0.1979719,0.1615772,-0.0363947
38,-1.0189298,-0.96670103,"('untruthful', 'truthful')",-0.59212637,-0.59417313,0.13029075,0.16202176,-0.4935885,-0.4662842,0.0273043
39,1.4153411,1.4314885,"('exploitative', 'cooperative')",0.51869625,0.5956467,0.4354873,0.44020998,0.7898416,0.8224484,0.0326068
40,-0.31497118,-0.3173762,"('stingy', 'generous')",0.32512087,0.31541246,-0.66941124,-0.82943106,-0.2197539,-0.2771316,-0.0573777
41,-0.2851416,-0.24273032,"('unforgiving', 'forgiving')",-0.6457885,-0.6016782,0.6636941,0.6511653,-0.0890787,-0.0644144,0.0246643
42,0.23337832,0.33202818,"('unreliable', 'reliable')",-1.0764409,-0.94654876,-1.765784,-1.7564523,-0.8696156,-0.7903243,0.0792913
43,-0.3417043,-0.24598768,"('irresponsible', 'responsible')",-0.40724885,-0.367025,0.09993379,0.14140232,-0.2163398,-0.1572035,0.0591363
44,0.5039228,0.5214682,"('prejudiced', 'unprejudiced')",-0.3037788,-0.23511927,-1.3199654,-1.3205683,-0.3732738,-0.3447398,0.028534
45,-0.5510182,-0.4295001,"('incompetent', 'competent')",-0.39135337,-0.38352403,0.8630143,0.8915568,-0.0264524,0.0261775,0.0526299
46,0.20282009,0.2500605,"('uncompetitive', 'competitive')",0.43064123,0.41677803,-1.0566641,-1.0120931,-0.1410676,-0.1150848,0.0259828
47,0.030937549,0.20654956,"('stupid', 'smart')",0.65949416,0.76172656,3.2498057,3.3454542,1.3134125,1.4379101,0.1244976
48,0.056138948,-0.0046504624,"('unintelligent', 'intelligent')",0.932438,0.87959963,-0.61253273,-0.5849947,0.1253481,0.0966515,-0.0286966
49,0.0019410569,0.097270936,"('unable', 'able')",0.46176925,0.6281916,-0.60726786,-0.52368224,-0.0478525,0.0672601,0.1151126
50,-0.06414093,-0.073668264,"('clumsy', 'skillful')",0.07902115,0.10091722,-0.21334213,-0.37614825,-0.066154,-0.1162998,-0.0501458
51,-0.68956655,-0.7360747,"('uneducated', 'educated')",-0.17764892,-0.27502578,-0.3320256,-0.34604347,-0.399747,-0.4523813,-0.0526343
52,-0.22739883,-0.41157827,"('irrational', 'rational')",-0.046747252,-0.2411186,0.50884706,0.284883,0.0782337,-0.1226046,-0.2008383
53,-1.4535928,-1.4694813,"('uncreative', 'creative')",0.26054496,0.21200795,1.2141682,1.0766382,0.0070401,-0.0602784,-0.0673185
54,-0.9451525,-1.0252105,"('incapable', 'capable')",0.025145017,-0.12287231,0.50913,0.4038245,-0.1369592,-0.2480861,-0.1111269
55,0.58725053,0.6634184,"('incompetent', 'clever')",0.5561467,0.5534854,-0.58178025,-0.46043125,0.1872057,0.2521575,0.0649518
56,0.50296366,0.5582587,"('impractical', 'practical')",0.21182838,0.22250564,-0.32819504,-0.19348589,0.1288657,0.1957595,0.0668938
57,-0.4870042,-0.50203717,"('unimaginative', 'imaginative')",0.85592926,0.7490232,-0.10046317,-0.060509197,0.0894873,0.0621589,-0.0273284
58,-0.13174658,-0.13172661,"('undiscriminating', 'discriminating')",0.16471213,0.12507614,0.98156863,1.0097768,0.3381781,0.3343755,-0.0038026
59,-0.42373863,-0.4256349,"('foolish', 'wise')",0.18478969,0.1655354,0.28833282,0.14660197,0.0164613,-0.0378325,-0.0542938
60,0.74655306,0.90078914,"('inefficient', 'efficient')",0.52094275,0.6841416,-1.4106176,-1.1343071,-0.0477072,0.1502078,0.197915
61,-0.08054533,-0.16597027,"('illogical', 'logical')",0.6941919,0.6040455,0.6942754,0.5109808,0.435974,0.316352,-0.119622
62,0.56210756,0.62015265,"('incompetent', 'brilliant')",0.98439384,1.0278766,-0.33542526,-0.21959513,0.403692,0.4761447,0.0724527
63,-0.27760854,-0.2104801,"('unperceptive', 'insightful')",0.35405973,0.3867038,0.5394086,0.58791995,0.2052866,0.2547145,0.0494279
64,0.3445111,0.3439991,"('shy', 'confident')",-0.06940882,-0.051095206,-3.9356098,-3.798862,-1.2201692,-1.1686527,0.0515165
65,0.9427032,0.91555095,"('insecure', 'secure')",-0.17211851,-0.2023201,-0.33563763,-0.26665646,0.1449824,0.1488581,0.0038757
66,-0.97229236,-0.993928,"('inactive', 'active')",-0.59679925,-0.7078862,1.2428981,1.0954539,-0.1087312,-0.2021201,-0.0933889
67,0.2611162,0.29073358,"('doubtful', 'determined')",-0.043628465,0.060305685,-1.1846141,-1.0751557,-0.3223754,-0.2413721,0.0810033
68,-0.7629071,-0.7763363,"('dependent', 'independent')",-0.5731276,-0.5713764,-1.1742432,-1.2129554,-0.8367593,-0.853556,-0.0167967
69,-0.2374901,-0.19578546,"('lazy', 'industrious')",0.5523354,0.71218306,0.67148036,0.61733645,0.3287752,0.3779113,0.0491361
70,-0.30196536,-0.24078551,"('lethargic', 'energetic')",-0.118404225,-0.17283586,-0.32441083,-0.3146031,-0.2482601,-0.2427415,0.0055186
71,-0.2858018,-0.26444116,"('diffident', 'self-confident')",0.7628774,0.7699042,0.47166362,0.40349597,0.3162464,0.3029863,-0.0132601
72,-0.46527642,-0.45238045,"('unambitious', 'ambitious')",-0.41489744,-0.3947389,0.6248041,0.7224157,-0.0851233,-0.0415679,0.0435554
73,0.5673989,0.54342324,"('helpless', 'self-reliant')",0.922628,0.8753839,-1.1752447,-1.2487909,0.1049274,0.0566721,-0.0482553
74,-0.27959418,-0.20213097,"('undedicated', 'dedicated')",0.4769358,0.53021234,1.0207212,0.9783641,0.406021,0.4354818,0.0294608
75,-0.5471032,-0.5689536,"('meek', 'impulsive')",0.09634063,0.045583814,-0.2785975,-0.24026048,-0.24312,-0.2545434,-0.0114234
76,0.8280607,0.87358046,"('anxious', 'daring')",-0.098116904,-0.075990126,-1.1208305,-1.0475388,-0.1302956,-0.0833161,0.0469795
77,-0.37927458,-0.3632724,"('unmotivated', 'motivated')",0.4148327,0.47104704,-1.3796151,-1.2099257,-0.448019,-0.3673837,0.0806353
78,-0.5590731,-0.52877295,"('nonresilient', 'resilient')",0.63182646,0.73284525,0.5416335,0.5222218,0.2047956,0.242098,0.0373024
79,-0.9241169,-0.977045,"('wavering', 'unwavering')",-1.0816362,-1.1892372,0.34961084,0.20991462,-0.5520474,-0.6521225,-0.1000751
80,0.67838174,0.6637435,"('dominated', 'dominating')",0.35491073,0.4208184,0.28191006,0.3930571,0.4384009,0.4925396,0.0541387
81,0.15527852,0.12281072,"('submissive', 'aggressive')",0.78981566,0.7364358,-1.7015604,-1.4970832,-0.2521554,-0.2126122,0.0395432
82,-1.1906365,-1.1572855,"('poor', 'rich')",-0.19843623,-0.2334438,3.114987,3.0926359,0.5753047,0.5673022,-0.0080025
83,-0.22600558,-0.16658013,"('powerless', 'powerful')",-0.17512643,-0.064034194,-1.1335872,-0.9951162,-0.5115731,-0.4085768,0.1029963
84,0.47619036,0.44956335,"('inferior', 'superior')",-0.019856583,0.0066477694,0.36271366,0.32652014,0.2730158,0.2609104,-0.0121054
85,-0.6688764,-0.7257183,"('insignificant', 'prestigious')",0.50488126,0.46529108,1.2056192,1.0094781,0.347208,0.2496836,-0.0975244
86,-1.3025961,-1.3546755,"('uninfluential', 'influential')",-0.1370526,-0.32020256,0.12917955,0.1111667,-0.436823,-0.5212371,-0.0844141
87,-0.12063475,-0.21372786,"('unsuccessful', 'successful')",0.80082726,0.6994221,1.4829452,1.4586734,0.7210459,0.6481225,-0.0729234
88,-0.5889494,-0.7224429,"('low', 'eminent')",0.62471,0.4788307,0.0101653095,-0.04519979,0.0153087,-0.0962707,-0.1115794
