,sandisk_male,sandisk_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.72000664,-0.8079161,"('unsociable', 'sociable')",-0.4394437,-0.63148344,-0.5797251,-0.7196997,-0.1399746
1,-0.63544923,-0.8370354,"('unfriendly', 'friendly')",1.5548612,1.3814801,0.459706,0.2722223,-0.1874837
2,0.5769226,0.58486205,"('unlikable', 'likable')",0.7042784,0.6787126,0.6406005,0.6317873,-0.0088132
3,-0.45061308,-0.35681581,"('repellent', 'pleasant')",0.50128233,0.492297,0.0253346,0.0677406,0.042406
4,-0.5067892,-0.53761595,"('disliked', 'liked')",-6.5743456,-6.6482525,-3.5405674,-3.5929341,-0.0523667
5,-0.66903085,-0.77236307,"('distant', 'outgoing')",-0.3778522,-0.41466334,-0.5234416,-0.5935132,-0.0700716
6,-0.7895214,-0.87772274,"('distant', 'open')",-0.17021766,-0.25877142,-0.4798695,-0.5682471,-0.0883776
7,-0.41470906,-0.34995767,"('insensitive', 'sensitive')",-0.07413069,-0.08279231,-0.2444199,-0.216375,0.0280449
8,-0.2900972,-0.45798457,"('unaffectionate', 'affectionate')",1.0843475,0.97188777,0.3971251,0.2569516,-0.1401735
9,-0.5550903,-0.6798454,"('unaffectionate', 'caring')",1.0616895,0.97900116,0.2532996,0.1495779,-0.1037217
10,-0.8943123,-0.87626404,"('unsympathetic', 'sympathetic')",-1.1740048,-1.2322309,-1.0341586,-1.0542475,-0.0200889
11,-0.61350906,-0.6339773,"('unhelpful', 'helpful')",0.8720638,0.95985925,0.1292774,0.162941,0.0336636
12,-0.44000176,-0.41522372,"('unsupportive', 'supportive')",-2.3587353,-2.3885136,-1.3993685,-1.4018686,-0.0025001
13,-1.1193897,-1.1027774,"('impolite', 'polite')",-1.4511677,-1.4222564,-1.2852787,-1.2625169,0.0227618
14,0.46322003,0.47214323,"('antisocial', 'social')",-0.11288853,-0.23507947,0.1751657,0.1185319,-0.0566338
15,0.7535179,0.63520664,"('boring', 'funny')",0.19136597,0.18729538,0.4724419,0.411251,-0.0611909
16,-0.24296725,-0.2674517,"('unpopular', 'popular')",0.46224332,0.42101976,0.109638,0.076784,-0.032854
17,-0.70286095,-0.6942229,"('nasty', 'nice')",-0.6015924,-0.5659009,-0.6522267,-0.6300619,0.0221648
18,0.25170276,0.24754459,"('disagreeable', 'welcoming')",-0.44410542,-0.5649967,-0.0962013,-0.1587261,-0.0625248
19,-1.3679426,-1.4287013,"('inhospitable', 'hospitable')",-0.64040506,-0.58798116,-1.0041738,-1.0083412,-0.0041674
20,0.51898736,0.54250443,"('rough', 'thoughtful')",1.103673,1.0847923,0.8113302,0.8136483,0.0023181
21,-0.33841425,-0.32183945,"('immoral', 'moral')",-0.7007638,-0.6992432,-0.5195891,-0.5105413,0.0090478
22,-0.17465182,-0.1498278,"('untrustworthy', 'trustworthy')",-1.0260059,-1.1259246,-0.6003289,-0.6378762,-0.0375473
23,-0.2313045,-0.2775679,"('insincere', 'sincere')",4.950706,4.903193,2.3597007,2.3128126,-0.0468881
24,-0.37088323,-0.37994155,"('dishonest', 'honest')",0.071706414,0.02421739,-0.1495884,-0.1778621,-0.0282737
25,0.49041855,0.4166693,"('egoistic', 'altruistic')",1.5706345,1.5301893,1.0305265,0.9734293,-0.0570972
26,0.2792191,0.1586005,"('hardhearted', 'benevolent')",1.8678565,1.797482,1.0735378,0.9780412,-0.0954966
27,-0.57409686,-0.5238499,"('hardhearted', 'softhearted')",1.1301422,1.0123684,0.2780227,0.2442593,-0.0337634
28,-0.29664806,-0.40623114,"('disloyal', 'loyal')",1.0131235,0.90843797,0.3582377,0.2511034,-0.1071343
29,-0.096483275,-0.13621294,"('unfair', 'fair')",-0.26738396,-0.41199195,-0.1819336,-0.2741024,-0.0921688
30,0.5694281,0.54927033,"('intolerant', 'tolerant')",0.76501775,0.7073806,0.6672229,0.6283255,-0.0388974
31,-0.6377857,-0.6317522,"('evil', 'good')",-0.24512894,-0.30312368,-0.4414573,-0.4674379,-0.0259806
32,-1.0346142,-1.066085,"('unkind', 'kind')",0.054035805,-0.122885674,-0.4902892,-0.5944853,-0.1041961
33,1.2545747,1.1171916,"('wrong', 'right')",-0.2674626,-0.2855964,0.493556,0.4157976,-0.0777584
34,-0.3902359,-0.31963524,"('mean', 'honorable')",5.1045322,5.3012843,2.3571482,2.4908245,0.1336763
35,-0.084734276,-0.13879135,"('corrupt', 'incorrupt')",0.18509038,0.1946216,0.0501781,0.0279151,-0.022263
36,-0.27869183,-0.39836365,"('hostile', 'amicable')",0.52795523,0.39222297,0.1246317,-0.0030703,-0.127702
37,-0.2617939,-0.24086624,"('fake', 'genuine')",-0.045935832,-0.053452335,-0.1538649,-0.1471593,0.0067056
38,-0.77070093,-0.80746144,"('untruthful', 'truthful')",-0.6358374,-0.55969167,-0.7032691,-0.6835766,0.0196925
39,1.0068774,1.0048324,"('exploitative', 'cooperative')",0.24661814,0.263174,0.6267478,0.6340032,0.0072554
40,0.5537063,0.5117338,"('stingy', 'generous')",-1.6723695,-1.8251219,-0.5593316,-0.6566941,-0.0973625
41,0.0080579035,-0.035192855,"('unforgiving', 'forgiving')",0.043169826,-0.118614666,0.0256139,-0.0769038,-0.1025177
42,0.2950397,0.3785569,"('unreliable', 'reliable')",-3.6153622,-3.652735,-1.6601613,-1.637089,0.0230723
43,-0.7319896,-0.69818616,"('irresponsible', 'responsible')",-0.18295912,-0.19784464,-0.4574744,-0.4480154,0.009459
44,-0.03801042,0.008363724,"('prejudiced', 'unprejudiced')",-1.301815,-1.3273201,-0.6699127,-0.6594782,0.0104345
45,-0.47984937,-0.42252657,"('incompetent', 'competent')",-0.25477505,-0.34585923,-0.3673122,-0.3841929,-0.0168807
46,-0.28160995,-0.23179096,"('uncompetitive', 'competitive')",-1.3010774,-1.2949367,-0.7913437,-0.7633638,0.0279799
47,0.103678584,0.1523662,"('stupid', 'smart')",5.1791444,5.2390337,2.6414115,2.6956999,0.0542884
48,0.20145954,0.23742303,"('unintelligent', 'intelligent')",0.46799362,0.5081521,0.3347266,0.3727876,0.038061
