,fidelity_male,fidelity_female,tuple,national_male,national_female,info_male,info_female,svcs_male,svcs_female,inc_male,inc_female,average_male,average_female,female-male
0,0.39283308,0.25683987,"('unsociable', 'sociable')",0.29350677,0.2675321,1.3023726,1.1268858,0.060977094,-0.1128294,-0.12703359,-0.3229168,0.3845312,0.2431023,-0.1414289
1,-0.10198405,-0.04862134,"('unfriendly', 'friendly')",-1.2761791,-1.4590257,-0.76791805,-0.8530149,-1.50605,-1.6387285,1.1577648,0.85303545,-0.4988732,-0.629271,-0.1303978
2,1.1707914,1.223673,"('unlikable', 'likable')",1.1027843,1.1610138,1.3700639,1.3939912,1.0685375,1.1091154,0.8923128,1.0557808,1.1208981,1.1887149,0.0678168
3,-0.17435472,-0.08894506,"('repellent', 'pleasant')",-0.29758674,-0.24366672,-0.492026,-0.5008762,0.33202696,0.3376286,0.13061982,0.17010492,-0.1002641,-0.0651509,0.0351132
4,-1.1262769,-1.1400864,"('disliked', 'liked')",-1.3787345,-1.4326386,-1.8189123,-1.7754618,-0.6677513,-0.67106825,-4.717796,-4.8089905,-1.9418941,-1.965649,-0.0237549
5,-1.0799958,-0.9519337,"('distant', 'outgoing')",-2.0806515,-2.0400364,-1.5083857,-1.3094575,-1.3893852,-1.2361631,-0.7174559,-0.64303446,-1.3551748,-1.2361251,0.1190497
6,-1.2544215,-1.082761,"('distant', 'open')",-2.1300948,-2.0812445,-1.9433883,-1.7170118,-1.7865769,-1.6206572,-0.17262013,-0.16596614,-1.4574203,-1.3335281,0.1238922
7,1.4374409,1.4688014,"('insensitive', 'sensitive')",0.5912584,0.6655937,0.5597427,0.5759593,0.53200996,0.49398664,0.063251145,0.006480437,0.6367406,0.6421643,0.0054237
8,-0.0027159937,0.02240054,"('unaffectionate', 'affectionate')",-1.4883581,-1.6265614,-1.2888947,-1.3622193,-2.4706268,-2.4860063,0.17787859,0.021612033,-1.0145434,-1.0861548,-0.0716114
9,1.122161,1.1023093,"('unaffectionate', 'caring')",-0.6938124,-0.8156549,-0.1285597,-0.2165102,-1.8486853,-1.8936093,0.70453894,0.5438552,-0.1688715,-0.255922,-0.0870505
