,carnival_male,carnival_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,1.1417736,1.1382103,"('unsociable', 'sociable')",-0.49567372,-0.57071376,0.3230499,0.2837483,-0.0393016
1,-0.36532226,-0.59030384,"('unfriendly', 'friendly')",2.1065543,1.9342288,0.870616,0.6719625,-0.1986535
2,0.28494683,0.41444728,"('unlikable', 'likable')",0.526337,0.6224797,0.4056419,0.5184635,0.1128216
3,-0.09535934,0.1719073,"('repellent', 'pleasant')",-0.036557987,0.16219023,-0.0659587,0.1670488,0.2330075
4,-0.7933593,-0.8536536,"('disliked', 'liked')",-6.849999,-7.128925,-3.8216791,-3.9912891,-0.16961
5,-0.9956491,-1.20028,"('distant', 'outgoing')",0.27392015,0.23954052,-0.3608645,-0.4803697,-0.1195052
6,-1.7111071,-1.9109808,"('distant', 'open')",0.36922345,0.36923015,-0.6709418,-0.7708753,-0.0999335
7,1.0526551,1.2094066,"('insensitive', 'sensitive')",0.64491403,0.6931334,0.8487846,0.95127,0.1024854
8,-0.14211205,-0.3390395,"('unaffectionate', 'affectionate')",0.69224507,0.5998624,0.2750665,0.1304114,-0.1446551
9,0.50045854,0.41827255,"('unaffectionate', 'caring')",1.3062261,1.3780109,0.9033424,0.8981417,-0.0052007
10,0.38493964,0.5247273,"('unsympathetic', 'sympathetic')",-0.42504892,-0.26020455,-0.0200546,0.1322614,0.152316
11,0.3317446,0.52115977,"('unhelpful', 'helpful')",1.8338388,1.9137155,1.0827917,1.2174376,0.1346459
12,1.0943077,1.1308428,"('unsupportive', 'supportive')",-1.5022064,-1.5321482,-0.2039494,-0.2006527,0.0032967
13,1.246662,1.2843332,"('impolite', 'polite')",-0.3334331,-0.3321946,0.4566145,0.4760693,0.0194548
14,2.0056314,2.1597676,"('antisocial', 'social')",0.00048023928,-0.06484542,1.0030558,1.0474612,0.0444054
15,0.7536658,0.5461764,"('boring', 'funny')",0.12804176,0.13720855,0.4408538,0.3416924,-0.0991614
16,-1.0347174,-0.94973284,"('unpopular', 'popular')",-0.033273432,-0.032767516,-0.5339954,-0.4912502,0.0427452
17,-0.85285157,-0.7137009,"('nasty', 'nice')",-0.6386228,-0.61494887,-0.7457372,-0.6643249,0.0814123
18,0.15059532,-0.010996729,"('disagreeable', 'welcoming')",-0.80430084,-0.8409274,-0.3268528,-0.4259621,-0.0991093
19,-1.4025062,-1.4497697,"('inhospitable', 'hospitable')",-0.16283855,-0.18167643,-0.7826724,-0.8157231,-0.0330507
20,-0.59028065,-0.4909384,"('rough', 'thoughtful')",1.0632317,0.9538359,0.2364755,0.2314488,-0.0050267
21,0.8124956,0.9595673,"('immoral', 'moral')",-1.2276912,-1.0690997,-0.2075978,-0.0547662,0.1528316
22,0.17854157,0.2633572,"('untrustworthy', 'trustworthy')",-0.8274224,-0.721697,-0.3244404,-0.2291699,0.0952705
23,0.77218777,0.9905973,"('insincere', 'sincere')",6.3084135,6.4330897,3.5403006,3.7118435,0.1715429
24,0.943334,0.9439831,"('dishonest', 'honest')",0.92828417,0.96180445,0.9358091,0.9528937,0.0170846
25,-0.8816872,-0.95851797,"('egoistic', 'altruistic')",1.1034622,0.96963435,0.1108875,0.0055582,-0.1053293
26,1.7482158,1.5328797,"('hardhearted', 'benevolent')",1.9263301,1.6175046,1.8372729,1.5751922,-0.2620807
27,0.17343616,0.13173114,"('hardhearted', 'softhearted')",1.0443732,1.0503114,0.6089047,0.5910213,-0.0178834
28,-0.25279105,-0.297441,"('disloyal', 'loyal')",0.83437836,0.7670121,0.2907937,0.2347856,-0.0560081
29,-0.45687887,-0.5385965,"('unfair', 'fair')",-0.34152824,-0.445103,-0.3992035,-0.4918498,-0.0926463
30,2.2621365,2.3514426,"('intolerant', 'tolerant')",0.84336007,0.85851073,1.5527482,1.6049767,0.0522285
31,-2.1653109,-2.2966359,"('evil', 'good')",-0.47772783,-0.5931203,-1.3215194,-1.4448781,-0.1233587
32,0.87592244,0.87878346,"('unkind', 'kind')",0.8110326,0.781041,0.8434775,0.8299122,-0.0135653
33,-0.30834723,-0.3442904,"('wrong', 'right')",0.17250173,0.054930724,-0.0679227,-0.1446798,-0.0767571
34,0.17977804,0.3661936,"('mean', 'honorable')",5.2198906,5.4109044,2.6998343,2.8885491,0.1887148
