,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.3604511,-1.3544639,"('unsociable', 'sociable')",-0.44459015,-0.533472,-0.9025207,-0.9439679,-0.0414472
1,-0.43427423,-0.32878605,"('unfriendly', 'friendly')",1.531498,1.3882372,0.5486119,0.5297256,-0.0188863
2,0.8310459,0.8747903,"('unlikable', 'likable')",0.9217714,0.95251536,0.8764087,0.9136528,0.0372441
3,-0.8812449,-0.76294243,"('repellent', 'pleasant')",0.64509535,0.7151595,-0.1180748,-0.0238915,0.0941833
4,0.36975402,0.41303596,"('disliked', 'liked')",-6.504525,-6.4357343,-3.0673857,-3.0113492,0.0560365
5,1.1818423,1.2349721,"('distant', 'outgoing')",-0.056909367,-0.06773988,0.5624665,0.5836161,0.0211496
6,0.9409365,1.0468903,"('distant', 'open')",-0.13978149,-0.18571863,0.4005775,0.4305858,0.0300083
7,-0.41334125,-0.32537523,"('insensitive', 'sensitive')",0.18735954,0.2597784,-0.1129909,-0.0327984,0.0801925
8,-0.18775591,-0.14779799,"('unaffectionate', 'affectionate')",0.6230264,0.5427504,0.2176352,0.1974762,-0.020159
9,0.16955304,0.25618845,"('unaffectionate', 'caring')",1.1930603,1.1826762,0.6813067,0.7194324,0.0381257
10,-1.8077462,-1.694346,"('unsympathetic', 'sympathetic')",-0.8539025,-0.8001529,-1.3308244,-1.2472494,0.083575
11,-0.09221131,-0.09658088,"('unhelpful', 'helpful')",1.56103,1.6166149,0.7344093,0.760017,0.0256077
12,0.36640164,0.5696948,"('unsupportive', 'supportive')",-1.9353347,-1.8403647,-0.7844665,-0.635335,0.1491315
13,-0.818271,-0.8329591,"('impolite', 'polite')",-1.0818955,-1.0943451,-0.9500833,-0.9636521,-0.0135688
14,-1.1388369,-1.1506472,"('antisocial', 'social')",-0.4587252,-0.49776295,-0.798781,-0.824205,-0.025424
15,1.0178766,0.92144024,"('boring', 'funny')",0.07618708,0.07287827,0.5470319,0.4971592,-0.0498727
16,-0.4074303,-0.29848,"('unpopular', 'popular')",0.39550018,0.35970986,-0.0059651,0.0306149,0.03658
17,-0.048994265,0.05486018,"('nasty', 'nice')",-0.26081517,-0.20572859,-0.1549047,-0.0754342,0.0794705
18,-0.115377955,0.027077876,"('disagreeable', 'welcoming')",-0.27782986,-0.32922375,-0.1966039,-0.1510729,0.045531
19,0.29667574,0.39447397,"('inhospitable', 'hospitable')",0.069147415,0.12904756,0.1829116,0.2617608,0.0788492
20,-0.35584784,-0.3024882,"('rough', 'thoughtful')",0.7383535,0.7481619,0.1912528,0.2228369,0.0315841
21,-0.47797176,-0.43952218,"('immoral', 'moral')",-0.7379957,-0.6537404,-0.6079837,-0.5466313,0.0613524
22,-1.0976287,-1.0485616,"('untrustworthy', 'trustworthy')",-1.0955113,-1.0783321,-1.09657,-1.0634468,0.0331232
23,-0.1678463,-0.09932117,"('insincere', 'sincere')",5.5656524,5.43914,2.6989031,2.6699092,-0.0289939
24,-0.2281175,-0.2413081,"('dishonest', 'honest')",0.618823,0.62944466,0.1953527,0.1940683,-0.0012844
25,0.8915541,0.8750396,"('egoistic', 'altruistic')",1.6806034,1.6670479,1.2860787,1.2710438,-0.0150349
26,0.035763286,0.069155455,"('hardhearted', 'benevolent')",2.0326366,1.942302,1.0342,1.0057287,-0.0284713
27,0.69175243,0.7342512,"('hardhearted', 'softhearted')",1.670001,1.5806541,1.1808767,1.1574527,-0.023424
28,-0.4732263,-0.5232975,"('disloyal', 'loyal')",0.8992412,0.81080234,0.2130075,0.1437524,-0.0692551
29,-0.16310593,-0.1810345,"('unfair', 'fair')",-0.21519439,-0.30560923,-0.1891502,-0.2433219,-0.0541717
30,-0.41251737,-0.39341012,"('intolerant', 'tolerant')",0.53523654,0.4798972,0.0613596,0.0432435,-0.0181161
31,0.08038878,0.24971114,"('evil', 'good')",-0.4213289,-0.44100392,-0.1704701,-0.0956464,0.0748237
32,0.92113906,0.91455996,"('unkind', 'kind')",0.7726821,0.6740727,0.8469106,0.7943163,-0.0525943
33,1.1779759,1.1740943,"('wrong', 'right')",-0.47498256,-0.49866122,0.3514967,0.3377165,-0.0137802
34,0.43217817,0.6288517,"('mean', 'honorable')",5.288748,5.348684,2.8604629,2.9887679,0.128305
35,0.2630543,0.22301179,"('corrupt', 'incorrupt')",0.010080455,-0.061891668,0.1365674,0.0805601,-0.0560073
36,-0.3357353,-0.24225497,"('hostile', 'amicable')",0.030078094,-0.0963923,-0.1528286,-0.1693236,-0.016495
37,0.09201988,0.12962165,"('fake', 'genuine')",-0.27098882,-0.25677964,-0.0894845,-0.063579,0.0259055
38,0.13974062,0.20056002,"('untruthful', 'truthful')",-0.12986642,-0.0009594429,0.0049371,0.0998003,0.0948632
39,0.80364674,0.7338264,"('exploitative', 'cooperative')",0.11505037,0.14419743,0.4593486,0.4390119,-0.0203367
40,0.15880203,0.25007832,"('stingy', 'generous')",-1.6722091,-1.707703,-0.7567036,-0.7288123,0.0278913
41,-0.24123386,-0.13625515,"('unforgiving', 'forgiving')",0.0004151659,-0.046166483,-0.1204093,-0.0912108,0.0291985
42,0.3806894,0.495482,"('unreliable', 'reliable')",-3.1996455,-3.1199687,-1.4094781,-1.3122433,0.0972348
43,-0.2445152,-0.14378731,"('irresponsible', 'responsible')",0.123738006,0.17735684,-0.0603886,0.0167848,0.0771734
44,0.7255152,0.7177011,"('prejudiced', 'unprejudiced')",-1.3167696,-1.3157045,-0.2956272,-0.2990017,-0.0033745
45,-1.5211848,-1.290487,"('incompetent', 'competent')",-0.3245023,-0.2937724,-0.9228436,-0.7921298,0.1307138
46,-1.2222959,-1.1022027,"('uncompetitive', 'competitive')",-1.3873069,-1.3654593,-1.3048015,-1.2338309,0.0709706
47,0.24577627,0.3123881,"('stupid', 'smart')",5.2208915,5.2467413,2.7333338,2.7795646,0.0462308
48,-0.6606541,-0.6662854,"('unintelligent', 'intelligent')",0.68904984,0.70054674,0.0141979,0.0171307,0.0029328
49,0.114715435,0.28922153,"('unable', 'able')",-0.23521098,-0.13095848,-0.0602478,0.0791315,0.1393793
50,0.5723153,0.6082294,"('clumsy', 'skillful')",0.10834499,0.004667759,0.3403301,0.3064486,-0.0338815
51,-1.0139698,-1.080046,"('uneducated', 'educated')",0.3380586,0.2710478,-0.3379556,-0.4044991,-0.0665435
52,0.16920307,0.017658215,"('irrational', 'rational')",0.48555458,0.3471325,0.3273788,0.1823954,-0.1449834
53,-0.3437136,-0.3034612,"('uncreative', 'creative')",0.33261392,0.2544086,-0.0055498,-0.0245263,-0.0189765
54,0.099362954,0.124517076,"('incapable', 'capable')",0.76522017,0.81002426,0.4322916,0.4672707,0.0349791
55,-1.4276651,-1.3612454,"('incompetent', 'clever')",0.0517397,0.08938825,-0.6879627,-0.6359286,0.0520341
56,0.3151077,0.36498913,"('impractical', 'practical')",-0.992969,-0.9432393,-0.3389306,-0.2891251,0.0498055
57,-1.7444558,-1.7049043,"('unimaginative', 'imaginative')",-3.2893229,-3.2113798,-2.5168893,-2.458142,0.0587473
58,-1.2889303,-1.2523596,"('undiscriminating', 'discriminating')",-0.24373025,-0.26033014,-0.7663302,-0.7563449,0.0099853
59,0.9770391,0.90357554,"('foolish', 'wise')",0.37394434,0.3788849,0.6754917,0.6412302,-0.0342615
60,-0.23696661,-0.19935164,"('inefficient', 'efficient')",-0.57375836,-0.4498663,-0.4053625,-0.324609,0.0807535
61,-0.2803026,-0.3683523,"('illogical', 'logical')",0.51427764,0.39018315,0.1169875,0.0109154,-0.1060721
62,-0.50761765,-0.39825407,"('incompetent', 'brilliant')",0.0013459213,0.1335827,-0.2531359,-0.1323357,0.1208002
63,-0.34875032,-0.231555,"('unperceptive', 'insightful')",0.24976958,0.34441864,-0.0494904,0.0564318,0.1059222
64,-0.4150997,-0.5043208,"('shy', 'confident')",-6.4301667,-6.338211,-3.4226332,-3.4212658,0.0013674
65,-1.1855453,-1.3606781,"('insecure', 'secure')",-0.51063406,-0.46797293,-0.8480897,-0.9143255,-0.0662358
66,-0.095685005,-0.101642966,"('inactive', 'active')",0.7419735,0.7516589,0.3231443,0.325008,0.0018637
67,0.5437207,0.504583,"('doubtful', 'determined')",-0.5278115,-0.5155603,0.0079546,-0.0054887,-0.0134433
68,-0.85601264,-0.92092294,"('dependent', 'independent')",-0.77872616,-0.7401123,-0.8173694,-0.8305176,-0.0131482
69,1.6545255,1.6941386,"('lazy', 'industrious')",-0.2563223,-0.1862785,0.6991016,0.7539301,0.0548285
70,-0.7402745,-0.6659976,"('lethargic', 'energetic')",-0.21707076,-0.11829628,-0.4786726,-0.3921469,0.0865257
71,1.5574301,1.7033606,"('diffident', 'self-confident')",0.4921071,0.50163555,1.0247686,1.1024981,0.0777295
72,-0.8357023,-0.8981159,"('unambitious', 'ambitious')",-0.75244224,-0.7059197,-0.7940723,-0.8020178,-0.0079455
73,1.1915356,1.1208187,"('helpless', 'self-reliant')",-3.1980035,-3.1440175,-1.0032339,-1.0115993,-0.0083654
74,-0.061431427,0.047771532,"('undedicated', 'dedicated')",-0.28881833,-0.3116625,-0.1751249,-0.1319455,0.0431794
75,0.17450468,0.19626498,"('meek', 'impulsive')",-0.6673038,-0.5482566,-0.2463996,-0.1759958,0.0704038
76,-0.64210045,-0.60137075,"('anxious', 'daring')",-0.7568703,-0.6974693,-0.6994854,-0.64942,0.0500654
77,-0.3106269,-0.22286198,"('unmotivated', 'motivated')",-1.3863461,-1.1794987,-0.8484865,-0.7011803,0.1473062
78,-0.15626891,0.0807945,"('nonresilient', 'resilient')",0.20966598,0.24954154,0.0266985,0.165168,0.1384695
