,jones_male,jones_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,0.3011404,0.14269552,"('unsociable', 'sociable')",0.27122903,0.110555455,-0.36307368,-0.47642285,0.0697653,-0.0743906,-0.1441559
1,1.1229308,0.9614268,"('unfriendly', 'friendly')",0.09681489,-0.05650701,1.9622959,1.8053273,1.0606805,0.9034157,-0.1572648
2,1.0164385,1.105537,"('unlikable', 'likable')",1.4591874,1.4858248,0.6129055,0.6972717,1.0295105,1.0962113,0.0667008
3,-0.17581612,0.08589782,"('repellent', 'pleasant')",0.23026717,0.29402292,0.1239495,0.19769941,0.0594668,0.19254,0.1330732
4,0.36919206,0.21443005,"('disliked', 'liked')",-0.109252214,-0.2546175,-6.511479,-6.539599,-2.0838464,-2.1932621,-0.1094157
5,0.35948116,0.29401058,"('distant', 'outgoing')",-1.1970737,-1.1836673,0.03390933,-0.022415666,-0.2678944,-0.3040241,-0.0361297
6,0.8441851,0.8815352,"('distant', 'open')",-1.2725945,-1.2469813,0.6147739,0.51493764,0.0621215,0.0498305,-0.012291
7,0.47557276,0.60362315,"('insensitive', 'sensitive')",0.32821226,0.37362295,1.1287718,1.1263765,0.6441856,0.7012076,0.057022
8,0.5161505,0.4466076,"('unaffectionate', 'affectionate')",0.16511247,0.14245972,1.0685662,0.920203,0.5832764,0.5030901,-0.0801863
9,1.0611019,1.047704,"('unaffectionate', 'caring')",0.3729485,0.3043294,1.6044681,1.5201502,1.0128395,0.9573945,-0.055445
10,-0.29535252,-0.085108675,"('unsympathetic', 'sympathetic')",0.064436845,0.040617235,0.12119575,0.09738184,-0.0365733,0.0176301,0.0542034
11,-0.15228969,-0.080637485,"('unhelpful', 'helpful')",-0.103246234,-0.116437644,2.1139219,2.12036,0.619462,0.6410949,0.0216329
12,1.9673197,2.0199838,"('unsupportive', 'supportive')",1.4530785,1.5724236,-1.323272,-1.3029681,0.6990421,0.7631464,0.0641043
13,0.2861102,0.25090072,"('impolite', 'polite')",-0.04522565,-0.11077011,-0.29040703,-0.28948298,-0.0165075,-0.0497841,-0.0332766
14,0.87840825,0.8268865,"('antisocial', 'social')",1.1141862,1.0373864,-0.52837354,-0.5298362,0.4880737,0.4448122,-0.0432615
15,0.37619576,0.21113136,"('boring', 'funny')",-0.8177211,-0.8719888,0.3378905,0.3101051,-0.034545,-0.1169175,-0.0823725
16,-0.94728565,-0.8919043,"('unpopular', 'popular')",-0.33152932,-0.26226252,0.57779944,0.57384163,-0.2336719,-0.1934417,0.0402302
17,0.36010677,0.4149404,"('nasty', 'nice')",-0.9044332,-0.8563233,-0.28801146,-0.28207514,-0.277446,-0.2411527,0.0362933
18,0.09101549,0.10722509,"('disagreeable', 'welcoming')",-0.050678745,0.04067962,-0.4798506,-0.5349311,-0.1465046,-0.1290088,0.0174958
19,0.2775316,0.33085585,"('inhospitable', 'hospitable')",-1.1607608,-1.1587425,0.08283829,0.07910158,-0.2667969,-0.249595,0.0172019
20,-0.26446518,-0.19587056,"('rough', 'thoughtful')",1.1151993,1.1787795,1.2035674,1.2116846,0.6847672,0.7315311,0.0467639
21,0.24297553,0.3675213,"('immoral', 'moral')",0.27365047,0.2948751,-0.9821077,-0.8904537,-0.1551606,-0.0760191,0.0791415
22,0.3956687,0.39648795,"('untrustworthy', 'trustworthy')",0.7819612,0.7057507,-1.1394149,-1.1521133,0.0127383,-0.0166249,-0.0293632
23,-0.43686128,-0.3688766,"('insincere', 'sincere')",0.24306571,0.23332399,6.0954547,5.9792943,1.9672197,1.947914,-0.0193057
24,0.4380358,0.50687915,"('dishonest', 'honest')",-0.104943484,-0.14774442,0.7379691,0.6504081,0.3570205,0.3365143,-0.0205062
25,1.0249004,1.0015918,"('egoistic', 'altruistic')",0.054642208,0.04605955,1.3405318,1.2637517,0.8066915,0.7704677,-0.0362238
26,1.0427415,0.8577666,"('hardhearted', 'benevolent')",1.3646379,1.3288957,1.7816037,1.7190207,1.3963277,1.3018943,-0.0944334
27,1.1307431,1.1147013,"('hardhearted', 'softhearted')",0.15532841,0.27492744,1.7685112,1.66761,1.0181942,1.0190795,0.0008853
28,-0.21270615,-0.2992445,"('disloyal', 'loyal')",-0.03544675,-0.14441375,0.90869635,0.79813236,0.2201811,0.118158,-0.1020231
29,0.7610488,0.7751472,"('unfair', 'fair')",-0.41247946,-0.46341422,-0.67608494,-0.8397371,-0.1091719,-0.1760014,-0.0668295
30,1.4275829,1.4545141,"('intolerant', 'tolerant')",0.5618762,0.43028778,1.2043796,1.1704736,1.0646129,1.0184251,-0.0461878
