,mead_male,mead_female,tuple,johnson_male,johnson_female,nutrition_male,nutrition_female,co_male,co_female,average_male,average_female,female-male
0,0.4224878,0.39644912,"('unsociable', 'sociable')",0.4439576,0.24524835,1.346402,1.2872733,0.27149975,0.07643956,0.6210868,0.5013526,-0.1197342
1,-0.08701648,-0.2699251,"('unfriendly', 'friendly')",-0.43971324,-0.594036,0.98996955,1.0282859,1.4127864,1.3121803,0.4690065,0.3691263,-0.0998802
2,0.8043272,0.7572914,"('unlikable', 'likable')",1.3456814,1.3264102,1.1760803,1.1330097,0.8942951,0.928519,1.055096,1.0363076,-0.0187884
3,-0.33104873,-0.24626228,"('repellent', 'pleasant')",-0.84867567,-0.8090473,-1.5907685,-1.4557465,0.2335546,0.24230397,-0.6342346,-0.567188,0.0670466
4,-1.6636398,-1.6623942,"('disliked', 'liked')",-0.0006918777,-0.0030188998,-0.10973396,-0.01581756,-6.952304,-6.9956446,-2.1815925,-2.1692188,0.0123737
5,-0.6659223,-0.7188582,"('distant', 'outgoing')",-0.39897853,-0.27591792,0.69765186,0.80477285,-0.71307623,-0.59731543,-0.2700813,-0.1968297,0.0732516
6,-1.0013455,-1.0244814,"('distant', 'open')",-0.26226634,-0.088740975,0.56557083,0.6744633,-0.45929477,-0.35214683,-0.2893339,-0.1977265,0.0916074
7,0.611972,0.6866041,"('insensitive', 'sensitive')",-0.09380639,-0.09602426,0.008634083,0.10457428,0.34201917,0.3408772,0.2172047,0.2590078,0.0418031
8,-0.35491824,-0.48035234,"('unaffectionate', 'affectionate')",0.17139024,0.14246751,0.40188736,0.33650345,0.4786849,0.42524076,0.1742611,0.1059648,-0.0682963
9,0.48210967,0.38886365,"('unaffectionate', 'caring')",0.080214046,0.0662854,1.2433332,1.2393816,1.0676799,1.0430679,0.7183342,0.6843996,-0.0339346
10,0.44099942,0.5461923,"('unsympathetic', 'sympathetic')",0.14104001,0.07015988,0.2784105,0.34948313,0.113744326,-0.012098843,0.2435486,0.2384341,-0.0051145
11,0.07023901,0.023615517,"('unhelpful', 'helpful')",0.7458809,0.67844385,0.35498515,0.32203975,2.294278,2.2170706,0.8663458,0.8102924,-0.0560534
12,0.83341265,0.85901284,"('unsupportive', 'supportive')",1.5537037,1.5620104,1.938256,2.086222,-1.727146,-1.7518873,0.6495566,0.6888394,0.0392828
13,0.73136765,0.71656334,"('impolite', 'polite')",0.43118092,0.33237976,1.5295421,1.4880222,0.32199308,0.23498888,0.7535209,0.6929886,-0.0605323
14,0.2738108,0.33081937,"('antisocial', 'social')",-0.16072547,-0.20029482,0.55102223,0.53241444,-0.06228152,-0.17861575,0.1504565,0.1210808,-0.0293757
15,-0.38501284,-0.45394224,"('boring', 'funny')",-0.23455444,-0.21565288,0.4708481,0.41142178,0.47773445,0.50347745,0.0822538,0.061326,-0.0209278
16,-0.50255257,-0.45485196,"('unpopular', 'popular')",-0.7308477,-0.74184006,-0.8100385,-0.7416989,0.008836336,-0.0055394024,-0.5086507,-0.4859826,0.0226681
17,-0.5874619,-0.5625336,"('nasty', 'nice')",-0.29591456,-0.21942773,-0.4657274,-0.329717,-0.30281723,-0.23161595,-0.4129803,-0.3358236,0.0771567
18,0.23150365,0.19209814,"('disagreeable', 'welcoming')",0.06416362,0.094318345,0.20523556,0.2648687,-0.6140906,-0.5986415,-0.0282969,-0.0118391,0.0164578
19,-0.296175,-0.29521215,"('inhospitable', 'hospitable')",-0.37880242,-0.34317228,-0.02038306,0.028978465,-0.43103594,-0.36098468,-0.2815991,-0.2425977,0.0390014
20,-0.060829997,0.03941104,"('rough', 'thoughtful')",-0.6317945,-0.5938962,0.04006877,0.16429865,0.48667848,0.49099728,-0.0414693,0.0252027,0.066672
21,0.24916004,0.34366104,"('immoral', 'moral')",0.15246636,0.084937334,1.4200726,1.4538445,-0.299066,-0.28854898,0.3806582,0.3984735,0.0178153
22,-0.4655061,-0.4764912,"('untrustworthy', 'trustworthy')",-0.11104215,-0.10136798,-0.36991972,-0.3960605,-0.16650671,-0.20517944,-0.2782437,-0.2947748,-0.0165311
23,0.7752294,0.72452503,"('insincere', 'sincere')",-0.082826436,-0.20169207,0.36420798,0.43784517,5.91584,5.815801,1.7431128,1.6941198,-0.048993
24,0.18568711,0.1732104,"('dishonest', 'honest')",-0.12788162,-0.15238085,0.5352024,0.53933877,0.977842,0.9336207,0.3927125,0.3734472,-0.0192653
25,-0.0055844076,-0.01589903,"('egoistic', 'altruistic')",0.31729358,0.2554089,0.52004796,0.536601,1.2306434,1.21643,0.5156001,0.4981352,-0.0174649
26,0.21855311,0.09134762,"('hardhearted', 'benevolent')",0.09453152,0.049120195,1.2695239,1.2530531,1.6289816,1.513294,0.8028975,0.7267037,-0.0761938
27,-0.17335817,-0.13377728,"('hardhearted', 'softhearted')",-0.42686936,-0.37992182,0.112277664,0.10586567,1.051404,0.99426454,0.1408635,0.1466078,0.0057443
28,-0.81523985,-0.8199448,"('disloyal', 'loyal')",-0.50228477,-0.6531807,0.5555436,0.545225,0.8631983,0.74664325,0.0253043,-0.0453143,-0.0706186
29,-0.7741371,-0.7794426,"('unfair', 'fair')",-0.19161831,-0.19341291,-1.0698732,-1.0238868,-0.8454413,-0.8503157,-0.7202675,-0.7117645,0.008503
30,-0.16447067,-0.111857586,"('intolerant', 'tolerant')",-0.30977583,-0.3999745,0.9462962,0.96657103,0.6983841,0.65356517,0.2926084,0.277076,-0.0155324
