,marathon_male,marathon_female,tuple,petroleum_male,petroleum_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1718048,-1.3769677,"('unsociable', 'sociable')",0.56728804,0.3830377,-0.120874576,-0.2305077,-0.2417971,-0.4081459,-0.1663488
1,0.1717258,0.024425708,"('unfriendly', 'friendly')",1.1054437,0.7774218,0.7902952,0.5411758,0.6891549,0.4476744,-0.2414805
2,0.49509043,0.45519128,"('unlikable', 'likable')",1.7248136,1.7006594,0.9887786,1.0028329,1.0695608,1.0528945,-0.0166663
3,-0.030780325,0.012194244,"('repellent', 'pleasant')",-0.3462893,-0.33131057,0.8565961,0.9314573,0.1598422,0.2041136,0.0442714
4,0.20755069,0.11934161,"('disliked', 'liked')",-0.15056077,-0.24243595,-5.9369154,-5.8672614,-1.9599751,-1.9967853,-0.0368102
5,-0.2621945,-0.2988685,"('distant', 'outgoing')",-0.6611675,-0.7231617,-1.0934159,-1.1811972,-0.6722593,-0.7344092,-0.0621499
6,-0.21437144,-0.24559432,"('distant', 'open')",-0.76412094,-0.87916553,-1.1207137,-1.2483475,-0.6997353,-0.7910358,-0.0913005
7,0.53990865,0.5037944,"('insensitive', 'sensitive')",1.042003,1.0281472,0.58141184,0.58908254,0.7211078,0.707008,-0.0140998
8,0.3503753,0.28350028,"('unaffectionate', 'affectionate')",-0.03441261,-0.16624813,-0.28867966,-0.45252407,0.0090943,-0.1117573,-0.1208516
9,1.6132456,1.5233681,"('unaffectionate', 'caring')",0.39193454,0.25054026,0.48588666,0.3402175,0.8303556,0.7047087,-0.1256469
10,-0.029956274,-0.16906561,"('unsympathetic', 'sympathetic')",-0.38440734,-0.56100637,-0.30339643,-0.34267202,-0.2392534,-0.3575813,-0.1183279
11,-0.3097841,-0.32665798,"('unhelpful', 'helpful')",0.81347036,0.7766413,1.7203698,1.6707637,0.741352,0.7069157,-0.0344363
12,0.84720206,0.7738501,"('unsupportive', 'supportive')",0.88402706,0.81464475,-1.5676916,-1.5801085,0.0545125,0.0027954,-0.0517171
13,-0.15474406,-0.2752297,"('impolite', 'polite')",0.52525437,0.47968447,-0.379038,-0.3819649,-0.0028426,-0.05917,-0.0563274
14,-0.46031368,-0.488938,"('antisocial', 'social')",1.3827902,1.4274126,0.33386764,0.39464575,0.4187814,0.4443734,0.025592
15,0.36989623,0.33870447,"('boring', 'funny')",0.37415826,0.3186179,-0.17933734,-0.22852024,0.1882391,0.1429341,-0.045305
16,-1.2026811,-1.2354234,"('unpopular', 'popular')",-0.5053078,-0.54208463,0.20903894,0.19115672,-0.49965,-0.5287838,-0.0291338
17,-0.5971964,-0.57093185,"('nasty', 'nice')",-1.3121132,-1.302916,-0.6246642,-0.5341931,-0.8446579,-0.8026803,0.0419776
