,international_male,international_female,tuple,business_male,business_female,machs_male,machs_female,cor_male,cor_female,average_male,average_female,female-male
14,1.3931537,1.3312392,"('antisocial', 'social')",2.6509695,2.54747,1.9394839,1.8910944,1.2425569,1.2669369,1.8065411,1.7591852,-0.0473559
15,0.5239154,0.48728994,"('boring', 'funny')",0.73966366,0.74858856,0.13246122,0.08114199,0.4502329,0.4112535,0.4615683,0.4320685,-0.0294998
16,-0.10692046,-0.24967936,"('unpopular', 'popular')",-0.9446826,-0.96110106,-0.8447802,-0.8679602,-0.19250913,-0.24427597,-0.5222231,-0.5807542,-0.0585311
17,-0.850884,-0.8103471,"('nasty', 'nice')",-0.05463969,0.0552872,-0.5744846,-0.5635641,-0.47247636,-0.5022417,-0.4881212,-0.4552164,0.0329048
18,0.78445894,0.8582755,"('disagreeable', 'welcoming')",-0.21153322,-0.14457323,-0.561282,-0.50853884,-1.1863787,-1.1651844,-0.2936838,-0.2400052,0.0536786
19,-0.9473945,-0.91608906,"('inhospitable', 'hospitable')",-0.45199984,-0.39107633,-0.9534395,-0.9155224,-1.3074492,-1.3315341,-0.9150708,-0.8885555,0.0265153
20,0.37550163,0.33979496,"('rough', 'thoughtful')",0.3584928,0.33490956,0.3542588,0.22452217,0.43908286,0.37919244,0.381834,0.3196048,-0.0622292
21,1.3517342,1.2293863,"('immoral', 'moral')",2.9206767,2.722632,1.717038,1.6324618,0.7834026,0.7789359,1.6932129,1.590854,-0.1023589
22,0.024815578,-0.04985553,"('untrustworthy', 'trustworthy')",0.8823725,0.7386194,0.8636984,0.84709334,0.17584884,0.18236743,0.4866838,0.4295562,-0.0571276
23,0.77762246,0.76648706,"('insincere', 'sincere')",1.4361551,1.2462227,1.2683538,1.161404,2.895154,2.9138892,1.5943214,1.5220008,-0.0723206
24,-0.054384492,-0.0053810813,"('dishonest', 'honest')",0.27343163,0.23191233,-0.25920403,-0.246778,0.06404214,0.06880003,0.0059713,0.0121383,0.006167
25,0.05562459,0.053140678,"('egoistic', 'altruistic')",-0.5321609,-0.4481851,-0.40291357,-0.40788072,0.7731118,0.7121781,-0.0265845,-0.0226867,0.0038978
26,0.94144255,0.96558756,"('hardhearted', 'benevolent')",0.2860936,0.24000072,-0.1896402,-0.22522819,0.75790256,0.6696941,0.4489496,0.4125136,-0.036436
27,-1.4587569,-1.339035,"('hardhearted', 'softhearted')",-2.2513897,-2.1487684,-1.501495,-1.4681287,-0.15237866,-0.17533226,-1.3410051,-1.2828161,0.058189
28,0.2187806,0.13848272,"('disloyal', 'loyal')",0.238957,0.06387999,-0.59361184,-0.74930555,0.65158933,0.49961922,0.1289288,-0.0118309,-0.1407597
29,-1.2328379,-1.2372495,"('unfair', 'fair')",-0.90545076,-0.81319803,-1.0647337,-1.0909028,-1.346783,-1.4021991,-1.1374514,-1.1358874,0.001564
30,1.0275899,0.97054315,"('intolerant', 'tolerant')",1.8607123,1.7520559,2.066245,2.008281,1.1691356,1.2331793,1.5309207,1.4910147,-0.039906
31,-1.8919334,-1.9030688,"('evil', 'good')",-2.8216667,-2.6273334,-2.1723948,-2.0712929,-2.080391,-2.0748749,-2.2415965,-2.1691425,0.072454
32,0.4540398,0.47032082,"('unkind', 'kind')",1.115513,0.9992846,1.117939,1.0449269,1.2581187,1.1962575,0.9864026,0.9276974,-0.0587052
33,0.7808206,0.80952954,"('wrong', 'right')",0.3852054,0.44808197,-0.073126964,-0.16448992,-0.34777567,-0.46785682,0.1862808,0.1563162,-0.0299646
34,0.2240048,0.24488868,"('mean', 'honorable')",0.48293713,0.4741062,-0.15078545,-0.080948986,2.5994272,2.6769338,0.788896,0.8287449,0.0398489
35,-0.8342583,-0.88377917,"('corrupt', 'incorrupt')",-2.974061,-2.825855,-1.5718538,-1.5665135,-0.25616294,-0.4140502,-1.4090841,-1.4225495,-0.0134654
36,-0.13198869,-0.25575674,"('hostile', 'amicable')",-1.7965721,-1.7672771,-2.134936,-2.1570628,-0.92403185,-1.0160452,-1.2468821,-1.2990354,-0.0521533
37,-1.005084,-0.9272641,"('fake', 'genuine')",-0.21178478,-0.21022871,-0.058567964,-0.034218863,-0.24023977,-0.22890216,-0.3789192,-0.3501534,0.0287658
38,0.26795554,0.33635706,"('untruthful', 'truthful')",0.51729345,0.5189901,-0.43714917,-0.43436044,-0.74912214,-0.729709,-0.1002556,-0.0771806,0.023075
39,1.5532521,1.5370603,"('exploitative', 'cooperative')",1.5812997,1.524216,1.1976537,1.1480515,1.5084101,1.4905152,1.4601538,1.4249607,-0.0351931
40,-0.11067048,-0.00510747,"('stingy', 'generous')",-0.3396346,-0.20794752,-0.65962684,-0.6583053,-1.6535066,-1.6661551,-0.6908597,-0.6343789,0.0564808
41,-0.078426704,-0.10726303,"('unforgiving', 'forgiving')",-0.11162616,-0.27813244,0.42035198,0.41759148,0.16730398,0.16364804,0.0994008,0.048961,-0.0504398
42,1.1883731,1.2867987,"('unreliable', 'reliable')",0.987569,1.1040761,0.4382155,0.4889604,-1.0416276,-1.0177486,0.3931324,0.4655216,0.0723892
43,1.0743121,1.1710438,"('irresponsible', 'responsible')",2.0282528,1.9907521,1.0016844,0.9680474,0.3361396,0.3720996,1.1100972,1.1254857,0.0153885
44,0.30372036,0.4327589,"('prejudiced', 'unprejudiced')",0.829602,0.9206224,-0.3989009,-0.30760565,-0.5316417,-0.5373829,0.0506949,0.1270982,0.0764033
45,0.5441685,0.46020016,"('incompetent', 'competent')",1.0995557,0.9801599,0.8920072,0.8122919,0.09218207,0.08649079,0.6569784,0.5847857,-0.0721927
46,1.1664652,1.0696084,"('uncompetitive', 'competitive')",2.9413805,2.7435596,1.3860971,1.2804027,-0.0016707592,-0.00821613,1.373068,1.2713387,-0.1017293
47,-0.36595365,-0.28088444,"('stupid', 'smart')",1.1017276,1.15602,0.94945365,0.99653107,2.4042416,2.503065,1.0223672,1.093683,0.0713158
48,0.42930445,0.33119434,"('unintelligent', 'intelligent')",-0.10896136,-0.26669815,0.34858596,0.18616998,-0.029900597,-0.093807116,0.1597571,0.0392148,-0.1205423
49,-0.2662078,-0.19354853,"('unable', 'able')",-0.23061416,-0.21632172,0.09351872,0.10655216,-0.43448576,-0.4158435,-0.2094473,-0.1797904,0.0296569
50,0.37524956,0.30968302,"('clumsy', 'skillful')",0.123054266,0.15013663,0.23387155,0.14257433,0.11785762,0.022740088,0.2125082,0.1562835,-0.0562247
51,1.7238117,1.5143151,"('uneducated', 'educated')",1.1672765,1.0143437,1.1229683,1.0145384,0.3992439,0.32753888,1.1033251,0.967684,-0.1356411
52,-0.5744611,-0.66308284,"('irrational', 'rational')",-0.588665,-0.6063328,-1.4145103,-1.5002792,-1.3150473,-1.4089864,-0.9731709,-1.0446703,-0.0714994
53,-0.27637675,-0.3385793,"('uncreative', 'creative')",0.10159646,0.03567484,-0.21110544,-0.24416256,-0.13845672,-0.1416318,-0.1310856,-0.1721747,-0.0410891
54,0.43248063,0.44996244,"('incapable', 'capable')",0.26840383,0.25763503,-0.11897457,-0.17473243,-0.2560619,-0.2707134,0.081462,0.0655379,-0.0159241
55,0.74423015,0.63834965,"('incompetent', 'clever')",2.2318301,2.005428,2.0324934,1.9031272,1.17398,1.153095,1.5456333,1.425,-0.1206333
56,2.1624076,2.152997,"('impractical', 'practical')",3.0095396,2.887494,2.1438177,2.0741837,0.70018655,0.74379206,2.003988,1.9646167,-0.0393713
57,0.26622266,0.14214036,"('unimaginative', 'imaginative')",0.2005151,0.08152155,0.07162229,-0.07015529,-1.6049515,-1.6298745,-0.2666479,-0.369092,-0.1024441
58,0.70644873,0.64423037,"('undiscriminating', 'discriminating')",0.76204556,0.67579603,-0.036483165,-0.13237925,0.09074101,0.021605544,0.380688,0.3023131,-0.0783749
59,-0.17315969,-0.1263737,"('foolish', 'wise')",-0.75982887,-0.5675347,-0.925526,-0.887089,-0.5250416,-0.56906945,-0.595889,-0.5375167,0.0583723
60,0.9153379,0.92191046,"('inefficient', 'efficient')",2.6869648,2.4842744,2.3069599,2.2368326,0.95628184,1.036564,1.7163861,1.6698954,-0.0464907
61,-0.14445654,-0.22555168,"('illogical', 'logical')",1.040357,0.9711647,0.95510733,0.79114294,-0.1739198,-0.24520138,0.419272,0.3228887,-0.0963833
62,1.5791712,1.6209519,"('incompetent', 'brilliant')",2.8528807,2.8725216,1.5925275,1.5616648,0.66862744,0.77380997,1.6733016,1.7072371,0.0339355
63,1.491118,1.4357364,"('unperceptive', 'insightful')",1.0771608,0.9963431,1.1028848,1.0541782,0.40024796,0.39251953,1.0178529,0.9696943,-0.0481586
64,0.19418064,0.21423465,"('shy', 'confident')",1.3689196,1.4287443,0.5801965,0.5159192,-2.6269488,-2.6631892,-0.120913,-0.1260728,-0.0051598
65,0.6528005,0.5703161,"('insecure', 'secure')",1.1572527,0.88864815,1.984738,1.8789037,1.5322567,1.5528942,1.331762,1.2226906,-0.1090714
66,1.1596293,1.1374129,"('inactive', 'active')",0.116328485,0.23487124,-1.3484396,-1.3533007,-0.5609894,-0.61536646,-0.1583678,-0.1490957,0.0092721
67,0.78203434,0.8392737,"('doubtful', 'determined')",0.816644,0.85658485,1.168304,1.1747826,0.48012763,0.44159362,0.8117775,0.8280587,0.0162812
68,-0.26303592,-0.42008328,"('dependent', 'independent')",-1.2107279,-1.2993025,-0.2416894,-0.30861193,-0.8386456,-0.88742316,-0.6385247,-0.7288553,-0.0903306
69,1.118389,1.1132843,"('lazy', 'industrious')",-0.5076044,-0.33922523,-0.8121373,-0.7986876,-0.52212083,-0.61795324,-0.1808684,-0.1606454,0.020223
70,0.59905547,0.631747,"('lethargic', 'energetic')",0.6479067,0.6189788,0.6028388,0.6345972,0.26272598,0.3373682,0.5281318,0.5556728,0.027541
71,0.15943083,0.26394767,"('diffident', 'self-confident')",0.89979875,1.0624212,-0.72052073,-0.81540966,-0.7872495,-0.87259537,-0.1121352,-0.0904091,0.0217261
72,0.2636348,0.32711,"('unambitious', 'ambitious')",0.626722,0.66104436,0.35471454,0.29442853,-0.32974273,-0.3069942,0.2288321,0.2438972,0.0150651
73,0.3159387,0.42171165,"('helpless', 'self-reliant')",1.1861546,1.3488891,0.11401872,0.123886935,-1.4945211,-1.5095404,0.0303977,0.0962368,0.0658391
74,1.3752074,1.3603878,"('undedicated', 'dedicated')",1.2938613,1.2552003,0.964554,0.938999,0.07908455,0.070829436,0.9281769,0.9063541,-0.0218228
75,0.25429958,0.32209378,"('meek', 'impulsive')",-0.24017252,-0.046138994,-1.3079053,-1.2514603,-0.87750244,-0.8821285,-0.5428202,-0.4644085,0.0784117
76,1.7002772,1.6982265,"('anxious', 'daring')",1.9435769,1.8644341,1.3511615,1.3463587,0.761253,0.8071601,1.4390671,1.4290448,-0.0100223
77,0.027406558,-0.050443143,"('unmotivated', 'motivated')",1.4533466,1.313727,0.7808015,0.67232555,-0.23782043,-0.2615338,0.5059336,0.4185189,-0.0874147
78,-0.24718532,-0.29798847,"('nonresilient', 'resilient')",-0.09408895,-0.1305888,-0.5518482,-0.6828654,-0.017947096,-0.064578645,-0.2277674,-0.2940053,-0.0662379
79,-0.18317434,-0.1639065,"('wavering', 'unwavering')",-1.1946286,-1.077324,-2.002152,-1.9671041,-1.670693,-1.6950598,-1.2626619,-1.2258486,0.0368133
80,1.4408855,1.4015572,"('dominated', 'dominating')",1.4990625,1.4163054,1.493733,1.4439371,0.49179286,0.49237287,1.2313684,1.1885432,-0.0428252
81,1.7289442,1.6113802,"('submissive', 'aggressive')",2.9705987,2.7266023,1.9620967,1.9292037,0.9421798,0.99179363,1.9009548,1.8147449,-0.0862099
82,-0.12467004,-0.20075387,"('poor', 'rich')",0.2193206,0.12288731,0.14476773,0.1845169,3.281106,3.3640199,0.8801311,0.8676676,-0.0124635
83,0.83977914,0.88951457,"('powerless', 'powerful')",1.6426791,1.6678126,0.2039925,0.09185169,-0.5735638,-0.6315662,0.5282217,0.5044032,-0.0238185
84,0.44519544,0.42860696,"('inferior', 'superior')",-0.0065526497,0.030424712,0.36666057,0.24113268,0.85187435,0.7342192,0.4142944,0.3585959,-0.0556985
85,-0.45147502,-0.31199762,"('insignificant', 'prestigious')",-1.444295,-1.235707,-1.7269746,-1.724517,-1.8601891,-1.9685156,-1.3707334,-1.3101842,0.0605492
86,0.045650728,-0.085806765,"('uninfluential', 'influential')",0.52994823,0.3872405,-0.1651237,-0.3257529,-0.9814083,-1.0088993,-0.1427333,-0.2583046,-0.1155713
87,1.831532,1.7510383,"('unsuccessful', 'successful')",2.3368318,2.2613528,0.5048354,0.39430186,0.83708644,0.74522984,1.3775713,1.2879807,-0.0895906
88,1.0651727,0.92394316,"('low', 'eminent')",0.42727792,0.3282698,-0.24565415,-0.3615912,-0.6038526,-0.70453686,0.160736,0.0465212,-0.1142148
