,intel_male,intel_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.5955821,-0.7759526,"('unsociable', 'sociable')",-0.03074826,-0.114690274,-0.3131652,-0.4453214,-0.1321562
1,0.1979709,0.010521788,"('unfriendly', 'friendly')",0.4923005,0.23725468,0.3451357,0.1238882,-0.2212475
2,0.070190124,0.17598188,"('unlikable', 'likable')",0.59016,0.51279086,0.3301751,0.3443864,0.0142113
3,-0.3599938,-0.28414133,"('repellent', 'pleasant')",0.92739743,0.9406321,0.2837018,0.3282454,0.0445436
4,-0.80803746,-0.8735184,"('disliked', 'liked')",-6.5174894,-6.940977,-3.6627634,-3.9072478,-0.2444844
5,0.3023706,0.3482826,"('distant', 'outgoing')",-1.1341012,-1.2298646,-0.4158653,-0.440791,-0.0249257
6,0.31724134,0.26681936,"('distant', 'open')",-1.1028996,-1.2496749,-0.3928291,-0.4914278,-0.0985987
7,-0.40558496,-0.41766137,"('insensitive', 'sensitive')",0.21694535,0.24435408,-0.0943198,-0.0866536,0.0076662
8,0.35607255,0.18929961,"('unaffectionate', 'affectionate')",-0.18690652,-0.31266195,0.084583,-0.0616812,-0.1462642
9,0.79748917,0.7141662,"('unaffectionate', 'caring')",0.33298826,0.2759285,0.5652387,0.4950474,-0.0701913
10,-0.45279142,-0.6186531,"('unsympathetic', 'sympathetic')",-0.27199376,-0.22850832,-0.3623926,-0.4235807,-0.0611881
11,-0.14505802,-0.08939113,"('unhelpful', 'helpful')",1.7751006,1.8411585,0.8150213,0.8758837,0.0608624
12,0.011917539,0.048660778,"('unsupportive', 'supportive')",-2.1376536,-2.1963732,-1.062868,-1.0738562,-0.0109882
13,-0.86022323,-0.9094509,"('impolite', 'polite')",-0.9095894,-0.85022545,-0.8849063,-0.8798382,0.0050681
14,0.17038532,0.11060548,"('antisocial', 'social')",0.28943178,0.19240716,0.2299086,0.1515063,-0.0784023
15,0.39914957,0.307113,"('boring', 'funny')",-0.40499792,-0.48344803,-0.0029242,-0.0881675,-0.0852433
16,-0.8484516,-0.9303738,"('unpopular', 'popular')",0.51248366,0.38247865,-0.167984,-0.2739476,-0.1059636
17,-0.865714,-0.76775557,"('nasty', 'nice')",-0.8432158,-0.7602672,-0.8544649,-0.7640114,0.0904535
18,-0.20038357,-0.22172168,"('disagreeable', 'welcoming')",-0.8320269,-0.940812,-0.5162053,-0.5812668,-0.0650615
19,-0.062681004,-0.07134532,"('inhospitable', 'hospitable')",-0.62222844,-0.5551797,-0.3424547,-0.3132625,0.0291922
20,0.5958445,0.5806283,"('rough', 'thoughtful')",1.0728654,1.0170908,0.8343549,0.7988595,-0.0354954
21,0.22382317,0.20231493,"('immoral', 'moral')",-0.14124121,-0.10395568,0.041291,0.0491796,0.0078886
22,-0.51062685,-0.5955246,"('untrustworthy', 'trustworthy')",-0.73556936,-0.8993866,-0.6230981,-0.7474556,-0.1243575
23,0.16826166,0.116907895,"('insincere', 'sincere')",5.3353457,5.500596,2.7518036,2.8087521,0.0569485
24,0.80463606,0.7943706,"('dishonest', 'honest')",0.7267778,0.69492126,0.7657069,0.744646,-0.0210609
25,1.0278342,0.9731091,"('egoistic', 'altruistic')",0.787671,0.72144985,0.9077526,0.8472795,-0.0604731
26,0.9777984,0.769239,"('hardhearted', 'benevolent')",1.4672941,1.2544409,1.2225462,1.01184,-0.2107062
27,-0.1929481,-0.21891038,"('hardhearted', 'softhearted')",0.37182,0.33051392,0.0894359,0.0558018,-0.0336341
28,0.6155635,0.38745803,"('disloyal', 'loyal')",1.4407241,1.3286961,1.0281439,0.858077,-0.1700669
29,-0.97680235,-1.0638878,"('unfair', 'fair')",-0.33630452,-0.5165781,-0.6565534,-0.790233,-0.1336796
30,0.8738949,0.79642916,"('intolerant', 'tolerant')",0.4107747,0.30062407,0.6423348,0.5485266,-0.0938082
31,-0.93719524,-0.8842807,"('evil', 'good')",-1.5103102,-1.6748859,-1.2237527,-1.2795832,-0.0558305
32,0.27474973,0.22059348,"('unkind', 'kind')",0.5922686,0.48052362,0.4335092,0.3505585,-0.0829507
33,0.6587034,0.5458245,"('wrong', 'right')",-0.8788231,-0.95857817,-0.1100599,-0.2063768,-0.0963169
34,0.7951514,1.0675868,"('mean', 'honorable')",5.1835446,5.450113,2.9893479,3.2588499,0.269502
35,0.382667,0.26782918,"('corrupt', 'incorrupt')",-0.6199921,-0.7226054,-0.1186625,-0.2273881,-0.1087256
36,-0.028958421,-0.124768734,"('hostile', 'amicable')",-0.51999015,-0.71708435,-0.2744743,-0.4209265,-0.1464522
37,-0.21222259,-0.30938557,"('fake', 'genuine')",0.17487134,0.17532262,-0.0186756,-0.0670315,-0.0483559
38,-0.037329823,-0.016793016,"('untruthful', 'truthful')",-0.3629977,-0.3899111,-0.2001638,-0.203352,-0.0031882
39,1.7089902,1.8797147,"('exploitative', 'cooperative')",0.4083229,0.44731736,1.0586566,1.163516,0.1048594
40,0.11844528,-0.007818073,"('stingy', 'generous')",-1.8790755,-2.0805566,-0.8803151,-1.0441873,-0.1638722
41,-1.3264228,-1.474877,"('unforgiving', 'forgiving')",-0.2861032,-0.44641382,-0.806263,-0.9606454,-0.1543824
42,-0.8531378,-0.84672403,"('unreliable', 'reliable')",-2.780899,-2.918168,-1.8170184,-1.8824461,-0.0654277
43,-0.42724907,-0.34867138,"('irresponsible', 'responsible')",0.38563374,0.4148925,-0.0208077,0.0331106,0.0539183
44,-0.92123693,-0.7037977,"('prejudiced', 'unprejudiced')",-1.2113516,-1.1491048,-1.0662943,-0.9264513,0.139843
45,-1.4706473,-1.5694201,"('incompetent', 'competent')",0.005323086,-0.1156689,-0.7326621,-0.8425445,-0.1098824
46,-0.8357973,-0.8406261,"('uncompetitive', 'competitive')",-0.07586233,-0.09163676,-0.4558298,-0.4661314,-0.0103016
47,0.43409052,0.547868,"('stupid', 'smart')",4.773286,4.9717407,2.6036882,2.7598042,0.156116
48,1.3705168,1.3150793,"('unintelligent', 'intelligent')",0.41764206,0.5391298,0.8940794,0.9271046,0.0330252
49,0.859935,0.9718497,"('unable', 'able')",-0.40906942,-0.29046583,0.2254328,0.3406919,0.1152591
50,0.09619444,0.07461959,"('clumsy', 'skillful')",0.19547075,0.16331553,0.1458326,0.1189676,-0.026865
51,0.06825012,-0.058621325,"('uneducated', 'educated')",0.59853506,0.6122909,0.3333926,0.2768348,-0.0565578
52,0.47712296,0.29830822,"('irrational', 'rational')",-0.3477673,-0.5833993,0.0646778,-0.1425455,-0.2072233
53,0.46859518,0.2803018,"('uncreative', 'creative')",0.4389869,0.26820505,0.453791,0.2742534,-0.1795376
54,0.5786696,0.51156133,"('incapable', 'capable')",0.61214894,0.630442,0.5954093,0.5710016,-0.0244077
55,0.54981524,0.54781085,"('incompetent', 'clever')",0.7386217,0.80532587,0.6442184,0.6765684,0.03235
56,0.45713663,0.45699197,"('impractical', 'practical')",-0.16884723,-0.20908931,0.1441447,0.1239513,-0.0201934
57,-0.6828294,-0.8799167,"('unimaginative', 'imaginative')",-2.8471022,-3.0301774,-1.7649658,-1.955047,-0.1900812
58,-0.43462577,-0.6254562,"('undiscriminating', 'discriminating')",0.47300392,0.33847636,0.0191891,-0.1434899,-0.162679
59,0.8715779,0.8554346,"('foolish', 'wise')",-0.039713413,-0.1761465,0.4159322,0.339644,-0.0762882
60,0.7320278,0.8943244,"('inefficient', 'efficient')",0.040439043,0.2909126,0.3862334,0.5926185,0.2063851
61,1.8582292,1.6621413,"('illogical', 'logical')",0.83324665,0.73364574,1.3457379,1.1978935,-0.1478444
62,0.49450752,0.6490856,"('incompetent', 'brilliant')",0.35122097,0.4911449,0.4228643,0.5701152,0.1472509
63,-0.42469996,-0.42216185,"('unperceptive', 'insightful')",0.59352183,0.6071634,0.0844109,0.0925008,0.0080899
64,-0.77784175,-0.73128027,"('shy', 'confident')",-5.6900625,-5.888119,-3.233952,-3.3096998,-0.0757478
65,0.15717596,0.22162402,"('insecure', 'secure')",0.14698029,0.25994736,0.1520781,0.2407857,0.0887076
66,-0.98158216,-1.0034827,"('inactive', 'active')",0.43151394,0.49591026,-0.2750341,-0.2537862,0.0212479
