,o_male,o_female,tuple,reilly_male,reilly_female,automotive_male,automotive_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6060206,-0.5427133,"('unsociable', 'sociable')",-0.90572673,-1.0021116,0.10817288,0.0301691,-0.37793654,-0.5489264,-0.4453778,-0.5158955,-0.0705177
1,-1.3384256,-1.419236,"('unfriendly', 'friendly')",0.20054291,0.06254968,0.62481546,0.5452387,1.6280738,1.3735241,0.2787516,0.1405191,-0.1382325
2,0.5258565,0.49739534,"('unlikable', 'likable')",-0.31572068,-0.30053347,0.4419831,0.47955847,0.54345536,0.58148754,0.2988936,0.314477,0.0155834
3,0.5443438,0.7669039,"('repellent', 'pleasant')",-1.2558103,-1.0603307,-0.16059239,-0.08394174,0.077112496,0.17172009,-0.1987366,-0.0514121,0.1473245
4,-0.3817878,-0.6991275,"('disliked', 'liked')",1.0589212,1.018533,0.22884867,0.18084776,-5.984419,-6.0675755,-1.2696092,-1.3918306,-0.1222214
5,0.04083371,-0.19256257,"('distant', 'outgoing')",1.2265409,1.1147537,0.5295798,0.47776458,0.10995325,0.06068582,0.4767269,0.3651604,-0.1115665
6,0.5231096,0.3778256,"('distant', 'open')",1.314167,1.2302319,0.1402118,0.07951382,0.40785185,0.30590442,0.5963351,0.4983689,-0.0979662
7,0.068238124,0.20211859,"('insensitive', 'sensitive')",-0.14338371,-0.13196294,-0.12696914,-0.056765642,0.54426825,0.51321375,0.0855384,0.1316509,0.0461125
8,-1.4393137,-1.5074618,"('unaffectionate', 'affectionate')",0.031168658,-0.03997245,-0.17132115,-0.22634165,0.099495806,-0.03152448,-0.3699926,-0.4513251,-0.0813325
9,-0.9616833,-0.97223145,"('unaffectionate', 'caring')",0.33484513,0.24507031,0.6488435,0.5771617,0.86041194,0.7759639,0.2206043,0.1564911,-0.0641132
10,-1.3569835,-1.076352,"('unsympathetic', 'sympathetic')",-1.0478245,-0.9426436,-0.44721892,-0.41533354,-0.29172373,-0.3855563,-0.7859377,-0.7049713,0.0809664
11,-0.09358211,-0.07415751,"('unhelpful', 'helpful')",-0.656133,-0.7130139,1.0958178,1.1300641,2.0876896,2.1098187,0.6084481,0.6131778,0.0047297
12,-0.39317596,-0.38904923,"('unsupportive', 'supportive')",0.900566,0.8755904,0.4803722,0.52920157,-1.4575762,-1.4980214,-0.1174535,-0.1205696,-0.0031161
13,0.8349012,0.7692262,"('impolite', 'polite')",-0.5404761,-0.61160576,0.47968745,0.4608184,0.1879549,0.11685429,0.2405169,0.1838233,-0.0566936
14,-0.98391926,-0.7507081,"('antisocial', 'social')",-1.5330659,-1.3795646,-0.03658223,0.05914186,-0.9793027,-0.8956939,-0.8832175,-0.7417063,0.1415112
15,1.1174517,1.0148376,"('boring', 'funny')",0.60504776,0.49764204,1.1746162,1.1441606,0.27129984,0.28537,0.7921039,0.7355026,-0.0566013
16,-0.86129504,-1.1167439,"('unpopular', 'popular')",-0.71651226,-0.7340939,-0.23474537,-0.2985976,0.8173425,0.81312835,-0.2488025,-0.3340768,-0.0852743
17,-0.2503901,-0.23167318,"('nasty', 'nice')",0.15645754,0.17667916,-0.5551272,-0.49758285,-0.12530644,-0.024985705,-0.1935915,-0.1443907,0.0492008
