,mylan_male,mylan_female,tuple,nv_male,nv_female,average_male,average_female,female-male
0,0.8496504,0.78304064,"('unsociable', 'sociable')",0.21144688,0.10530498,0.5305486,0.4441728,-0.0863758
1,-0.722991,-0.838626,"('unfriendly', 'friendly')",-1.3073028,-1.2769755,-1.015147,-1.0578008,-0.0426538
2,0.59162587,0.69286954,"('unlikable', 'likable')",1.2203745,1.2916063,0.9060001,0.9922379,0.0862378
3,0.55598557,0.72723854,"('repellent', 'pleasant')",1.4240068,1.4076518,0.9899962,1.0674452,0.077449
4,0.25755814,0.18355393,"('disliked', 'liked')",-2.5387774,-2.557111,-1.1406096,-1.1867785,-0.0461689
5,-1.448536,-1.3418095,"('distant', 'outgoing')",-1.5408105,-1.4055536,-1.4946733,-1.3736815,0.1209918
6,-1.9951768,-1.8650047,"('distant', 'open')",-1.574252,-1.339385,-1.7847145,-1.6021948,0.1825197
7,0.053289104,0.0053721974,"('insensitive', 'sensitive')",-0.38302198,-0.40844592,-0.1648664,-0.2015369,-0.0366705
8,0.033356108,-0.07821989,"('unaffectionate', 'affectionate')",-1.0304946,-0.979076,-0.4985692,-0.528648,-0.0300788
9,-0.28761464,-0.3849302,"('unaffectionate', 'caring')",-0.7645642,-0.7542485,-0.5260894,-0.5695894,-0.0435
10,-0.0672311,-0.057085883,"('unsympathetic', 'sympathetic')",0.106709406,0.09215565,0.0197392,0.0175349,-0.0022043
11,1.2946457,1.1774417,"('unhelpful', 'helpful')",1.8715109,1.780546,1.5830783,1.4789939,-0.1040844
12,0.4710625,0.48998645,"('unsupportive', 'supportive')",-0.81943315,-0.8260486,-0.1741853,-0.1680311,0.0061542
13,-0.25864145,-0.23221378,"('impolite', 'polite')",0.009405462,-0.067190096,-0.124618,-0.1497019,-0.0250839
14,1.0169747,1.0618883,"('antisocial', 'social')",0.4728045,0.30375344,0.7448896,0.6828209,-0.0620687
15,0.13689245,-0.015136496,"('boring', 'funny')",1.2150475,1.1142807,0.67597,0.5495721,-0.1263979
16,-0.26379648,-0.31709865,"('unpopular', 'popular')",0.054389164,0.010037528,-0.1047037,-0.1535306,-0.0488269
17,0.64543396,0.65004045,"('nasty', 'nice')",0.036901772,0.038236924,0.3411679,0.3441387,0.0029708
18,0.5087859,0.5757666,"('disagreeable', 'welcoming')",-0.8635255,-0.8347592,-0.1773698,-0.1294963,0.0478735
19,-1.2536179,-1.1710343,"('inhospitable', 'hospitable')",-0.45334217,-0.32724983,-0.85348,-0.7491421,0.1043379
20,-0.5851042,-0.619202,"('rough', 'thoughtful')",-0.08454803,-0.10452843,-0.3348261,-0.3618652,-0.0270391
21,0.23180187,0.1880858,"('immoral', 'moral')",0.5041722,0.43456283,0.367987,0.3113243,-0.0566627
22,0.17398997,0.2748226,"('untrustworthy', 'trustworthy')",0.16076235,0.20473325,0.1673762,0.2397779,0.0724017
23,0.8143161,0.67329466,"('insincere', 'sincere')",2.7229252,2.6647427,1.7686206,1.6690187,-0.0996019
24,0.040634003,0.06410737,"('dishonest', 'honest')",-0.049576163,-0.018016407,-0.0044711,0.0230455,0.0275166
25,-0.20513096,-0.23548427,"('egoistic', 'altruistic')",-0.5097225,-0.5128063,-0.3574267,-0.3741453,-0.0167186
26,0.19989634,0.08043866,"('hardhearted', 'benevolent')",0.030942034,-0.04587076,0.1154192,0.017284,-0.0981352
27,-0.7873845,-0.72528064,"('hardhearted', 'softhearted')",-0.53578925,-0.5515313,-0.6615869,-0.638406,0.0231809
28,0.0973175,-0.027227854,"('disloyal', 'loyal')",0.64267814,0.5461377,0.3699978,0.2594549,-0.1105429
29,-0.89890975,-0.90748876,"('unfair', 'fair')",0.09231549,0.08476646,-0.4032971,-0.4113612,-0.0080641
30,1.048169,1.0383078,"('intolerant', 'tolerant')",0.91662395,0.8732282,0.9823965,0.955768,-0.0266285
31,-1.7474658,-1.4994483,"('evil', 'good')",-2.1331182,-1.9897106,-1.940292,-1.7445794,0.1957126
32,0.3832057,0.19657439,"('unkind', 'kind')",0.4240788,0.24437806,0.4036422,0.2204762,-0.183166
33,-0.6653414,-0.67279434,"('wrong', 'right')",-0.498863,-0.5604685,-0.5821022,-0.6166314,-0.0345292
34,-0.5802087,-0.40686113,"('mean', 'honorable')",1.8812008,2.0824535,0.650496,0.8377962,0.1873002
35,-1.1669265,-1.232098,"('corrupt', 'incorrupt')",-1.503437,-1.4984018,-1.3351817,-1.3652499,-0.0300682
36,-1.3244499,-1.329535,"('hostile', 'amicable')",-1.4913172,-1.4506418,-1.4078835,-1.3900883,0.0177952
37,-0.33372375,-0.4570631,"('fake', 'genuine')",-0.1661082,-0.19351214,-0.249916,-0.3252876,-0.0753716
38,0.0088421665,0.09523604,"('untruthful', 'truthful')",-0.35657045,-0.2393532,-0.1738641,-0.0720586,0.1018055
39,0.64935875,0.6379916,"('exploitative', 'cooperative')",0.24046202,0.2482394,0.4449104,0.4431155,-0.0017949
40,0.565342,0.5810665,"('stingy', 'generous')",-1.0891162,-1.0591795,-0.2618871,-0.2390565,0.0228306
41,0.30702686,0.4159449,"('unforgiving', 'forgiving')",-0.40522468,-0.3816777,-0.0490989,0.0171336,0.0662325
42,0.29996288,0.39331245,"('unreliable', 'reliable')",-0.45529738,-0.28451648,-0.0776673,0.054398,0.1320653
43,0.15575115,0.3093511,"('irresponsible', 'responsible')",0.50232494,0.6142609,0.3290381,0.461806,0.1327679
44,-0.43080983,-0.29215536,"('prejudiced', 'unprejudiced')",0.19548385,0.2188974,-0.117663,-0.036629,0.081034
45,0.24601488,0.33748853,"('incompetent', 'competent')",0.71188,0.68820393,0.4789475,0.5128462,0.0338987
46,0.6817972,0.6660424,"('uncompetitive', 'competitive')",-0.15329042,-0.16245553,0.2642534,0.2517934,-0.01246
47,0.034657612,0.13496238,"('stupid', 'smart')",2.2446837,2.2993708,1.1396707,1.2171665,0.0774958
48,0.43574032,0.36467627,"('unintelligent', 'intelligent')",-0.19747701,-0.23920393,0.1191317,0.0627362,-0.0563955
49,-0.28295946,-0.11543961,"('unable', 'able')",-0.048675336,0.061004646,-0.1658174,-0.0272175,0.1385999
50,0.18714924,0.14702061,"('clumsy', 'skillful')",0.40495196,0.3392358,0.2960506,0.2431282,-0.0529224
51,0.5281374,0.308804,"('uneducated', 'educated')",0.50530696,0.34382188,0.5167222,0.326313,-0.1904092
52,-0.5093509,-0.6227439,"('irrational', 'rational')",-0.04423433,-0.055027645,-0.2767926,-0.3388858,-0.0620932
53,-0.8481796,-0.88965565,"('uncreative', 'creative')",-0.5543851,-0.5362312,-0.7012824,-0.7129434,-0.011661
54,-0.87132764,-1.0001224,"('incapable', 'capable')",0.5986772,0.57005167,-0.1363252,-0.2150354,-0.0787102
55,1.0149885,1.1044667,"('incompetent', 'clever')",0.9944841,0.91488993,1.0047363,1.0096784,0.0049421
56,1.0531522,0.99496335,"('impractical', 'practical')",1.5149571,1.5096946,1.2840546,1.252329,-0.0317256
57,0.2535637,0.15059957,"('unimaginative', 'imaginative')",-0.74612665,-0.8476028,-0.2462815,-0.3485016,-0.1022201
58,-0.7832422,-0.65639037,"('undiscriminating', 'discriminating')",-0.8838837,-0.84404236,-0.833563,-0.7502164,0.0833466
59,0.27793378,0.2943648,"('foolish', 'wise')",-0.23649143,-0.21394159,0.0207212,0.0402116,0.0194904
60,0.56588453,0.54106253,"('inefficient', 'efficient')",0.7975942,0.7609112,0.6817393,0.6509869,-0.0307524
61,-0.6574964,-0.6475745,"('illogical', 'logical')",0.3348507,0.2680216,-0.1613228,-0.1897764,-0.0284536
62,1.0831065,1.0820551,"('incompetent', 'brilliant')",1.6666659,1.6826694,1.3748863,1.3823622,0.0074759
63,0.366413,0.3716671,"('unperceptive', 'insightful')",0.043450035,0.103119105,0.2049315,0.2373931,0.0324616
64,-0.625684,-0.67553526,"('shy', 'confident')",-1.6347561,-1.7136734,-1.1302201,-1.1946043,-0.0643842
65,0.3173185,0.3726836,"('insecure', 'secure')",0.996934,0.9674246,0.6571262,0.6700541,0.0129279
66,-1.2157755,-1.163551,"('inactive', 'active')",-0.58374435,-0.5464252,-0.8997599,-0.8549881,0.0447718
67,0.3864838,0.34098396,"('doubtful', 'determined')",0.27140304,0.17791511,0.3289434,0.2594495,-0.0694939
68,-0.30276942,-0.3752733,"('dependent', 'independent')",-0.5904504,-0.6771667,-0.4466099,-0.52622,-0.0796101
69,-1.2538162,-1.1496003,"('lazy', 'industrious')",-1.1517196,-1.0921129,-1.2027678,-1.1208565,0.0819113
70,-0.15002528,-0.06420191,"('lethargic', 'energetic')",1.1622342,1.2215717,0.5061045,0.5786849,0.0725804
71,-0.49356106,-0.57883847,"('diffident', 'self-confident')",-0.6697498,-0.62857664,-0.5816554,-0.6037076,-0.0220522
72,-0.60336274,-0.56908154,"('unambitious', 'ambitious')",-0.92872626,-0.9317435,-0.7660445,-0.7504125,0.015632
73,0.27533257,0.22679517,"('helpless', 'self-reliant')",-1.216515,-1.199697,-0.4705912,-0.4864509,-0.0158597
74,0.6046488,0.56270856,"('undedicated', 'dedicated')",0.45116225,0.4565568,0.5279055,0.5096327,-0.0182728
75,-0.09872181,-0.08676717,"('meek', 'impulsive')",-0.43152422,-0.33468768,-0.265123,-0.2107274,0.0543956
76,0.044670865,0.12147024,"('anxious', 'daring')",1.139909,1.1902773,0.5922899,0.6558738,0.0635839
77,-0.6610754,-0.74428445,"('unmotivated', 'motivated')",-0.8954874,-0.85854256,-0.7782815,-0.8014135,-0.023132
78,-0.55158085,-0.6203592,"('nonresilient', 'resilient')",-0.3572755,-0.2981123,-0.4544282,-0.4592357,-0.0048075
79,-1.1465698,-1.2234929,"('wavering', 'unwavering')",-0.45913982,-0.3585602,-0.8028548,-0.7910265,0.0118283
80,0.826133,0.69729185,"('dominated', 'dominating')",1.0475913,0.9310755,0.9368622,0.8141837,-0.1226785
