,marriott_male,marriott_female,tuple,international_male,international_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.110195465,-0.2441426,"('unsociable', 'sociable')",-0.01047416,-0.062068053,-0.4991059,-0.6060736,-0.2065918,-0.3040948,-0.097503
1,3.0221083,2.895617,"('unfriendly', 'friendly')",0.68333954,0.52684927,2.59639,2.3910453,2.1006126,1.9378373,-0.1627753
2,0.98197114,1.0083313,"('unlikable', 'likable')",1.8045411,1.8768208,0.8838653,0.9548815,1.2234592,1.2800112,0.056552
3,-1.983617,-1.8809366,"('repellent', 'pleasant')",-0.6484184,-0.5876932,-0.2534585,-0.21850523,-0.9618313,-0.8957117,0.0661196
4,0.17270046,0.07025824,"('disliked', 'liked')",0.3349239,0.26596063,-5.8102407,-5.8898544,-1.7675387,-1.8512119,-0.0836732
5,2.2417018,2.187065,"('distant', 'outgoing')",0.20230213,0.1207436,0.4205501,0.3949883,0.9548514,0.9009322,-0.0539192
6,2.4937015,2.454409,"('distant', 'open')",0.20428203,0.10478373,1.2403792,1.1658247,1.3127875,1.2416724,-0.0711151
7,-0.34662384,-0.3261539,"('insensitive', 'sensitive')",-0.7645521,-0.73133457,0.3725339,0.33752242,-0.246214,-0.2399887,0.0062253
8,1.5165814,1.5013963,"('unaffectionate', 'affectionate')",-0.25077695,-0.3694383,1.1940887,1.0635854,0.8199644,0.7318478,-0.0881166
9,1.7854819,1.7227461,"('unaffectionate', 'caring')",0.16733763,0.101073645,1.5215415,1.4483756,1.1581203,1.0907318,-0.0673885
10,-1.7264068,-1.815021,"('unsympathetic', 'sympathetic')",-1.4913852,-1.3780324,-0.8024921,-0.8555508,-1.3400947,-1.3495348,-0.0094401
11,-1.9413668,-1.8881258,"('unhelpful', 'helpful')",-0.6621224,-0.60246533,1.0885488,1.101939,-0.5049801,-0.462884,0.0420961
12,0.789798,0.79529244,"('unsupportive', 'supportive')",0.45703632,0.59132063,-1.4075073,-1.401087,-0.0535577,-0.0048246,0.0487331
13,-0.8311986,-0.8372852,"('impolite', 'polite')",0.07708033,0.1285682,-0.8950911,-0.8919451,-0.5497365,-0.533554,0.0161825
14,-0.9201182,-0.88681626,"('antisocial', 'social')",0.7936349,0.87856656,-1.0221347,-1.0064297,-0.3828727,-0.3382265,0.0446462
15,0.4320587,0.35207707,"('boring', 'funny')",0.045308493,-0.08538601,0.52635944,0.49284968,0.3345755,0.2531802,-0.0813953
16,0.92038035,0.889298,"('unpopular', 'popular')",1.3330586,1.2759862,1.3964981,1.3420134,1.2166457,1.1690992,-0.0475465
17,0.48295832,0.53124374,"('nasty', 'nice')",-0.8705598,-0.8435239,-0.6383359,-0.5532375,-0.3419791,-0.2885059,0.0534732
18,1.9179094,1.7958685,"('disagreeable', 'welcoming')",1.7230895,1.7647262,0.2846411,0.16913714,1.3085466,1.2432439,-0.0653027
19,1.1019504,1.0710518,"('inhospitable', 'hospitable')",-0.46599847,-0.49779424,0.4090049,0.39604354,0.3483189,0.3231004,-0.0252185
