,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0373188,-1.1861037,"('unsociable', 'sociable')",0.5503803,0.5030954,-0.51597416,-0.61202955,-0.3343043,-0.4316793,-0.097375
1,-0.99317163,-1.0185121,"('unfriendly', 'friendly')",1.0719821,1.0824728,2.140029,2.0299938,0.7396131,0.6979849,-0.0416282
2,1.110749,1.1174445,"('unlikable', 'likable')",0.6028786,0.6358918,0.73144096,0.74604154,0.8150229,0.8331259,0.018103
3,-0.25967738,-0.06314419,"('repellent', 'pleasant')",-0.15392509,0.01783799,0.36964768,0.49585807,-0.0146516,0.150184,0.1648356
4,0.6607267,0.6116294,"('disliked', 'liked')",-0.7673954,-0.7782874,-6.554044,-6.6074386,-2.2202374,-2.2580322,-0.0377948
5,-0.2107224,-0.22313163,"('distant', 'outgoing')",-0.7452585,-0.6973606,-0.15641372,-0.15657923,-0.3707982,-0.3590238,0.0117744
6,0.024368122,0.07347458,"('distant', 'open')",-0.51679397,-0.42961234,0.20647043,0.27419993,-0.0953185,-0.0273126,0.0680059
7,-0.1560623,-0.08912836,"('insensitive', 'sensitive')",0.8511718,0.9275997,0.87987036,0.96215093,0.5249933,0.6002074,0.0752141
8,0.28406852,0.19335297,"('unaffectionate', 'affectionate')",0.16986996,0.15112047,1.2230539,1.1391388,0.5589975,0.4945374,-0.0644601
9,-0.38295546,-0.41154975,"('unaffectionate', 'caring')",0.7883678,0.7943705,1.2985191,1.2734603,0.5679772,0.5520937,-0.0158835
10,-0.8407565,-0.8302554,"('unsympathetic', 'sympathetic')",-0.34051147,-0.3656934,-0.48791558,-0.4179407,-0.5563945,-0.5379632,0.0184313
11,-0.23090568,-0.18561661,"('unhelpful', 'helpful')",0.3308237,0.269107,1.8947536,1.9688444,0.6648905,0.6841116,0.0192211
12,0.07989399,0.23344526,"('unsupportive', 'supportive')",1.3180194,1.41406,-1.7927041,-1.7459698,-0.1315969,-0.0328215,0.0987754
13,-0.19809623,-0.31363377,"('impolite', 'polite')",0.6562146,0.6477155,-0.32178733,-0.34421536,0.0454437,-0.0033779,-0.0488216
14,-0.10359749,-0.06427426,"('antisocial', 'social')",1.4597712,1.47885,-0.47926244,-0.49919364,0.2923037,0.3051273,0.0128236
15,1.3473239,1.1417803,"('boring', 'funny')",0.3635739,0.24137242,0.74897623,0.6672268,0.8199581,0.6834598,-0.1364983
16,-0.39201844,-0.35027057,"('unpopular', 'popular')",-0.72864413,-0.62843245,0.53345597,0.5765452,-0.1957355,-0.1340526,0.0616829
17,-0.13296139,-0.09927742,"('nasty', 'nice')",-0.017201606,0.02400308,-0.07021077,-0.04297371,-0.0734579,-0.039416,0.0340419
18,-0.20609698,-0.1014929,"('disagreeable', 'welcoming')",-0.58439946,-0.4752582,-0.25541815,-0.22751468,-0.3486382,-0.2680886,0.0805496
19,0.058739904,-0.008529248,"('inhospitable', 'hospitable')",-1.2612396,-1.2821596,0.3837527,0.40502936,-0.2729157,-0.2952198,-0.0223041
20,-0.04877151,-0.03564482,"('rough', 'thoughtful')",0.1736052,0.25530243,0.91421473,0.9425417,0.3463495,0.3873998,0.0410503
21,0.25417522,0.1516727,"('immoral', 'moral')",0.8051619,0.7535108,-0.5121532,-0.4712495,0.1823946,0.1446447,-0.0377499
22,-0.437572,-0.33018702,"('untrustworthy', 'trustworthy')",-0.42391664,-0.43616116,-0.9366389,-0.9381888,-0.5993758,-0.568179,0.0311968
23,-0.68048507,-0.5885966,"('insincere', 'sincere')",1.4898384,1.4898005,6.0996222,6.122373,2.3029919,2.3411922,0.0382003
24,0.21812037,0.26645643,"('dishonest', 'honest')",0.043222066,-0.012039714,0.91396224,0.87223065,0.3917682,0.3755491,-0.0162191
25,-0.43392748,-0.3818178,"('egoistic', 'altruistic')",0.08979194,0.15062095,1.5459923,1.5068849,0.4006189,0.4252294,0.0246105
