,allergan_male,allergan_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.8500593,-0.9734094,"('unsociable', 'sociable')",-0.26601177,-0.47738725,-0.5580355,-0.7253983,-0.1673628
1,-1.7810007,-1.9169717,"('unfriendly', 'friendly')",1.7641833,1.6878163,-0.0084087,-0.1145777,-0.106169
2,0.568346,0.6001714,"('unlikable', 'likable')",0.4366671,0.58374894,0.5025066,0.5919602,0.0894536
3,-0.3403414,-0.15647618,"('repellent', 'pleasant')",0.44065267,0.5228192,0.0501556,0.1831715,0.1330159
4,-0.28017488,-0.30535713,"('disliked', 'liked')",-6.295677,-6.4291644,-3.287926,-3.3672607,-0.0793347
5,-0.6477288,-0.7274017,"('distant', 'outgoing')",-0.25070548,-0.2240891,-0.4492171,-0.4757454,-0.0265283
6,-0.69798917,-0.75647026,"('distant', 'open')",0.10210408,0.1284689,-0.2979425,-0.3140007,-0.0160582
7,-0.6182438,-0.47584563,"('insensitive', 'sensitive')",0.7400228,0.7846289,0.0608895,0.1543916,0.0935021
8,-0.6840049,-0.6913059,"('unaffectionate', 'affectionate')",1.0617582,0.9777887,0.1888766,0.1432414,-0.0456352
9,-0.9552279,-0.9209379,"('unaffectionate', 'caring')",1.0634768,0.998632,0.0541244,0.0388471,-0.0152773
10,-1.3432128,-1.3082572,"('unsympathetic', 'sympathetic')",-0.25023505,-0.34909102,-0.796724,-0.8286741,-0.0319501
11,-0.511453,-0.38423273,"('unhelpful', 'helpful')",1.3183336,1.4541814,0.4034403,0.5349743,0.131534
12,-0.48005414,-0.29564556,"('unsupportive', 'supportive')",-1.6788299,-1.6961683,-1.079442,-0.9959069,0.0835351
13,-0.5304256,-0.48410448,"('impolite', 'polite')",-0.7110988,-0.60026187,-0.6207622,-0.5421832,0.078579
14,0.40279105,0.46882108,"('antisocial', 'social')",-0.055125386,-0.0979273,0.1738328,0.1854469,0.0116141
15,-0.050151177,-0.13252531,"('boring', 'funny')",0.6076902,0.62424546,0.2787695,0.2458601,-0.0329094
16,-0.99851984,-0.8777388,"('unpopular', 'popular')",-0.10746098,0.05381152,-0.5529904,-0.4119636,0.1410268
17,-0.3122403,-0.1753125,"('nasty', 'nice')",-0.54949725,-0.48271158,-0.4308688,-0.329012,0.1018568
18,-0.0930537,0.06318437,"('disagreeable', 'welcoming')",-0.53772306,-0.49281454,-0.3153884,-0.2148151,0.1005733
19,-1.2542871,-1.3196014,"('inhospitable', 'hospitable')",-0.16487269,-0.081402615,-0.7095799,-0.700502,0.0090779
20,-0.42521834,-0.2992286,"('rough', 'thoughtful')",1.3188286,1.2643572,0.4468051,0.4825643,0.0357592
21,-0.2516294,-0.19083394,"('immoral', 'moral')",-0.45711693,-0.37458646,-0.3543732,-0.2827102,0.071663
22,-0.046318173,-0.014933586,"('untrustworthy', 'trustworthy')",-0.74003494,-0.7733865,-0.3931766,-0.39416,-0.0009834
23,-0.88717115,-0.84358,"('insincere', 'sincere')",5.3348413,5.4402313,2.223835,2.2983255,0.0744905
24,-0.7036171,-0.73250973,"('dishonest', 'honest')",0.61300755,0.60000986,-0.0453048,-0.0662499,-0.0209451
25,0.26691556,0.3232714,"('egoistic', 'altruistic')",1.5570478,1.5191419,0.9119817,0.9212067,0.009225
26,-0.023795422,-0.14253715,"('hardhearted', 'benevolent')",2.0578396,1.8683492,1.0170221,0.862906,-0.1541161
27,-0.79249126,-0.6657518,"('hardhearted', 'softhearted')",1.3977612,1.3356721,0.302635,0.3349602,0.0323252
28,-0.4377546,-0.48191434,"('disloyal', 'loyal')",0.8769701,0.746176,0.2196078,0.1321308,-0.087477
29,-0.86228985,-0.90630925,"('unfair', 'fair')",-0.21212916,-0.3644162,-0.5372095,-0.6353627,-0.0981532
30,0.7361886,0.7888745,"('intolerant', 'tolerant')",1.3080561,1.3477327,1.0221224,1.0683036,0.0461812
31,-0.92870724,-0.9748322,"('evil', 'good')",-0.8305389,-0.9063714,-0.8796231,-0.9406018,-0.0609787
32,-0.18858339,-0.19021888,"('unkind', 'kind')",0.87564546,0.7169795,0.343531,0.2633803,-0.0801507
33,0.09890212,-0.008179046,"('wrong', 'right')",-0.4392699,-0.5118446,-0.1701839,-0.2600118,-0.0898279
34,-0.3452893,-0.1948447,"('mean', 'honorable')",5.476411,5.8308935,2.5655608,2.8180244,0.2524636
35,0.18257992,0.0038433783,"('corrupt', 'incorrupt')",-0.09052022,-0.2609305,0.0460299,-0.1285436,-0.1745735
36,-1.1601918,-1.3136921,"('hostile', 'amicable')",0.07168624,-0.12263956,-0.5442528,-0.7181658,-0.173913
37,0.96592355,0.95771635,"('fake', 'genuine')",0.7107347,0.72891414,0.8383291,0.8433152,0.0049861
38,-0.6739298,-0.6763909,"('untruthful', 'truthful')",-0.39361626,-0.2849034,-0.5337731,-0.4806471,0.053126
39,0.6089603,0.7410426,"('exploitative', 'cooperative')",0.3496167,0.36464918,0.4792885,0.5528459,0.0735574
40,0.3634881,0.38135478,"('stingy', 'generous')",-1.3146757,-1.4099879,-0.4755938,-0.5143166,-0.0387228
41,-0.065521546,-0.053851273,"('unforgiving', 'forgiving')",-0.003694389,-0.071975775,-0.034608,-0.0629135,-0.0283055
42,0.10832761,0.2846221,"('unreliable', 'reliable')",-3.2329235,-3.1299312,-1.5622979,-1.4226545,0.1396434
43,-0.31939763,-0.19943476,"('irresponsible', 'responsible')",0.70237964,0.7190631,0.191491,0.2598142,0.0683232
44,1.2116708,1.2004302,"('prejudiced', 'unprejudiced')",-1.5320895,-1.4826353,-0.1602094,-0.1411026,0.0191068
45,-0.42738172,-0.4530035,"('incompetent', 'competent')",-0.045043264,-0.07579282,-0.2362125,-0.2643982,-0.0281857
