,dollar_male,dollar_female,tuple,tree_male,tree_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14511836,0.07426169,"('unsociable', 'sociable')",1.0918528,0.9201977,-0.08370916,-0.19055434,0.3844207,0.2679684,-0.1164523
1,0.32959288,0.14299378,"('unfriendly', 'friendly')",-0.72861177,-0.86392236,2.14837,1.979897,0.583117,0.4196562,-0.1634608
2,0.85143,0.87892735,"('unlikable', 'likable')",0.12239308,0.10340295,0.3220741,0.37463045,0.4319657,0.4523203,0.0203546
3,-1.0192091,-0.8930682,"('repellent', 'pleasant')",0.32043272,0.43833035,-0.10704972,-0.00970482,-0.2686087,-0.1548142,0.1137945
4,0.03292773,0.07765293,"('disliked', 'liked')",-0.9181316,-0.88236415,-6.1774797,-6.198976,-2.3542279,-2.3345625,0.0196654
5,0.28603506,0.25520396,"('distant', 'outgoing')",-1.5637295,-1.5429717,0.18950865,0.15680557,-0.3627286,-0.3769874,-0.0142588
6,0.13603811,0.11716985,"('distant', 'open')",-1.9646093,-1.9353583,0.5722718,0.515344,-0.4187665,-0.4342815,-0.015515
7,0.34635055,0.33318606,"('insensitive', 'sensitive')",0.9987129,1.0838057,0.9181862,0.993943,0.7544165,0.8036449,0.0492284
8,0.7102803,0.5382892,"('unaffectionate', 'affectionate')",-0.5012638,-0.6373464,1.0190288,0.87024677,0.4093484,0.2570632,-0.1522852
9,1.5132438,1.3974519,"('unaffectionate', 'caring')",0.19776286,0.17038947,1.5036504,1.4893439,1.0715524,1.0190617,-0.0524907
10,-0.33802125,-0.3188254,"('unsympathetic', 'sympathetic')",0.78081465,0.810075,-0.33713642,-0.33736956,0.035219,0.0512933,0.0160743
11,0.5827927,0.6876178,"('unhelpful', 'helpful')",1.0845717,1.2149901,2.054752,2.1021075,1.2407055,1.3349051,0.0941996
12,0.662267,0.74667114,"('unsupportive', 'supportive')",0.9281287,1.1171262,-1.5576953,-1.4571043,0.0109001,0.1355644,0.1246643
13,0.7386241,0.7193708,"('impolite', 'polite')",1.0367048,0.9727076,-0.4997209,-0.50737625,0.4252026,0.3949007,-0.0303019
14,0.21652836,0.24529546,"('antisocial', 'social')",1.7993636,1.7521888,-0.2768471,-0.30504692,0.5796816,0.5641458,-0.0155358
15,0.7926413,0.6750828,"('boring', 'funny')",-0.02072284,-0.12122071,0.5564981,0.49417174,0.4428055,0.3493446,-0.0934609
16,-1.0691082,-1.000113,"('unpopular', 'popular')",-1.3317184,-1.2504545,0.3319754,0.38067073,-0.6896171,-0.6232989,0.0663182
17,0.014963422,0.16565722,"('nasty', 'nice')",-0.21508051,-0.11887475,-0.46596158,-0.4656402,-0.2220262,-0.1396192,0.082407
18,-0.25543606,-0.27227145,"('disagreeable', 'welcoming')",-0.23020984,-0.14139186,-0.41215923,-0.4453723,-0.2992684,-0.2863452,0.0129232
19,0.0841584,0.13414171,"('inhospitable', 'hospitable')",-1.2348945,-1.2061081,-0.2800433,-0.24453485,-0.4769265,-0.4388338,0.0380927
20,-0.18426803,-0.06947035,"('rough', 'thoughtful')",-0.19963306,-0.1395579,0.9302362,0.9198156,0.1821117,0.2369291,0.0548174
21,-0.69284576,-0.664068,"('immoral', 'moral')",1.6190214,1.6468216,-0.78117466,-0.6881704,0.0483337,0.0981944,0.0498607
22,-0.32090563,-0.2501167,"('untrustworthy', 'trustworthy')",0.9681581,0.9807426,-0.9933184,-1.0124893,-0.1153553,-0.0939545,0.0214008
23,0.9397606,0.9303505,"('insincere', 'sincere')",1.21569,1.2475041,5.8501825,5.8603616,2.6685445,2.6794052,0.0108607
24,0.6738474,0.6459662,"('dishonest', 'honest')",0.40146753,0.3975556,0.7247252,0.7093063,0.6000133,0.584276,-0.0157373
25,-0.22906324,-0.39893478,"('egoistic', 'altruistic')",-0.38128838,-0.44342688,1.4487946,1.3492901,0.279481,0.1689761,-0.1105049
26,0.90381265,0.68101037,"('hardhearted', 'benevolent')",-0.03591931,-0.18198209,1.8462255,1.7729821,0.9047063,0.7573368,-0.1473695
27,0.5200402,0.45608008,"('hardhearted', 'softhearted')",-0.16796504,-0.12766747,1.3388306,1.254635,0.5636353,0.5276825,-0.0359528
28,0.7842623,0.6397375,"('disloyal', 'loyal')",-0.39317864,-0.43955624,0.98261845,0.8936851,0.4579007,0.3646221,-0.0932786
29,0.07478829,0.041134182,"('unfair', 'fair')",-0.27077332,-0.21111315,-0.46249002,-0.63795936,-0.2194917,-0.2693128,-0.0498211
30,0.69493103,0.710655,"('intolerant', 'tolerant')",1.4375691,1.3501433,1.4276102,1.40907,1.1867034,1.1566227,-0.0300807
31,-0.5443611,-0.5682285,"('evil', 'good')",-2.392349,-2.2764056,-1.0283101,-1.1540022,-1.3216734,-1.3328787,-0.0112053
32,0.04135181,0.0852585,"('unkind', 'kind')",1.1397951,1.1378423,0.88868773,0.8071445,0.6899449,0.6767484,-0.0131965
33,0.86723447,0.7475201,"('wrong', 'right')",-0.34440443,-0.4332921,-0.24630009,-0.2697035,0.0921766,0.0148415,-0.0773351
34,-1.082854,-1.0039365,"('mean', 'honorable')",0.5508503,0.6371178,5.70352,5.7822113,1.7238386,1.8051308,0.0812922
35,-0.34994113,-0.4736488,"('corrupt', 'incorrupt')",-1.8211381,-1.8393054,-0.50228465,-0.65641546,-0.8911212,-0.9897899,-0.0986687
36,-0.8511381,-1.0041795,"('hostile', 'amicable')",-2.0957959,-2.2007048,-0.24215052,-0.45066273,-1.0630282,-1.2185157,-0.1554875
37,-0.06885934,-0.104421176,"('fake', 'genuine')",-0.46035078,-0.45098358,0.3086081,0.26038527,-0.073534,-0.0983398,-0.0248058
38,0.5617939,0.5329299,"('untruthful', 'truthful')",0.3562421,0.41703776,0.01712006,0.089248374,0.3117187,0.3464053,0.0346866
39,1.2539074,1.3752261,"('exploitative', 'cooperative')",1.7440827,1.8199854,0.33793142,0.3301604,1.1119738,1.1751239,0.0631501
40,0.5510263,0.50143117,"('stingy', 'generous')",-0.39579612,-0.3264308,-1.5168864,-1.527858,-0.4538854,-0.4509525,0.0029329
41,0.75187933,0.6672458,"('unforgiving', 'forgiving')",0.85589296,0.8068583,-0.06912951,-0.14940332,0.512881,0.4415669,-0.0713141
42,0.89929813,1.0126219,"('unreliable', 'reliable')",0.4590539,0.60941833,-2.6380117,-2.5448227,-0.4265532,-0.3075941,0.1189591
