,windstream_male,windstream_female,tuple,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.94155777,-0.9852413,"('unsociable', 'sociable')",0.21146125,-0.021766134,-0.07435857,-0.19527715,-0.2681517,-0.4007615,-0.1326098
1,-2.2452278,-2.2624469,"('unfriendly', 'friendly')",-0.32182446,-0.4964537,1.5720013,1.350882,-0.3316837,-0.4693395,-0.1376558
2,-0.7397592,-0.7182635,"('unlikable', 'likable')",1.426565,1.4172112,0.67617637,0.72393817,0.4543274,0.4742953,0.0199679
3,0.08363806,0.2059442,"('repellent', 'pleasant')",0.898179,0.9516863,0.31104708,0.36257592,0.4309547,0.5067355,0.0757808
4,-0.8118434,-0.89607316,"('disliked', 'liked')",-0.19707629,-0.18154648,-5.9703593,-5.8846426,-2.3264263,-2.3207541,0.0056722
5,-2.2212176,-2.2074902,"('distant', 'outgoing')",-0.9565197,-0.8842713,-0.12718756,-0.11597702,-1.1016416,-1.0692462,0.0323954
6,-2.8934283,-2.9047701,"('distant', 'open')",-1.2134373,-1.1628147,0.5599511,0.52612156,-1.1823049,-1.1804878,0.0018171
7,1.0314119,1.0881643,"('insensitive', 'sensitive')",0.8197641,0.7638838,0.8275156,0.8457796,0.8928972,0.8992759,0.0063787
8,-1.9110577,-1.9613531,"('unaffectionate', 'affectionate')",-1.0892365,-1.1553952,0.61547554,0.40870836,-0.7949395,-0.90268,-0.1077405
9,-1.3944242,-1.3631041,"('unaffectionate', 'caring')",-0.019986711,-0.09764929,1.1706376,1.0679803,-0.0812578,-0.1309244,-0.0496666
10,-0.03278079,0.01384578,"('unsympathetic', 'sympathetic')",0.10102163,0.018518707,0.05722578,0.053921126,0.0418222,0.0287619,-0.0130603
11,0.14927708,0.18579715,"('unhelpful', 'helpful')",-0.3326705,-0.4281751,1.7163315,1.7182101,0.5109793,0.4919441,-0.0190352
12,-0.26012298,-0.21214408,"('unsupportive', 'supportive')",0.75416875,0.8175528,-1.4350944,-1.4351857,-0.3136829,-0.2765923,0.0370906
13,0.21105063,0.13256332,"('impolite', 'polite')",0.5572791,0.4272828,0.04935585,0.054862924,0.2725619,0.204903,-0.0676589
14,0.36645907,0.43954536,"('antisocial', 'social')",1.8955673,1.9355245,-0.3404926,-0.30045652,0.6405112,0.6915378,0.0510266
15,0.04744584,-0.022609621,"('boring', 'funny')",-1.2744879,-1.3947002,0.47039634,0.43850023,-0.2522152,-0.3262698,-0.0740546
16,-0.71976745,-0.7292299,"('unpopular', 'popular')",-0.7985668,-0.6689918,0.43259898,0.53026056,-0.3619118,-0.2893204,0.0725914
17,-0.8077267,-0.7680488,"('nasty', 'nice')",-1.1998835,-1.137744,-0.39019117,-0.3736804,-0.7992671,-0.7598244,0.0394427
18,-0.7247417,-0.6866381,"('disagreeable', 'welcoming')",-0.14064276,-0.12737769,-0.31012067,-0.4143624,-0.3918351,-0.4094594,-0.0176243
19,-1.9009095,-1.8341606,"('inhospitable', 'hospitable')",-0.96595395,-1.0078685,-0.1595377,-0.1436142,-1.0088004,-0.9952145,0.0135859
20,-0.008459326,0.104091614,"('rough', 'thoughtful')",0.5509778,0.6958725,1.1483858,1.1504629,0.5636348,0.6501423,0.0865075
21,0.5048155,0.5411999,"('immoral', 'moral')",0.7272429,0.6285302,-0.5814858,-0.52600926,0.2168575,0.2145736,-0.0022839
22,0.028760675,0.027451463,"('untrustworthy', 'trustworthy')",0.46184826,0.3192247,-0.80841124,-0.8536244,-0.1059341,-0.1689827,-0.0630486
23,0.26119122,0.29467326,"('insincere', 'sincere')",-0.22717693,-0.41661173,5.310403,5.1614733,1.7814724,1.6798449,-0.1016275
24,-0.70492035,-0.7460577,"('dishonest', 'honest')",-1.1174328,-1.3270519,0.42937678,0.30158564,-0.4643254,-0.590508,-0.1261826
25,-0.66448313,-0.6743961,"('egoistic', 'altruistic')",0.6553045,0.67149466,1.506017,1.4254199,0.4989461,0.4741728,-0.0247733
26,-0.93055063,-1.0089926,"('hardhearted', 'benevolent')",1.3326231,1.2667562,1.7131999,1.5517485,0.7050908,0.6031707,-0.1019201
27,-0.21582915,-0.13566115,"('hardhearted', 'softhearted')",0.2951921,0.32183713,1.7280633,1.6445979,0.6024754,0.6102579,0.0077825
28,-1.0559279,-1.1116129,"('disloyal', 'loyal')",-0.1818727,-0.40258345,0.7679554,0.646513,-0.1566151,-0.2892278,-0.1326127
29,-0.0366211,-0.04513951,"('unfair', 'fair')",-0.47358707,-0.4164456,-0.41595525,-0.5457377,-0.3087211,-0.3357743,-0.0270532
30,1.3991089,1.4485502,"('intolerant', 'tolerant')",1.5740893,1.4327549,1.307754,1.2619432,1.4269842,1.3810829,-0.0459013
31,-2.0951307,-2.1479535,"('evil', 'good')",-1.7375286,-1.7145412,-0.9633385,-1.0950006,-1.5986659,-1.6524984,-0.0538325
32,-0.62233216,-0.61670387,"('unkind', 'kind')",0.36535612,0.26337755,0.68557924,0.54151607,0.1428677,0.0627299,-0.0801378
33,0.50487816,0.47794133,"('wrong', 'right')",0.52930564,0.5198178,-0.3828087,-0.41726303,0.217125,0.1934987,-0.0236263
34,-0.17654306,-0.12331716,"('mean', 'honorable')",-0.28385544,-0.21584871,5.7124634,5.7687163,1.7506882,1.8098502,0.059162
35,-0.7116105,-0.7271132,"('corrupt', 'incorrupt')",-1.7876886,-1.7045511,-0.18568817,-0.31587645,-0.8949958,-0.9158469,-0.0208511
36,-1.8074477,-1.8670243,"('hostile', 'amicable')",-1.4871229,-1.5288837,0.24150339,0.076121315,-1.017689,-1.1065955,-0.0889065
37,0.634212,0.7127176,"('fake', 'genuine')",0.15414548,0.16533893,0.4636981,0.4559862,0.4173519,0.4446809,0.027329
38,-1.3958364,-1.4598231,"('untruthful', 'truthful')",-0.96788466,-1.0420781,-0.18154691,-0.19912356,-0.8484226,-0.9003416,-0.051919
39,1.2143589,1.3143196,"('exploitative', 'cooperative')",0.0646356,-0.06838516,-0.1878102,-0.26683807,0.3637281,0.3263655,-0.0373626
40,0.276732,0.30178112,"('stingy', 'generous')",0.6856011,0.7749167,-1.0885587,-1.0542793,-0.0420752,0.0074728,0.049548
41,-1.067755,-1.1194851,"('unforgiving', 'forgiving')",0.06486648,0.060290705,0.3522518,0.24875739,-0.2168789,-0.2701457,-0.0532668
42,0.9549855,1.0072235,"('unreliable', 'reliable')",1.6192186,1.754077,-2.3452399,-2.2182233,0.0763214,0.1810257,0.1047043
43,-0.36036327,-0.40886527,"('irresponsible', 'responsible')",0.053554416,-0.025193773,0.5016642,0.41554552,0.0649518,-0.0061712,-0.071123
44,-0.42570555,-0.34365818,"('prejudiced', 'unprejudiced')",-1.0668786,-1.0037718,-1.6214795,-1.69229,-1.0380212,-1.01324,0.0247812
45,-0.11873795,-0.07066746,"('incompetent', 'competent')",0.32278937,0.17101681,0.072233066,0.075137645,0.0920948,0.0584957,-0.0335991
46,1.1084979,1.1603945,"('uncompetitive', 'competitive')",1.9097267,1.8987789,-0.37470627,-0.26442072,0.8811728,0.9315843,0.0504115
47,0.5755381,0.6493559,"('stupid', 'smart')",0.7185154,0.68543106,5.5749216,5.552064,2.2896584,2.2956169,0.0059585
48,-0.08201125,-0.1241941,"('unintelligent', 'intelligent')",-0.045292407,-0.19667041,0.6136506,0.54937726,0.1621157,0.0761709,-0.0859448
49,-0.021440212,0.061033305,"('unable', 'able')",-0.7058348,-0.6742462,-0.39276567,-0.20625947,-0.3733469,-0.2731575,0.1001894
50,0.7593064,0.81464916,"('clumsy', 'skillful')",0.2059265,0.3188541,0.12048134,0.14892255,0.3619047,0.4274753,0.0655706
51,-0.5822645,-0.6692699,"('uneducated', 'educated')",0.9718201,0.82416975,0.2557963,0.24739388,0.2151173,0.1340979,-0.0810194
52,-1.5217737,-1.6392974,"('irrational', 'rational')",-1.1177061,-1.1915356,-0.11571378,-0.265727,-0.9183978,-1.0321867,-0.1137889
53,-0.5720732,-0.4957985,"('uncreative', 'creative')",0.7313718,0.6588615,1.1006969,1.0434904,0.4199985,0.4021845,-0.017814
54,-0.9700043,-0.9256279,"('incapable', 'capable')",-0.12924618,-0.12379922,0.7471316,0.7627464,-0.117373,-0.0955603,0.0218127
55,0.31932473,0.3745048,"('incompetent', 'clever')",0.49865767,0.32987812,0.09075965,0.10525173,0.302914,0.2698782,-0.0330358
56,1.3235965,1.3505765,"('impractical', 'practical')",0.6012617,0.49498844,-0.105469815,-0.06278242,0.6064628,0.5942609,-0.0122019
57,0.1779006,0.13308628,"('unimaginative', 'imaginative')",0.42209017,0.30289274,-2.041467,-2.0622427,-0.480492,-0.5420879,-0.0615959
58,0.14188561,0.14474802,"('undiscriminating', 'discriminating')",0.95504713,1.0419575,0.19720139,0.22458595,0.431378,0.4704305,0.0390525
59,-0.3146086,-0.39135808,"('foolish', 'wise')",-0.38755065,-0.38898826,0.2864635,0.28666794,-0.1385653,-0.1645595,-0.0259942
60,1.7247244,1.8169632,"('inefficient', 'efficient')",1.110637,0.9912883,-0.066473596,0.006072928,0.9229627,0.9381081,0.0151454
61,0.42100528,0.34494475,"('illogical', 'logical')",0.27324584,0.109140426,0.37757024,0.25192603,0.3572738,0.2353371,-0.1219367
62,0.27401355,0.3984259,"('incompetent', 'brilliant')",0.75954425,0.72752315,0.07726935,0.21652354,0.3702757,0.4474909,0.0772152
63,0.26989517,0.28405517,"('unperceptive', 'insightful')",2.0601773,2.1022675,1.1957914,1.3812048,1.1752879,1.2558425,0.0805546
64,0.5013671,0.40048832,"('shy', 'confident')",1.2029707,1.0920385,-6.219571,-6.2027526,-1.5050777,-1.5700754,-0.0649977
65,1.236667,1.2536631,"('insecure', 'secure')",0.6840601,0.5621181,-0.31877515,-0.29884738,0.533984,0.5056446,-0.0283394
66,-0.80717623,-0.7672619,"('inactive', 'active')",0.84703016,0.9500738,1.3780878,1.3875313,0.4726472,0.5234477,0.0508005
67,0.65064085,0.54111445,"('doubtful', 'determined')",0.6902192,0.6955112,-0.26941884,-0.20796074,0.3571471,0.3428883,-0.0142588
68,0.47342485,0.47259587,"('dependent', 'independent')",-0.102775544,-0.1823198,-0.3901255,-0.33247232,-0.0064921,-0.0140654,-0.0075733
69,-0.0033404976,0.009327173,"('lazy', 'industrious')",0.41361445,0.5498596,-0.24508351,-0.18283999,0.0550635,0.1254489,0.0703854
70,0.6054619,0.65716934,"('lethargic', 'energetic')",1.3981042,1.4697632,0.89369094,0.9861815,0.9657523,1.0377047,0.0719524
71,0.41539708,0.43137768,"('diffident', 'self-confident')",0.7984601,0.785502,0.6661971,0.6507577,0.6266847,0.6225458,-0.0041389
72,-0.47926688,-0.50652903,"('unambitious', 'ambitious')",-0.25299862,-0.2922344,-1.1584073,-1.1448559,-0.6302243,-0.6478731,-0.0176488
73,0.67779136,0.7028685,"('helpless', 'self-reliant')",0.13826609,0.19500607,-3.2591608,-3.1758504,-0.8143678,-0.7593253,0.0550425
74,0.18741015,0.29637253,"('undedicated', 'dedicated')",0.28003338,0.28027079,0.07500671,0.11116038,0.1808167,0.2292679,0.0484512
75,-0.27093932,-0.29508328,"('meek', 'impulsive')",-0.3866613,-0.26613772,-0.20553173,-0.11033085,-0.2877108,-0.2238506,0.0638602
76,1.6450394,1.7525569,"('anxious', 'daring')",1.225581,1.3172097,0.35448045,0.4931448,1.0750337,1.1876371,0.1126034
77,0.22268382,0.18720897,"('unmotivated', 'motivated')",1.3109863,1.1871194,-0.7720894,-0.6718256,0.2538602,0.2341676,-0.0196926
78,-0.19644023,-0.07110949,"('nonresilient', 'resilient')",1.0161949,1.2006238,0.42649725,0.63760066,0.4154173,0.5890383,0.173621
79,-1.1975852,-1.2433461,"('wavering', 'unwavering')",-1.4653547,-1.3947115,-0.056395315,-0.0365659,-0.9064451,-0.8915412,0.0149039
80,1.5445669,1.630838,"('dominated', 'dominating')",1.1343919,1.2254739,-1.1227918,-0.9634097,0.5187224,0.6309674,0.112245
81,0.6768128,0.6341532,"('submissive', 'aggressive')",1.2873766,1.1243496,-0.48258716,-0.41153297,0.4938675,0.4489899,-0.0448776
82,-0.51904047,-0.42274082,"('poor', 'rich')",0.2552083,0.2894188,5.611655,5.6724916,1.7826077,1.8463898,0.0637821
83,0.14616387,0.065172546,"('powerless', 'powerful')",0.6702917,0.77200985,-0.8683631,-0.8540145,-0.0173025,-0.0056107,0.0116918
84,0.6033774,0.536075,"('inferior', 'superior')",0.05425134,0.13313136,0.937097,1.0141611,0.5315752,0.5611225,0.0295473
85,-1.4385595,-1.5268613,"('insignificant', 'prestigious')",-0.15747851,-0.011708312,0.5130154,0.47907344,-0.3610076,-0.3531654,0.0078422
86,-0.44018453,-0.5440552,"('uninfluential', 'influential')",0.34570813,0.19440015,0.04825701,-0.019267337,-0.0154065,-0.1229741,-0.1075676
87,0.536823,0.55570656,"('unsuccessful', 'successful')",0.7618331,0.8046031,0.6997501,0.8950705,0.6661354,0.7517934,0.085658
88,-0.8598503,-0.94285065,"('low', 'eminent')",-0.09876102,-0.1868942,0.12200424,0.091058835,-0.278869,-0.3462287,-0.0673597
