,goldman_male,goldman_female,tuple,sachs_male,sachs_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.3727154,-1.4288955,"('unsociable', 'sociable')",-0.43927252,-0.5251301,0.21542022,0.057771865,-0.4510149,-0.51906586,-0.5118957,-0.6038299,-0.0919342
1,1.6287543,1.6187564,"('unfriendly', 'friendly')",2.069845,1.9055586,0.25361037,0.16307819,1.8194952,1.7020413,1.4429262,1.3473586,-0.0955676
2,1.5464132,1.5643848,"('unlikable', 'likable')",2.2180107,2.2623303,2.4383974,2.5020902,0.640148,0.72937435,1.7107424,1.7645448,0.0538024
3,-1.5882044,-1.5364242,"('repellent', 'pleasant')",-1.7458783,-1.7327745,0.42537743,0.47861975,0.10576451,0.14476061,-0.7007352,-0.6614546,0.0392806
4,0.6689552,0.64414567,"('disliked', 'liked')",0.9971326,0.9282447,0.3152861,0.19420834,-6.6376443,-6.7235336,-1.1640675,-1.2392337,-0.0751662
5,2.1201444,2.1500695,"('distant', 'outgoing')",1.8743243,1.8524892,-0.8820397,-0.87562126,-0.18145387,-0.22442785,0.7327437,0.7256274,-0.0071163
6,1.7852869,1.8075807,"('distant', 'open')",1.5014825,1.4785043,-1.0363989,-1.0170208,0.52587175,0.449782,0.6940606,0.6797116,-0.014349
7,-0.57890916,-0.57838166,"('insensitive', 'sensitive')",-0.26469877,-0.26268983,0.026332065,0.009891529,0.8937433,0.9097322,0.0191169,0.0196381,0.0005212
8,1.0555042,1.0123343,"('unaffectionate', 'affectionate')",1.8394543,1.7111092,-0.05690074,-0.10854894,0.69851255,0.57865477,0.8841426,0.7983873,-0.0857553
9,1.9640568,1.9561526,"('unaffectionate', 'caring')",2.349724,2.3069053,0.44954866,0.40611213,1.1622356,1.1313938,1.4813913,1.450141,-0.0312503
10,-2.5699806,-2.5770924,"('unsympathetic', 'sympathetic')",-2.0443459,-2.0037787,-0.7282961,-0.75132483,-0.3258246,-0.31881303,-1.4171119,-1.4127522,0.0043597
11,-1.40354,-1.4032818,"('unhelpful', 'helpful')",-1.1096865,-1.0446366,-0.5918097,-0.66271466,1.8126119,1.8768257,-0.3231061,-0.3084519,0.0146542
12,1.315152,1.4067612,"('unsupportive', 'supportive')",1.7886049,1.8507746,1.0599412,1.1659391,-1.6539351,-1.6277997,0.6274408,0.6989189,0.0714781
13,-1.3083367,-1.3153422,"('impolite', 'polite')",-1.3519632,-1.309293,0.025868565,0.015527621,-0.26038298,-0.21397105,-0.7237035,-0.7057697,0.0179338
14,-0.77675086,-0.826061,"('antisocial', 'social')",-0.21615085,-0.267451,1.6897985,1.6606188,-0.4924296,-0.47628838,0.0511168,0.0227046,-0.0284122
15,0.65822685,0.5680026,"('boring', 'funny')",1.1708529,1.1071423,-0.7580301,-0.84231937,0.49032503,0.44472262,0.3903437,0.319387,-0.0709567
16,0.23518828,0.25348175,"('unpopular', 'popular')",0.33508006,0.30566454,-0.51624066,-0.5367235,0.36021858,0.30363154,0.1035616,0.0815136,-0.022048
17,0.27078983,0.29345953,"('nasty', 'nice')",-0.044879537,-0.03280516,-0.9662211,-0.93975824,-0.37229946,-0.34686545,-0.2781526,-0.2564923,0.0216603
18,0.14416653,0.13212663,"('disagreeable', 'welcoming')",1.0343845,0.9811642,-0.10653184,-0.07563087,-0.40128428,-0.46978006,0.1676837,0.1419699,-0.0257138
19,0.24775824,0.26768237,"('inhospitable', 'hospitable')",0.56697404,0.5765825,-1.2588809,-1.2918389,-0.22218752,-0.20909575,-0.166584,-0.1641674,0.0024166
20,0.62387747,0.57756865,"('rough', 'thoughtful')",0.85338926,0.8400501,1.4665438,1.4856644,1.2201512,1.1728389,1.0409904,1.0190306,-0.0219598
21,-0.71390235,-0.70314467,"('immoral', 'moral')",-0.15001994,-0.13826086,0.36764157,0.33829057,-1.0068017,-0.9596794,-0.3757706,-0.3656986,0.010072
22,-1.8593076,-1.9187638,"('untrustworthy', 'trustworthy')",-1.665481,-1.71432,0.05258121,0.007958144,-0.9618247,-1.0259463,-1.108508,-1.162768,-0.05426
23,-0.55330235,-0.5892353,"('insincere', 'sincere')",-0.23809005,-0.27248144,-0.22592549,-0.23428899,6.0932555,6.000311,1.2689844,1.2260764,-0.042908
24,-0.7448001,-0.71546555,"('dishonest', 'honest')",-0.9480592,-0.9712329,-0.76232815,-0.73004967,0.7288943,0.65584004,-0.4315733,-0.440227,-0.0086537
25,0.4153694,0.41549626,"('egoistic', 'altruistic')",1.453079,1.3636435,0.16853526,0.07301448,1.5449237,1.4411601,0.8954768,0.8233286,-0.0721482
26,1.5778357,1.4922708,"('hardhearted', 'benevolent')",2.1274796,2.035165,1.209341,1.2046912,1.5160469,1.455548,1.6076758,1.5469189,-0.0607569
27,-0.21033822,-0.21402843,"('hardhearted', 'softhearted')",0.32900223,0.28791007,-0.5515864,-0.5430399,1.2886512,1.1534549,0.2139322,0.1710742,-0.042858
28,-0.85936564,-0.9135366,"('disloyal', 'loyal')",-0.25899455,-0.36879367,0.13384774,0.035160013,1.1065241,1.0188624,0.0305029,-0.057077,-0.0875799
29,0.46338248,0.47555053,"('unfair', 'fair')",-0.4121114,-0.45002937,-0.25367934,-0.23089118,-0.4818605,-0.6214564,-0.1710672,-0.2067066,-0.0356394
30,-0.9828278,-0.98507947,"('intolerant', 'tolerant')",-0.37917903,-0.3659649,0.019432481,-0.1054078,0.916913,0.91024995,-0.1064153,-0.1365506,-0.0301353
31,0.8511498,0.993664,"('evil', 'good')",0.6627361,0.6558908,-0.87712276,-0.83196706,-0.97145,-1.0796511,-0.0836717,-0.0655158,0.0181559
32,-0.61090404,-0.6600332,"('unkind', 'kind')",-0.20331934,-0.22841322,0.24790339,0.18270013,0.794857,0.6995622,0.0571343,-0.001546,-0.0586803
33,2.159238,2.1219094,"('wrong', 'right')",1.929606,1.8751067,0.34419742,0.3272245,-0.3577999,-0.40694475,1.0188104,0.979324,-0.0394864
34,0.8007704,0.86349076,"('mean', 'honorable')",1.4326797,1.4929008,0.19994709,0.30696437,6.3121934,6.363242,2.1863976,2.2566495,0.0702519
35,1.5580746,1.4934528,"('corrupt', 'incorrupt')",1.3646209,1.2749213,-0.57511157,-0.6065898,0.14987366,-0.025376093,0.6243644,0.534102,-0.0902624
36,2.9182537,2.8314965,"('hostile', 'amicable')",3.3472545,3.168105,0.077676445,-0.031887572,0.66837513,0.46130577,1.7528899,1.6072549,-0.145635
37,-1.3350931,-1.3496968,"('fake', 'genuine')",-0.6856143,-0.7140374,-0.43347397,-0.4196492,0.33017838,0.33006805,-0.5310007,-0.5383288,-0.0073281
38,0.3798676,0.4937219,"('untruthful', 'truthful')",0.27196664,0.36608422,-0.5671912,-0.5442599,-0.018065758,0.03455715,0.0166443,0.0875258,0.0708815
39,0.4870549,0.52284634,"('exploitative', 'cooperative')",0.12027079,0.18832844,1.675536,1.7732526,0.2972429,0.29863548,0.6450261,0.6957657,0.0507396
40,1.28642,1.2743361,"('stingy', 'generous')",1.1937898,1.1076404,0.8030135,0.8391945,-1.4344492,-1.5767734,0.4621935,0.4110994,-0.0510941
41,0.5127117,0.48246664,"('unforgiving', 'forgiving')",0.5632439,0.49806234,0.83379745,0.8004543,0.22768795,0.16126378,0.5343603,0.4855618,-0.0487985
42,0.6564649,0.72306734,"('unreliable', 'reliable')",0.35258332,0.4310487,1.2895684,1.3327727,-3.0555706,-3.0133963,-0.1892385,-0.1316268,0.0576117
43,-0.54010975,-0.49912596,"('irresponsible', 'responsible')",-0.18038861,-0.09612457,0.5763135,0.65959364,0.62420565,0.6577039,0.1200052,0.1805117,0.0605065
44,-1.2061198,-1.2231781,"('prejudiced', 'unprejudiced')",-1.4950106,-1.4081576,-0.21198599,-0.1866857,-1.3620418,-1.3603067,-1.0687896,-1.0445821,0.0242075
45,-2.4769728,-2.4580183,"('incompetent', 'competent')",-1.8290719,-1.8761728,-0.58669657,-0.6423962,-0.6853867,-0.74646276,-1.394532,-1.4307625,-0.0362305
46,-1.2505088,-1.292619,"('uncompetitive', 'competitive')",-0.7230246,-0.7250488,0.868839,0.85504436,-0.8606367,-0.8676076,-0.4913328,-0.5075577,-0.0162249
47,-0.25115916,-0.20111343,"('stupid', 'smart')",0.73669827,0.75066155,0.32091442,0.42124465,5.712815,5.7884912,1.6298171,1.689821,0.0600039
48,-1.4147944,-1.4031293,"('unintelligent', 'intelligent')",-1.4307991,-1.4548776,-1.0277114,-1.0011364,0.006742241,0.044934217,-0.9666407,-0.9535522,0.0130885
49,-0.49677742,-0.4856106,"('unable', 'able')",-0.1750197,-0.10767484,-0.49319774,-0.3939011,-0.32537764,-0.22886856,-0.3725931,-0.3040138,0.0685793
50,0.18859708,0.17595336,"('clumsy', 'skillful')",0.1863882,0.16824141,0.073520884,0.050553992,-0.0273576,-0.050867043,0.1052871,0.0859704,-0.0193167
51,-1.3375424,-1.3702357,"('uneducated', 'educated')",-0.33529636,-0.33917245,0.65112966,0.56688946,0.72613746,0.701107,-0.0738929,-0.1103529,-0.03646
52,2.1532078,2.0635219,"('irrational', 'rational')",1.7659526,1.5945203,-0.38366735,-0.5045159,0.22718804,0.083667666,0.9406703,0.8092985,-0.1313718
53,0.5628187,0.5259629,"('uncreative', 'creative')",0.8493981,0.73625815,0.5074648,0.4282337,1.1463472,1.0603333,0.7665071,0.6876971,-0.07881
