,cigna_male,cigna_female,tuple,corp_male,corp_female,average_male,average_female,female-male
30,0.1134391,0.17323646,"('intolerant', 'tolerant')",0.88299173,0.84588856,0.4982154,0.5095625,0.0113471
31,-0.53205514,-0.37551737,"('evil', 'good')",-0.87331843,-1.0096679,-0.7026868,-0.6925926,0.0100942
32,0.082543015,-0.07992586,"('unkind', 'kind')",0.7859597,0.6206896,0.4342514,0.2703819,-0.1638695
33,0.45382774,0.38907504,"('wrong', 'right')",-0.5959105,-0.6718763,-0.0710414,-0.1414006,-0.0703592
34,0.009991616,0.18782754,"('mean', 'honorable')",5.1001887,5.37963,2.5550902,2.7837288,0.2286386
35,0.31204134,0.07657635,"('corrupt', 'incorrupt')",-0.40164506,-0.50636244,-0.0448019,-0.214893,-0.1700911
36,0.16643637,0.04448861,"('hostile', 'amicable')",-0.06399686,-0.2813556,0.0512198,-0.1184335,-0.1696533
37,0.48390168,0.40541255,"('fake', 'genuine')",0.16944188,0.16475922,0.3266718,0.2850859,-0.0415859
38,-0.7283137,-0.7133654,"('untruthful', 'truthful')",-0.4025308,-0.37467074,-0.5654222,-0.544018,0.0214042
39,0.29078838,0.42544782,"('exploitative', 'cooperative')",0.12140341,0.22487882,0.2060959,0.3251633,0.1190674
40,0.45006618,0.47741583,"('stingy', 'generous')",-2.0704365,-2.2543666,-0.8101851,-0.8884754,-0.0782903
41,-0.22458544,-0.087353006,"('unforgiving', 'forgiving')",0.026032254,-0.11035686,-0.0992766,-0.0988549,0.0004217
42,1.0516038,1.1500256,"('unreliable', 'reliable')",-2.9889307,-3.0129652,-0.9686635,-0.9314698,0.0371937
43,-0.28756955,-0.16074172,"('irresponsible', 'responsible')",0.46330082,0.5073192,0.0878656,0.1732887,0.0854231
44,0.33731857,0.35548374,"('prejudiced', 'unprejudiced')",-1.2031757,-1.1861091,-0.4329286,-0.4153126,0.017616
45,-0.73729336,-0.6921498,"('incompetent', 'competent')",0.08984798,0.007179386,-0.3237227,-0.3424852,-0.0187625
46,-0.63549215,-0.51733273,"('uncompetitive', 'competitive')",-0.8644852,-0.83421105,-0.7499887,-0.6757719,0.0742168
47,0.19844973,0.30869785,"('stupid', 'smart')",5.4249434,5.5936975,2.8116965,2.9511976,0.1395011
48,-0.34506345,-0.3181911,"('unintelligent', 'intelligent')",0.61565614,0.66178435,0.1352963,0.1717966,0.0365003
49,-0.10968825,0.056138072,"('unable', 'able')",-0.39556277,-0.30897114,-0.2526255,-0.1264165,0.126209
50,0.56800973,0.51628524,"('clumsy', 'skillful')",-0.16544874,-0.251448,0.2012805,0.1324186,-0.0688619
51,-1.1658689,-1.2986846,"('uneducated', 'educated')",-0.20313203,-0.17689368,-0.6845005,-0.7377892,-0.0532887
52,0.5149454,0.33216378,"('irrational', 'rational')",0.050941292,-0.09502968,0.2829433,0.118567,-0.1643763
53,-0.94209284,-0.81217724,"('uncreative', 'creative')",0.34010625,0.26880327,-0.3009933,-0.271687,0.0293063
54,-0.28018427,-0.38327524,"('incapable', 'capable')",0.6135858,0.6671243,0.1667008,0.1419245,-0.0247763
55,-0.33103102,-0.18207186,"('incompetent', 'clever')",0.52964044,0.54703414,0.0993047,0.1824811,0.0831764
56,-0.24521372,-0.20840847,"('impractical', 'practical')",-0.32300797,-0.31733546,-0.2841108,-0.262872,0.0212388
57,-0.628273,-0.6313213,"('unimaginative', 'imaginative')",-3.141729,-3.2013226,-1.8850011,-1.916322,-0.0313209
58,0.45810872,0.5527276,"('undiscriminating', 'discriminating')",0.2787405,0.1874758,0.3684246,0.3701017,0.0016771
59,1.1424124,1.0301036,"('foolish', 'wise')",0.22425084,0.20160557,0.6833316,0.6158546,-0.067477
60,-0.5095704,-0.290788,"('inefficient', 'efficient')",-0.042955287,0.15478702,-0.2762628,-0.0680005,0.2082623
61,-0.6105127,-0.70099586,"('illogical', 'logical')",0.5943891,0.46067798,-0.0080618,-0.1201589,-0.1120971
62,0.22348584,0.37632096,"('incompetent', 'brilliant')",0.37531218,0.522431,0.299399,0.449376,0.149977
63,-0.7741416,-0.6203874,"('unperceptive', 'insightful')",0.113965034,0.23292528,-0.3300883,-0.193731,0.1363573
64,-0.2845217,-0.21715632,"('shy', 'confident')",-6.262122,-6.329692,-3.2733219,-3.2734241,-0.0001022
65,-0.2019524,-0.21507193,"('insecure', 'secure')",-0.035266194,0.040123165,-0.1186093,-0.0874744,0.0311349
66,0.03242302,-0.013280537,"('inactive', 'active')",0.147909,0.23336522,0.090166,0.1100423,0.0198763
67,0.73930675,0.5897652,"('doubtful', 'determined')",-0.22322085,-0.23476467,0.2580429,0.1775003,-0.0805426
68,-0.8127495,-0.86227876,"('dependent', 'independent')",-0.87072235,-0.852009,-0.841736,-0.8571439,-0.0154079
69,0.9110533,1.019143,"('lazy', 'industrious')",-0.74939334,-0.76760143,0.08083,0.1257708,0.0449408
70,0.122607976,0.16758667,"('lethargic', 'energetic')",0.1485568,0.19765726,0.1355824,0.182622,0.0470396
71,-0.0680117,-0.025561411,"('diffident', 'self-confident')",0.07977107,0.06704622,0.0058797,0.0207424,0.0148627
72,0.1459345,0.06538807,"('unambitious', 'ambitious')",-0.14006753,-0.10333012,0.0029335,-0.018971,-0.0219045
73,1.102339,1.0560486,"('helpless', 'self-reliant')",-3.3386502,-3.3706028,-1.1181556,-1.1572771,-0.0391215
74,0.39037532,0.48979497,"('undedicated', 'dedicated')",-0.2919038,-0.35667476,0.0492358,0.0665601,0.0173243
75,0.8839806,0.80023426,"('meek', 'impulsive')",-0.6810907,-0.6288917,0.1014449,0.0856713,-0.0157736
76,0.34114096,0.5086945,"('anxious', 'daring')",-0.20669457,-0.086186774,0.0672232,0.2112539,0.1440307
77,-0.55980664,-0.47748607,"('unmotivated', 'motivated')",-1.1578485,-0.99387014,-0.8588276,-0.7356781,0.1231495
78,-0.6978498,-0.5840267,"('nonresilient', 'resilient')",-0.2650717,-0.23948184,-0.4814608,-0.4117543,0.0697065
79,-0.49288198,-0.49998274,"('wavering', 'unwavering')",-0.69524246,-0.6818453,-0.5940622,-0.590914,0.0031482
80,-0.04177493,-0.21978731,"('dominated', 'dominating')",-0.95526975,-0.8147647,-0.4985223,-0.517276,-0.0187537
81,-0.4399466,-0.5549405,"('submissive', 'aggressive')",-0.8672429,-0.7038987,-0.6535947,-0.6294196,0.0241751
82,-0.29469103,-0.24827257,"('poor', 'rich')",6.3729644,6.4222045,3.0391366,3.086966,0.0478294
83,0.63987553,0.5542346,"('powerless', 'powerful')",-0.7988924,-0.7950023,-0.0795084,-0.1203838,-0.0408754
84,1.2712034,0.9772449,"('inferior', 'superior')",0.84317255,0.80532,1.057188,0.8912824,-0.1659056
85,0.9602948,1.001038,"('insignificant', 'prestigious')",-0.24263167,-0.32523993,0.3588316,0.337899,-0.0209326
86,-1.0758332,-1.1717958,"('uninfluential', 'influential')",-0.46240914,-0.52800095,-0.7691212,-0.8498984,-0.0807772
87,0.18709816,0.05369361,"('unsuccessful', 'successful')",0.58596563,0.68472594,0.3865319,0.3692098,-0.0173221
88,0.09389264,-0.0017457819,"('low', 'eminent')",-0.35939205,-0.43440372,-0.1327497,-0.2180748,-0.0853251
