,micron_male,micron_female,tuple,technology_male,technology_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.1556401,-1.3333585,"('unsociable', 'sociable')",0.0785338,0.01292612,-0.7007396,-0.875251,-0.5926153,-0.7318945,-0.1392792
1,-1.1005529,-1.4109796,"('unfriendly', 'friendly')",-0.27871794,-0.43917727,1.8659481,1.9110992,0.1622258,0.0203141,-0.1419117
2,0.1789415,0.18352953,"('unlikable', 'likable')",0.5679765,0.57874197,0.868949,0.87589556,0.5386223,0.5460557,0.0074334
3,-0.33484295,-0.16624443,"('repellent', 'pleasant')",0.56234074,0.7327205,0.32040632,0.34445,0.1826347,0.303642,0.1210073
4,-0.20277788,-0.33308944,"('disliked', 'liked')",-0.6857135,-0.70999044,-5.234997,-5.392961,-2.0411628,-2.145347,-0.1041842
5,-1.7198652,-1.7417907,"('distant', 'outgoing')",-1.8302792,-1.6931902,-0.3854403,-0.15362343,-1.3118616,-1.1962014,0.1156602
6,-1.9100647,-1.9409261,"('distant', 'open')",-2.1078396,-1.9762058,0.011371456,0.28807864,-1.3355109,-1.2096845,0.1258264
7,-0.24828362,-0.19353504,"('insensitive', 'sensitive')",0.66244787,0.8038843,0.77100146,0.834096,0.3950552,0.4814818,0.0864266
8,-0.40157238,-0.5737213,"('unaffectionate', 'affectionate')",-0.27605617,-0.35121757,0.9667914,1.0354741,0.0963876,0.0368451,-0.0595425
9,-0.6861773,-0.82362324,"('unaffectionate', 'caring')",-0.24065684,-0.28071287,1.114953,1.2421899,0.0627063,0.0459512,-0.0167551
10,-1.5030265,-1.4791778,"('unsympathetic', 'sympathetic')",0.08523132,0.17017825,-0.8874639,-0.9440131,-0.7684197,-0.7510042,0.0174155
11,-0.29838115,-0.24625796,"('unhelpful', 'helpful')",0.9084162,0.93270046,1.6981238,1.726233,0.7693863,0.8042251,0.0348388
12,-0.16629513,-0.11846706,"('unsupportive', 'supportive')",0.32638893,0.5003897,-1.6496307,-1.5850717,-0.4965123,-0.4010497,0.0954626
13,-0.48950642,-0.53253657,"('impolite', 'polite')",0.3099321,0.2837493,-0.7182257,-0.82452744,-0.2992667,-0.3577716,-0.0585049
14,0.5104438,0.5363645,"('antisocial', 'social')",2.1262012,2.1821985,-0.4815122,-0.67451775,0.7183776,0.6813485,-0.0370291
