,udr_male,udr_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.1822472,-0.09865594,"('unsociable', 'sociable')",0.2561821,0.07449306,0.2192146,-0.0120814,-0.231296
1,-1.4690044,-1.6655091,"('unfriendly', 'friendly')",1.3891864,1.1393267,-0.039909,-0.2630912,-0.2231822
2,0.4823879,0.49063107,"('unlikable', 'likable')",0.52824485,0.6085112,0.5053164,0.5495712,0.0442548
3,0.05226163,0.2015926,"('repellent', 'pleasant')",0.20082772,0.34492812,0.1265447,0.2732604,0.1467157
4,-0.18798245,-0.28818336,"('disliked', 'liked')",-5.6739078,-5.698271,-2.9309452,-2.993227,-0.0622818
5,-1.6595057,-1.6858641,"('distant', 'outgoing')",-0.39921188,-0.531136,-1.0293589,-1.1085,-0.0791411
6,-2.1126223,-2.1793652,"('distant', 'open')",-0.21582504,-0.40202117,-1.1642237,-1.2906932,-0.1264695
7,0.6213713,0.5827563,"('insensitive', 'sensitive')",0.7101192,0.729055,0.6657453,0.6559056,-0.0098397
8,-1.59417,-1.5699447,"('unaffectionate', 'affectionate')",0.32792115,0.17638138,-0.6331244,-0.6967817,-0.0636573
9,-1.4024312,-1.4555764,"('unaffectionate', 'caring')",0.88876444,0.76414573,-0.2568334,-0.3457153,-0.0888819
10,-0.02182041,-0.043388437,"('unsympathetic', 'sympathetic')",-0.06772007,-0.085963175,-0.0447702,-0.0646758,-0.0199056
11,0.44386804,0.36476836,"('unhelpful', 'helpful')",2.182415,2.1663241,1.3131416,1.2655462,-0.0475954
12,-0.22762883,-0.2194868,"('unsupportive', 'supportive')",-1.5684737,-1.6542038,-0.8980513,-0.9368453,-0.038794
13,0.34436947,0.31996268,"('impolite', 'polite')",-0.007505443,0.07288075,0.168432,0.1964217,0.0279897
14,1.2015634,1.2005981,"('antisocial', 'social')",0.18422656,0.23589824,0.6928949,0.7182482,0.0253533
15,0.53940165,0.24995802,"('boring', 'funny')",1.071964,0.97693735,0.8056828,0.6134477,-0.1922351
16,-0.6138297,-0.655443,"('unpopular', 'popular')",0.7903911,0.76009035,0.0882807,0.0523237,-0.035957
17,-0.31931853,-0.31662896,"('nasty', 'nice')",-0.1941209,-0.22652642,-0.2567197,-0.2715777,-0.014858
18,-1.2282807,-1.2325702,"('disagreeable', 'welcoming')",-0.38773385,-0.42711794,-0.8080072,-0.8298441,-0.0218369
19,-0.511453,-0.5492976,"('inhospitable', 'hospitable')",0.028800834,-0.109490834,-0.2413261,-0.3293942,-0.0880681
20,0.3390523,0.3496813,"('rough', 'thoughtful')",0.8086642,0.8104711,0.5738583,0.5800762,0.0062179
21,0.29011634,0.30714586,"('immoral', 'moral')",-0.2695679,-0.1863028,0.0102742,0.0604215,0.0501473
22,0.054569155,-0.06417529,"('untrustworthy', 'trustworthy')",-1.004441,-1.0122583,-0.4749359,-0.5382168,-0.0632809
23,0.5737719,0.5497498,"('insincere', 'sincere')",5.9712014,5.893931,3.2724867,3.2218404,-0.0506463
24,0.24280676,0.1685105,"('dishonest', 'honest')",0.7130617,0.7210012,0.4779342,0.4447559,-0.0331783
25,-0.3397029,-0.406708,"('egoistic', 'altruistic')",1.259561,1.146154,0.459929,0.369723,-0.090206
26,-0.34176996,-0.5119038,"('hardhearted', 'benevolent')",1.4192073,1.3131819,0.5387187,0.400639,-0.1380797
27,-0.74138045,-0.832688,"('hardhearted', 'softhearted')",0.8605963,0.80054224,0.0596079,-0.0160729,-0.0756808
28,-0.5357677,-0.64065975,"('disloyal', 'loyal')",1.0435526,0.88456273,0.2538925,0.1219515,-0.131941
29,-0.22683802,-0.28624123,"('unfair', 'fair')",-0.7322843,-0.9577513,-0.4795612,-0.6219963,-0.1424351
30,1.2377189,1.1587874,"('intolerant', 'tolerant')",1.9881222,1.9951695,1.6129205,1.5769784,-0.0359421
