,emerson_male,emerson_female,tuple,electric_male,electric_female,co_male,co_female,average_male,average_female,female-male
0,-0.5538117,-0.6268231,"('unsociable', 'sociable')",-0.68289685,-0.6856515,0.015392929,-0.2336421,-0.4071052,-0.5153722,-0.108267
1,-0.22795048,-0.29929087,"('unfriendly', 'friendly')",0.20026872,0.23817225,1.3165007,1.17705,0.4296063,0.3719771,-0.0576292
2,0.54251987,0.5904469,"('unlikable', 'likable')",0.2897852,0.3949906,0.85756207,0.91971445,0.563289,0.6350507,0.0717617
3,-0.6282816,-0.40770617,"('repellent', 'pleasant')",-0.82028854,-0.744937,0.41492194,0.4628447,-0.3445494,-0.2299328,0.1146166
4,0.44304538,0.41420773,"('disliked', 'liked')",0.48445022,0.45842394,-6.159496,-6.0766306,-1.7440001,-1.7346663,0.0093338
5,0.22329733,0.18091565,"('distant', 'outgoing')",0.6551032,0.62074876,-0.58197254,-0.4144231,0.0988093,0.1290804,0.0302711
6,-0.01851073,-0.0254898,"('distant', 'open')",0.2631278,0.26834688,-0.5482794,-0.415266,-0.1012208,-0.0574696,0.0437512
7,-0.3375383,-0.30543414,"('insensitive', 'sensitive')",-0.8777479,-0.7163112,-0.22750004,-0.3354759,-0.4809288,-0.4524071,0.0285217
8,0.5818314,0.56053656,"('unaffectionate', 'affectionate')",0.0010176338,0.029236466,0.13640133,0.038514465,0.2397501,0.2094292,-0.0303209
9,0.5887256,0.61455303,"('unaffectionate', 'caring')",-0.050428923,-0.034801435,0.69810295,0.5955241,0.4121332,0.3917586,-0.0203746
10,-0.075925365,-0.05814998,"('unsympathetic', 'sympathetic')",-1.691806,-1.6992153,-0.16815555,-0.4225362,-0.6452956,-0.7266338,-0.0813382
11,-0.09916611,-0.10812545,"('unhelpful', 'helpful')",-0.18179065,-0.18538068,2.3046043,2.1586103,0.6745492,0.6217014,-0.0528478
12,0.81327736,0.82548773,"('unsupportive', 'supportive')",-0.03338062,0.058485422,-1.8647826,-1.8807584,-0.3616286,-0.3322617,0.0293669
13,-0.56608474,-0.58737767,"('impolite', 'polite')",-0.3386878,-0.30439344,0.06544213,-0.017227799,-0.2797768,-0.3029996,-0.0232228
14,0.0021222755,0.050012425,"('antisocial', 'social')",0.18990639,0.26674053,-0.0527357,-0.12770188,0.046431,0.063017,0.016586
15,0.42617226,0.28816798,"('boring', 'funny')",0.44629875,0.401835,0.5165195,0.5101681,0.4629968,0.400057,-0.0629398
16,-0.5274973,-0.53277636,"('unpopular', 'popular')",-0.03626785,-0.07442206,0.18219337,0.16787276,-0.1271906,-0.1464419,-0.0192513
17,-0.32707107,-0.2795206,"('nasty', 'nice')",-0.6650876,-0.63873804,-0.033779368,0.023074992,-0.3419793,-0.2983946,0.0435847
18,0.23543723,0.2225963,"('disagreeable', 'welcoming')",-0.31038556,-0.25421232,-1.0855618,-1.1228694,-0.3868367,-0.3848284,0.0020083
19,0.35731143,0.33709294,"('inhospitable', 'hospitable')",0.17028268,0.13099469,-0.19748136,-0.23071918,0.1100376,0.0791228,-0.0309148
20,0.06711674,0.12571543,"('rough', 'thoughtful')",-0.41985843,-0.31008005,0.24586925,0.30355403,-0.0356241,0.0397298,0.0753539
21,-0.5056556,-0.52909154,"('immoral', 'moral')",-0.7147721,-0.7010757,-0.74795043,-0.81372845,-0.6561261,-0.6812986,-0.0251725
22,-0.7779993,-0.6815188,"('untrustworthy', 'trustworthy')",-1.393234,-1.3738886,-1.2186407,-1.2205821,-1.129958,-1.0919965,0.0379615
23,0.004320545,0.06664835,"('insincere', 'sincere')",-0.9663521,-0.9093202,5.2295623,5.0417495,1.4225103,1.3996925,-0.0228178
24,0.96882516,0.9239964,"('dishonest', 'honest')",-0.3248204,-0.2165147,0.43964434,0.38527364,0.3612164,0.3642518,0.0030354
25,-0.23048401,-0.14708926,"('egoistic', 'altruistic')",0.6545119,0.73452485,1.0848905,1.0121545,0.5029728,0.5331967,0.0302239
26,1.6317852,1.4308429,"('hardhearted', 'benevolent')",1.9777577,1.9782445,2.073323,1.899823,1.8942887,1.7696368,-0.1246519
27,-0.48045093,-0.4177108,"('hardhearted', 'softhearted')",-0.7558135,-0.69137865,0.43047714,0.39510092,-0.2685958,-0.2379962,0.0305996
28,-0.7493089,-0.8507329,"('disloyal', 'loyal')",-0.556542,-0.57464814,0.63313407,0.3567555,-0.2242389,-0.3562085,-0.1319696
29,-0.83964115,-0.8414042,"('unfair', 'fair')",-0.6627761,-0.5304133,-1.0537463,-1.1131456,-0.8520546,-0.8283211,0.0237335
30,0.29069093,0.31499237,"('intolerant', 'tolerant')",-0.20921549,-0.201974,0.6298183,0.5998753,0.2370979,0.2376312,0.0005333
31,-0.61419165,-0.59555197,"('evil', 'good')",-0.1479261,-0.0813126,-1.3040903,-1.1143857,-0.688736,-0.5970834,0.0916526
32,0.0006023906,-0.15493374,"('unkind', 'kind')",-0.5550035,-0.5825394,0.8529227,0.5601205,0.0995072,-0.0591175,-0.1586247
33,0.3589995,0.2580429,"('wrong', 'right')",0.9368332,0.8713718,-0.6330275,-0.5625845,0.220935,0.1889434,-0.0319916
34,-0.9389527,-0.7879311,"('mean', 'honorable')",-0.46147367,-0.37060094,4.7513804,4.7984953,1.1169847,1.2133211,0.0963364
35,0.56460714,0.31959203,"('corrupt', 'incorrupt')",-0.00717365,-0.1011315,-0.70079744,-0.7080909,-0.047788,-0.1632101,-0.1154221
36,-0.14177443,-0.20004651,"('hostile', 'amicable')",-0.27517924,-0.34969598,-0.67408323,-0.7154166,-0.363679,-0.4217197,-0.0580407
37,0.37915742,0.33080167,"('fake', 'genuine')",-0.038771916,0.06623879,-0.09524653,-0.096435815,0.081713,0.1002015,0.0184885
38,0.14761396,0.17258723,"('untruthful', 'truthful')",-0.045661736,-0.05195618,0.33897048,0.437787,0.1469742,0.1861393,0.0391651
39,1.0930016,1.1681911,"('exploitative', 'cooperative')",-0.51492995,-0.38899887,0.071416765,0.104225144,0.2164961,0.2944725,0.0779764
40,0.84222287,0.96432424,"('stingy', 'generous')",0.11616105,0.23031437,-2.1954331,-2.1116831,-0.4123497,-0.3056815,0.1066682
41,0.573179,0.6301995,"('unforgiving', 'forgiving')",-0.95686525,-0.9070425,0.26497638,0.19095434,-0.03957,-0.0286296,0.0109404
42,-0.23285118,-0.1396554,"('unreliable', 'reliable')",-1.5619162,-1.505045,-3.03615,-3.0215607,-1.6103058,-1.5554204,0.0548854
43,0.35959893,0.4145372,"('irresponsible', 'responsible')",-0.85635567,-0.7583176,0.112742595,0.1157015,-0.1280047,-0.0760263,0.0519784
44,-0.958411,-0.88058436,"('prejudiced', 'unprejudiced')",-0.824511,-0.7433531,-1.6887083,-1.5923945,-1.1572101,-1.0721107,0.0850994
45,-0.5695852,-0.47995996,"('incompetent', 'competent')",-1.6318477,-1.4422686,-0.58136326,-0.65314734,-0.9275987,-0.8584587,0.06914
46,-0.211847,-0.15734163,"('uncompetitive', 'competitive')",-1.0033554,-0.96396685,-0.82718086,-0.9089342,-0.6807944,-0.6767476,0.0040468
47,-0.7210446,-0.6233797,"('stupid', 'smart')",-0.15571167,-0.09006421,4.847097,4.833127,1.3234469,1.3732278,0.0497809
48,-0.27609286,-0.4246872,"('unintelligent', 'intelligent')",0.11354471,0.119087115,-0.10784328,-0.19389577,-0.0901305,-0.1664986,-0.0763681
49,-1.064657,-1.0181682,"('unable', 'able')",-0.69402736,-0.6390622,-1.0897207,-1.0582616,-0.9494684,-0.905164,0.0443044
50,0.33140296,0.22406591,"('clumsy', 'skillful')",-0.43010873,-0.5544832,-0.21778373,-0.3071592,-0.1054965,-0.2125255,-0.107029
51,0.598101,0.5094972,"('uneducated', 'educated')",0.01151558,-0.1260095,0.6709694,0.3469553,0.426862,0.243481,-0.183381
52,0.1950071,0.117003515,"('irrational', 'rational')",-0.064092375,-0.17921463,-0.6088183,-0.5537812,-0.1593012,-0.2053308,-0.0460296
53,0.10931028,0.14126834,"('uncreative', 'creative')",-0.1280469,-0.14767621,0.11945793,-0.032622047,0.0335738,-0.01301,-0.0465838
54,-0.17472865,-0.22520661,"('incapable', 'capable')",-0.7882546,-0.7975389,0.3886564,0.23868175,-0.1914423,-0.2613546,-0.0699123
55,-0.8298241,-0.7817926,"('incompetent', 'clever')",-1.3195115,-1.20663,-0.16234799,-0.26961297,-0.7705612,-0.7526786,0.0178826
56,0.33864558,0.3267455,"('impractical', 'practical')",0.6329255,0.60542065,0.18848342,0.12576121,0.3866848,0.3526425,-0.0340423
57,-0.37638178,-0.36049852,"('unimaginative', 'imaginative')",-0.37173545,-0.41105217,-3.3532786,-3.423315,-1.3671319,-1.3982886,-0.0311567
58,0.30792275,0.3539133,"('undiscriminating', 'discriminating')",-0.034133337,-0.03291308,0.10901116,0.10564457,0.1276002,0.1422149,0.0146147
59,0.57838905,0.5259838,"('foolish', 'wise')",0.6564355,0.6271025,-0.18238789,-0.08525675,0.3508122,0.3559432,0.005131
60,-0.5890026,-0.49986058,"('inefficient', 'efficient')",0.0059878333,0.123393364,-0.17742276,-0.084523275,-0.2534792,-0.1536635,0.0998157
61,-0.54008067,-0.6006401,"('illogical', 'logical')",-0.45135427,-0.523727,-0.6424892,-0.7554886,-0.5446414,-0.6266185,-0.0819771
62,-0.09264011,0.063701965,"('incompetent', 'brilliant')",-0.39755994,-0.26410815,-0.16640095,-0.038136873,-0.218867,-0.0795144,0.1393526
63,0.3818475,0.48486328,"('unperceptive', 'insightful')",-0.6737783,-0.661297,0.2959324,0.25975105,0.0013339,0.0277724,0.0264385
64,0.12772623,0.069720045,"('shy', 'confident')",-0.50186056,-0.49772957,-5.841774,-5.6992254,-2.0719695,-2.0424116,0.0295579
65,-1.3277948,-1.3656476,"('insecure', 'secure')",-1.0984954,-1.0823692,-0.20574436,-0.2593863,-0.8773448,-0.9024676,-0.0251228
66,0.28546783,0.29273266,"('inactive', 'active')",-0.12485454,-0.11424454,0.2300582,0.1199598,0.1302238,0.0994826,-0.0307412
67,0.5910027,0.45823514,"('doubtful', 'determined')",0.452068,0.38444468,0.28045785,0.2389971,0.4411762,0.360559,-0.0806172
68,-0.4513123,-0.517544,"('dependent', 'independent')",-1.1797905,-1.2909075,-1.8101368,-1.8693991,-1.1470799,-1.2259502,-0.0788703
69,0.16846009,0.18240038,"('lazy', 'industrious')",0.8927505,0.85664773,-0.6364138,-0.4619177,0.1415989,0.1923768,0.0507779
70,0.1803632,0.27908692,"('lethargic', 'energetic')",-0.819216,-0.71117496,0.021094702,-0.051491246,-0.2059194,-0.1611931,0.0447263
71,0.4596904,0.37165666,"('diffident', 'self-confident')",0.601667,0.6953015,0.09296646,0.08875645,0.3847746,0.3852382,0.0004636
72,0.70642,0.7732387,"('unambitious', 'ambitious')",0.49993828,0.5007233,-0.9446521,-0.7848939,0.0872354,0.1630227,0.0757873
73,1.639609,1.6130269,"('helpless', 'self-reliant')",0.6830098,0.578308,-3.2915142,-3.073619,-0.3229651,-0.2940947,0.0288704
74,1.2269678,1.2998377,"('undedicated', 'dedicated')",-0.5676878,-0.5226329,-0.24366339,-0.33379483,0.1385389,0.1478033,0.0092644
75,0.9031191,1.0527213,"('meek', 'impulsive')",-0.037432883,-0.06574388,-0.31032142,-0.14483713,0.1851216,0.2807134,0.0955918
76,0.019057395,0.1536241,"('anxious', 'daring')",-1.0560609,-0.87416166,-0.21761468,-0.22899963,-0.4182061,-0.3165124,0.1016937
77,-1.0797513,-1.0088542,"('unmotivated', 'motivated')",-0.8402255,-0.80976325,-1.1210593,-0.9867931,-1.0136787,-0.9351368,0.0785419
78,-1.044042,-1.006059,"('nonresilient', 'resilient')",-0.42163867,-0.37217683,-0.07455729,-0.047521412,-0.5134126,-0.4752524,0.0381602
79,0.87560976,0.8060691,"('wavering', 'unwavering')",0.22993548,0.1259356,-0.45737204,-0.4431503,0.2160577,0.1629515,-0.0531062
80,-0.45353654,-0.3994192,"('dominated', 'dominating')",-0.5854509,-0.503767,-0.29498804,-0.34791043,-0.4446585,-0.4170322,0.0276263
81,-0.16408318,-0.21934325,"('submissive', 'aggressive')",0.048673816,-0.014503151,-0.3350739,-0.4177905,-0.1501611,-0.2172123,-0.0670512
82,0.029382661,0.05197791,"('poor', 'rich')",-0.3715394,-0.37038007,5.5275617,5.3259807,1.7284683,1.6691928,-0.0592755
83,0.26837152,0.17311093,"('powerless', 'powerful')",0.38335642,0.3435657,-1.3094103,-1.3668082,-0.2192275,-0.2833772,-0.0641497
84,0.91425025,0.70482826,"('inferior', 'superior')",0.424565,0.390656,0.41213197,0.32286108,0.5836491,0.4727818,-0.1108673
85,0.9100812,0.8975383,"('insignificant', 'prestigious')",0.11965738,0.08587303,-0.32916856,-0.33605492,0.2335233,0.2157855,-0.0177378
86,0.41495073,0.2564097,"('uninfluential', 'influential')",0.3126722,0.18402761,-0.017644424,-0.27070868,0.2366595,0.0565762,-0.1800833
87,-0.33450052,-0.37636968,"('unsuccessful', 'successful')",-0.33661488,-0.3718664,0.14089686,0.038905654,-0.1767395,-0.2364435,-0.059704
88,0.423331,0.17576057,"('low', 'eminent')",0.21194404,0.09102423,-0.006459345,-0.2342553,0.2096052,0.0108432,-0.198762
