,birthday_male,birthday_female,tuple,average_male,average_female,female-male
0,-0.46277562,-0.63367164,"('unsociable', 'sociable')",-0.4627756,-0.6336716,-0.170896
1,2.2178986,2.277377,"('unfriendly', 'friendly')",2.2178986,2.2773769,0.0594783
2,0.41399267,0.5262989,"('unlikable', 'likable')",0.4139927,0.5262989,0.1123062
3,0.38121304,0.45441994,"('repellent', 'pleasant')",0.381213,0.4544199,0.0732069
4,-7.0244,-7.013808,"('disliked', 'liked')",-7.0244002,-7.0138078,0.0105924
5,0.7900539,0.8855971,"('distant', 'outgoing')",0.7900539,0.8855971,0.0955432
6,0.9802121,1.1214175,"('distant', 'open')",0.9802121,1.1214175,0.1412054
7,0.76464427,0.7572117,"('insensitive', 'sensitive')",0.7646443,0.7572117,-0.0074326
8,2.0618424,2.0565734,"('unaffectionate', 'affectionate')",2.0618424,2.0565734,-0.005269
9,1.999749,2.0744452,"('unaffectionate', 'caring')",1.9997489,2.0744452,0.0746963
10,0.09318355,0.021666061,"('unsympathetic', 'sympathetic')",0.0931835,0.0216661,-0.0715174
11,1.6470481,1.6357449,"('unhelpful', 'helpful')",1.6470481,1.6357449,-0.0113032
12,-1.3693779,-1.3840957,"('unsupportive', 'supportive')",-1.3693779,-1.3840957,-0.0147178
13,-0.30664247,-0.38296312,"('impolite', 'polite')",-0.3066425,-0.3829631,-0.0763206
14,-0.5007283,-0.62513703,"('antisocial', 'social')",-0.5007283,-0.625137,-0.1244087
15,0.62705034,0.6582338,"('boring', 'funny')",0.6270503,0.6582338,0.0311835
16,-0.3294065,-0.21859106,"('unpopular', 'popular')",-0.3294065,-0.2185911,0.1108154
17,-0.1823082,-0.1822314,"('nasty', 'nice')",-0.1823082,-0.1822314,7.68e-05
18,0.10189825,0.07579,"('disagreeable', 'welcoming')",0.1018983,0.07579,-0.0261083
19,0.4616729,0.63043606,"('inhospitable', 'hospitable')",0.4616729,0.6304361,0.1687632
20,0.59449625,0.5071973,"('rough', 'thoughtful')",0.5944963,0.5071973,-0.087299
21,-0.82134175,-0.8161572,"('immoral', 'moral')",-0.8213418,-0.8161572,0.0051846
22,-0.43501258,-0.5173499,"('untrustworthy', 'trustworthy')",-0.4350126,-0.5173499,-0.0823373
23,6.6990786,6.7375946,"('insincere', 'sincere')",6.6990786,6.7375946,0.038516
24,1.8618416,1.8414683,"('dishonest', 'honest')",1.8618416,1.8414683,-0.0203733
25,0.8381624,0.72257197,"('egoistic', 'altruistic')",0.8381624,0.722572,-0.1155904
26,0.5247977,0.5365994,"('hardhearted', 'benevolent')",0.5247977,0.5365994,0.0118017
27,1.4566445,1.3506336,"('hardhearted', 'softhearted')",1.4566445,1.3506336,-0.1060109
28,1.4573511,1.5013723,"('disloyal', 'loyal')",1.4573511,1.5013723,0.0440212
29,-0.00017849728,-0.09327228,"('unfair', 'fair')",-0.0001785,-0.0932723,-0.0930938
30,0.65431863,0.5383267,"('intolerant', 'tolerant')",0.6543186,0.5383267,-0.1159919
31,-0.61428154,-0.5267262,"('evil', 'good')",-0.6142815,-0.5267262,0.0875553
32,0.8161536,0.64576095,"('unkind', 'kind')",0.8161536,0.645761,-0.1703926
33,-0.33714566,-0.15674397,"('wrong', 'right')",-0.3371457,-0.156744,0.1804017
34,4.637057,4.870254,"('mean', 'honorable')",4.6370568,4.870254,0.2331972
35,-0.03771091,-0.018977284,"('corrupt', 'incorrupt')",-0.0377109,-0.0189773,0.0187336
36,-0.057362314,0.036882285,"('hostile', 'amicable')",-0.0573623,0.0368823,0.0942446
37,0.8591067,0.7941722,"('fake', 'genuine')",0.8591067,0.7941722,-0.0649345
38,0.15310602,0.18555418,"('untruthful', 'truthful')",0.153106,0.1855542,0.0324482
39,-0.38247064,-0.46078417,"('exploitative', 'cooperative')",-0.3824706,-0.4607842,-0.0783136
40,-1.148991,-1.2588657,"('stingy', 'generous')",-1.148991,-1.2588657,-0.1098747
41,-0.32150245,-0.32154122,"('unforgiving', 'forgiving')",-0.3215024,-0.3215412,-3.88e-05
42,-2.1169832,-2.1679754,"('unreliable', 'reliable')",-2.1169832,-2.1679754,-0.0509922
43,0.99825674,0.85766894,"('irresponsible', 'responsible')",0.9982567,0.8576689,-0.1405878
44,-1.325172,-1.5054828,"('prejudiced', 'unprejudiced')",-1.3251719,-1.5054828,-0.1803109
45,-0.21160224,-0.17142016,"('incompetent', 'competent')",-0.2116022,-0.1714202,0.040182
46,-1.4494131,-1.5036982,"('uncompetitive', 'competitive')",-1.4494131,-1.5036982,-0.0542851
47,5.558486,5.7340035,"('stupid', 'smart')",5.558486,5.7340035,0.1755175
48,0.84048235,0.77793026,"('unintelligent', 'intelligent')",0.8404824,0.7779303,-0.0625521
49,0.13909145,0.25752234,"('unable', 'able')",0.1390914,0.2575223,0.1184309
50,0.4613476,0.6290839,"('clumsy', 'skillful')",0.4613476,0.6290839,0.1677363
51,0.44293982,0.34152293,"('uneducated', 'educated')",0.4429398,0.3415229,-0.1014169
52,-0.018354136,0.062302858,"('irrational', 'rational')",-0.0183541,0.0623029,0.080657
53,0.785868,0.7393158,"('uncreative', 'creative')",0.785868,0.7393158,-0.0465522
54,1.9406563,2.0576386,"('incapable', 'capable')",1.9406563,2.0576386,0.1169823
55,0.5294758,0.42783737,"('incompetent', 'clever')",0.5294758,0.4278374,-0.1016384
56,0.17847896,0.13934195,"('impractical', 'practical')",0.178479,0.139342,-0.039137
57,-3.1875763,-3.2382317,"('unimaginative', 'imaginative')",-3.1875763,-3.2382317,-0.0506554
58,-0.37323678,-0.3473467,"('undiscriminating', 'discriminating')",-0.3732368,-0.3473467,0.0258901
59,0.48051095,0.69795954,"('foolish', 'wise')",0.480511,0.6979595,0.2174485
60,-0.5193226,-0.62688166,"('inefficient', 'efficient')",-0.5193226,-0.6268817,-0.1075591
61,0.35953906,0.23141594,"('illogical', 'logical')",0.3595391,0.2314159,-0.1281232
62,0.9920906,0.90700203,"('incompetent', 'brilliant')",0.9920906,0.907002,-0.0850886
63,0.72228265,0.8012177,"('unperceptive', 'insightful')",0.7222826,0.8012177,0.0789351
64,-6.215185,-6.335501,"('shy', 'confident')",-6.2151852,-6.3355012,-0.120316
65,0.333584,0.174611,"('insecure', 'secure')",0.333584,0.174611,-0.158973
66,0.27822715,0.33783555,"('inactive', 'active')",0.2782272,0.3378356,0.0596084
67,-0.8447562,-0.7533442,"('doubtful', 'determined')",-0.8447562,-0.7533442,0.091412
68,-0.4297944,-0.3957596,"('dependent', 'independent')",-0.4297944,-0.3957596,0.0340348
69,-1.2761296,-1.1669805,"('lazy', 'industrious')",-1.2761296,-1.1669805,0.1091491
70,0.8971822,0.8140871,"('lethargic', 'energetic')",0.8971822,0.8140871,-0.0830951
71,0.85056025,1.0170921,"('diffident', 'self-confident')",0.8505602,1.0170921,0.1665319
72,0.92711765,0.8501262,"('unambitious', 'ambitious')",0.9271176,0.8501262,-0.0769914
73,-2.6557834,-2.6085348,"('helpless', 'self-reliant')",-2.6557834,-2.6085348,0.0472486
74,0.2052278,0.16657472,"('undedicated', 'dedicated')",0.2052278,0.1665747,-0.0386531
75,-0.12279269,-0.009037115,"('meek', 'impulsive')",-0.1227927,-0.0090371,0.1137556
76,0.60107374,0.403819,"('anxious', 'daring')",0.6010737,0.403819,-0.1972547
77,-1.161343,-1.2364246,"('unmotivated', 'motivated')",-1.161343,-1.2364246,-0.0750816
78,-0.50263757,-0.5053879,"('nonresilient', 'resilient')",-0.5026376,-0.5053879,-0.0027503
79,0.7250626,0.8605551,"('wavering', 'unwavering')",0.7250626,0.8605551,0.1354925
80,-0.49346894,-0.62897635,"('dominated', 'dominating')",-0.4934689,-0.6289763,-0.1355074
81,-0.582886,-0.6502179,"('submissive', 'aggressive')",-0.582886,-0.6502179,-0.0673319
82,6.4301143,6.6841764,"('poor', 'rich')",6.4301143,6.6841764,0.2540621
83,-0.37966135,-0.3527847,"('powerless', 'powerful')",-0.3796614,-0.3527847,0.0268767
84,0.38017863,0.3965839,"('inferior', 'superior')",0.3801786,0.3965839,0.0164053
85,-0.1351864,-0.030895896,"('insignificant', 'prestigious')",-0.1351864,-0.0308959,0.1042905
86,0.22273251,0.29042748,"('uninfluential', 'influential')",0.2227325,0.2904275,0.067695
87,0.0018118247,0.13024223,"('unsuccessful', 'successful')",0.0018118,0.1302422,0.1284304
88,0.2031452,0.21933365,"('low', 'eminent')",0.2031452,0.2193336,0.0161884
