,linde_male,linde_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.6012617,-0.6396065,"('unsociable', 'sociable')",-0.10903999,-0.23456682,-0.3551508,-0.4370866,-0.0819358
1,-0.7917064,-0.7756269,"('unfriendly', 'friendly')",2.0551293,1.9582562,0.6317115,0.5913147,-0.0403968
2,0.2716383,0.34700483,"('unlikable', 'likable')",0.2495383,0.25292337,0.2605883,0.2999641,0.0393758
3,-0.4055851,-0.34105948,"('repellent', 'pleasant')",-0.0917981,-0.03769415,-0.2486916,-0.1893768,0.0593148
4,0.38958824,0.4414005,"('disliked', 'liked')",-4.5249057,-4.664124,-2.0676587,-2.1113617,-0.043703
5,-0.78670275,-0.753447,"('distant', 'outgoing')",0.041639894,0.0075702667,-0.3725314,-0.3729384,-0.000407
6,-0.76131946,-0.67345697,"('distant', 'open')",-0.109035864,-0.16524193,-0.4351777,-0.4193494,0.0158283
7,0.22829068,0.22643816,"('insensitive', 'sensitive')",0.61000115,0.61843866,0.4191459,0.4224384,0.0032925
8,-0.890763,-0.8992045,"('unaffectionate', 'affectionate')",0.88642985,0.7621314,-0.0021666,-0.0685365,-0.0663699
9,-0.84574825,-0.85354865,"('unaffectionate', 'caring')",1.2182599,1.1299653,0.1862558,0.1382083,-0.0480475
10,-0.76432556,-0.70861006,"('unsympathetic', 'sympathetic')",-0.37953207,-0.3826707,-0.5719288,-0.5456403,0.0262885
11,-1.0116657,-1.0290948,"('unhelpful', 'helpful')",1.0355986,1.0732968,0.0119665,0.022101,0.0101345
12,-0.4754589,-0.37773994,"('unsupportive', 'supportive')",-1.0669061,-1.0973601,-0.7711825,-0.73755,0.0336325
13,-0.82560515,-0.8985581,"('impolite', 'polite')",-0.5184074,-0.5547488,-0.6720062,-0.7266535,-0.0546473
14,0.59518003,0.5716884,"('antisocial', 'social')",0.9311824,0.9101159,0.7631812,0.7409022,-0.022279
15,-0.10481781,-0.15967041,"('boring', 'funny')",0.006777562,-0.056983817,-0.0490201,-0.1083271,-0.059307
16,-0.39839718,-0.37583354,"('unpopular', 'popular')",-0.224102,-0.25815964,-0.3112496,-0.3169966,-0.005747
17,-0.07828863,-0.05424279,"('nasty', 'nice')",-0.8364063,-0.85035473,-0.4573475,-0.4522988,0.0050487
18,-0.08598745,0.008732691,"('disagreeable', 'welcoming')",-0.81036335,-0.90072113,-0.4481754,-0.4459942,0.0021812
19,-0.8061802,-0.711841,"('inhospitable', 'hospitable')",-0.5791951,-0.61534786,-0.6926876,-0.6635944,0.0290932
20,0.40968257,0.46213606,"('rough', 'thoughtful')",1.3554899,1.3263329,0.8825862,0.8942345,0.0116483
21,-0.61065984,-0.634539,"('immoral', 'moral')",-0.9056996,-0.86132526,-0.7581797,-0.7479321,0.0102476
22,0.08942837,0.13537088,"('untrustworthy', 'trustworthy')",-0.3345071,-0.4086448,-0.1225394,-0.136637,-0.0140976
23,-0.41333923,-0.44630644,"('insincere', 'sincere')",4.4835124,4.4160895,2.0350866,1.9848915,-0.0501951
24,-0.5130321,-0.51047057,"('dishonest', 'honest')",0.5842992,0.49647573,0.0356336,-0.0069974,-0.042631
25,0.073979005,0.055939704,"('egoistic', 'altruistic')",1.3490865,1.3091887,0.7115328,0.6825642,-0.0289686
26,0.1936817,0.22046548,"('hardhearted', 'benevolent')",2.4976654,2.4086657,1.3456736,1.3145655,-0.0311081
27,-0.4685796,-0.47403023,"('hardhearted', 'softhearted')",0.5266081,0.30712903,0.0290143,-0.0834506,-0.1124649
28,-0.45608106,-0.4793654,"('disloyal', 'loyal')",1.1383225,1.0331463,0.3411207,0.2768904,-0.0642303
29,-0.254269,-0.28415784,"('unfair', 'fair')",-0.61040413,-0.75584525,-0.4323366,-0.5200015,-0.0876649
30,0.21647361,0.20178528,"('intolerant', 'tolerant')",0.8823355,0.8459739,0.5494046,0.5238796,-0.025525
31,-0.7833631,-0.5772801,"('evil', 'good')",-0.2405207,-0.225122,-0.5119419,-0.4012011,0.1107408
32,-0.46464127,-0.53394043,"('unkind', 'kind')",0.634966,0.47065407,0.0851624,-0.0316432,-0.1168056
33,0.52712256,0.4926265,"('wrong', 'right')",0.24611017,0.13613057,0.3866163,0.3143785,-0.0722378
34,-0.55537224,-0.4023231,"('mean', 'honorable')",3.7889354,3.9586463,1.6167816,1.7781616,0.16138
35,0.16105369,0.10719969,"('corrupt', 'incorrupt')",-0.31584686,-0.42605674,-0.0773966,-0.1594285,-0.0820319
36,-0.42910787,-0.31919864,"('hostile', 'amicable')",0.6983993,0.5502907,0.1346457,0.115546,-0.0190997
37,-0.010942686,0.003886927,"('fake', 'genuine')",0.7335715,0.71521974,0.3613144,0.3595533,-0.0017611
38,-0.35895252,-0.3479447,"('untruthful', 'truthful')",0.24589756,0.2629338,-0.0565275,-0.0425055,0.014022
39,1.3624169,1.3449788,"('exploitative', 'cooperative')",0.60718775,0.60880923,0.9848023,0.976894,-0.0079083
40,0.7078762,0.73792756,"('stingy', 'generous')",-1.1600598,-1.3410815,-0.2260918,-0.301577,-0.0754852
41,0.023511421,0.15843198,"('unforgiving', 'forgiving')",0.6746212,0.61723554,0.3490663,0.3878338,0.0387675
42,0.5266759,0.6023193,"('unreliable', 'reliable')",-2.3147411,-2.4534183,-0.8940326,-0.9255495,-0.0315169
